Data,Organisation unit,Value
BCG Crude Coverage %,Bagerhat District,95.6
BCG Crude Coverage %,Bandarban District,98.0
BCG Crude Coverage %,Barguna District,96.9
BCG Crude Coverage %,Barishal District,100.9
BCG Crude Coverage %,Bhola District,95.8
BCG Crude Coverage %,Bogura District,98.9
BCG Crude Coverage %,Brahmanbaria District,89.7
BCG Crude Coverage %,Chandpur District,96.2
BCG Crude Coverage %,Chapai Nababganj District,101.4
BCG Crude Coverage %,Chattogram District,100.0
BCG Crude Coverage %,Chuadanga District,98.8
BCG Crude Coverage %,Coxs Bazar District,99.2
BCG Crude Coverage %,Cumilla District,99.7
BCG Crude Coverage %,Dhaka District,105.4
BCG Crude Coverage %,Dinajpur District,102.5
BCG Crude Coverage %,Faridpur District,98.2
BCG Crude Coverage %,Feni District,98.1
BCG Crude Coverage %,Gaibandha District,99.3
BCG Crude Coverage %,Gazipur District,103.5
BCG Crude Coverage %,Gopalganj District,100.2
BCG Crude Coverage %,Habiganj District,99.6
BCG Crude Coverage %,Jamalpur District,100.6
BCG Crude Coverage %,Jashore District,99.5
BCG Crude Coverage %,Jhalokati District,95.3
BCG Crude Coverage %,Jhenaidaha District,102.5
BCG Crude Coverage %,Joypurhat District,96.9
BCG Crude Coverage %,Khagrachhari District,100.3
BCG Crude Coverage %,Khulna District,103.7
BCG Crude Coverage %,Kishoreganj District,99.9
BCG Crude Coverage %,Kurigram District,100.8
BCG Crude Coverage %,Kustia District,97.3
BCG Crude Coverage %,Laksmipur District,98.0
BCG Crude Coverage %,Lalmonirhat District,99.5
BCG Crude Coverage %,Madaripur District,102.1
BCG Crude Coverage %,Magura District,101.6
BCG Crude Coverage %,Manikganj District,102.2
BCG Crude Coverage %,Maulavi Bazar District,93.3
BCG Crude Coverage %,Meherpur District,100.7
BCG Crude Coverage %,Munshiganj District,96.9
BCG Crude Coverage %,Mymensingh District,102.3
BCG Crude Coverage %,Naogaon District,99.7
BCG Crude Coverage %,Narail District,97.8
BCG Crude Coverage %,Narayanganj District,103.0
BCG Crude Coverage %,Narshingdi District,100.0
BCG Crude Coverage %,Natore District,94.8
BCG Crude Coverage %,Netrokona District,100.5
BCG Crude Coverage %,Nilphamari District,101.1
BCG Crude Coverage %,Noakhali District,98.1
BCG Crude Coverage %,Pabna District,99.0
BCG Crude Coverage %,Panchagarh District,103.2
BCG Crude Coverage %,Patuakhali District,99.5
BCG Crude Coverage %,Pirojpur District,98.9
BCG Crude Coverage %,Rajbari District,96.5
BCG Crude Coverage %,Rajshahi District,109.1
BCG Crude Coverage %,Rangamati District,96.1
BCG Crude Coverage %,Rangpur District,99.2
BCG Crude Coverage %,Satkhira District,98.0
BCG Crude Coverage %,Shariatpur District,98.3
BCG Crude Coverage %,Sherpur District,99.3
BCG Crude Coverage %,Sirajganj District,98.3
BCG Crude Coverage %,Sunamganj District,98.0
BCG Crude Coverage %,Sylhet District,100.2
BCG Crude Coverage %,Tangail District,98.6
BCG Crude Coverage %,Thakurgaon District,101.1
BCG left out Rate,Bagerhat District,4.4
BCG left out Rate,Bandarban District,2.0
BCG left out Rate,Barguna District,3.1
BCG left out Rate,Barishal District,-0.89
BCG left out Rate,Bhola District,4.2
BCG left out Rate,Bogura District,1.1
BCG left out Rate,Brahmanbaria District,10.3
BCG left out Rate,Chandpur District,3.8
BCG left out Rate,Chapai Nababganj District,-1.4
BCG left out Rate,Chattogram District,0.01
BCG left out Rate,Chuadanga District,1.2
BCG left out Rate,Coxs Bazar District,0.81
BCG left out Rate,Cumilla District,0.31
BCG left out Rate,Dhaka District,-5.4
BCG left out Rate,Dinajpur District,-2.5
BCG left out Rate,Faridpur District,1.8
BCG left out Rate,Feni District,1.9
BCG left out Rate,Gaibandha District,0.72
BCG left out Rate,Gazipur District,-3.5
BCG left out Rate,Gopalganj District,-0.19
BCG left out Rate,Habiganj District,0.41
BCG left out Rate,Jamalpur District,-0.58
BCG left out Rate,Jashore District,0.54
BCG left out Rate,Jhalokati District,4.7
BCG left out Rate,Jhenaidaha District,-2.5
BCG left out Rate,Joypurhat District,3.1
BCG left out Rate,Khagrachhari District,-0.33
BCG left out Rate,Khulna District,-3.7
BCG left out Rate,Kishoreganj District,0.12
BCG left out Rate,Kurigram District,-0.81
BCG left out Rate,Kustia District,2.7
BCG left out Rate,Laksmipur District,2.0
BCG left out Rate,Lalmonirhat District,0.47
BCG left out Rate,Madaripur District,-2.1
BCG left out Rate,Magura District,-1.6
BCG left out Rate,Manikganj District,-2.2
BCG left out Rate,Maulavi Bazar District,6.7
BCG left out Rate,Meherpur District,-0.67
BCG left out Rate,Munshiganj District,3.1
BCG left out Rate,Mymensingh District,-2.3
BCG left out Rate,Naogaon District,0.34
BCG left out Rate,Narail District,2.2
BCG left out Rate,Narayanganj District,-3.0
BCG left out Rate,Narshingdi District,-0.02
BCG left out Rate,Natore District,5.2
BCG left out Rate,Netrokona District,-0.46
BCG left out Rate,Nilphamari District,-1.1
BCG left out Rate,Noakhali District,1.9
BCG left out Rate,Pabna District,1.0
BCG left out Rate,Panchagarh District,-3.2
BCG left out Rate,Patuakhali District,0.54
BCG left out Rate,Pirojpur District,1.1
BCG left out Rate,Rajbari District,3.5
BCG left out Rate,Rajshahi District,-9.1
BCG left out Rate,Rangamati District,3.9
BCG left out Rate,Rangpur District,0.81
BCG left out Rate,Satkhira District,2.0
BCG left out Rate,Shariatpur District,1.7
BCG left out Rate,Sherpur District,0.66
BCG left out Rate,Sirajganj District,1.7
BCG left out Rate,Sunamganj District,2.0
BCG left out Rate,Sylhet District,-0.24
BCG left out Rate,Tangail District,1.4
BCG left out Rate,Thakurgaon District,-1.1
BCG to MR 1 Drop out Rate,Bagerhat District,1.4
