monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	57320	0	57320	56152	6515	0	36	0	36	0	3	0	3	0	232	0	0	0	0	0	0	126	95	0	95	221
August,2007	48121	0	48121	69242	6608	0	572	0	572	0	8	0	8	0	222	0	0	0	0	0	0	600	290	0	290	890
September,2007	66123	0	66123	56529	6630	0	131	0	131	0	1	0	1	0	220	0	0	0	0	0	0	318	57	0	57	375
October,2007	65170	0	65170	60011	6601	0	134	0	134	0	3	0	3	0	219	0	0	0	0	0	0	272	71	0	71	343
November,2007	68700	0	68700	59809	7904	0	536	0	536	0	256	0	256	0	237	0	0	0	0	0	0	377	234	0	234	611
December,2007	67503	0	67503	50414	6850	0	238	0	238	0	80	0	80	0	245	0	0	0	0	0	0	130	57	0	57	187
January,2008	68738	0	68738	45799	8020	0	201	0	201	0	110	0	110	0	276	0	0	0	0	0	0	130	119	0	119	249
February,2008	68290	0	68290	45746	8025	0	199	0	199	0	202	0	202	0	233	0	0	0	0	0	0	175	184	0	184	359
March,2008	70373	0	70373	33858	7742	0	227	0	227	0	183	0	183	0	231	0	0	0	0	0	0	121	213	0	213	334
April,2008	72457	0	72457	17625	8173	0	233	0	233	0	297	0	297	0	263	0	0	0	0	0	0	94	197	0	197	291
May,2008	72484	0	72484	38110	8143	0	237	0	237	0	118	0	118	0	239	0	0	0	0	0	0	87	127	0	127	214
June,2008	73455	0	73455	57948	7734	0	524	0	524	0	211	0	211	0	304	0	0	0	0	0	0	120	165	0	165	285
July,2008	75827	0	75827	54202	8796	0	215	0	215	0	180	0	180	0	517	0	0	0	0	0	0	361	198	0	198	559
August,2008	73810	0	73810	54014	8759	0	178	0	178	0	147	0	147	0	304	0	0	0	0	0	0	220	107	0	107	327
September,2008	71706	0	71706	58170	7175	0	154	0	154	0	62	0	62	0	248	0	0	0	0	0	0	217	46	0	46	263
October,2008	76673	0	76673	63930	8485	0	209	0	209	0	177	0	177	0	324	0	0	0	0	0	0	198	125	0	125	323
November,2008	76486	0	76486	74768	10065	0	784	0	784	0	341	0	341	0	1821	0	0	0	0	0	0	232	209	0	209	441
December,2008	70549	0	70549	60041	7363	0	242	0	242	0	94	0	94	0	11957	0	0	0	0	0	0	49	46	0	46	95
January,2009	78616	0	78616	61758	8819	0	215	0	215	0	104	0	104	0	3711	0	0	0	0	0	0	54	97	0	97	151
February,2009	78149	0	78149	68935	9909	0	292	0	292	0	53	0	53	0	1662	0	0	0	0	0	0	54	161	0	161	215
March,2009	78561	0	78561	66367	8544	0	322	0	322	0	33	0	33	0	954	0	0	0	0	0	0	127	243	0	243	370
April,2009	79548	0	79548	76049	9971	0	516	0	516	0	4	0	4	0	763	0	0	0	0	0	0	300	308	0	308	608
May,2009	77450	0	77450	75790	9065	0	245	0	245	0	0	0	0	0	415	0	0	0	0	0	0	177	147	0	147	324
June,2009	78666	0	78666	76613	8884	0	181	0	181	0	0	0	0	0	460	0	0	0	0	0	0	556	240	0	240	796
July,2009	80732	0	80732	77895	9530	0	223	0	223	0	132	0	132	0	316	0	0	0	0	0	0	404	229	0	229	633
August,2009	78320	0	78320	76393	11543	0	174	0	174	0	26	0	26	0	438	0	0	0	0	0	0	352	180	0	180	532
September,2009	76981	0	76981	62825	7174	0	143	0	143	0	24	0	24	0	171	0	0	0	0	0	0	218	34	0	34	252
October,2009	80186	0	80186	84110	9857	0	368	0	368	0	103	0	103	0	10	0	0	0	0	0	0	425	249	0	249	674
November,2009	80847	0	80847	79489	7011	0	242	0	242	0	123	0	123	0	6	0	0	0	0	0	0	549	177	0	177	726
December,2009	83748	0	83748	81496	4696	0	293	0	293	0	43	0	43	0	12	0	0	0	0	0	0	285	124	0	124	409
January,2010	81043	0	81043	80097	10128	0	174	0	174	0	163	0	163	0	0	0	0	0	0	0	0	264	132	0	132	396
February,2010	82907	0	82907	85015	9190	0	194	0	194	0	92	0	92	0	2	0	0	0	0	0	0	179	164	0	164	343
March,2010	81535	0	81535	82640	8589	0	181	0	181	0	171	0	171	0	32	0	0	0	0	0	0	227	222	0	222	449
April,2010	68007	0	68007	68035	9521	0	144	0	144	0	240	0	240	0	50	0	0	0	0	0	0	164	194	0	194	358
May,2010	88554	0	88554	91066	10595	0	192	0	192	0	207	0	207	0	85	0	0	0	0	0	0	138	201	0	201	339
June,2010	88799	0	88799	94587	8935	0	195	0	195	0	162	0	162	0	89	0	0	0	0	0	0	145	96	0	96	241
