monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	244826	0	244826	285578	22977	0	107	0	107	0	5	0	5	0	1084	0	0	0	0	0	0	184	446	0	446	630
August,2007	234958	0	234958	277905	22277	0	333	0	333	0	2	0	2	0	1036	0	0	0	0	0	0	231	430	0	430	661
September,2007	247026	0	247026	285214	22670	0	555	0	555	0	97	0	97	0	1017	0	0	0	0	0	0	235	138	0	138	373
October,2007	236551	0	236551	266417	23644	0	607	0	607	0	101	0	101	0	987	0	0	0	0	0	0	130	225	0	225	355
November,2007	261537	0	261537	323035	29600	0	2068	0	2068	0	1234	0	1234	0	1126	0	0	0	0	0	0	336	854	0	854	1190
December,2007	239121	0	239121	250740	26759	0	1338	0	1338	0	449	0	449	0	1132	0	0	0	0	0	0	259	244	0	244	503
January,2008	255666	0	255666	186178	28700	0	1109	0	1109	0	456	0	456	0	1249	0	0	0	0	0	0	245	295	0	295	540
February,2008	247023	0	247023	191391	30998	0	1008	0	1008	0	524	0	524	0	1430	0	0	0	0	0	0	214	399	0	399	613
March,2008	265307	0	265307	144403	31134	0	1196	0	1196	0	539	0	539	0	1551	0	0	0	0	0	0	275	475	0	475	750
April,2008	257012	0	257012	71959	30488	0	1031	0	1031	0	435	0	435	0	1443	0	0	0	0	0	0	230	379	0	379	609
May,2008	256547	0	256547	157663	31941	0	1023	0	1023	0	293	0	293	0	1642	0	0	0	0	0	0	181	388	0	388	569
June,2008	261534	0	261534	210455	31785	0	965	0	965	0	270	0	270	0	1866	0	0	0	0	0	0	248	418	0	418	666
July,2008	268002	0	268002	208133	33931	0	1180	0	1180	0	332	0	332	0	2067	0	0	0	0	0	0	227	450	0	450	677
August,2008	261809	0	261809	218562	34324	0	1108	0	1108	0	397	0	397	0	1862	0	0	0	0	0	0	158	339	0	339	497
September,2008	262344	0	262344	236608	27303	0	749	0	749	0	130	0	130	0	1514	0	0	0	0	0	0	225	114	0	114	339
October,2008	257489	0	257489	267837	33636	0	1070	0	1070	0	357	0	357	0	1897	0	0	0	0	0	0	212	478	0	478	690
