monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
October,2009	65517	0	65517	78227	9421	0	327	0	327	0	1	0	1	0	24	0	0	0	0	0	0	76	80	0	80	156
November,2009	65668	0	65668	69205	6509	0	286	0	286	0	5	0	5	0	5	0	0	0	0	0	0	49	63	0	63	112
December,2009	64490	0	64490	72443	4358	0	355	0	355	0	6	0	6	0	4	0	0	0	0	0	0	50	69	0	69	119
January,2010	60513	0	60513	64945	8737	0	331	0	331	0	15	0	15	0	2	0	0	0	0	0	0	39	47	0	47	86
February,2010	53519	0	53519	62653	7144	0	255	0	255	0	1	0	1	0	17	0	0	0	0	0	0	41	50	0	50	91
March,2010	58304	0	58304	69999	7288	0	193	0	193	0	1	0	1	0	37	0	0	0	0	0	0	44	59	0	59	103
April,2010	54270	0	54270	69438	14891	0	168	0	168	0	0	0	0	0	44	0	0	0	0	0	0	58	71	0	71	129
May,2010	54881	0	54881	70112	8696	0	115	0	115	0	0	0	0	0	172	0	0	0	0	0	0	48	59	0	59	107
June,2010	59661	0	59661	66201	8252	0	38	0	38	0	0	0	0	0	182	0	0	0	0	0	0	32	36	0	36	68
July,2010	61751	0	61751	65530	7859	0	147	0	147	0	1	0	1	0	119	0	0	0	0	0	0	34	66	0	66	100
August,2010	64416	0	64416	59683	9459	0	176	0	176	0	40	0	40	0	81	0	0	0	0	0	0	30	32	0	32	62
September,2010	66171	0	66171	72154	8281	0	182	0	182	0	49	0	49	0	88	0	0	0	0	0	0	19	34	0	34	53
October,2010	67505	0	67505	76227	10266	0	359	0	359	0	93	0	93	0	95	0	0	0	0	0	0	52	75	0	75	127
November,2010	64598	0	64598	80857	10468	0	633	0	633	0	123	0	123	0	84	0	0	0	0	0	0	42	52	0	52	94
December,2010	63429	0	63429	81555	9318	0	511	0	511	0	143	0	143	0	88	0	0	0	0	0	0	36	46	0	46	82
January,2011	65395	0	65395	75690	9837	0	291	0	291	0	103	0	103	0	70	0	0	0	0	0	0	30	28	0	28	58
February,2011	62696	0	62696	64570	9911	0	326	0	326	0	129	0	129	0	63	0	0	0	0	0	0	29	37	0	37	66
March,2011	64793	0	64793	73993	9860	0	340	0	340	0	127	0	127	0	64	0	0	0	0	0	0	49	42	0	42	91
April,2011	65385	0	65385	80852	10454	0	606	0	606	0	215	0	215	0	47	0	0	0	0	0	0	97	110	0	110	207
May,2011	65797	0	65797	75319	9772	0	330	0	330	0	78	0	78	0	46	0	0	0	0	0	0	32	46	0	46	78
June,2011	61909	0	61909	68811	9478	0	287	0	287	0	129	0	129	0	42	0	0	0	0	0	0	24	28	0	28	52
July,2011	63640	0	63640	65275	9745	0	265	0	265	0	11	0	11	0	37	0	0	0	0	0	0	41	38	0	38	79
August,2011	58121	0	58121	64485	7954	0	177	0	177	0	19	0	19	0	19	0	0	0	0	0	0	28	13	0	13	41
September,2011	58223	0	58223	60026	8625	0	224	0	224	0	90	0	90	0	32	0	0	0	0	0	0	54	91	0	91	145
October,2011	56666	0	56666	63753	9394	0	363	0	363	0	208	0	208	0	19	0	0	0	0	0	0	48	68	0	68	116
November,2011	56227	0	56227	59608	7578	0	300	0	300	0	196	0	196	0	20	0	0	0	0	0	0	33	53	0	53	86
December,2011	53754	0	53754	57597	8111	0	335	0	335	0	70	0	70	0	32	0	0	0	0	0	0	51	56	0	56	107
January,2012	65357	0	65357	71014	9757	0	351	0	351	0	168	0	168	0	14	0	0	0	0	0	0	49	45	0	45	94
February,2012	64095	0	64095	76938	9316	0	408	0	408	0	147	0	147	0	40	0	0	0	0	0	0	53	64	0	64	117
March,2012	67781	0	67781	80261	9269	0	835	0	835	0	270	0	270	0	24	0	0	0	0	0	0	52	59	0	59	111
April,2012	66239	0	66239	85607	9125	0	307	0	307	0	121	0	121	0	21	0	0	0	0	0	0	56	65	0	65	121
May,2012	62193	0	62193	79170	9248	0	296	0	296	0	83	0	83	0	17	0	0	0	0	0	0	31	41	0	41	72
June,2012	64304	0	64304	86551	9110	0	236	0	236	0	83	0	83	0	4	0	0	0	0	0	0	33	34	0	34	67
July,2012	68995	0	68995	88171	9484	0	227	0	227	0	62	0	62	0	7	0	0	0	0	0	0	31	39	0	39	70
August,2012	68391	0	68391	88305	8245	0	176	0	176	0	45	0	45	0	1	0	0	0	0	0	0	20	23	0	23	43
September,2012	71432	0	71432	91356	9293	0	639	0	639	0	417	0	417	0	2	0	0	0	0	0	0	126	165	0	165	291
October,2012	67280	0	67280	91148	9369	0	250	0	250	0	137	0	137	0	11	0	0	0	0	0	0	42	57	0	57	99
November,2012	66626	0	66626	92731	9939	0	238	0	238	0	200	0	200	0	10	0	0	0	0	0	0	61	138	0	138	199
December,2012	68163	0	68163	95323	10666	0	684	0	684	0	176	0	176	0	0	0	0	0	0	0	0	52	68	0	68	120
January,2013	62698	0	62698	81534	9668	10272	366	0	366	52	203	0	203	36	3	0	0	0	0	0	0	82	95	0	95	177
February,2013	58856	0	58856	79330	9093	9752	311	0	311	54	109	0	109	44	0	0	0	0	0	0	0	52	64	1	65	117
March,2013	67529	0	67529	85264	9589	10192	276	0	276	46	109	0	109	37	36	0	0	0	0	0	0	41	58	1	59	100
April,2013	69832	0	69832	89081	9906	10903	276	0	276	49	219	0	219	53	39	0	0	0	0	0	0	31	55	5	60	91
May,2013	64446	0	64446	94162	9035	9716	463	6	469	130	138	0	138	25	0	0	0	0	0	0	0	54	57	7	64	118
June,2013	62838	0	62838	90474	8908	9416	233	0	233	27	79	0	79	34	0	0	0	0	0	0	0	32	27	4	31	63
July,2013	67315	0	67315	97423	9666	10201	188	1	189	22	73	0	73	15	0	0	0	0	0	0	0	38	52	0	52	90
August,2013	60824	0	60824	88557	8631	9103	193	3	196	38	125	0	125	72	2	0	0	0	0	0	0	34	54	5	59	93
September,2013	65517	0	65517	98017	9242	9860	234	0	234	50	131	0	131	45	1	0	0	0	0	0	0	47	88	1	89	136
October,2013	64877	0	64877	99782	10703	10500	473	0	473	47	245	0	245	48	1	0	0	0	0	0	0	64	113	0	113	177
November,2013	63572	0	63572	95069	9292	9644	260	0	260	51	148	0	148	68	1	0	0	0	0	0	0	42	102	3	105	147
December,2013	56923	0	56923	85356	8627	9232	207	0	207	46	153	0	153	87	0	0	0	0	0	0	0	26	72	6	78	104
January,2014	62836	0	62836	89906	9001	9679	202	0	202	57	153	0	153	89	0	0	0	0	0	0	0	16	61	10	71	87
February,2014	59928	0	59928	79626	8118	8715	189	0	189	77	145	0	145	128	0	0	0	0	0	0	0	23	38	4	42	65
March,2014	65804	0	65804	85043	8579	9161	249	0	249	53	136	0	136	65	0	0	0	0	0	0	0	21	53	0	53	74
April,2014	65795	0	65795	86754	8698	9328	241	0	241	38	171	0	171	91	2	0	0	0	0	0	0	15	61	0	61	76
May,2014	64727	0	64727	84653	8291	8836	209	0	209	59	109	0	109	86	0	0	0	0	0	0	0	13	27	5	32	45
June,2014	67396	0	67396	88661	9285	9907	550	0	550	61	241	0	241	84	0	0	0	0	0	0	0	38	57	10	67	105
July,2014	64237	0	64237	80567	7987	8433	206	0	206	38	48	0	48	95	0	0	0	0	0	0	0	13	44	2	46	59
August,2014	67749	0	67749	88260	8634	9205	239	0	239	60	165	0	165	162	0	0	0	0	0	0	0	23	102	12	114	137
September,2014	68194	0	68194	89995	8933	9543	279	0	279	53	210	0	210	77	0	1260	0	0	0	0	0	32	112	8	120	152
October,2014	63139	0	63139	84013	8080	8561	253	0	253	58	160	0	160	188	0	839	0	0	0	0	0	27	90	3	93	120
November,2014	65044	0	65044	91883	8686	9321	511	0	511	54	348	0	348	137	0	715	0	0	0	0	0	30	127	13	140	170
December,2014	66320	0	66320	90377	8606	9194	241	0	241	49	204	0	204	89	0	1197	0	0	0	0	0	11	62	11	73	84
January,2015	69294	0	69294	93169	8486	9044	430	0	430	50	502	0	502	74	0	1120	0	0	0	0	0	31	108	7	115	146
February,2015	63602	0	63602	89109	8126	8620	279	0	279	41	315	0	315	59	0	1118	0	0	0	0	0	14	71	9	80	94
March,2015	62644	0	62644	83784	8211	8705	379	0	379	54	366	0	366	81	0	1289	0	0	0	0	0	16	60	14	74	90
April,2015	66788	0	66788	81320	7913	8497	271	0	271	27	221	0	221	80	0	2999	0	0	0	0	0	15	52	5	57	72
May,2015	58818	0	58818	84667	8205	8737	550	0	550	51	282	0	282	71	0	2207	0	0	0	0	0	8	56	1	57	65
June,2015	65049	0	65049	82177	7908	8760	202	0	202	74	83	0	83	71	0	1061	0	0	0	0	0	7	35	0	35	42
July,2015	63769	0	63769	84056	7554	8097	117	66	183	50	75	0	75	38	0	32	0	0	0	0	0	11	21	2	23	34
August,2015	65638	0	65638	88565	8312	8970	242	0	242	54	212	0	212	118	11	94	0	0	0	0	0	15	73	0	73	88
September,2015	63858	0	63858	88875	8079	8715	221	0	221	30	158	0	158	79	26	653	0	0	0	0	0	10	81	0	81	91
October,2015	63011	0	63011	88722	7958	8581	214	0	214	49	219	0	219	97	45	899	0	0	0	0	0	16	101	0	101	117
November,2015	61863	0	61863	89698	8027	8736	514	0	514	54	446	0	446	93	49	935	0	0	0	0	0	24	113	0	113	137
December,2015	61547	0	61547	90836	7778	8445	188	0	188	65	183	0	183	73	39	693	0	0	0	0	0	14	92	0	92	106
January,2016	58841	768	59609	88627	7539	8253	203	0	203	45	213	0	213	98	0	708	0	0	10	2135	10	8	60	0	60	68
February,2016	58554	1461	60015	85010	7790	8145	175	0	175	45	158	0	158	77	0	847	0	0	0	0	0	9	57	2	58	67
March,2016	60735	1137	61872	88229	7367	7965	282	0	282	42	148	0	148	124	0	850	0	0	0	0	0	7	43	0	43	50
April,2016	56841	677	57518	82293	6951	7423	251	0	251	50	149	0	149	132	0	1225	0	0	0	99	67	9	37	13	49	58
May,2016	59329	2899	62228	90831	7699	8332	467	1	468	46	307	0	307	121	0	1710	0	0	0	0	27	9	76	4	81	90
June,2016	58583	567	59150	83725	6969	7512	110	6	116	30	80	0	80	55	0	150	2	0	0	127	125	1	9	4	12	13
July,2016	57966	811	58777	83110	7148	7902	178	0	178	27	161	0	161	91	0	17	0	0	0	120	144	8	60	0	58	66
August,2016	58176	817	58993	79621	7315	7958	176	0	176	31	254	0	254	85	0	463	6	0	0	125	102	6	51	0	53	59
September,2016	57697	1202	58899	78542	6924	7609	247	0	247	37	147	0	147	119	0	525	11	0	0	161	93	14	82	0	82	96
October,2016	58336	1410	59746	78755	7237	8030	254	0	254	37	235	0	235	99	0	405	4	0	0	274	136	15	73	5	65	80
November,2016	59293	1135	60428	87235	7459	8005	530	0	530	64	306	0	306	103	0	456	1	0	0	0	10	11	111	2	113	124
December,2016	56409	1125	57534	77733	6907	7554	261	3	264	34	186	0	186	123	0	293	10	0	0	3960	0	11	57	3	60	71
January,2017	57304	1342	58646	83857	7217	7482	260	3	263	37	156	0	156	102	0	557	5	0	0	3120	6	16	49	8	53	69
February,2017	56343	1628	57971	75184	6751	7327	229	0	229	52	126	50	176	105	0	1072	0	0	0	2852	9	5	57	0	57	62
March,2017	58056	2151	60207	81580	6943	7650	234	0	234	55	228	30	258	71	0	1143	5	0	0	8498	0	14	47	3	40	54
April,2017	54558	2122	56680	71616	6639	7187	262	0	262	57	202	23	225	124	0	828	10	0	0	10942	2	6	42	6	47	53
May,2017	55560	2205	57765	73618	6694	7313	201	3	204	45	194	0	194	85	0	752	0	0	0	11158	0	6	48	0	47	53
June,2017	51830	1948	53778	66332	5678	6131	117	1	118	54	31	15	46	19	0	595	0	0	0	9525	0	3	8	1	9	12
July,2017	55591	2076	57667	76361	5873	6347	190	3	193	48	187	0	187	121	0	1034	5	0	0	11875	0	4	37	32	69	73
August,2017	52690	2103	54793	75612	5896	6388	193	0	193	81	219	0	219	69	0	1128	5	0	0	9096	0	9	78	2	55	64
September,2017	55927	1919	57846	70592	5164	5464	179	0	179	70	196	0	196	93	0	905	0	0	0	6588	0	7	73	0	72	79
October,2017	54377	2064	56441	71390	5159	5332	179	0	179	78	239	0	239	111	0	811	0	0	0	5153	0	5	76	0	76	81
November,2017	52736	2169	54905	69721	5047	5417	145	0	145	76	240	20	260	133	115	690	0	0	0	3453	2	10	85	0	85	95
December,2017	47415	2108	49523	70089	4586	4929	225	1	226	50	225	26	251	106	93	465	0	0	0	2258	0	5	56	0	56	61
January,2018	43542	2013	45555	62541	4871	5235	324	1	325	69	486	0	486	171	77	420	0	0	0	3296	0	18	92	3	95	113
February,2018	36747	1583	38330	56370	4908	5267	144	4	148	63	237	0	237	120	108	327	0	0	0	2743	0	6	66	2	68	74
March,2018	35422	2008	37430	56975	5289	5690	330	0	330	78	395	0	395	193	168	454	0	0	0	1480	0	9	70	0	67	76
April,2018	38146	1947	40093	50014	5195	5553	76	2	78	51	209	0	209	173	146	532	0	0	0	1170	0	6	41	5	46	52
May,2018	40135	1793	41928	51582	5366	5729	77	2	79	44	96	0	96	84	85	456	3	0	0	1048	0	0	28	3	29	29
June,2018	41044	1946	42990	48838	4997	5382	69	0	69	46	58	0	58	86	29	655	6	0	0	360	0	0	8	0	7	7
July,2018	43015	2143	45158	52328	5539	6001	154	2	156	58	164	24	188	109	49	1281	0	0	0	0	0	7	44	11	55	62
August,2018	42849	2268	45117	55361	5247	5617	181	0	181	66	72	0	72	95	37	1521	0	0	0	160	0	8	45	13	53	61
September,2018	44083	2295	46378	59307	5302	5736	201	0	201	68	82	0	82	79	39	1618	0	0	0	0	0	9	66	4	60	69
