monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
December,2010	184471	0	184471	302288	22822	0	523	0	523	0	1566	0	1566	0	122	0	0	0	0	0	0	189	360	0	360	549
January,2011	187066	0	187066	306589	29912	0	351	0	351	0	1307	0	1307	0	106	0	0	0	0	0	0	174	255	0	255	429
February,2011	186561	0	186561	304572	27232	0	332	0	332	0	1050	0	1050	0	63	0	0	0	0	0	0	279	453	0	453	732
March,2011	184252	0	184252	315298	23290	0	353	0	353	0	1415	0	1415	0	111	0	0	0	0	0	0	185	407	0	407	592
April,2011	184694	0	184694	328417	27619	0	705	0	705	0	2068	0	2068	0	143	0	0	0	0	0	0	366	725	0	725	1091
May,2011	189230	0	189230	320109	27514	0	309	0	309	0	1080	0	1080	0	189	0	0	0	0	0	0	254	366	0	366	620
June,2011	184761	0	184761	319567	22435	0	214	0	214	0	680	0	680	0	193	0	0	0	0	0	0	243	275	0	275	518
July,2011	181357	0	181357	314257	30492	0	373	0	373	0	1045	0	1045	0	120	0	0	0	0	0	0	376	491	0	491	867
August,2011	183240	0	183240	287726	25161	0	179	0	179	0	84	0	84	0	99	0	0	0	0	0	0	472	171	0	171	643
September,2011	184654	0	184654	308125	24841	0	284	0	284	0	453	0	453	0	122	0	0	0	0	0	0	558	566	0	566	1124
October,2011	186244	0	186244	346121	28319	0	335	0	335	0	671	0	671	0	100	0	0	0	0	0	0	799	623	0	623	1422
November,2011	178144	0	178144	314779	24894	0	246	0	246	0	402	0	402	0	96	0	0	0	0	0	0	290	388	0	388	678
December,2011	184908	0	184908	325521	23216	0	273	0	273	0	398	0	398	0	235	0	0	0	0	0	0	356	337	0	337	693
January,2012	185931	0	185931	325968	28422	0	367	0	367	0	746	0	746	0	271	0	0	0	0	0	0	407	390	0	390	797
February,2012	189526	0	189526	331916	24666	0	372	0	372	0	673	0	673	0	242	0	0	0	0	0	0	355	557	0	557	912
March,2012	184254	0	184254	340836	24015	0	569	0	569	0	904	0	904	0	356	0	0	0	0	0	0	412	602	0	602	1014
April,2012	185397	0	185397	345576	27569	0	284	0	284	0	707	0	707	0	324	0	0	0	0	0	0	361	399	0	399	760
May,2012	183398	0	183398	345013	25587	0	249	0	249	0	434	0	434	0	265	0	0	0	0	0	0	212	264	0	264	476
June,2012	183094	0	183094	341052	22460	0	181	0	181	0	404	0	404	0	279	0	0	0	0	0	0	268	255	0	255	523
July,2012	183974	0	183974	345400	29051	0	260	0	260	0	329	0	329	0	315	0	0	0	0	0	0	336	403	0	403	739
August,2012	182252	0	182252	311630	22868	0	162	0	162	0	248	0	248	0	130	0	0	0	0	0	0	311	289	0	289	600
September,2012	183553	0	183553	364838	23973	0	498	0	498	0	608	0	608	0	231	0	0	0	0	0	0	533	582	0	582	1115
October,2012	184987	0	184987	374319	26140	0	228	0	228	0	382	0	382	0	199	0	0	0	0	0	0	492	307	0	307	799
November,2012	180475	0	180475	391476	23602	0	247	0	247	0	469	0	469	0	217	0	0	0	0	0	0	302	415	0	415	717
December,2012	186518	0	186518	387660	24363	0	352	0	352	0	988	0	988	0	331	0	0	0	0	0	0	223	295	0	295	518
January,2013	187270	0	187270	365632	26793	28227	354	0	354	74	803	0	803	357	271	0	0	0	0	0	0	333	328	17	345	678
February,2013	181784	0	181784	351936	23239	24765	289	0	289	59	754	0	754	158	199	0	0	0	0	0	0	288	388	45	433	721
March,2013	178327	0	178327	359345	23321	25818	307	0	307	43	1062	0	1062	198	153	0	0	0	0	0	0	338	380	15	395	733
April,2013	184262	0	184262	380354	26324	27802	273	1	274	78	934	0	934	387	113	0	0	0	0	0	0	295	359	23	382	677
May,2013	181559	0	181559	418679	23812	25058	484	2	486	58	971	0	971	337	135	0	0	0	0	0	0	283	329	23	352	635
June,2013	183042	0	183042	378709	22509	23739	235	0	235	52	478	0	478	308	85	0	0	0	0	0	0	232	314	9	323	555
July,2013	181718	0	181718	388269	27131	28703	252	0	252	46	454	0	454	168	94	0	0	0	0	0	0	414	241	15	256	670
August,2013	176798	0	176798	383725	23147	24678	215	0	215	58	513	0	513	334	83	0	0	0	0	0	0	407	348	20	368	775
September,2013	172147	0	172147	423707	23693	25337	246	0	246	57	861	0	861	215	80	0	0	0	0	0	0	680	460	14	474	1154
October,2013	175120	0	175120	430353	26781	28213	401	0	401	85	828	0	828	379	75	0	0	0	0	0	0	591	462	20	482	1073
November,2013	174385	0	174385	435146	24381	25875	292	0	292	55	822	0	822	264	52	0	0	0	0	0	0	370	383	14	397	767
December,2013	173695	0	173695	443827	24754	26257	251	0	251	68	742	0	742	489	50	0	0	0	0	0	0	275	320	16	336	611
January,2014	178608	0	178608	450218	26573	29093	222	0	222	81	1099	0	1099	654	62	0	0	0	0	0	0	270	312	20	332	602
February,2014	179060	0	179060	429818	25125	26734	197	0	197	55	1022	0	1022	399	49	0	0	0	0	0	0	238	394	39	433	671
March,2014	173849	0	173849	416309	25736	26148	238	0	238	67	1055	0	1055	522	50	0	0	0	0	0	0	294	390	20	410	704
April,2014	186883	0	186883	449022	28608	30327	257	0	257	60	1143	0	1143	565	157	0	0	0	0	0	0	427	438	20	458	885
May,2014	175674	0	175674	456822	25579	27138	412	4	416	52	730	0	730	302	36	0	0	0	0	0	0	394	254	22	276	670
June,2014	172280	0	172280	394674	26610	28241	394	0	394	76	898	0	898	515	10	0	0	0	0	0	0	384	575	32	607	991
July,2014	171349	0	171349	397616	24550	26083	161	4	165	48	350	0	350	156	30	0	0	0	0	0	0	438	167	16	183	621
August,2014	168902	0	168902	423836	26076	27459	215	24	239	53	610	0	610	246	2	0	0	0	0	0	0	458	380	40	420	878
September,2014	170166	0	170166	395739	25254	26930	223	2	225	61	552	0	552	166	1	0	0	0	0	0	0	393	356	44	400	793
October,2014	170967	0	170967	385854	24495	26051	207	3	210	62	719	0	719	250	0	0	0	0	0	0	0	330	365	43	408	738
November,2014	166254	0	166254	381849	24303	25766	392	7	399	73	800	0	800	396	0	0	0	0	0	0	0	181	382	43	425	606
December,2014	155085	0	155085	371310	23368	24736	220	3	223	100	691	0	691	272	0	0	0	0	0	0	0	245	206	43	249	494
January,2015	161496	0	161496	379736	24931	26092	240	4	244	78	763	0	763	320	2	0	0	0	0	0	0	242	189	55	244	486
February,2015	158839	0	158839	346336	22593	24193	246	5	251	66	882	0	882	296	0	0	0	0	0	0	0	268	311	71	382	650
March,2015	157169	0	157169	353381	23134	24452	211	0	211	59	705	0	705	451	0	0	0	0	0	0	0	281	302	16	318	599
April,2015	158571	0	158571	364856	24586	26374	223	3	226	86	830	0	830	350	0	0	0	0	0	0	0	247	193	66	259	506
May,2015	151158	0	151158	366142	21527	22763	300	12	312	50	659	0	659	304	0	0	0	0	0	0	0	280	174	37	211	491
June,2015	159191	0	159191	361520	22827	23978	141	19	160	45	521	0	521	300	0	0	0	0	0	0	0	280	153	55	208	488
July,2015	162023	0	162023	356822	22361	23856	195	24	219	42	426	0	426	175	0	0	0	0	0	0	0	230	177	92	269	499
August,2015	161329	0	161329	394165	23566	25074	239	9	248	68	612	0	612	394	50	0	0	0	0	0	0	326	265	91	356	682
September,2015	156059	0	156059	364852	20638	21846	160	28	188	37	452	0	452	214	63	54	0	0	0	0	0	261	172	73	245	506
October,2015	158999	0	158999	399960	22334	23770	160	24	184	58	808	0	808	307	77	874	0	0	0	0	0	338	318	72	390	728
November,2015	161081	0	161081	452144	24285	25774	434	33	467	57	1184	0	1184	325	70	1850	0	0	0	0	0	345	276	91	367	712
December,2015	160152	0	160152	433178	21672	23071	206	29	235	59	852	0	852	408	65	1731	0	0	0	0	0	331	184	93	277	608
January,2016	158777	1787	160564	443082	22626	23859	206	25	231	47	729	62	791	455	0	1504	10	32	0	357	38	324	93	69	162	486
February,2016	156019	1634	157653	426476	22864	24466	302	23	325	46	859	33	892	400	0	1862	0	0	0	220	17	328	183	85	253	581
March,2016	151132	1875	153007	408838	21331	22617	222	1	223	69	805	49	854	400	0	1914	0	0	0	158	19	331	156	43	189	520
April,2016	150412	5133	155545	422036	22347	23729	214	17	231	56	614	47	661	254	0	1742	0	0	0	0	12	310	99	91	189	499
May,2016	154103	1249	155352	441427	24333	25755	375	34	409	69	634	109	743	256	0	3453	24	0	0	0	8	345	94	100	184	529
June,2016	151580	599	152179	404912	21179	22514	128	13	141	38	267	17	284	172	0	80	0	0	0	0	11	399	85	66	151	550
July,2016	149850	881	150731	396984	22173	23687	187	15	202	41	467	4	471	271	0	558	0	0	0	0	27	251	79	116	195	446
August,2016	142115	1247	143362	410064	21693	23373	236	22	258	52	715	24	739	335	0	1069	0	0	0	0	9	320	138	134	270	590
September,2016	150513	1662	152175	448769	20262	21631	180	33	213	42	386	25	411	283	0	1466	10	0	0	16	9	273	100	158	230	503
October,2016	142301	1410	143711	469310	21469	23075	209	21	230	50	593	105	698	392	0	2200	2	0	0	0	23	317	185	146	330	647
November,2016	154039	1521	155560	469739	23501	25228	381	27	408	49	751	217	968	360	0	1791	67	8	0	71	34	360	166	97	256	616
December,2016	151793	1187	152980	448693	20575	22027	196	20	216	57	394	199	593	341	0	1610	121	0	0	80	11	339	82	126	209	548
January,2017	154564	1236	155800	494146	22208	24161	209	23	232	47	763	74	837	364	0	1604	38	0	0	101	8	367	112	155	267	634
February,2017	154467	1533	156000	475394	22369	23867	181	11	192	52	855	1	856	361	0	1518	29	0	0	168	2	323	90	109	199	522
March,2017	155010	1245	156255	484540	20899	23723	202	52	254	36	829	0	829	420	0	1375	52	0	0	97	0	176	123	151	274	450
April,2017	152737	1509	154246	444811	21176	22783	227	20	247	63	692	9	701	344	0	2007	28	0	0	118	25	92	101	140	241	333
May,2017	148556	1084	149640	405044	22865	24434	197	25	222	74	466	30	496	363	0	1596	44	0	0	61	5	51	77	102	179	230
June,2017	144484	829	145313	358328	16328	17559	117	14	131	35	110	7	117	124	0	1519	47	0	0	248	75	16	36	41	77	93
July,2017	148412	867	149279	405882	21444	22935	229	21	250	87	521	42	563	349	0	1923	19	0	0	118	0	48	129	115	244	292
August,2017	143673	1095	144768	396531	21532	23136	235	20	255	53	754	35	789	253	0	1902	5	0	0	242	4	69	121	139	263	332
September,2017	151542	1283	152825	384062	15417	16582	213	25	238	47	674	56	730	278	0	1659	5	0	0	165	5	22	121	119	229	251
October,2017	145182	1521	146703	396549	18675	19912	262	19	281	55	694	42	736	301	0	1997	22	0	0	337	0	31	170	143	312	343
November,2017	143284	1708	144992	375865	19653	21037	265	9	274	52	549	85	634	233	175	1746	8	0	0	425	2	23	148	148	296	319
December,2017	143193	1378	144571	345357	17520	18797	271	14	285	55	523	80	603	279	140	1334	13	0	0	142	0	34	115	124	239	273
January,2018	141540	1485	143025	312921	19837	21135	272	24	296	58	539	185	724	285	206	2182	18	0	0	143	10	19	87	168	255	274
February,2018	143997	1727	145724	254710	19176	20432	223	23	246	38	571	36	607	218	168	1738	20	0	0	158	10	29	138	133	271	300
March,2018	145173	3107	148280	251592	18190	19401	265	21	286	50	651	78	729	274	146	1757	25	0	0	0	0	36	103	153	246	282
April,2018	141487	2926	144413	212011	19357	20685	153	10	163	45	624	44	668	286	151	1639	10	0	0	137	84	23	82	171	253	276
May,2018	141372	4087	145459	160980	21648	22759	132	21	153	27	439	23	462	255	179	1556	13	0	0	0	10	7	68	158	226	233
June,2018	136117	3510	139627	199634	15637	17212	120	9	129	46	179	11	190	90	96	951	7	0	0	0	0	10	49	141	190	200
July,2018	142884	3950	146834	257020	19759	20976	231	19	250	47	583	55	638	306	71	1307	0	0	0	0	18	14	96	153	249	263
August,2018	139756	3576	143332	272879	19580	21008	148	24	172	39	310	60	370	246	81	1804	8	0	0	0	30	15	74	108	182	197
September,2018	146131	3421	149552	278457	17733	18647	197	19	216	48	471	44	515	308	65	2139	7	0	0	60	0	28	134	143	277	305
