monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	84747	0	84747	95720	4135	0	44	0	44	0	0	0	0	0	315	0	0	0	0	0	0	1	169	0	169	170
August,2007	82835	0	82835	88870	4549	0	39	0	39	0	2	0	2	0	1021	0	0	0	0	0	0	2	174	0	174	176
September,2007	89261	0	89261	88923	5011	0	90	0	90	0	10	0	10	0	510	0	0	0	0	0	0	2	93	0	93	95
October,2007	85010	0	85010	89016	4062	0	108	0	108	0	12	0	12	0	129	0	0	0	0	0	0	1	101	0	101	102
November,2007	88764	0	88764	104722	4802	0	1170	0	1170	0	385	0	385	0	136	0	0	0	0	0	0	4	265	0	265	269
December,2007	88397	0	88397	91865	4584	0	390	0	390	0	209	0	209	0	67	0	0	0	0	0	0	3	83	0	83	86
January,2008	92144	0	92144	81290	5508	0	197	0	197	0	121	0	121	0	86	0	0	0	0	0	0	2	53	0	53	55
February,2008	90545	0	90545	74851	5302	0	180	0	180	0	121	0	121	0	121	0	0	0	0	0	0	7	92	0	92	99
March,2008	90686	0	90686	41917	5714	0	203	0	203	0	113	0	113	0	137	0	0	0	0	0	0	7	87	0	87	94
April,2008	90478	0	90478	35743	5526	0	192	0	192	0	155	0	155	0	144	0	0	0	0	0	0	3	108	0	108	111
May,2008	91640	0	91640	68897	5157	0	217	0	217	0	98	0	98	0	145	0	0	0	0	0	0	2	97	0	97	99
June,2008	84466	0	84466	64142	5798	0	213	0	213	0	113	0	113	0	179	0	0	0	0	0	0	17	236	0	236	253
July,2008	88306	0	88306	66484	5822	0	211	0	211	0	97	0	97	0	171	0	0	0	0	0	0	16	187	0	187	203
August,2008	87567	0	87567	82494	6113	0	247	0	247	0	109	0	109	0	146	0	0	0	0	0	0	10	211	0	211	221
September,2008	90371	0	90371	77502	4805	0	138	0	138	0	7	0	7	0	85	0	0	0	0	0	0	1	36	0	36	37
October,2008	77715	0	77715	78291	5725	0	201	0	201	0	77	0	77	0	597	0	0	0	0	0	0	6	149	0	149	155
November,2008	89836	0	89836	95975	6965	0	1532	0	1532	0	114	0	114	0	197	0	0	0	0	0	0	13	277	0	277	290
December,2008	85036	0	85036	83355	5212	0	112	0	112	0	18	0	18	0	166	0	0	0	0	0	0	1	34	0	34	35
January,2009	88056	0	88056	86301	5815	0	165	0	165	0	45	0	45	0	369	0	0	0	0	0	0	0	103	0	103	103
February,2009	87868	0	87868	89211	5696	0	160	0	160	0	59	0	59	0	337	0	0	0	0	0	0	2	68	0	68	70
March,2009	86962	0	86962	97250	5942	0	191	0	191	0	47	0	47	0	756	0	0	0	0	0	0	2	83	0	83	85
April,2009	86545	0	86545	96546	6693	0	1086	0	1086	0	90	0	90	0	869	0	0	0	0	0	0	18	219	0	219	237
May,2009	89269	0	89269	86396	5820	0	227	0	227	0	52	0	52	0	118	0	0	0	0	0	0	9	57	0	57	66
