monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
April,2007	135502	0	135502	50001	3796	0	4398	0	4398	0	4049	0	4049	0	2916	0	0	0	0	0	0	518	408	0	408	926
May,2007	70047	0	70047	54809	5596	0	5587	0	5587	0	3737	0	3737	0	758	0	0	0	0	0	0	551	343	0	343	894
June,2007	236	0	236	158	541	0	93	0	93	0	109	0	109	0	106	0	0	0	0	0	0	97	25	0	25	122
July,2007	197174	0	197174	100021	16438	0	119	0	119	0	0	0	0	0	1700	0	0	0	0	0	0	194	187	0	187	381
August,2007	147405	0	147405	100300	12859	0	169	0	169	0	2	0	2	0	1001	0	0	0	0	0	0	266	295	0	295	561
September,2007	204197	0	204197	99773	13522	0	132	0	132	0	17	0	17	0	879	0	0	0	0	0	0	450	503	0	503	953
October,2007	206048	0	206048	92158	16678	0	111	0	111	0	30	0	30	0	1061	0	0	0	0	0	0	376	315	0	315	691
November,2007	217999	0	217999	102264	16215	0	652	0	652	0	919	0	919	0	1045	0	0	0	0	0	0	407	297	0	297	704
December,2007	207464	0	207464	69887	14213	0	410	0	410	0	1247	0	1247	0	961	0	0	0	0	0	0	90	65	0	65	155
January,2008	221833	0	221833	55506	18936	0	267	0	267	0	873	0	873	0	1466	0	0	0	0	0	0	134	111	0	111	245
February,2008	212263	0	212263	59231	18682	0	225	0	225	0	935	0	935	0	1672	0	0	0	0	0	0	195	246	0	246	441
March,2008	219041	0	219041	43455	17855	0	281	0	281	0	1218	0	1218	0	2398	0	0	0	0	0	0	505	496	0	496	1001
April,2008	213263	0	213263	26948	19712	0	261	0	261	0	783	0	783	0	1906	0	0	0	0	0	0	519	463	0	463	982
May,2008	219053	0	219053	46418	19185	0	243	0	243	0	476	0	476	0	1893	0	0	0	0	0	0	100	85	0	85	185
June,2008	213425	0	213425	58982	18187	0	151	0	151	0	495	0	495	0	1744	0	0	0	0	0	0	84	98	0	98	182
July,2008	218590	0	218590	63873	21867	0	264	0	264	0	499	0	499	0	1854	0	0	0	0	0	0	94	145	0	145	239
August,2008	217222	0	217222	71667	21162	0	178	0	178	0	386	0	386	0	2163	0	0	0	0	0	0	220	364	0	364	584
September,2008	223579	0	223579	77196	15711	0	136	0	136	0	208	0	208	0	1676	0	0	0	0	0	0	142	201	0	201	343
October,2008	230074	0	230074	82805	24445	0	226	0	226	0	225	0	225	0	1955	0	0	0	0	0	0	310	411	0	411	721
November,2008	220421	0	220421	99293	23029	0	1121	0	1121	0	328	0	328	0	2403	0	0	0	0	0	0	218	400	0	400	618
December,2008	187407	0	187407	63387	15019	0	232	0	232	0	34	0	34	0	2802	0	0	0	0	0	0	47	0	0	0	47
January,2009	201275	0	201275	82503	19555	0	356	0	356	0	36	0	36	0	2913	0	0	0	0	0	0	87	111	0	111	198
February,2009	227275	0	227275	94545	22790	0	415	0	415	0	39	0	39	0	2651	0	0	0	0	0	0	105	249	0	249	354
March,2009	224119	0	224119	101365	20597	0	462	0	462	0	51	0	51	0	1370	0	0	0	0	0	0	1007	751	0	751	1758
