monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
February,2011	222047	0	222047	180560	28950	0	138	0	138	0	610	0	610	0	62	0	0	0	0	0	0	177	119	0	119	296
March,2011	226004	0	226004	184676	28925	0	192	0	192	0	808	0	808	0	45	0	0	0	0	0	0	195	108	0	108	303
April,2011	221202	0	221202	193798	30449	0	1104	0	1104	0	1204	0	1204	0	24	0	0	0	0	0	0	535	253	0	253	788
May,2011	224099	0	224099	189181	30835	0	151	0	151	0	232	0	232	0	38	0	0	0	0	0	0	273	87	0	87	360
June,2011	211712	0	211712	179785	29070	0	260	0	260	0	208	0	208	0	39	0	0	0	0	0	0	300	171	0	171	471
July,2011	214283	0	214283	180074	31642	0	151	0	151	0	194	0	194	0	15	0	0	0	0	0	0	187	146	0	146	333
August,2011	216057	0	216057	177846	29500	0	84	0	84	0	3	0	3	0	10	0	0	0	0	0	0	165	65	0	65	230
September,2011	217045	0	217045	186673	30901	0	105	0	105	0	39	0	39	0	29	0	0	0	0	0	0	328	80	0	80	408
October,2011	213643	0	213643	198427	32716	0	328	0	328	0	259	0	259	0	25	0	0	0	0	0	0	452	140	0	140	592
November,2011	209550	0	209550	182162	28742	0	181	0	181	0	362	0	362	0	25	0	0	0	0	0	0	307	153	0	153	460
December,2011	215764	0	215764	180295	29121	0	173	0	173	0	234	0	234	0	15	0	0	0	0	0	0	253	90	0	90	343
January,2012	212605	0	212605	175193	32508	0	319	0	319	0	465	0	465	0	23	0	0	0	0	0	0	361	153	0	153	514
February,2012	214529	0	214529	171072	30088	0	197	0	197	0	533	0	533	0	22	0	0	0	0	0	0	292	153	0	153	445
March,2012	216402	0	216402	186410	30314	0	966	0	966	0	856	0	856	0	7	0	0	0	0	0	0	411	251	0	251	662
April,2012	209669	0	209669	171528	32113	0	187	0	187	0	482	0	482	0	19	0	0	0	0	0	0	285	105	0	105	390
May,2012	206402	0	206402	169152	29565	0	203	0	203	0	150	0	150	0	30	0	0	0	0	0	0	166	147	0	147	313
June,2012	207830	0	207830	174526	29707	0	394	0	394	0	226	0	226	0	10	0	0	0	0	0	0	275	179	0	179	454
July,2012	214430	0	214430	184241	35105	0	135	0	135	0	204	0	204	0	21	0	0	0	0	0	0	198	104	0	104	302
August,2012	208792	0	208792	138185	29957	0	141	0	141	0	97	0	97	0	22	0	0	0	0	0	0	169	107	0	107	276
September,2012	214336	0	214336	222198	31807	0	1030	0	1030	0	466	0	466	0	15	0	0	0	0	0	0	410	211	0	211	621
October,2012	207381	0	207381	179282	31158	0	169	0	169	0	292	0	292	0	30	0	0	0	0	0	0	364	156	0	156	520
November,2012	235318	0	235318	185380	30879	0	195	0	195	0	276	0	276	0	32	0	0	0	0	0	0	305	110	0	110	415
December,2012	214728	0	214728	207362	31606	0	587	0	587	0	283	0	283	0	17	0	0	0	0	0	0	413	196	0	196	609
January,2013	211898	0	211898	200374	33938	24690	480	7	487	108	354	0	354	32	9	0	0	0	0	0	0	334	77	8	85	419
February,2013	217696	0	217696	184840	31631	32419	205	2	207	74	192	0	192	47	8	0	0	0	0	0	0	283	174	10	184	467
March,2013	217590	0	217590	186579	32728	33669	341	11	352	101	212	0	212	67	5	0	0	0	0	0	0	280	120	11	131	411
April,2013	205859	0	205859	175012	33816	34370	411	42	453	85	302	0	302	77	14	0	0	0	0	0	0	301	99	13	112	413
May,2013	209580	0	209580	198857	31553	31968	1180	115	1295	124	365	0	365	49	7	0	0	0	0	0	0	418	206	0	206	624
June,2013	216265	0	216265	170668	31104	31691	264	17	281	103	457	0	457	108	11	0	0	0	0	0	0	499	192	129	321	820
July,2013	413730	0	413730	191623	35184	35778	126	14	140	71	176	0	176	79	29	0	0	0	0	0	0	211	102	25	127	338
August,2013	213251	0	213251	177813	31436	31874	189	6	195	217	200	0	200	113	4	0	0	0	0	0	0	260	124	52	176	436
September,2013	221903	0	221903	204605	33826	34432	279	37	316	110	339	0	339	87	8	0	0	0	0	0	0	330	136	34	170	500
October,2013	232057	0	232057	207927	35165	35890	818	107	925	150	641	0	641	55	10	0	0	0	0	0	0	437	209	36	245	682
November,2013	225070	0	225070	207790	31689	32089	365	5	370	79	405	0	405	121	5	0	0	0	0	0	0	367	200	0	200	567
December,2013	227928	0	227928	210431	33736	34157	280	7	287	84	246	0	246	61	1	61	0	0	0	0	0	343	146	0	146	489
January,2014	230083	0	230083	223757	34597	35477	240	8	248	89	402	0	402	219	7	171	0	0	0	0	0	290	177	0	177	467
February,2014	233473	0	233473	208035	31157	31406	235	7	242	109	367	0	367	158	3	229	0	0	0	0	0	308	182	2	184	492
March,2014	236649	0	236649	220800	32615	32961	269	16	285	94	566	0	566	197	5	382	0	0	0	0	0	336	169	0	169	505
April,2014	241686	0	241686	222315	34271	34682	549	10	559	126	809	0	809	154	8	470	0	0	0	0	0	356	256	0	256	612
May,2014	223858	0	223858	209463	31801	32319	185	2	187	92	400	0	400	79	11	432	0	0	0	0	0	354	183	0	183	537
June,2014	238207	0	238207	213021	34275	35375	675	20	695	86	805	0	805	83	7	517	0	0	0	0	0	402	379	0	379	781
July,2014	230785	0	230785	216346	31996	32032	96	2	98	69	311	0	311	41	0	697	0	0	0	0	0	149	118	0	118	267
August,2014	234418	0	234418	221898	35058	35702	136	3	139	77	449	0	449	124	0	674	0	0	0	0	0	249	125	0	125	374
September,2014	235755	0	235755	217779	35287	35767	210	7	217	86	529	0	529	115	0	739	0	0	0	0	0	231	142	0	142	373
October,2014	222021	0	222021	213917	32467	33183	129	2	131	72	429	0	429	104	9	1116	0	0	0	0	0	75	19	1	20	95
November,2014	217813	0	217813	219389	32295	32963	492	7	499	102	737	0	737	129	0	868	0	0	0	0	0	58	44	0	44	102
December,2014	221003	0	221003	206088	33632	34420	124	0	124	70	569	0	569	107	0	1129	0	0	0	0	0	87	44	26	70	157
January,2015	224023	0	224023	209577	32772	33385	166	3	169	78	558	0	558	126	0	945	0	0	0	0	0	79	41	25	66	145
February,2015	226866	0	226866	200699	30728	31495	163	6	169	72	846	0	846	99	0	908	0	0	0	0	0	136	54	4	58	194
March,2015	224335	0	224335	197579	33007	33575	181	7	188	76	889	0	889	192	0	782	0	0	0	0	0	103	54	18	72	175
April,2015	227614	0	227614	207628	32271	33131	374	7	381	70	816	0	816	127	0	1237	0	0	0	0	0	113	74	18	92	205
May,2015	220611	0	220611	196562	31495	32011	712	29	741	89	724	0	724	131	0	1338	0	0	0	0	0	108	66	30	96	204
June,2015	217748	0	217748	200789	33052	33647	376	34	410	61	528	0	528	84	0	1408	0	0	0	0	0	119	92	11	103	222
July,2015	219040	0	219040	194737	31413	31973	182	4	186	79	397	0	397	119	0	328	0	0	0	0	0	71	47	8	55	126
August,2015	223685	0	223685	207366	31088	31644	279	4	283	110	781	0	781	153	26	541	0	0	0	0	0	87	44	10	54	141
September,2015	225202	0	225202	203739	31024	31512	264	13	277	69	574	0	574	132	79	1333	0	0	0	0	0	82	50	8	58	140
October,2015	215762	0	215762	178354	31152	32002	236	4	240	79	665	0	665	232	118	2090	0	0	0	0	0	110	81	11	92	202
November,2015	231031	0	231031	213424	32548	33267	705	12	717	79	936	0	936	149	75	2317	0	0	0	0	0	160	99	12	111	271
December,2015	226447	0	226447	218795	31448	32330	206	2	208	70	451	0	451	85	70	1810	0	0	0	0	0	140	48	9	57	197
January,2016	200142	1254	201396	175033	27882	28526	204	7	211	66	385	0	385	103	0	1920	0	0	0	4774	39	107	48	6	50	157
February,2016	211021	1189	212210	204101	29508	30102	172	6	178	75	346	0	346	58	0	1761	0	0	0	116	83	91	36	11	44	135
March,2016	216078	1707	217785	198279	30494	31272	294	12	306	94	380	0	380	67	0	8340	0	0	0	257	136	103	56	11	66	169
April,2016	210963	1254	212217	204621	29598	30263	224	5	229	98	394	0	394	119	0	1825	16	0	0	524	81	69	29	10	39	108
May,2016	211591	921	212512	218017	32020	32660	800	63	863	109	554	0	554	47	0	1871	0	0	0	20	15	110	64	2	66	176
June,2016	217732	879	218611	210519	30730	31870	174	17	191	70	158	0	158	85	0	1017	0	0	0	0	84	51	27	9	36	87
July,2016	208620	513	209133	212429	27307	28323	131	5	136	63	138	0	138	67	0	1148	0	0	0	0	35	9	14	3	17	26
August,2016	214407	1925	216332	211198	31361	32347	178	0	178	71	389	0	389	93	0	1771	0	0	0	0	24	21	24	1	23	44
September,2016	218834	2449	221283	218655	29326	30191	191	2	193	85	306	0	306	96	0	2332	0	0	0	0	12	25	21	0	21	46
October,2016	216251	2414	218665	216269	30144	31270	329	9	338	65	613	0	613	117	0	2597	0	0	0	0	2	41	35	7	41	82
November,2016	219323	2148	221471	225617	31119	32142	680	23	703	113	1148	0	1148	98	0	1864	3	0	0	0	5	97	62	28	90	187
December,2016	209869	1899	211768	200676	28463	29797	285	14	299	74	330	0	330	82	0	2066	0	0	0	0	1	49	33	0	30	79
January,2017	218882	1749	220631	225365	29735	30992	230	21	251	78	478	0	478	135	0	2345	0	0	0	0	1	27	49	2	50	77
February,2017	208340	1855	210195	201203	27715	28559	232	16	248	53	468	0	468	156	0	2129	0	0	0	0	1	28	31	2	28	56
March,2017	209755	2127	211882	200050	27584	28900	256	13	269	86	501	0	501	146	0	2396	0	0	0	72	1	48	23	8	30	78
April,2017	212109	2363	214472	166936	28653	29561	264	13	277	57	426	0	426	153	0	2810	0	0	0	125	0	41	33	12	45	86
May,2017	212946	1998	214944	180310	29027	29283	445	20	465	80	359	15	374	160	0	2492	0	0	0	0	26	35	42	2	44	79
June,2017	203709	1702	205411	170863	24436	24947	297	11	308	77	155	0	155	160	0	1954	0	0	0	0	0	28	37	0	37	65
July,2017	202109	2225	204334	187603	27102	27537	285	11	296	94	417	0	417	226	0	2286	0	0	0	0	0	17	34	1	32	49
August,2017	202118	2627	204745	186989	22297	22725	508	18	526	117	601	3	604	178	0	2118	0	0	0	0	0	31	32	0	33	64
September,2017	199867	2538	202405	177504	21716	18504	290	28	318	79	503	24	527	276	0	1925	16	0	0	0	0	28	35	1	36	64
October,2017	192452	2634	195086	178785	17946	12692	292	16	308	134	506	72	578	342	0	2103	0	0	0	0	41	36	53	0	53	89
November,2017	183918	2323	186241	142221	21506	20403	242	0	242	79	341	42	383	215	89	1778	0	0	0	0	0	31	32	2	34	65
December,2017	196247	2104	198351	127913	20234	19915	346	13	359	89	380	122	502	208	96	2480	0	0	0	0	0	30	20	1	21	51
January,2018	178964	2994	181958	97394	21548	21998	434	20	454	113	680	35	715	220	93	1958	0	0	0	0	0	33	63	0	57	90
February,2018	132079	2655	134734	87786	22599	22729	258	14	272	94	605	37	642	202	73	1571	0	0	0	0	16	9	37	0	37	46
March,2018	103585	3294	106879	71900	22044	22274	358	9	367	94	652	64	716	246	195	1884	19	0	0	0	0	26	61	0	61	87
April,2018	107835	2518	110353	82086	22660	23253	75	6	81	55	399	22	421	173	75	1110	0	0	0	0	0	14	19	1	18	32
May,2018	65781	2452	68233	62860	24943	25084	67	4	71	67	179	16	195	216	108	1364	0	0	0	0	0	16	16	3	19	35
June,2018	83394	1791	85185	82816	23465	23636	110	3	113	63	88	5	93	198	66	692	0	0	0	0	0	13	23	4	26	39
July,2018	142366	1738	144104	104674	25751	26339	236	14	250	87	251	91	342	216	70	879	14	0	0	0	0	23	38	0	38	61
August,2018	147330	1367	148697	102900	25325	25868	190	8	198	87	50	19	69	166	36	1195	0	0	0	0	0	3	12	1	15	18
September,2018	151855	1417	153272	114490	24467	24332	261	10	271	121	60	18	78	202	48	2530	0	0	0	0	0	4	11	0	10	14
