monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
April,2010	37108	0	37108	58029	11568	0	79	0	79	0	0	0	0	0	28	0	0	0	0	0	0	1	82	0	82	83
May,2010	39237	0	39237	64809	10646	0	53	0	53	0	0	0	0	0	107	0	0	0	0	0	0	0	84	0	84	84
June,2010	39615	0	39615	63294	11773	0	40	0	40	0	0	0	0	0	50	0	0	0	0	0	0	1	84	0	84	85
July,2010	43662	0	43662	68596	5572	0	44	0	44	0	0	0	0	0	24	0	0	0	0	0	0	0	95	0	95	95
August,2010	38361	0	38361	75446	14289	0	32	0	32	0	0	0	0	0	28	0	0	0	0	0	0	1	68	0	68	69
September,2010	49697	0	49697	84127	14391	0	42	0	42	0	0	0	0	0	23	0	0	0	0	0	0	0	85	0	85	85
October,2010	41311	0	41311	74829	11288	0	80	0	80	0	58	0	58	0	16	0	0	0	0	0	0	1	146	0	146	147
November,2010	42169	0	42169	77797	11178	0	247	0	247	0	149	0	149	0	17	0	0	0	0	0	0	0	141	0	141	141
December,2010	47182	0	47182	70900	10873	0	205	0	205	0	131	0	131	0	8	0	0	0	0	0	0	2	100	0	100	102
January,2011	43202	0	43202	71885	11335	0	77	0	77	0	129	0	129	0	8	0	0	0	0	0	0	2	88	0	88	90
February,2011	40656	0	40656	68625	11104	0	51	0	51	0	201	0	201	0	12	0	0	0	0	0	0	2	124	0	124	126
March,2011	42680	0	42680	69040	9438	0	56	0	56	0	328	0	328	0	15	0	0	0	0	0	0	1	101	0	101	102
April,2011	37360	0	37360	66236	10611	0	263	0	263	0	543	0	543	0	21	0	0	0	0	0	0	12	147	0	147	159
May,2011	37160	0	37160	63247	10824	0	70	0	70	0	229	0	229	0	12	0	0	0	0	0	0	7	89	0	89	96
June,2011	36600	0	36600	58861	9514	0	84	0	84	0	26	0	26	0	13	0	0	0	0	0	0	10	82	0	82	92
July,2011	42193	0	42193	67542	12058	0	52	0	52	0	0	0	0	0	6	0	0	0	0	0	0	3	129	0	129	132
August,2011	37027	0	37027	61645	9852	0	19	0	19	0	0	0	0	0	7	0	0	0	0	0	0	6	57	0	57	63
September,2011	41953	0	41953	68613	10709	0	41	0	41	0	0	0	0	0	8	0	0	0	0	0	0	4	126	0	126	130
October,2011	40661	0	40661	72870	12368	0	93	0	93	0	81	0	81	0	6	0	0	0	0	0	0	10	164	0	164	174
November,2011	39819	0	39819	71962	10817	0	41	0	41	0	18	0	18	0	4	0	0	0	0	0	0	18	92	0	92	110
December,2011	35951	0	35951	65928	10856	0	45	0	45	0	57	0	57	0	7	0	0	0	0	0	0	7	54	0	54	61
January,2012	33613	0	33613	69888	12418	0	45	0	45	0	74	0	74	0	17	0	0	0	0	0	0	7	114	0	114	121
February,2012	38569	0	38569	65319	10837	0	62	0	62	0	112	0	112	0	1	0	0	0	0	0	0	3	156	0	156	159
March,2012	41226	0	41226	74564	11131	0	245	0	245	0	208	0	208	0	1	0	0	0	0	0	0	8	171	0	171	179
April,2012	38849	0	38849	74520	12298	0	77	0	77	0	135	0	135	0	3	0	0	0	0	0	0	2	121	0	121	123
May,2012	42447	0	42447	72899	10833	0	51	0	51	0	96	0	96	0	1	0	0	0	0	0	0	2	47	0	47	49
June,2012	41304	0	41304	66242	11292	0	42	0	42	0	49	0	49	0	0	0	0	0	0	0	0	3	90	0	90	93
July,2012	42150	0	42150	77502	12985	0	51	0	51	0	66	0	66	0	0	0	0	0	0	0	0	7	88	0	88	95
August,2012	38009	0	38009	70272	10641	0	25	0	25	0	34	0	34	0	0	0	0	0	0	0	0	2	77	0	77	79
September,2012	39621	0	39621	87299	10851	0	248	0	248	0	146	0	146	0	5	0	0	0	0	0	0	6	172	0	172	178
October,2012	39095	0	39095	81792	12057	0	64	0	64	0	16	0	16	0	11	0	0	0	0	0	0	8	92	0	92	100
November,2012	38728	0	38728	80040	9553	0	58	0	58	0	60	0	60	0	0	0	0	0	0	0	0	5	92	0	92	97
December,2012	36484	0	36484	79534	11533	0	100	0	100	0	87	0	87	0	0	0	0	0	0	0	0	6	54	0	54	60
January,2013	37625	0	37625	93445	11798	11965	133	21	154	14	143	0	143	43	0	0	0	0	0	0	0	5	25	14	39	44
February,2013	38722	0	38722	88369	10701	10992	58	0	58	6	76	0	76	65	0	0	0	0	0	0	0	2	67	14	81	83
March,2013	41315	0	41315	88074	11047	11423	55	0	55	10	55	0	55	71	0	0	0	0	0	0	0	3	64	55	119	122
April,2013	39337	0	39337	108194	11729	12296	62	0	62	16	54	0	54	67	0	0	0	0	0	0	0	0	39	58	97	97
May,2013	38626	0	38626	92774	10823	11112	204	0	204	13	69	0	69	54	0	0	0	0	0	0	0	4	51	65	116	120
June,2013	39267	0	39267	88990	10495	11639	32	0	32	9	15	0	15	44	0	0	0	0	0	0	0	3	23	55	78	81
July,2013	39675	0	39675	59688	12580	12767	37	0	37	10	21	0	21	44	0	0	0	0	0	0	0	2	21	49	70	72
August,2013	38051	0	38051	86247	10619	10799	31	1	32	6	15	0	15	38	0	0	0	0	0	0	0	0	32	56	88	88
September,2013	40752	0	40752	95940	12022	12300	57	0	57	14	41	0	41	46	0	0	0	0	0	0	0	2	37	56	93	95
October,2013	41058	0	41058	93910	12242	12516	175	0	175	16	59	0	59	41	0	0	0	0	0	0	0	1	31	47	78	79
November,2013	42546	0	42546	100851	11217	11346	82	0	82	14	84	0	84	104	0	0	0	0	0	0	0	1	53	46	99	100
December,2013	41568	0	41568	99355	12088	12250	47	0	47	6	86	0	86	73	0	12	0	0	0	0	0	1	14	41	55	56
January,2014	41242	0	41242	97368	12148	12319	49	0	49	17	122	0	122	83	0	0	0	0	0	0	0	3	14	54	68	71
February,2014	41370	0	41370	91689	11349	11591	44	0	44	15	67	0	67	61	0	0	0	0	0	0	0	2	51	35	86	88
March,2014	42392	0	42392	94799	11623	11793	34	0	34	10	71	0	71	81	0	0	0	0	0	0	0	0	42	38	80	80
April,2014	40082	0	40082	93548	12532	12772	25	0	25	17	86	0	86	153	0	0	0	0	0	0	0	3	24	47	71	74
May,2014	60660	0	60660	95623	10367	10605	33	0	33	7	62	0	62	93	0	0	0	0	0	0	0	0	6	38	44	44
June,2014	40684	0	40684	90695	12729	12883	169	0	169	11	179	0	179	24	0	0	0	0	0	0	0	1	55	91	146	147
July,2014	58034	0	58034	124476	14654	14801	34	0	34	16	4	0	4	9	0	0	0	0	0	0	0	0	16	65	81	81
August,2014	40986	0	40986	94816	11143	11273	47	0	47	16	87	0	87	27	0	0	0	0	0	0	0	0	46	49	95	95
September,2014	39442	0	39442	98419	11347	11423	63	0	63	18	71	0	71	33	0	0	0	0	0	0	0	2	38	58	96	98
October,2014	38697	0	38697	85095	10361	10635	41	0	41	13	41	0	41	24	0	0	0	0	0	0	0	0	15	60	75	75
November,2014	38728	0	38728	93642	10738	10907	185	0	185	21	148	0	148	32	0	0	0	0	0	0	0	2	61	62	123	125
December,2014	53446	0	53446	103861	11124	11271	56	0	56	10	49	0	49	46	0	0	0	0	0	0	0	0	12	49	61	61
January,2015	38739	0	38739	98815	10491	10611	85	0	85	13	65	0	65	46	0	116	0	0	0	0	0	2	20	57	77	79
February,2015	38053	0	38053	96124	10752	10890	41	0	41	15	83	0	83	81	0	200	0	0	0	0	0	2	43	40	83	85
March,2015	37856	0	37856	95759	11174	11343	37	1	38	11	72	0	72	87	0	242	0	0	0	0	0	0	16	31	47	47
April,2015	36612	0	36612	94814	10631	10747	47	0	47	14	90	0	90	81	0	164	0	0	0	0	0	0	21	48	69	69
May,2015	33932	0	33932	88296	10363	10449	127	0	127	10	73	0	73	46	0	70	0	0	0	0	0	0	27	48	75	75
June,2015	43220	0	43220	86136	11258	11344	34	0	34	7	19	0	19	38	0	152	0	0	0	0	0	2	10	57	67	69
July,2015	38011	0	38011	86896	10231	10341	20	0	20	2	33	0	33	26	0	383	0	0	0	0	0	1	10	43	53	54
August,2015	38402	0	38402	98017	10611	10819	41	0	41	8	46	0	46	40	0	320	0	0	0	0	0	2	16	54	70	72
September,2015	37547	0	37547	90803	10957	11047	20	0	20	4	46	0	46	43	0	318	0	0	0	0	0	0	9	65	74	74
October,2015	37495	0	37495	91223	10386	10535	29	0	29	13	28	0	28	51	1	373	0	0	0	0	0	2	25	59	84	86
November,2015	37431	0	37431	95500	10338	10543	109	0	109	9	68	0	68	40	7	391	0	0	0	0	0	0	26	75	101	101
December,2015	36600	0	36600	89555	10644	10833	32	0	32	7	74	0	74	57	5	543	0	0	0	0	0	0	10	35	45	45
January,2016	37976	291	38267	103969	9884	10015	39	0	39	44	31	41	72	12	0	626	32	0	0	0	0	0	6	76	82	82
February,2016	36956	325	37281	92249	9397	9520	35	0	35	9	56	1	57	50	0	730	0	0	0	30	47	0	8	38	43	43
March,2016	36900	373	37273	90737	9972	10068	48	7	55	14	68	9	77	68	0	1117	0	0	0	0	59	0	8	32	40	40
April,2016	36217	287	36504	81442	9554	9638	38	5	43	15	78	40	118	28	0	1444	0	0	0	20	11	0	12	52	64	64
May,2016	37910	338	38248	84341	9897	10389	113	1	114	12	138	14	152	34	0	1157	3	0	0	92	76	0	23	61	83	83
June,2016	34733	219	34952	68589	9549	10369	24	5	29	5	52	0	52	14	0	714	0	0	0	13	48	0	4	44	48	48
July,2016	35892	155	36047	71047	9876	10300	29	2	31	8	42	19	61	34	0	2738	0	0	0	0	0	0	3	42	45	45
August,2016	35195	235	35430	74342	10144	10437	33	3	36	8	68	2	70	39	0	999	0	0	0	32	17	1	8	46	54	55
September,2016	35522	1597	37119	68041	9691	9939	38	9	47	5	54	10	64	21	0	731	0	0	0	0	0	0	6	54	60	60
October,2016	35623	202	35825	73784	9960	10197	35	12	47	5	72	8	80	44	0	400	0	0	0	0	0	0	18	60	78	78
November,2016	34923	103	35026	69013	9431	9631	100	5	105	6	166	15	181	44	0	132	0	0	0	0	0	0	31	70	101	101
December,2016	34185	82	34267	74463	9879	10119	43	0	43	4	56	1	57	17	0	400	0	0	0	723	53	0	4	52	56	56
January,2017	36462	86	36548	80369	10481	10841	42	3	45	13	106	9	115	44	0	404	1	0	0	170	33	0	10	62	73	73
February,2017	32474	76	32550	71160	9673	9936	48	4	52	11	57	20	77	54	0	314	0	0	0	132	84	0	6	38	44	44
March,2017	33986	57	34043	76081	10096	10312	52	5	57	14	75	15	90	52	0	418	0	0	0	0	81	1	5	40	45	46
April,2017	33564	58	33622	75865	9929	9995	60	1	61	8	115	27	142	66	0	712	0	0	0	372	80	1	12	51	66	67
May,2017	33342	64	33406	72085	10167	10458	70	1	71	7	129	27	156	96	0	0	0	0	0	0	77	0	4	47	51	51
June,2017	31092	2	31094	60894	8446	8809	33	2	35	4	12	0	12	19	0	0	43	0	0	11	26	0	0	40	40	40
July,2017	32126	6	32132	70756	9713	10081	52	0	52	5	135	18	153	59	0	0	10	0	0	0	0	0	3	53	56	56
August,2017	29713	142	29855	73833	9484	9822	50	2	52	5	51	0	51	14	0	0	47	0	0	30	34	0	2	55	57	57
September,2017	29968	259	30227	69069	8224	8534	48	4	52	5	60	0	60	32	0	0	48	0	0	99	15	0	1	45	46	46
October,2017	29722	867	30589	76143	8704	8389	51	2	53	11	92	0	92	73	0	209	3	0	0	0	0	0	8	56	64	64
November,2017	30007	439	30446	77473	8778	9429	46	5	51	9	92	2	94	57	5	338	6	0	0	0	40	0	5	82	87	87
December,2017	29023	426	29449	73310	8107	8632	30	14	44	4	77	0	77	25	21	428	9	0	0	74	22	0	6	56	62	62
January,2018	30022	406	30428	72960	8434	8909	92	10	102	7	230	0	230	48	24	582	0	0	0	166	27	0	11	76	87	87
February,2018	28111	481	28592	62421	7895	8430	33	4	37	8	125	3	128	54	35	618	0	0	40	209	2	0	7	59	66	66
March,2018	26510	444	26954	48799	7481	8418	66	3	69	10	129	0	129	48	10	573	8	0	0	293	10	0	10	55	64	64
April,2018	26624	380	27004	43336	8219	8781	41	0	41	6	73	3	76	38	6	342	0	0	0	140	5	0	3	55	58	58
May,2018	25833	947	26780	27259	8240	8926	26	0	26	2	42	0	42	42	3	550	8	0	0	5	0	0	3	51	54	54
June,2018	25525	804	26329	32996	7780	8558	19	0	19	2	22	0	22	18	8	40	0	0	0	119	0	0	0	54	54	54
July,2018	26932	838	27770	49516	8748	9590	32	4	36	12	76	4	80	62	27	0	5	0	0	69	10	0	8	54	56	56
August,2018	24985	810	25795	48085	8546	9292	29	3	32	6	13	5	18	20	0	0	5	0	0	65	0	0	2	48	50	50
September,2018	25888	796	26684	52591	7382	7901	19	5	24	9	37	2	39	56	40	0	0	0	0	200	0	0	2	48	50	50
