monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
May,2007	65616	0	65616	40997	2387	0	113	0	113	0	12	0	12	0	89	0	0	0	0	0	0	27	101	0	101	128
June,2007	65533	0	65533	35736	2453	0	48	0	48	0	7	0	7	0	111	0	0	0	0	0	0	22	113	0	113	135
July,2007	54003	0	54003	40431	3174	0	37	0	37	0	2	0	2	0	178	0	0	0	0	0	0	69	237	0	237	306
August,2007	42535	0	42535	42673	2975	0	407	0	407	0	17	0	17	0	194	0	0	0	0	0	0	131	337	0	337	468
September,2007	60638	0	60638	43000	2958	0	155	0	155	0	0	0	0	0	119	0	0	0	0	0	0	73	133	0	133	206
October,2007	59326	0	59326	39215	3081	0	175	0	175	0	2	0	2	0	121	0	0	0	0	0	0	45	94	0	94	139
November,2007	64959	0	64959	45009	4274	0	541	0	541	0	34	0	34	0	176	0	0	0	0	0	0	104	238	0	238	342
December,2007	63389	0	63389	39922	3095	0	266	0	266	0	27	0	27	0	189	0	0	0	0	0	0	39	82	0	82	121
January,2008	65129	0	65129	34161	3905	0	322	0	322	0	46	0	46	0	171	0	0	0	0	0	0	62	123	0	123	185
February,2008	66051	0	66051	35482	4221	0	329	0	329	0	77	0	77	0	214	0	0	0	0	0	0	91	209	0	209	300
March,2008	65910	0	65910	30028	4022	0	272	0	272	0	148	0	148	0	222	0	0	0	0	0	0	117	228	0	228	345
April,2008	64955	0	64955	20092	3979	0	301	0	301	0	42	0	42	0	212	0	0	0	0	0	0	106	136	0	136	242
May,2008	67757	0	67757	26171	4197	0	290	0	290	0	52	0	52	0	219	0	0	0	0	0	0	37	75	0	75	112
June,2008	69736	0	69736	38819	4009	0	273	0	273	0	80	0	80	0	271	0	0	0	0	0	0	68	209	0	209	277
July,2008	72363	0	72363	41354	4517	0	320	0	320	0	134	0	134	0	274	0	0	0	0	0	0	202	330	0	330	532
August,2008	72261	0	72261	37635	4314	0	316	0	316	0	78	0	78	0	373	0	0	0	0	0	0	151	248	0	248	399
September,2008	66627	0	66627	35486	3432	0	199	0	199	0	26	0	26	0	429	0	0	0	0	0	0	138	76	0	76	214
October,2008	69195	0	69195	41133	4548	0	241	0	241	0	61	0	61	0	400	0	0	0	0	0	0	118	161	0	161	279
November,2008	75881	0	75881	48217	5492	0	706	0	706	0	140	0	140	0	950	0	0	0	0	0	0	157	200	0	200	357
December,2008	68187	0	68187	35549	3543	0	212	0	212	0	79	0	79	0	838	0	0	0	0	0	0	37	40	0	40	77
January,2009	71250	0	71250	33690	4719	0	266	0	266	0	102	0	102	0	1253	0	0	0	0	0	0	66	74	0	74	140
February,2009	72357	0	72357	37763	5153	0	286	0	286	0	127	0	127	0	1812	0	0	0	0	0	0	79	254	0	254	333
March,2009	72716	0	72716	40599	4579	0	319	0	319	0	118	0	118	0	843	0	0	0	0	0	0	100	180	0	180	280
April,2009	74286	0	74286	46773	5533	0	579	0	579	0	97	0	97	0	569	0	0	0	0	0	0	217	237	0	237	454
May,2009	63817	0	63817	39638	4753	0	287	0	287	0	84	0	84	0	29	0	0	0	0	0	0	265	148	0	148	413
June,2009	73592	0	73592	46053	4429	0	234	0	234	0	18	0	18	0	26	0	0	0	0	0	0	249	327	0	327	576
July,2009	75014	0	75014	47410	5008	0	259	0	259	0	8	0	8	0	22	0	0	0	0	0	0	464	358	0	358	822
August,2009	73097	0	73097	42267	4953	0	249	0	249	0	15	0	15	0	15	0	0	0	0	0	0	472	182	0	182	654
September,2009	71681	0	71681	42545	3679	0	182	0	182	0	1	0	1	0	0	0	0	0	0	0	0	262	74	0	74	336
October,2009	72878	0	72878	45993	4521	0	297	0	297	0	26	0	26	0	0	0	0	0	0	0	0	419	291	0	291	710
November,2009	71745	0	71745	46934	2569	0	307	0	307	0	29	0	29	0	0	0	0	0	0	0	0	280	172	0	172	452
December,2009	78357	0	78357	49679	795	0	348	0	348	0	44	0	44	0	265	0	0	0	0	0	0	100	100	0	100	200
January,2010	75580	0	75580	48071	4936	0	244	0	244	0	43	0	43	0	13	0	0	0	0	0	0	138	101	0	101	239
February,2010	80919	0	80919	52616	4418	0	242	0	242	0	20	0	20	0	0	0	0	0	0	0	0	108	187	0	187	295
March,2010	81393	0	81393	56672	3839	0	235	0	235	0	64	0	64	0	0	0	0	0	0	0	0	135	190	0	190	325
April,2010	83446	0	83446	59766	5528	0	148	0	148	0	47	0	47	0	16	0	0	0	0	0	0	121	133	0	133	254
May,2010	85175	0	85175	57914	5261	0	99	0	99	0	36	0	36	0	43	0	0	0	0	0	0	48	108	0	108	156
June,2010	82716	0	82716	56753	4673	0	86	0	86	0	35	0	35	0	42	0	0	0	0	0	0	120	165	0	165	285
July,2010	85576	0	85576	58078	5024	0	25	0	25	0	36	0	36	0	40	0	0	0	0	0	0	173	277	0	277	450
