monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	128680	0	128680	124364	15505	0	48	0	48	0	0	0	0	0	500	0	0	0	0	0	0	21	311	0	311	332
August,2007	116218	0	116218	126802	13433	0	37	0	37	0	0	0	0	0	520	0	0	0	0	0	0	18	227	0	227	245
September,2007	127028	0	127028	120993	15348	0	92	0	92	0	21	0	21	0	504	0	0	0	0	0	0	20	196	0	196	216
October,2007	128639	0	128639	118014	16200	0	78	0	78	0	29	0	29	0	538	0	0	0	0	0	0	18	332	0	332	350
November,2007	134969	0	134969	127082	16965	0	336	0	336	0	290	0	290	0	503	0	0	0	0	0	0	35	557	0	557	592
December,2007	132771	0	132771	101245	15396	0	179	0	179	0	126	0	126	0	581	0	0	0	0	0	0	17	172	0	172	189
January,2008	133796	0	133796	94334	17643	0	181	0	181	0	221	0	221	0	669	0	0	0	0	0	0	55	489	0	489	544
February,2008	130542	0	130542	84146	18629	0	187	0	187	0	187	0	187	0	418	0	0	0	0	0	0	82	418	0	418	500
March,2008	134263	0	134263	38761	17920	0	229	0	229	0	163	0	163	0	750	0	0	0	0	0	0	118	438	0	438	556
April,2008	129113	0	129113	24528	12868	0	204	0	204	0	177	0	177	0	524	0	0	0	0	0	0	74	314	0	314	388
May,2008	131211	0	131211	75580	16969	0	152	0	152	0	124	0	124	0	527	0	0	0	0	0	0	16	233	0	233	249
June,2008	128377	0	128377	97679	18428	0	157	0	157	0	114	0	114	0	548	0	0	0	0	0	0	23	276	0	276	299
July,2008	135287	0	135287	109601	18840	0	173	0	173	0	158	0	158	0	661	0	0	0	0	0	0	36	321	0	321	357
August,2008	131370	0	131370	108583	18221	0	135	0	135	0	119	0	119	0	531	0	0	0	0	0	0	19	210	0	210	229
September,2008	133125	0	133125	114666	16510	0	103	0	103	0	46	0	46	0	402	0	0	0	0	0	0	10	55	0	55	65
October,2008	130415	0	130415	117087	18995	0	173	0	173	0	84	0	84	0	657	0	0	0	0	0	0	21	367	0	367	388
November,2008	130445	0	130445	126012	18660	0	428	0	428	0	141	0	141	0	998	0	0	0	0	0	0	36	381	0	381	417
December,2008	135351	0	135351	117739	15281	0	113	0	113	0	89	0	89	0	1101	0	0	0	0	0	0	3	109	0	109	112
January,2009	139757	0	139757	132261	20738	0	203	0	203	0	147	0	147	0	917	0	0	0	0	0	0	12	273	0	273	285
February,2009	137154	0	137154	131228	18653	0	193	0	193	0	147	0	147	0	1221	0	0	0	0	0	0	9	296	0	296	305
March,2009	132695	0	132695	133703	18418	0	217	0	217	0	122	0	122	0	1521	0	0	0	0	0	0	16	249	0	249	265
April,2009	128346	0	128346	132840	20669	0	375	0	375	0	103	0	103	0	1118	0	0	0	0	0	0	49	447	0	447	496
May,2009	129426	0	129426	131662	18976	0	164	0	164	0	60	0	60	0	1019	0	0	0	0	0	0	22	223	0	223	245
June,2009	131765	0	131765	136814	18344	0	198	0	198	0	43	0	43	0	789	0	0	0	0	0	0	31	318	0	318	349
July,2009	138683	0	138683	144324	20076	0	223	0	223	0	12	0	12	0	0	0	0	0	0	0	0	48	381	0	381	429
August,2009	144599	0	144599	149223	20212	0	192	0	192	0	64	0	64	0	0	0	0	0	0	0	0	49	206	0	206	255
September,2009	133122	0	133122	139493	15546	0	137	0	137	0	3	0	3	0	0	0	0	0	0	0	0	41	110	0	110	151
October,2009	139889	0	139889	158430	23774	0	271	0	271	0	2	0	2	0	0	0	0	0	0	0	0	78	516	0	516	594
November,2009	137928	0	137928	155872	12691	0	266	0	266	0	0	0	0	0	0	0	0	0	0	0	0	74	281	0	281	355
December,2009	140121	0	140121	163971	12967	0	305	0	305	0	0	0	0	0	0	0	0	0	0	0	0	70	318	0	318	388
January,2010	143328	0	143328	206580	18502	0	254	0	254	0	0	0	0	0	0	0	0	0	0	0	0	59	257	0	257	316
February,2010	144197	0	144197	184262	15711	0	176	0	176	0	0	0	0	0	0	0	0	0	0	0	0	50	341	0	341	391
March,2010	137659	0	137659	190789	15862	0	85	0	85	0	0	0	0	0	0	0	0	0	0	0	0	36	326	0	326	362
April,2010	137809	0	137809	180400	18746	0	36	0	36	0	0	0	0	0	117	0	0	0	0	0	0	47	270	0	270	317
May,2010	135572	0	135572	173419	17570	0	52	0	52	0	0	0	0	0	119	0	0	0	0	0	0	77	328	0	328	405
June,2010	146054	0	146054	184840	16440	0	23	0	23	0	0	0	0	0	128	0	0	0	0	0	0	64	299	0	299	363
July,2010	132944	0	132944	174841	17928	0	42	0	42	0	0	0	0	0	86	0	0	0	0	0	0	98	264	0	264	362
August,2010	137965	0	137965	182865	19516	0	70	0	70	0	0	0	0	0	105	0	0	0	0	0	0	339	250	0	250	589
September,2010	145944	0	145944	184770	17241	0	114	0	114	0	7	0	7	0	133	0	0	0	0	0	0	326	279	0	279	605
October,2010	140746	0	140746	186325	20674	0	190	0	190	0	76	0	76	0	93	0	0	0	0	0	0	361	396	0	396	757
November,2010	139099	0	139099	180075	18906	0	319	0	319	0	287	0	287	0	134	0	0	0	0	0	0	244	277	0	277	521
December,2010	140521	0	140521	177569	18458	0	220	0	220	0	326	0	326	0	111	0	0	0	0	0	0	95	306	0	306	401
January,2011	139720	0	139720	175805	20341	0	157	0	157	0	388	0	388	0	99	0	0	0	0	0	0	97	244	0	244	341
February,2011	137785	0	137785	168122	17979	0	206	0	206	0	518	0	518	0	49	0	0	0	0	0	0	83	329	0	329	412
March,2011	140372	0	140372	177776	17898	0	156	0	156	0	564	0	564	0	54	0	0	0	0	0	0	79	269	0	269	348
April,2011	145942	0	145942	181297	18992	0	332	0	332	0	877	0	877	0	47	0	0	0	0	0	0	236	492	0	492	728
May,2011	133609	0	133609	164789	17150	0	195	0	195	0	560	0	560	0	23	0	0	0	0	0	0	308	470	0	470	778
June,2011	137816	0	137816	164598	17345	0	176	0	176	0	260	0	260	0	49	0	0	0	0	0	0	441	375	0	375	816
July,2011	138798	0	138798	167141	19795	0	147	0	147	0	63	0	63	0	46	0	0	0	0	0	0	354	358	0	358	712
August,2011	133849	0	133849	156083	15252	0	90	0	90	0	12	0	12	0	13	0	0	0	0	0	0	199	161	0	161	360
September,2011	145855	0	145855	167272	18417	0	136	0	136	0	45	0	45	0	193	0	0	0	0	0	0	245	373	0	373	618
October,2011	143355	0	143355	179571	20728	0	153	0	153	0	377	0	377	0	126	0	0	0	0	0	0	262	394	0	394	656
November,2011	139817	0	139817	173354	17023	0	110	0	110	0	223	0	223	0	26	0	0	0	0	0	0	51	189	0	189	240
December,2011	135043	0	135043	183388	18200	0	123	0	123	0	255	0	255	0	38	0	0	0	0	0	0	23	148	0	148	171
January,2012	135469	0	135469	180500	19861	0	131	0	131	0	171	0	171	0	36	0	0	0	0	0	0	43	240	0	240	283
February,2012	134103	0	134103	179886	16920	0	113	0	113	0	209	0	209	0	2	0	0	0	0	0	0	38	246	0	246	284
March,2012	128459	0	128459	181996	17073	0	235	0	235	0	455	0	455	0	1	0	0	0	0	0	0	49	272	0	272	321
April,2012	123878	0	123878	169860	18075	0	95	0	95	0	397	0	397	0	4	0	0	0	0	0	0	55	234	0	234	289
May,2012	126142	0	126142	172389	16319	0	99	0	99	0	339	0	339	0	4	0	0	0	0	0	0	30	225	0	225	255
June,2012	129785	0	129785	174869	16642	0	106	0	106	0	482	0	482	0	2	0	0	0	0	0	0	63	218	0	218	281
July,2012	88369	0	88369	182519	19340	0	115	0	115	0	303	0	303	0	1	0	0	0	0	0	0	110	145	0	145	255
August,2012	126948	0	126948	176812	14780	0	68	0	68	0	143	0	143	0	4	0	0	0	0	0	0	71	131	0	131	202
