monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
December,2011	51622	0	51622	29729	9571	0	124	0	124	0	247	0	247	0	43	0	0	0	0	0	0	160	7	0	7	167
January,2012	47671	0	47671	29161	10564	0	149	0	149	0	206	0	206	0	20	0	0	0	0	0	0	144	8	0	8	152
February,2012	51667	0	51667	33046	9546	0	150	0	150	0	204	0	204	0	43	0	0	0	0	0	0	96	3	0	3	99
March,2012	53250	0	53250	37764	9798	0	293	0	293	0	371	0	371	0	23	0	0	0	0	0	0	175	24	0	24	199
April,2012	52155	0	52155	34246	10472	0	143	0	143	0	185	0	185	0	26	0	0	0	0	0	0	102	12	0	12	114
May,2012	48926	0	48926	29698	9627	0	125	0	125	0	194	0	194	0	23	0	0	0	0	0	0	77	11	0	11	88
June,2012	49961	0	49961	28782	9586	0	89	0	89	0	146	0	146	0	33	0	0	0	0	0	0	80	8	0	8	88
July,2012	50611	0	50611	32909	10844	0	158	0	158	0	244	0	244	0	31	0	0	0	0	0	0	155	8	0	8	163
August,2012	49160	0	49160	29593	8989	0	103	0	103	0	86	0	86	0	11	0	0	0	0	0	0	94	5	0	5	99
September,2012	49434	0	49434	33220	9763	0	311	0	311	0	326	0	326	0	21	0	0	0	0	0	0	206	16	0	16	222
October,2012	50953	0	50953	30566	10043	0	122	0	122	0	202	0	202	0	14	0	0	0	0	0	0	215	13	0	13	228
November,2012	49506	0	49506	31434	9322	0	128	0	128	0	280	0	280	0	15	0	0	0	0	0	0	108	12	0	12	120
December,2012	49316	0	49316	32929	9657	0	179	0	179	0	201	0	201	0	11	0	0	0	0	0	0	100	6	0	6	106
January,2013	49532	0	49532	35533	9824	10652	186	0	186	12	329	0	329	101	7	480	0	0	0	0	0	139	6	2	8	147
February,2013	54682	0	54682	32175	9718	10570	155	0	155	15	267	0	267	54	9	237	0	0	0	0	0	82	4	2	6	88
March,2013	50431	0	50431	31155	9293	10099	165	2	167	19	288	0	288	131	10	352	0	0	0	0	0	55	11	0	11	66
April,2013	50440	0	50440	33613	9846	10533	142	0	142	7	310	0	310	87	6	412	0	0	0	0	0	68	11	0	11	79
May,2013	50102	0	50102	31945	9511	10441	219	0	219	13	233	0	233	57	3	271	0	0	0	0	0	101	8	0	8	109
June,2013	49859	0	49859	31680	9233	10082	112	0	112	0	281	0	281	37	2	355	0	0	0	0	0	60	2	3	5	65
July,2013	47947	0	47947	33849	10121	10991	128	0	128	10	252	0	252	54	3	370	0	0	0	0	0	88	16	1	17	105
August,2013	46966	0	46966	29879	9022	9860	98	0	98	5	174	0	174	61	3	235	0	0	0	0	0	21	5	2	7	28
September,2013	48309	0	48309	33969	9753	10632	147	0	147	10	324	0	324	84	2	227	0	0	0	0	0	91	10	2	12	103
October,2013	47849	0	47849	40042	9804	10797	243	0	243	9	419	0	419	115	0	134	0	0	0	0	0	131	12	5	17	148
November,2013	48257	0	48257	33656	9677	10560	134	0	134	4	373	0	373	106	0	115	0	0	0	0	0	122	7	10	17	139
December,2013	50377	0	50377	30564	10727	11901	124	0	124	10	344	0	344	123	7	555	0	0	0	0	0	85	9	10	19	104
January,2014	48673	0	48673	32149	9809	10720	122	2	124	11	297	0	297	90	1	624	0	0	0	0	0	71	2	6	8	79
February,2014	48592	0	48592	32568	9595	10345	138	0	138	9	335	0	335	116	0	613	0	0	0	0	0	71	6	18	24	95
March,2014	48702	0	48702	33469	9757	10908	137	0	137	5	379	0	379	104	0	827	0	0	0	0	0	51	2	14	16	67
April,2014	51108	0	51108	34536	10463	11279	131	0	131	10	318	0	318	143	0	864	0	0	0	0	0	46	7	10	17	63
May,2014	58557	0	58557	32721	9409	10082	131	0	131	5	261	0	261	94	0	678	0	0	0	0	0	26	5	8	13	39
June,2014	55877	0	55877	34412	10270	11601	297	0	297	12	366	0	366	76	0	704	0	0	0	0	0	106	19	4	23	129
July,2014	47251	0	47251	30152	9414	10154	101	0	101	1	147	0	147	51	0	736	0	0	0	0	0	64	9	6	15	79
August,2014	49779	0	49779	30504	10005	10868	154	0	154	10	297	0	297	68	0	967	0	0	0	0	0	89	10	6	16	105
September,2014	48885	0	48885	32638	9986	11085	174	0	174	5	281	0	281	65	0	1050	0	0	0	0	0	99	10	27	37	136
October,2014	48954	0	48954	31563	9325	10101	157	0	157	9	261	0	261	20	0	1108	0	0	0	0	0	84	3	14	17	101
November,2014	50153	0	50153	35897	9659	10482	430	0	430	12	435	0	435	43	0	1015	0	0	0	0	0	202	12	38	50	252
December,2014	49713	0	49713	35058	9215	9875	192	0	192	4	232	0	232	19	0	954	0	0	0	0	0	73	5	22	27	100
January,2015	47892	0	47892	32360	9425	10127	156	0	156	9	239	0	239	84	0	926	0	0	0	0	0	84	9	33	42	126
February,2015	54010	0	54010	31651	9278	9963	173	0	173	8	233	0	233	46	0	778	0	0	0	0	0	40	3	23	26	66
March,2015	49105	0	49105	32321	9561	10288	157	0	157	10	270	0	270	43	0	722	0	0	0	0	0	71	2	33	35	106
April,2015	49000	0	49000	32133	9295	9919	241	0	241	8	199	0	199	56	0	1526	0	0	0	0	0	67	3	40	43	110
May,2015	48209	0	48209	33764	9375	10023	367	0	367	9	320	0	320	67	0	1275	0	0	0	0	0	58	10	30	40	98
June,2015	47461	0	47461	29633	9478	10160	86	0	86	7	94	0	94	50	0	1021	0	0	0	0	0	25	3	9	12	37
July,2015	46905	0	46905	27339	8921	9583	190	0	190	5	131	0	131	58	0	215	0	0	0	0	0	53	4	32	36	89
August,2015	49231	0	49231	28484	9589	10268	179	0	179	10	265	0	265	58	0	97	0	0	0	0	0	83	13	39	52	135
September,2015	47629	0	47629	29821	8997	9786	129	0	129	7	188	0	188	54	17	1035	0	0	0	0	0	67	8	31	39	106
October,2015	47376	0	47376	28882	8827	9463	111	0	111	7	302	0	302	104	23	1454	0	0	0	0	0	82	4	27	31	113
November,2015	47845	0	47845	30606	9335	9973	378	0	378	6	472	0	472	114	38	1584	0	0	0	0	0	162	10	46	56	218
December,2015	47731	0	47731	26943	8355	8960	158	0	158	6	229	0	229	62	38	1285	0	0	0	0	0	96	3	30	33	129
January,2016	47569	1608	49177	31677	9168	9819	170	0	170	8	206	3	209	83	0	1385	0	0	0	6030	30	57	3	24	27	84
February,2016	47730	1321	49051	32728	9579	9877	155	0	155	10	169	4	173	66	0	1216	1	0	0	12790	53	49	5	17	22	71
March,2016	48968	1044	50012	30488	8666	9013	148	0	148	11	219	12	231	90	0	844	0	0	0	4790	34	58	6	19	25	83
April,2016	47878	748	48626	28702	8932	9399	97	0	97	3	200	6	206	62	0	1011	32	0	0	3355	30	40	4	22	26	66
May,2016	47113	653	47766	29669	8958	9479	302	0	302	47	518	60	578	126	0	1243	0	0	0	2250	10	65	21	23	44	109
June,2016	46826	450	47276	25758	8216	8709	76	0	76	7	298	20	318	19	0	123	6	0	0	0	8	35	6	2	8	43
July,2016	46749	291	47040	29170	8293	8729	115	0	115	10	365	9	374	90	0	33	0	0	0	0	0	90	13	9	22	112
August,2016	48932	262	49194	31585	8877	9558	177	0	177	13	474	17	491	61	0	24	2	0	0	1620	37	120	37	17	54	174
September,2016	46363	1366	47729	27706	8436	8703	113	0	113	12	274	10	284	53	0	133	0	0	0	2700	0	49	10	20	30	79
October,2016	49493	589	50082	34424	9169	9540	136	0	136	13	367	25	392	98	0	442	6	0	0	4260	0	76	9	42	51	127
November,2016	50136	751	50887	33019	9173	9533	386	0	386	21	649	39	688	82	0	1003	7	0	0	7160	0	203	31	38	69	272
December,2016	48346	1011	49357	30562	11687	9415	123	0	123	9	254	3	257	77	0	1007	0	0	0	3010	0	81	15	16	31	112
January,2017	48515	1220	49735	31864	8947	9201	138	3	141	2	330	49	379	92	0	1070	0	0	0	5650	0	36	11	28	39	75
February,2017	49486	1075	50561	33931	8892	9262	110	0	110	11	310	44	354	110	0	1015	27	0	1	7340	50	40	8	37	45	85
March,2017	46439	1309	47748	31098	8518	8745	143	0	143	6	397	50	447	81	0	1355	0	0	1100	15330	0	52	13	12	25	77
April,2017	46169	1395	47564	31840	8426	8603	136	0	136	6	232	69	301	67	0	1755	16	0	1640	14680	0	48	11	27	38	86
May,2017	46346	1271	47617	29394	8470	8692	104	0	104	7	329	30	359	61	0	1439	18	0	5338	20070	5	32	17	18	35	67
June,2017	44864	1114	45978	28713	7263	7425	47	0	47	6	106	0	106	27	0	1302	42	0	3190	21343	1852	39	11	14	25	64
July,2017	50394	1213	51607	34382	8462	8591	140	0	140	8	319	28	347	48	0	1394	5	0	3940	5010	2	79	22	32	54	133
August,2017	51780	1320	53100	37791	8482	8689	141	0	141	9	540	30	570	135	0	1296	60	0	3596	8240	3	102	25	37	62	164
September,2017	52805	1536	54341	39994	7664	7900	146	0	146	6	387	15	402	68	0	1316	18	0	6414	4050	22	46	16	27	43	89
October,2017	52557	1759	54316	40940	8732	8956	173	2	175	7	431	0	431	63	0	1679	0	0	2771	5600	6182	94	19	31	50	144
November,2017	52922	2078	55000	43803	8489	8710	150	0	150	13	553	0	553	101	89	1827	1	5	13994	5650	1	119	48	48	96	215
December,2017	51917	2294	54211	41385	7753	8013	171	0	171	14	444	0	444	52	32	1291	0	4	14610	4980	0	73	15	52	67	140
January,2018	53414	2542	55956	42273	8205	8551	238	4	242	6	576	0	576	38	46	1715	0	0	18119	5540	0	151	39	45	84	235
February,2018	53020	2623	55643	41638	7734	8113	123	0	123	8	387	0	387	103	30	1837	0	0	26640	4920	0	65	12	27	39	104
March,2018	52036	2429	54465	39828	7566	7976	162	0	162	29	522	0	522	98	57	2942	0	0	40750	4050	0	79	18	25	43	122
April,2018	51186	2597	53783	35972	7770	8182	61	0	61	20	401	5	406	80	100	3083	0	0	35206	5040	0	37	2	26	28	65
May,2018	51754	2229	53983	33198	7854	8302	64	0	64	8	433	0	433	114	114	1852	0	0	30620	3240	0	21	10	27	37	58
June,2018	50704	2454	53158	32696	7393	7715	15	0	15	3	141	0	141	41	31	1451	1	0	14320	1680	0	62	8	16	24	86
July,2018	52535	2456	54991	34405	8066	8716	95	0	95	11	524	0	524	103	7	998	2	0	6530	1464	7	46	8	32	40	86
August,2018	51640	2541	54181	34610	7583	7994	111	0	111	13	48	0	48	37	16	1640	1	0	4267	3030	0	70	24	33	57	127
September,2018	50590	2554	53144	36269	7544	7999	114	0	114	21	18	22	40	33	34	1534	118	0	4645	3000	0	69	24	44	68	137
