monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
April,2010	20249	0	20249	29101	3126	0	105	0	105	0	194	0	194	0	0	0	0	0	0	0	0	40	23	0	23	63
May,2010	20810	0	20810	32211	3260	0	90	0	90	0	83	0	83	0	0	0	0	0	0	0	0	17	13	0	13	30
June,2010	22156	0	22156	34277	2946	0	70	0	70	0	101	0	101	0	0	0	0	0	0	0	0	8	7	0	7	15
July,2010	20786	0	20786	32893	3258	0	15	0	15	0	31	0	31	0	22	0	0	0	0	0	0	25	16	0	16	41
August,2010	22010	0	22010	33355	3182	0	59	0	59	0	47	0	47	0	58	0	0	0	0	0	0	17	5	0	5	22
September,2010	21301	0	21301	33959	2943	0	59	0	59	0	70	0	70	0	76	0	0	0	0	0	0	21	44	0	44	65
October,2010	21622	0	21622	35318	3431	0	157	0	157	0	146	0	146	0	95	0	0	0	0	0	0	46	37	0	37	83
November,2010	22317	0	22317	36557	3254	0	295	0	295	0	171	0	171	0	94	0	0	0	0	0	0	25	15	0	15	40
December,2010	19479	0	19479	32614	3192	0	176	0	176	0	98	0	98	0	90	0	0	0	0	0	0	34	21	0	21	55
January,2011	59889	0	59889	31776	3503	0	65	0	65	0	44	0	44	0	106	0	0	0	0	0	0	18	18	0	18	36
February,2011	21311	0	21311	32408	3247	0	88	0	88	0	70	0	70	0	75	0	0	0	0	0	0	18	13	0	13	31
March,2011	19503	0	19503	32819	3452	0	96	0	96	0	165	0	165	0	50	0	0	0	0	0	0	14	19	0	19	33
April,2011	21304	0	21304	37345	3721	0	341	0	341	0	223	0	223	0	54	0	0	0	0	0	0	100	39	0	39	139
May,2011	20550	0	20550	33991	3161	0	103	0	103	0	70	0	70	0	44	0	0	0	0	0	0	103	23	0	23	126
June,2011	21010	0	21010	34058	3139	0	95	0	95	0	37	0	37	0	90	0	0	0	0	0	0	44	10	0	10	54
July,2011	19487	0	19487	29964	3698	0	66	0	66	0	25	0	25	0	26	0	0	0	0	0	0	46	4	0	4	50
August,2011	20465	0	20465	31280	2798	0	36	0	36	0	27	0	27	0	16	0	0	0	0	0	0	25	3	0	3	28
September,2011	20484	0	20484	31158	3241	0	56	0	56	0	29	0	29	0	26	0	0	0	0	0	0	86	27	0	27	113
October,2011	21173	0	21173	31703	3640	0	105	0	105	0	37	0	37	0	9	0	0	0	0	0	0	96	48	0	48	144
November,2011	20707	0	20707	29553	3012	0	46	0	46	0	17	0	17	0	24	0	0	0	0	0	0	19	19	0	19	38
December,2011	18468	0	18468	28437	3091	0	49	0	49	0	12	0	12	0	23	0	0	0	0	0	0	28	13	0	13	41
January,2012	18238	0	18238	29922	3838	0	94	0	94	0	58	0	58	0	20	0	0	0	0	0	0	47	19	0	19	66
February,2012	18727	0	18727	28673	2909	0	93	0	93	0	18	0	18	0	20	0	0	0	0	0	0	52	21	0	21	73
March,2012	20578	0	20578	29787	3404	0	157	0	157	0	193	0	193	0	12	0	0	0	0	0	0	33	9	0	9	42
April,2012	19375	0	19375	29928	3489	0	43	0	43	0	16	0	16	0	9	0	0	0	0	0	0	10	0	0	0	10
May,2012	19891	0	19891	30913	3390	0	73	0	73	0	125	0	125	0	7	0	0	0	0	0	0	37	22	0	22	59
June,2012	19389	0	19389	30319	3173	0	53	0	53	0	49	0	49	0	3	0	0	0	0	0	0	17	2	0	2	19
July,2012	20012	0	20012	31135	3597	0	77	0	77	0	19	0	19	0	14	0	0	0	0	0	0	2	2	0	2	4
August,2012	19641	0	19641	30743	3186	0	59	0	59	0	6	0	6	0	0	0	0	0	0	0	0	2	0	0	0	2
September,2012	19848	0	19848	32868	3875	0	221	0	221	0	215	0	215	0	0	0	0	0	0	0	0	109	31	0	31	140
October,2012	21610	0	21610	31719	3494	0	52	0	52	0	60	0	60	0	2	0	0	0	0	0	0	44	7	0	7	51
November,2012	21161	0	21161	28536	3598	0	72	0	72	0	50	0	50	0	0	0	0	0	0	0	0	60	24	0	24	84
December,2012	21022	0	21022	32060	3865	0	116	0	116	0	112	0	112	0	0	0	0	0	0	0	0	44	6	0	6	50
January,2013	23494	0	23494	32662	3897	3950	85	0	85	14	131	0	131	30	12	113	0	0	0	0	0	57	12	0	12	69
February,2013	20860	0	20860	32864	3804	3837	60	0	60	12	53	0	53	28	27	101	0	0	0	0	0	26	4	0	4	30
March,2013	20836	0	20836	29434	4278	4456	54	0	54	33	122	0	122	26	13	120	0	0	0	0	0	7	3	0	3	10
April,2013	21483	0	21483	32946	4217	4255	75	0	75	20	78	0	78	47	6	139	0	0	0	0	0	23	0	0	0	23
May,2013	21967	0	21967	35332	4288	4366	264	4	268	23	176	0	176	19	3	85	0	0	0	0	0	33	19	0	19	52
June,2013	21647	0	21647	30911	3749	3799	44	1	45	22	69	0	69	43	8	31	0	0	0	0	0	28	4	0	4	32
July,2013	22206	0	22206	31489	3781	3825	44	1	45	24	4	0	4	0	1	3	0	0	0	0	0	8	6	4	10	18
August,2013	19936	0	19936	30728	3742	3835	60	3	63	20	45	0	45	13	1	2	0	0	0	0	0	33	10	1	11	44
September,2013	21519	0	21519	29987	3942	4015	65	1	66	20	172	0	172	5	0	0	0	0	0	0	0	49	18	1	19	68
October,2013	21492	0	21492	29289	4265	3542	192	2	194	18	72	0	72	0	2	0	0	0	0	0	0	27	5	0	5	32
November,2013	18490	0	18490	29847	3978	4054	103	1	104	21	86	0	86	10	2	0	0	0	0	0	0	18	1	0	1	19
December,2013	19000	0	19000	29083	3797	3848	65	1	66	33	10	0	10	0	1	52	0	0	0	0	0	6	0	1	1	7
January,2014	21304	0	21304	28907	4109	4149	86	0	86	23	93	0	93	40	2	96	0	0	0	0	0	41	1	0	1	42
February,2014	22179	0	22179	30530	4151	4291	72	0	72	28	135	0	135	14	0	110	0	0	0	0	0	52	3	0	3	55
March,2014	22178	0	22178	34216	4240	4279	71	0	71	31	78	0	78	32	0	161	0	0	0	0	0	35	8	0	8	43
April,2014	21408	0	21408	32074	4116	4153	72	0	72	31	212	0	212	49	5	241	0	0	0	0	0	31	4	1	5	36
May,2014	21709	0	21709	29526	4019	4106	64	2	66	16	48	0	48	11	4	298	0	0	0	0	0	21	7	0	7	28
June,2014	22763	0	22763	34817	4157	4188	212	0	212	42	150	0	150	37	0	301	0	0	0	0	0	57	2	0	2	59
July,2014	21694	0	21694	28424	3528	3539	40	0	40	32	7	0	7	0	0	359	0	0	0	0	0	9	0	0	0	9
August,2014	22428	0	22428	31786	3842	3900	64	0	64	31	74	0	74	5	0	454	0	0	0	0	0	65	3	0	3	68
September,2014	22910	0	22910	31433	4112	4157	146	0	146	35	92	0	92	22	3	517	0	0	0	0	0	58	13	1	14	72
October,2014	21695	0	21695	31148	3791	3835	79	0	79	43	56	0	56	9	0	373	0	0	0	0	0	21	4	0	4	25
November,2014	21547	0	21547	33134	4258	4294	185	0	185	26	229	0	229	20	0	714	0	0	0	0	0	49	26	1	27	76
December,2014	21792	0	21792	31335	3863	3892	68	0	68	23	84	0	84	3	6	506	0	0	0	0	0	31	8	1	9	40
January,2015	22127	0	22127	32783	3534	3654	66	1	67	27	56	0	56	10	0	628	0	0	0	0	0	14	1	1	2	16
February,2015	21557	0	21557	29598	3968	4037	96	1	97	25	73	0	73	22	0	607	0	0	0	0	0	62	4	0	4	66
March,2015	21510	0	21510	32173	4109	3291	112	1	113	28	172	0	172	16	0	991	0	0	0	0	0	107	9	0	9	116
April,2015	19825	0	19825	27501	3628	3685	86	0	86	26	53	0	53	10	0	793	0	0	0	0	0	80	5	0	5	85
May,2015	20978	0	20978	32288	4120	4165	271	2	273	50	160	0	160	32	0	584	0	0	0	0	0	131	0	0	0	131
June,2015	20858	0	20858	29283	4010	4049	68	0	68	28	44	0	44	12	0	419	0	0	0	0	0	50	2	0	2	52
July,2015	20579	0	20579	30501	3638	3818	94	0	94	21	15	0	15	5	0	56	0	0	0	0	0	29	1	0	1	30
August,2015	21136	0	21136	29829	4105	4145	99	0	99	31	75	0	75	5	0	48	0	0	0	0	0	79	0	0	0	79
September,2015	21585	0	21585	29192	3759	3799	68	0	68	27	67	0	67	22	2	38	0	0	0	0	0	91	2	1	3	94
October,2015	20021	0	20021	28604	3718	3759	104	0	104	19	56	0	56	5	10	149	0	0	0	0	0	73	1	0	1	74
November,2015	20881	0	20881	32663	3972	4006	279	1	280	32	170	0	170	17	38	157	0	0	0	0	0	127	2	0	2	129
December,2015	20901	0	20901	26101	3908	3948	72	0	72	22	123	0	123	8	38	253	0	0	0	0	0	52	1	0	1	53
January,2016	19832	150	19982	25438	3210	3244	112	0	112	15	144	0	144	24	0	315	1	0	0	95	0	68	2	0	2	70
February,2016	19191	232	19423	24610	3379	3416	85	0	85	8	127	0	127	19	0	407	10	0	0	54	0	61	6	3	9	70
March,2016	22235	374	22609	22150	3382	3401	99	0	99	28	68	9	77	132	0	406	16	0	0	1044	0	59	13	0	13	72
April,2016	21782	324	22106	29750	3437	3466	63	0	63	11	54	0	54	11	0	289	0	0	0	3236	25	19	4	1	5	24
May,2016	21916	367	22283	32939	4087	4083	240	0	240	24	204	3	207	30	0	201	7	0	0	540	0	29	9	0	9	38
June,2016	20531	886	21417	25810	3492	3517	54	0	54	12	36	0	36	2	0	309	0	0	0	800	0	4	0	0	0	4
July,2016	21434	560	21994	28223	3580	3603	71	1	72	16	93	0	93	3	0	120	0	0	0	800	0	40	9	0	9	49
August,2016	20815	2075	22890	27678	3592	3605	60	0	60	10	63	0	63	9	0	76	0	0	0	1500	1	72	6	0	6	78
September,2016	20695	522	21217	29186	3209	3228	66	0	66	5	66	2	68	49	0	331	0	0	0	1430	0	32	7	0	7	39
October,2016	21147	553	21700	29160	3338	3349	67	3	70	8	46	0	46	8	0	482	0	0	0	800	0	43	4	5	9	52
November,2016	22054	536	22590	33434	3680	3705	232	13	245	10	181	0	181	5	0	571	4	0	0	2114	0	57	12	0	10	67
December,2016	20356	438	20794	28247	3406	3403	63	3	66	1	21	0	21	0	0	595	0	0	0	3690	0	11	5	3	8	19
January,2017	22017	514	22531	30576	3574	3586	77	1	78	12	46	0	46	15	0	637	10	0	0	4500	2	18	1	6	6	24
February,2017	22606	462	23068	31728	3231	3254	76	0	76	13	180	24	204	6	0	777	3	0	0	5770	1	13	5	0	5	18
March,2017	22407	640	23047	28362	3258	3263	63	13	76	4	114	0	114	19	0	653	1	0	0	3490	0	20	3	0	3	23
April,2017	22141	683	22824	28419	3206	3247	76	9	85	3	148	0	148	13	0	734	4	0	0	3330	2	25	1	1	2	27
May,2017	22740	602	23342	29106	3232	3275	74	10	84	9	201	0	201	19	0	454	0	0	0	3910	35	50	7	0	7	57
June,2017	21088	823	21911	27282	2736	2781	67	16	83	16	33	0	33	13	0	482	10	0	0	5010	0	11	0	2	2	13
July,2017	21915	808	22723	27472	3263	3333	76	16	92	12	170	0	170	26	0	671	10	0	0	2380	0	20	11	3	14	34
August,2017	21355	862	22217	27800	3097	3142	76	9	85	16	228	0	228	41	0	350	8	0	2700	2520	0	24	3	2	5	29
September,2017	21543	934	22477	28592	2991	3028	91	19	110	16	185	10	195	16	0	162	30	0	0	3490	0	26	1	1	2	28
October,2017	21432	919	22351	29863	3528	3550	89	17	106	27	151	0	151	13	8	154	10	0	0	5902	0	22	13	4	13	35
November,2017	19329	1558	20887	28484	4050	3312	135	22	157	11	325	0	325	52	65	218	12	0	0	0	5	46	9	2	11	57
December,2017	19897	992	20889	28840	2925	2946	104	39	143	15	289	0	289	25	66	435	0	0	0	3990	30	31	0	1	1	32
January,2018	20818	984	21802	30781	3228	3569	122	41	163	68	338	0	338	50	54	639	11	0	0	6490	47	43	0	1	11	54
February,2018	21245	846	22091	35566	3102	3135	52	20	72	27	167	0	167	45	74	618	0	0	0	5200	15	25	0	1	1	26
March,2018	21146	1105	22251	33346	3295	3311	116	44	160	25	258	0	258	49	58	634	0	0	0	0	0	15	0	2	2	17
April,2018	21507	1094	22601	34569	3145	6026	32	33	65	30	148	0	148	42	58	525	0	0	0	4393	0	21	0	0	0	21
May,2018	21244	1141	22385	32536	3332	3349	60	35	95	17	192	0	192	34	69	658	3	0	0	7512	0	21	0	0	0	21
June,2018	19031	1013	20044	31502	2762	2778	57	23	80	28	67	0	67	15	62	584	85	0	0	543	0	15	7	0	6	21
July,2018	20533	1292	21825	35049	3373	3381	62	25	87	31	110	0	110	49	59	736	0	0	2500	3782	8	23	2	0	2	25
August,2018	20269	1602	21871	35579	3161	3175	55	28	83	11	48	0	48	24	25	460	0	0	270	1427	0	23	0	1	1	24
September,2018	20453	1547	22000	34950	2887	2890	51	14	65	28	30	0	30	61	28	510	0	0	0	3022	8	39	1	0	1	40
