monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	85428	0	85428	105181	8894	0	30	0	30	0	0	0	0	0	715	0	0	0	0	0	0	5	172	0	172	177
August,2007	78351	0	78351	100878	6321	0	18	0	18	0	13	0	13	0	1067	0	0	0	0	0	0	5	143	0	143	148
September,2007	84220	0	84220	105732	7672	0	102	0	102	0	81	0	81	0	1204	0	0	0	0	0	0	2	185	0	185	187
October,2007	83117	0	83117	106941	9266	0	125	0	125	0	118	0	118	0	459	0	0	0	0	0	0	3	151	0	151	154
November,2007	89504	0	89504	111545	9317	0	672	0	672	0	785	0	785	0	739	0	0	0	0	0	0	8	290	0	290	298
December,2007	85833	0	85833	109834	10581	0	338	0	338	0	463	0	463	0	756	0	0	0	0	0	0	5	110	0	110	115
January,2008	90399	0	90399	58880	9695	0	201	0	201	0	303	0	303	0	700	0	0	0	0	0	0	8	108	0	108	116
February,2008	84731	0	84731	59376	9172	0	169	0	169	0	329	0	329	0	812	0	0	0	0	0	0	1	139	0	139	140
March,2008	85583	0	85583	37687	8763	0	196	0	196	0	346	0	346	0	534	0	0	0	0	0	0	2	146	0	146	148
April,2008	85051	0	85051	16945	9286	0	183	0	183	0	357	0	357	0	957	0	0	0	0	0	0	3	77	0	77	80
May,2008	86119	0	86119	66800	9254	0	145	0	145	0	149	0	149	0	964	0	0	0	0	0	0	2	62	0	62	64
June,2008	88336	0	88336	92672	9338	0	207	0	207	0	158	0	158	0	1114	0	0	0	0	0	0	2	68	0	68	70
July,2008	88255	0	88255	83667	10653	0	216	0	216	0	371	0	371	0	1004	0	0	0	0	0	0	1	186	0	186	187
August,2008	90684	0	90684	97106	9704	0	219	0	219	0	420	0	420	0	918	0	0	0	0	0	0	6	247	0	247	253
September,2008	88476	0	88476	92002	8001	0	128	0	128	0	89	0	89	0	693	0	0	0	0	0	0	6	80	0	80	86
October,2008	84497	0	84497	88772	9496	0	177	0	177	0	231	0	231	0	576	0	0	0	0	0	0	3	178	0	178	181
November,2008	93147	0	93147	106456	11844	0	920	0	920	0	258	0	258	0	510	0	0	0	0	0	0	10	269	0	269	279
December,2008	86642	0	86642	95041	8644	0	128	0	128	0	8	0	8	0	658	0	0	0	0	0	0	0	71	0	71	71
January,2009	90496	0	90496	92318	10613	0	191	0	191	0	32	0	32	0	970	0	0	0	0	0	0	3	78	0	78	81
February,2009	89392	0	89392	87986	10749	0	202	0	202	0	6	0	6	0	782	0	0	0	0	0	0	1	122	0	122	123
March,2009	96644	0	96644	94792	10125	0	221	0	221	0	9	0	9	0	727	0	0	0	0	0	0	8	117	0	117	125
April,2009	89498	0	89498	91371	11681	0	784	0	784	0	0	0	0	0	1296	0	0	0	0	0	0	11	235	0	235	246
May,2009	86525	0	86525	95838	10235	0	256	0	256	0	0	0	0	0	165	0	0	0	0	0	0	3	50	0	50	53
June,2009	88009	0	88009	100021	9793	0	251	0	251	0	0	0	0	0	95	0	0	0	0	0	0	7	77	0	77	84
July,2009	92449	0	92449	106952	10366	0	339	0	339	0	0	0	0	0	38	0	0	0	0	0	0	4	239	0	239	243
August,2009	89005	0	89005	106575	10881	0	259	0	259	0	0	0	0	0	5	0	0	0	0	0	0	9	189	0	189	198
September,2009	87338	0	87338	103429	8640	0	150	0	150	0	0	0	0	0	0	0	0	0	0	0	0	6	61	0	61	67
October,2009	90023	0	90023	117892	10785	0	256	0	256	0	0	0	0	0	0	0	0	0	0	0	0	9	220	0	220	229
November,2009	90768	0	90768	113758	7212	0	211	0	211	0	0	0	0	0	0	0	0	0	0	0	0	4	95	0	95	99
December,2009	100654	0	100654	119908	9165	0	216	0	216	0	0	0	0	0	0	0	0	0	0	0	0	7	212	0	212	219
January,2010	91872	0	91872	113521	9829	0	228	0	228	0	0	0	0	0	0	0	0	0	0	0	0	6	121	0	121	127
February,2010	86851	0	86851	107299	10067	0	198	0	198	0	0	0	0	0	0	0	0	0	0	0	0	7	137	0	137	144
March,2010	91094	0	91094	116779	10334	0	168	0	168	0	0	0	0	0	0	0	0	0	0	0	0	6	198	0	198	204
April,2010	89694	0	89694	109606	11424	0	141	0	141	0	0	0	0	0	36	0	0	0	0	0	0	7	165	0	165	172
May,2010	88985	0	88985	119769	10660	0	124	0	124	0	0	0	0	0	29	0	0	0	0	0	0	9	77	0	77	86
June,2010	91625	0	91625	114328	10149	0	92	0	92	0	3	0	3	0	81	0	0	0	0	0	0	1	81	0	81	82
July,2010	91989	0	91989	125094	10999	0	156	0	156	0	9	0	9	0	110	0	0	0	0	0	0	6	196	0	196	202
August,2010	91116	0	91116	118763	10715	0	164	0	164	0	0	0	0	0	94	0	0	0	0	0	0	1	231	0	231	232
September,2010	92387	0	92387	123860	8977	0	133	0	133	0	4	0	4	0	74	0	0	0	0	0	0	7	168	0	168	175
October,2010	94782	0	94782	132051	10929	0	324	0	324	0	281	0	281	0	74	0	0	0	0	0	0	9	234	0	234	243
November,2010	92437	0	92437	132602	10470	0	673	0	673	0	916	0	916	0	88	0	0	0	0	0	0	6	236	0	236	242
December,2010	92285	0	92285	114782	10001	0	503	0	503	0	808	0	808	0	117	0	0	0	0	0	0	3	246	0	246	249
January,2011	94210	0	94210	127320	11343	0	210	0	210	0	631	0	631	0	113	0	0	0	0	0	0	11	131	0	131	142
February,2011	94259	0	94259	112395	10651	0	189	0	189	0	363	0	363	0	71	0	0	0	0	0	0	8	144	0	144	152
March,2011	92524	0	92524	121078	11825	0	248	0	248	0	543	0	543	0	49	0	0	0	0	0	0	14	158	0	158	172
April,2011	95749	0	95749	125702	11754	0	644	0	644	0	978	0	978	0	24	0	0	0	0	0	0	42	334	0	334	376
May,2011	94771	0	94771	126638	10865	0	232	0	232	0	454	0	454	0	47	0	0	0	0	0	0	22	119	0	119	141
June,2011	94771	0	94771	126638	10865	0	232	0	232	0	454	0	454	0	47	0	0	0	0	0	0	22	258	0	258	280
July,2011	98833	0	98833	131407	10648	0	215	0	215	0	347	0	347	0	23	0	0	0	0	0	0	14	242	0	242	256
August,2011	92970	0	92970	125333	9457	0	143	0	143	0	106	0	106	0	23	0	0	0	0	0	0	10	134	0	134	144
September,2011	88495	0	88495	123388	9854	0	166	0	166	0	382	0	382	0	13	0	0	0	0	0	0	20	312	0	312	332
October,2011	92946	0	92946	127010	10452	0	276	0	276	0	390	0	390	0	24	0	0	0	0	0	0	18	261	0	261	279
November,2011	90718	0	90718	125997	9620	0	188	0	188	0	270	0	270	0	34	0	0	0	0	0	0	6	183	0	183	189
December,2011	99425	0	99425	131257	10176	0	196	0	196	0	227	0	227	0	13	0	0	0	0	0	0	7	189	0	189	196
January,2012	97991	0	97991	137479	10777	0	212	0	212	0	411	0	411	0	11	0	0	0	0	0	0	11	205	0	205	216
February,2012	95084	0	95084	128147	10294	0	220	0	220	0	398	0	398	0	26	0	0	0	0	0	0	6	184	0	184	190
March,2012	97889	0	97889	141029	11327	0	692	0	692	0	836	0	836	0	12	0	0	0	0	0	0	15	255	0	255	270
April,2012	93594	0	93594	129471	10482	0	214	0	214	0	358	0	358	0	17	0	0	0	0	0	0	16	114	0	114	130
May,2012	91106	0	91106	126670	10015	0	201	0	201	0	193	0	193	0	14	0	0	0	0	0	0	6	113	0	113	119
June,2012	92738	0	92738	129323	9924	0	183	0	183	0	118	0	118	0	16	0	0	0	0	0	0	7	96	0	96	103
July,2012	94503	0	94503	131156	10638	0	210	0	210	0	268	0	268	0	5	0	0	0	0	0	0	17	229	0	229	246
