monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	64863	0	64863	39504	5692	0	46	0	46	0	16	0	16	0	421	0	0	0	0	0	0	74	21	0	21	95
August,2007	60201	0	60201	37002	5068	0	66	0	66	0	0	0	0	0	287	0	0	0	0	0	0	60	22	0	22	82
September,2007	59559	0	59559	38334	5101	0	196	0	196	0	8	0	8	0	167	0	0	0	0	0	0	37	15	0	15	52
October,2007	59536	0	59536	37672	5605	0	205	0	205	0	29	0	29	0	227	0	0	0	0	0	0	25	9	0	9	34
November,2007	61497	0	61497	41863	5488	0	228	0	228	0	39	0	39	0	115	0	0	0	0	0	0	65	30	0	30	95
December,2007	60564	0	60564	34587	5449	0	237	0	237	0	62	0	62	0	195	0	0	0	0	0	0	16	16	0	16	32
January,2008	63911	0	63911	30039	6577	0	280	0	280	0	103	0	103	0	224	0	0	0	0	0	0	26	19	0	19	45
February,2008	61384	0	61384	26694	5954	0	251	0	251	0	89	0	89	0	205	0	0	0	0	0	0	40	28	0	28	68
March,2008	64233	0	64233	18074	6759	0	309	0	309	0	85	0	85	0	189	0	0	0	0	0	0	33	14	0	14	47
April,2008	63123	0	63123	12588	6790	0	318	0	318	0	93	0	93	0	204	0	0	0	0	0	0	43	17	0	17	60
May,2008	63321	0	63321	24823	6306	0	333	0	333	0	49	0	49	0	180	0	0	0	0	0	0	17	15	0	15	32
June,2008	63017	0	63017	34927	6622	0	261	0	261	0	71	0	71	0	238	0	0	0	0	0	0	37	16	0	16	53
July,2008	68391	0	68391	39291	7054	0	340	0	340	0	85	0	85	0	261	0	0	0	0	0	0	55	31	0	31	86
August,2008	62336	0	62336	36252	6567	0	285	0	285	0	78	0	78	0	228	0	0	0	0	0	0	47	32	0	32	79
September,2008	64172	0	64172	36704	6273	0	258	0	258	0	37	0	37	0	346	0	0	0	0	0	0	28	23	0	23	51
October,2008	63793	0	63793	39275	6922	0	272	0	272	0	71	0	71	0	303	0	0	0	0	0	0	38	21	0	21	59
November,2008	67806	0	67806	51770	8522	0	892	0	892	0	96	0	96	0	1017	0	0	0	0	0	0	145	80	0	80	225
December,2008	62698	0	62698	42058	5910	0	245	0	245	0	38	0	38	0	1453	0	0	0	0	0	0	35	23	0	23	58
January,2009	66519	0	66519	45242	7690	0	288	0	288	0	38	0	38	0	2010	0	0	0	0	0	0	26	24	0	24	50
February,2009	65572	0	65572	44427	7645	0	241	0	241	0	44	0	44	0	424	0	0	0	0	0	0	45	46	0	46	91
March,2009	65237	0	65237	44356	7367	0	261	0	261	0	44	0	44	0	1653	0	0	0	0	0	0	57	50	0	50	107
April,2009	62732	0	62732	51537	8803	0	662	0	662	0	31	0	31	0	815	0	0	0	0	0	0	134	58	0	58	192
May,2009	60955	0	60955	42612	7275	0	222	0	222	0	6	0	6	0	24	0	0	0	0	0	0	42	35	0	35	77
June,2009	62759	0	62759	45501	7674	0	217	0	217	0	11	0	11	0	20	0	0	0	0	0	0	31	25	0	25	56
July,2009	66838	0	66838	48928	7781	0	329	0	329	0	17	0	17	0	15	0	0	0	0	0	0	78	43	0	43	121
August,2009	66747	0	66747	50802	8279	0	305	0	305	0	14	0	14	0	0	0	0	0	0	0	0	69	52	0	52	121
September,2009	63900	0	63900	50375	6547	0	212	0	212	0	67	0	67	0	0	0	0	0	0	0	0	52	29	0	29	81
October,2009	67730	0	67730	55343	7787	0	304	0	304	0	121	0	121	0	0	0	0	0	0	0	0	87	51	0	51	138
November,2009	66550	0	66550	53496	6472	0	320	0	320	0	91	0	91	0	0	0	0	0	0	0	0	90	51	0	51	141
December,2009	69258	0	69258	55655	6295	0	299	0	299	0	45	0	45	0	0	0	0	0	0	0	0	74	38	0	38	112
January,2010	71326	0	71326	62411	9222	0	222	0	222	0	4	0	4	0	0	0	0	0	0	0	0	66	26	0	26	92
February,2010	71055	0	71055	53661	8381	0	133	0	133	0	6	0	6	0	0	0	0	0	0	0	0	40	34	0	34	74
March,2010	66842	0	66842	54429	7354	0	129	0	129	0	89	0	89	0	6	0	0	0	0	0	0	48	38	0	38	86
April,2010	69184	0	69184	55260	8990	0	49	0	49	0	252	0	252	0	51	0	0	0	0	0	0	47	31	0	31	78
May,2010	67223	0	67223	55062	8313	0	48	0	48	0	88	0	88	0	56	0	0	0	0	0	0	34	33	0	33	67
June,2010	69992	0	69992	59038	7416	0	11	0	11	0	48	0	48	0	76	0	0	0	0	0	0	28	16	0	16	44
July,2010	69208	0	69208	60873	8126	0	139	0	139	0	34	0	34	0	94	0	0	0	0	0	0	69	46	0	46	115
August,2010	71881	0	71881	64227	8261	0	236	0	236	0	19	0	19	0	88	0	0	0	0	0	0	56	34	0	34	90
September,2010	69220	0	69220	60369	7293	0	219	0	219	0	95	0	95	0	90	0	0	0	0	0	0	53	47	0	47	100
October,2010	71680	0	71680	66432	8499	0	288	0	288	0	181	0	181	0	72	0	0	0	0	0	0	45	36	0	36	81
November,2010	72911	0	72911	69852	9458	0	535	0	535	0	454	0	454	0	64	0	0	0	0	0	0	69	72	0	72	141
December,2010	71320	0	71320	65668	8418	0	489	0	489	0	403	0	403	0	68	0	0	0	0	0	0	60	53	0	53	113
January,2011	70624	0	70624	64621	8723	0	239	0	239	0	207	0	207	0	97	0	0	0	0	0	0	31	32	0	32	63
February,2011	70494	0	70494	61663	8393	0	234	0	234	0	165	0	165	0	42	0	0	0	0	0	0	24	41	0	41	65
March,2011	70263	0	70263	60406	8318	0	270	0	270	0	104	0	104	0	57	0	0	0	0	0	0	29	38	0	38	67
April,2011	72038	0	72038	68040	9907	0	653	0	653	0	444	0	444	0	52	0	0	0	0	0	0	152	88	0	88	240
May,2011	67736	0	67736	60636	8369	0	315	0	315	0	133	0	133	0	125	0	0	0	0	0	0	92	69	0	69	161
June,2011	70143	0	70143	60591	7879	0	285	0	285	0	119	0	119	0	121	0	0	0	0	0	0	46	46	0	46	92
July,2011	69603	0	69603	62390	8644	0	220	0	220	0	185	0	185	0	81	0	0	0	0	0	0	76	116	0	116	192
August,2011	69554	0	69554	62679	7198	0	158	0	158	0	70	0	70	0	69	0	0	0	0	0	0	96	53	0	53	149
September,2011	70510	0	70510	64795	8124	0	271	0	271	0	214	0	214	0	69	0	0	0	0	0	0	81	94	0	94	175
October,2011	71075	0	71075	68494	8727	0	462	0	462	0	290	0	290	0	58	0	0	0	0	0	0	127	88	0	88	215
November,2011	70218	0	70218	67947	8082	0	409	0	409	0	259	0	259	0	98	0	0	0	0	0	0	87	95	0	95	182
December,2011	69449	0	69449	63105	7870	0	228	0	228	0	242	0	242	0	79	0	0	0	0	0	0	60	55	0	55	115
January,2012	69917	0	69917	62566	8547	0	259	0	259	0	199	0	199	0	69	0	0	0	0	0	0	49	50	0	50	99
February,2012	71708	0	71708	63325	7989	0	274	0	274	0	177	0	177	0	75	0	0	0	0	0	0	51	51	0	51	102
March,2012	73944	0	73944	67702	8089	0	535	0	535	0	240	0	240	0	40	0	0	0	0	0	0	70	101	0	101	171
