monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
January,2015	353874	0	353874	460456	30764	32729	453	0	453	95	1042	0	1042	320	0	3758	0	0	0	0	0	287	115	180	295	582
February,2015	338437	0	338437	443208	29642	31867	416	0	416	93	780	0	780	283	2	3766	0	0	0	0	0	237	129	150	279	516
March,2015	345591	0	345591	445699	30910	33164	536	6	542	121	1255	0	1255	417	9	4334	0	0	0	0	0	279	95	161	256	535
April,2015	337388	0	337388	434335	30814	33133	468	0	468	101	801	0	801	336	6	4332	0	0	0	0	0	236	76	149	225	461
May,2015	320701	0	320701	433365	28786	30992	794	0	794	102	761	0	761	236	0	4110	0	0	0	0	0	212	73	183	256	468
June,2015	348253	0	348253	429217	29838	31704	368	0	368	89	419	0	419	178	0	3676	0	0	0	0	0	207	88	135	223	430
July,2015	348284	0	348284	442524	29288	31137	399	0	399	81	368	0	368	201	15	3693	0	0	0	0	0	174	92	134	226	400
August,2015	345601	0	345601	455141	30327	32293	552	1	553	91	847	0	847	331	83	4458	0	0	0	0	0	223	105	198	303	526
September,2015	341939	0	341939	446429	29598	31735	458	0	458	74	498	0	498	202	80	4697	0	0	0	0	0	171	99	153	252	423
October,2015	346434	0	346434	445980	30112	32152	493	12	505	108	954	0	954	454	94	4658	0	0	0	0	0	171	94	166	260	431
November,2015	336445	0	336445	447352	30209	32119	947	19	966	117	1528	0	1528	357	86	4744	0	0	0	0	0	192	141	221	362	554
December,2015	324277	0	324277	426774	28662	30698	417	7	424	87	728	0	728	315	94	4845	0	0	0	0	0	98	123	154	277	375
January,2016	323236	2911	326147	445003	28480	30515	406	21	427	96	848	0	848	414	0	4631	80	0	0	9962	154	68	81	174	230	298
February,2016	328074	3284	331358	457551	30087	32472	375	21	396	71	821	3	824	411	0	4885	0	0	0	16395	125	73	77	149	216	289
March,2016	309187	2840	312027	445261	29288	31697	586	19	605	67	860	17	877	392	0	6915	143	4	0	6914	112	59	75	143	218	277
April,2016	316352	2177	318529	435274	29121	31227	414	16	430	77	640	13	653	441	0	6611	0	0	0	9973	189	71	63	146	201	272
May,2016	318474	2174	320648	442058	30040	32083	686	20	706	85	684	0	684	278	0	3292	0	0	0	12256	179	72	72	156	221	293
June,2016	319945	1750	321695	438879	28747	30806	311	9	320	57	313	0	313	245	0	3443	1	0	0	14484	87	73	48	102	148	221
July,2016	308371	1384	309755	439130	29875	32200	378	10	388	81	487	10	497	359	0	704	4	0	0	9464	150	80	81	156	238	318
August,2016	320262	5438	325700	441510	29999	32260	494	10	504	90	841	4	845	451	0	1827	0	0	0	6191	72	94	72	168	233	327
September,2016	321837	3352	325189	450935	29621	31846	499	6	505	87	671	15	686	307	0	2285	1	11	0	3273	122	73	74	156	228	301
October,2016	327681	2956	330637	454649	29994	32595	483	10	493	82	934	125	1059	566	0	1973	40	32	0	10989	125	84	89	211	289	373
November,2016	330044	3452	333496	470773	30825	33023	856	13	869	84	1225	130	1355	540	0	984	0	0	0	20411	76	118	118	200	304	422
December,2016	317130	2879	320009	442241	29055	31408	462	9	471	63	679	99	778	366	0	2567	0	0	0	0	12	63	74	186	253	316
January,2017	340382	3977	344359	443681	29134	31779	495	6	501	70	1060	169	1229	606	0	3402	3	0	2	10383	11	58	72	202	246	304
February,2017	326452	5334	331786	426310	29353	32038	478	15	493	76	961	165	1126	345	0	3444	7	0	11	11152	92	47	56	177	218	265
March,2017	303361	5639	309000	434340	28503	30785	478	16	494	71	880	89	969	419	0	2839	44	0	0	15424	19	66	57	167	224	290
April,2017	308839	5602	314441	410209	28504	31038	617	18	635	99	1510	35	1545	566	0	3217	0	8	0	9082	10	101	32	241	273	374
May,2017	297459	5219	302678	362976	26165	28329	478	18	496	73	604	29	633	346	0	3785	34	0	8	17983	846	72	40	188	210	282
June,2017	288986	3916	292902	334890	23878	25832	258	7	265	29	226	8	234	110	0	3877	0	0	0	15617	3	65	15	124	132	197
July,2017	296851	4211	301062	357822	28100	30700	552	26	578	85	911	17	928	448	0	3936	2	0	0	17758	10	89	60	198	247	336
August,2017	291901	3524	295425	364569	27244	29497	520	43	563	77	839	34	873	337	0	2957	0	0	0	17524	2	69	31	238	259	328
September,2017	299277	3212	302489	352862	24161	25974	474	34	508	74	853	73	926	360	0	4262	34	0	0	22881	0	47	41	203	234	281
October,2017	290188	3379	293567	358168	24520	24290	520	29	549	90	730	291	1021	430	0	4978	0	0	0	21356	14	82	55	235	290	372
November,2017	307278	4366	311644	335754	25426	27428	474	19	493	69	688	470	1158	421	367	4763	0	0	0	11228	3	92	40	249	289	381
December,2017	298142	4892	303034	269104	23760	25095	576	9	585	65	696	333	1029	383	269	4577	0	0	0	4932	0	111	45	212	258	369
January,2018	273927	4976	278903	260036	25576	27293	647	9	656	58	1104	149	1253	382	287	4466	0	0	0	11520	0	119	42	260	293	412
February,2018	221047	5352	226399	233944	25289	27101	371	15	386	73	760	158	918	401	283	4310	0	0	0	12360	0	80	23	191	210	290
March,2018	239911	6062	245973	198601	28201	30482	672	14	686	78	1266	1	1267	530	159	4250	12	0	0	5590	0	74	29	256	285	359
April,2018	257234	6320	263554	151735	27489	29797	239	8	247	67	836	46	882	345	168	3556	0	0	0	4315	21	60	28	183	211	271
May,2018	273073	6314	279387	158395	26256	28466	209	7	216	53	476	27	503	237	119	3189	0	4	0	2948	0	38	14	184	198	236
June,2018	285062	6144	291206	194248	25395	27528	275	8	283	53	515	14	529	221	136	2721	0	0	0	1358	0	15	15	150	164	179
July,2018	288624	6035	294659	229949	27383	29505	423	13	436	61	830	19	849	391	78	3273	0	0	0	1712	0	47	30	225	235	282
August,2018	277125	5259	282384	254919	26848	28804	334	22	356	56	514	25	539	305	75	4022	34	0	0	2076	0	28	12	138	139	167
September,2018	292397	5459	297856	240954	27734	29734	417	14	431	63	768	79	847	533	41	4474	0	0	0	13065	36	46	23	193	214	260
