monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	167866	0	167866	165764	13205	0	43	0	43	0	0	0	0	0	1013	0	0	0	0	0	0	216	247	0	247	463
August,2007	134727	0	134727	181318	13015	0	37	0	37	0	0	0	0	0	1530	0	0	0	0	0	0	241	293	0	293	534
September,2007	181099	0	181099	179203	13868	0	277	0	277	0	6	0	6	0	2241	0	0	0	0	0	0	165	136	0	136	301
October,2007	171285	0	171285	168153	12909	0	306	0	306	0	28	0	28	0	52	0	0	0	0	0	0	145	176	0	176	321
November,2007	199253	0	199253	183882	14965	0	1937	0	1937	0	583	0	583	0	118	0	0	0	0	0	0	302	313	0	313	615
December,2007	189196	0	189196	123718	13065	0	1129	0	1129	0	485	0	485	0	235	0	0	0	0	0	0	210	152	0	152	362
January,2008	200521	0	200521	88574	13841	0	549	0	549	0	294	0	294	0	290	0	0	0	0	0	0	159	162	0	162	321
February,2008	202792	0	202792	100483	14741	0	490	0	490	0	278	0	278	0	506	0	0	0	0	0	0	159	175	0	175	334
March,2008	207633	0	207633	64134	14601	0	477	0	477	0	321	0	321	0	475	0	0	0	0	0	0	175	211	0	211	386
April,2008	196706	0	196706	26526	15682	0	520	0	520	0	261	0	261	0	380	0	0	0	0	0	0	134	181	0	181	315
May,2008	186978	0	186978	87779	13705	0	384	0	384	0	156	0	156	0	355	0	0	0	0	0	0	59	101	0	101	160
June,2008	209792	0	209792	109830	15537	0	513	0	513	0	207	0	207	0	413	0	0	0	0	0	0	113	120	0	120	233
July,2008	216956	0	216956	127908	16063	0	577	0	577	0	304	0	304	0	503	0	0	0	0	0	0	150	248	0	248	398
August,2008	213331	0	213331	270296	16090	0	561	0	561	0	160	0	160	0	455	0	0	0	0	0	0	135	193	0	193	328
September,2008	215826	0	215826	154298	14093	0	316	0	316	0	47	0	47	0	338	0	0	0	0	0	0	57	94	0	94	151
October,2008	218139	0	218139	168529	15310	0	419	0	419	0	117	0	117	0	434	0	0	0	0	0	0	94	180	0	180	274
November,2008	220994	0	220994	198138	18497	0	2209	0	2209	0	444	0	444	0	395	0	0	0	0	0	0	156	349	0	349	505
December,2008	216180	0	216180	173059	14137	0	294	0	294	0	47	0	47	0	498	0	0	0	0	0	0	62	94	0	94	156
January,2009	228937	0	228937	197100	16222	0	483	0	483	0	75	0	75	0	622	0	0	0	0	0	0	65	172	0	172	237
February,2009	231444	0	231444	200849	17886	0	527	0	527	0	48	0	48	0	375	0	0	0	0	0	0	54	207	0	207	261
March,2009	230729	0	230729	207784	17391	0	583	0	583	0	41	0	41	0	844	0	0	0	0	0	0	98	320	0	320	418
April,2009	230232	0	230232	225376	20302	0	1683	0	1683	0	32	0	32	0	375	0	0	0	0	0	0	188	261	0	261	449
May,2009	220496	0	220496	213230	18770	0	515	0	515	0	0	0	0	0	141	0	0	0	0	0	0	115	186	0	186	301
June,2009	233817	0	233817	237117	18789	0	528	0	528	0	3	0	3	0	69	0	0	0	0	0	0	191	309	0	309	500
July,2009	232239	0	232239	254048	20057	0	630	0	630	0	1	0	1	0	19	0	0	0	0	0	0	219	474	0	474	693
August,2009	233436	0	233436	262029	18624	0	480	0	480	0	1	0	1	0	94	0	0	0	0	0	0	239	385	0	385	624
September,2009	231220	0	231220	265499	13308	0	288	0	288	0	0	0	0	0	3	0	0	0	0	0	0	126	209	0	209	335
October,2009	247458	0	247458	282691	16059	0	590	0	590	0	4	0	4	0	0	0	0	0	0	0	0	201	440	0	440	641
November,2009	249547	0	249547	292129	8651	0	611	0	611	0	7	0	7	0	3	0	0	0	0	0	0	173	311	0	311	484
December,2009	246559	0	246559	310385	10679	0	574	0	574	0	4	0	4	0	0	0	0	0	0	0	0	126	295	0	295	421
January,2010	241967	0	241967	294352	19932	0	569	0	569	0	2	0	2	0	0	0	0	0	0	0	0	97	248	0	248	345
February,2010	244083	0	244083	294800	17278	0	395	0	395	0	0	0	0	0	0	0	0	0	0	0	0	83	301	0	301	384
March,2010	252270	0	252270	316535	17321	0	296	0	296	0	0	0	0	0	20	0	0	0	0	0	0	129	395	0	395	524
April,2010	249950	0	249950	315227	21978	0	199	0	199	0	22	0	22	0	249	0	0	0	0	0	0	88	266	0	266	354
May,2010	253703	0	253703	322571	20372	0	144	0	144	0	0	0	0	0	347	0	0	0	0	0	0	150	393	0	393	543
June,2010	242913	0	242913	312696	16633	0	78	0	78	0	0	0	0	0	209	0	0	0	0	0	0	86	350	0	350	436
July,2010	251028	0	251028	275610	16461	0	119	0	119	0	5	0	5	0	227	0	0	0	0	0	0	120	452	0	452	572
August,2010	251292	0	251292	290756	16886	0	425	0	425	0	7	0	7	0	182	0	0	0	0	0	0	77	261	0	261	338
September,2010	240505	0	240505	311090	18694	0	444	0	444	0	0	0	0	0	153	0	0	0	0	0	0	102	410	0	410	512
October,2010	246180	0	246180	310888	20444	0	887	0	887	0	474	0	474	0	151	0	0	0	0	0	0	169	493	0	493	662
November,2010	246593	0	246593	327984	19962	0	1396	0	1396	0	1505	0	1505	0	198	0	0	0	0	0	0	178	414	0	414	592
December,2010	243446	0	243446	297055	19232	0	1082	0	1082	0	1484	0	1484	0	100	0	0	0	0	0	0	130	386	0	386	516
January,2011	255370	0	255370	280853	20169	0	574	0	574	0	897	0	897	0	120	0	0	0	0	0	0	67	284	0	284	351
February,2011	239346	0	239346	262146	18525	0	439	0	439	0	1007	0	1007	0	146	0	0	0	0	0	0	69	405	0	405	474
March,2011	247346	0	247346	275592	19469	0	496	0	496	0	869	0	869	0	148	0	0	0	0	0	0	142	438	0	438	580
April,2011	242256	0	242256	313479	20996	0	1482	0	1482	0	1162	0	1162	0	104	0	0	0	0	0	0	494	657	0	657	1151
May,2011	242237	0	242237	294650	19867	0	997	0	997	0	798	0	798	0	127	0	0	0	0	0	0	278	500	0	500	778
June,2011	244905	0	244905	314123	19693	0	1233	0	1233	0	902	0	902	0	90	0	0	0	0	0	0	394	637	0	637	1031
July,2011	246874	0	246874	301279	20617	0	478	0	478	0	230	0	230	0	79	0	0	0	0	0	0	472	679	0	679	1151
August,2011	236546	0	236546	310748	17516	0	239	0	239	0	25	0	25	0	52	0	0	0	0	0	0	239	292	0	292	531
September,2011	251622	0	251622	322081	20474	0	455	0	455	0	326	0	326	0	46	0	0	0	0	0	0	364	673	0	673	1037
October,2011	250848	0	250848	334517	21822	0	951	0	951	0	575	0	575	0	31	0	0	0	0	0	0	438	545	0	545	983
November,2011	250118	0	250118	329578	19626	0	627	0	627	0	487	0	487	0	31	0	0	0	0	0	0	201	397	0	397	598
