monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
June,2007	129555	0	129555	118894	9350	0	1373	0	1373	0	10	0	10	0	318	0	0	0	0	0	0	32	88	0	88	120
July,2007	145881	0	145881	169783	13501	0	30	0	30	0	0	0	0	0	746	0	0	0	0	0	0	33	201	0	201	234
August,2007	136974	0	136974	161728	12654	0	40	0	40	0	7	0	7	0	1009	0	0	0	0	0	0	32	192	0	192	224
September,2007	143783	0	143783	160271	12526	0	215	0	215	0	57	0	57	0	1517	0	0	0	0	0	0	57	152	0	152	209
October,2007	141731	0	141731	162308	12743	0	229	0	229	0	79	0	79	0	161	0	0	0	0	0	0	66	142	0	142	208
November,2007	150161	0	150161	186123	14669	0	1230	0	1230	0	719	0	719	0	268	0	0	0	0	0	0	233	319	0	319	552
December,2007	140595	0	140595	144886	13487	0	477	0	477	0	323	0	323	0	272	0	0	0	0	0	0	84	190	0	190	274
January,2008	154170	0	154170	118386	15358	0	386	0	386	0	358	0	358	0	318	0	0	0	0	0	0	83	231	0	231	314
February,2008	153476	0	153476	116881	16486	0	377	0	377	0	389	0	389	0	360	0	0	0	0	0	0	101	195	0	195	296
March,2008	156716	0	156716	58925	15635	0	385	0	385	0	450	0	450	0	482	0	0	0	0	0	0	114	185	0	185	299
April,2008	155124	0	155124	31842	16284	0	363	0	363	0	378	0	378	0	461	0	0	0	0	0	0	127	188	0	188	315
May,2008	154111	0	154111	123746	16850	0	383	0	383	0	344	0	344	0	479	0	0	0	0	0	0	109	151	0	151	260
June,2008	154798	0	154798	138556	17452	0	352	0	352	0	469	0	469	0	470	0	0	0	0	0	0	93	168	0	168	261
July,2008	158705	0	158705	131706	19058	0	417	0	417	0	548	0	548	0	502	0	0	0	0	0	0	98	180	0	180	278
August,2008	154034	0	154034	143310	19291	0	389	0	389	0	349	0	349	0	426	0	0	0	0	0	0	91	207	0	207	298
September,2008	151791	0	151791	157612	17334	0	270	0	270	0	107	0	107	0	290	0	0	0	0	0	0	28	74	0	74	102
October,2008	155468	0	155468	150131	19528	0	408	0	408	0	256	0	256	0	375	0	0	0	0	0	0	77	185	0	185	262
November,2008	181594	0	181594	178056	20780	0	1079	0	1079	0	319	0	319	0	442	0	0	0	0	0	0	118	224	0	224	342
December,2008	154370	0	154370	149172	19296	0	297	0	297	0	141	0	141	0	528	0	0	0	0	0	0	12	110	0	110	122
January,2009	161302	0	161302	140869	21169	0	460	0	460	0	236	0	236	0	1222	0	0	0	0	0	0	79	189	0	189	268
February,2009	162794	0	162794	160340	19875	0	485	0	485	0	201	0	201	0	206	0	0	0	0	0	0	179	233	0	233	412
March,2009	160515	0	160515	176535	20383	0	505	0	505	0	48	0	48	0	1087	0	0	0	0	0	0	119	222	0	222	341
April,2009	166689	0	166689	195051	22477	0	1039	0	1039	0	67	0	67	0	509	0	0	0	0	0	0	221	340	0	340	561
May,2009	162802	0	162802	198998	21586	0	512	0	512	0	11	0	11	0	0	0	0	0	0	0	0	167	150	0	150	317
June,2009	163460	0	163460	188181	20724	0	417	0	417	0	20	0	20	0	0	0	0	0	0	0	0	118	165	0	165	283
July,2009	164556	0	164556	211706	21946	0	636	0	636	0	8	0	8	0	0	0	0	0	0	0	0	343	229	0	229	572
