monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	91661	0	91661	52581	24197	0	136	0	136	0	17	0	17	0	1036	0	0	0	0	0	0	47	35	0	35	82
August,2007	84221	0	84221	46020	18188	0	87	0	87	0	8	0	8	0	2654	0	0	0	0	0	0	81	36	0	36	117
September,2007	84714	0	84714	56346	20243	0	108	0	108	0	94	0	94	0	2370	0	0	0	0	0	0	148	46	0	46	194
October,2007	81598	0	81598	43630	23969	0	133	0	133	0	50	0	50	0	2302	0	0	0	0	0	0	73	54	0	54	127
November,2007	84763	0	84763	50118	22869	0	434	0	434	0	238	0	238	0	1157	0	0	0	0	0	0	221	121	0	121	342
December,2007	82101	0	82101	44385	21395	0	177	0	177	0	82	0	82	0	1100	0	0	0	0	0	0	125	91	0	91	216
January,2008	84636	0	84636	32292	26692	0	245	0	245	0	218	0	218	0	699	0	0	0	0	0	0	161	87	0	87	248
February,2008	74727	0	74727	41283	25147	0	252	0	252	0	154	0	154	0	768	0	0	0	0	0	0	173	93	0	93	266
March,2008	83319	0	83319	24708	25347	0	263	0	263	0	142	0	142	0	504	0	0	0	0	0	0	252	86	0	86	338
April,2008	82755	0	82755	11408	27288	0	260	0	260	0	165	0	165	0	709	0	0	0	0	0	0	212	73	0	73	285
May,2008	82386	0	82386	23255	24273	0	294	0	294	0	155	0	155	0	525	0	0	0	0	0	0	151	52	0	52	203
June,2008	82069	0	82069	36194	25917	0	258	0	258	0	133	0	133	0	534	0	0	0	0	0	0	147	52	0	52	199
July,2008	82563	0	82563	31960	28659	0	394	0	394	0	177	0	177	0	454	0	0	0	0	0	0	201	87	0	87	288
August,2008	79462	0	79462	41403	27160	0	328	0	328	0	211	0	211	0	608	0	0	0	0	0	0	181	107	0	107	288
September,2008	80211	0	80211	59764	23313	0	225	0	225	0	43	0	43	0	437	0	0	0	0	0	0	158	26	0	26	184
October,2008	77293	0	77293	50781	27823	0	281	0	281	0	96	0	96	0	589	0	0	0	0	0	0	182	83	0	83	265
November,2008	80078	0	80078	60382	28482	0	594	0	594	0	185	0	185	0	1177	0	0	0	0	0	0	274	147	0	147	421
December,2008	76156	0	76156	50450	25503	0	162	0	162	0	55	0	55	0	1730	0	0	0	0	0	0	112	24	0	24	136
January,2009	83165	0	83165	67331	28968	0	232	0	232	0	75	0	75	0	5962	0	0	0	0	0	0	157	36	0	36	193
February,2009	80504	0	80504	57110	27504	0	222	0	222	0	59	0	59	0	2023	0	0	0	0	0	0	146	45	0	45	191
March,2009	86344	0	86344	73047	27830	0	261	0	261	0	54	0	54	0	2682	0	0	0	0	0	0	217	63	0	63	280
April,2009	84133	0	84133	76495	32122	0	612	0	612	0	52	0	52	0	2529	0	0	0	0	0	0	302	109	0	109	411
May,2009	84538	0	84538	53929	29844	0	253	0	253	0	27	0	27	0	151	0	0	0	0	0	0	244	44	0	44	288
June,2009	84209	0	84209	80687	31181	0	211	0	211	0	21	0	21	0	193	0	0	0	0	0	0	230	57	0	57	287
July,2009	83883	0	83883	71946	32424	0	331	0	331	0	16	0	16	0	277	0	0	0	0	0	0	255	81	0	81	336
August,2009	81418	0	81418	69435	32710	0	251	0	251	0	0	0	0	0	459	0	0	0	0	0	0	161	57	0	57	218
September,2009	81595	0	81595	81402	26482	0	195	0	195	0	18	0	18	0	12	0	0	0	0	0	0	103	18	0	18	121
October,2009	84111	0	84111	82703	25787	0	289	0	289	0	93	0	93	0	14	0	0	0	0	0	0	220	63	0	63	283
November,2009	90967	0	90967	83260	18223	0	291	0	291	0	109	0	109	0	11	0	0	0	0	0	0	214	60	0	60	274
December,2009	84525	0	84525	76738	28421	0	263	0	263	0	88	0	88	0	0	0	0	0	0	0	0	103	50	0	50	153
January,2010	85204	0	85204	78893	32378	0	237	0	237	0	81	0	81	0	0	0	0	0	0	0	0	197	44	0	44	241
February,2010	78102	0	78102	81535	29314	0	235	0	235	0	19	0	19	0	0	0	0	0	0	0	0	114	49	0	49	163
March,2010	81438	0	81438	89445	31258	0	250	0	250	0	24	0	24	0	0	0	0	0	0	0	0	109	42	0	42	151
April,2010	75994	0	75994	85891	33951	0	215	0	215	0	219	0	219	0	0	0	0	0	0	0	0	77	32	0	32	109
May,2010	79371	0	79371	102911	31415	0	188	0	188	0	169	0	169	0	125	0	0	0	0	0	0	111	53	0	53	164
June,2010	82611	0	82611	105946	26910	0	104	0	104	0	141	0	141	0	145	0	0	0	0	0	0	113	19	0	19	132
July,2010	84011	0	84011	99561	29344	0	155	0	155	0	271	0	271	0	136	0	0	0	0	0	0	93	52	0	52	145
August,2010	78886	0	78886	95741	32494	0	162	0	162	0	193	0	193	0	136	0	0	0	0	0	0	96	24	0	24	120
September,2010	79501	0	79501	91913	32168	0	153	0	153	0	334	0	334	0	110	0	0	0	0	0	0	96	32	0	32	128
October,2010	78575	0	78575	105092	35207	0	267	0	267	0	280	0	280	0	108	0	0	0	0	0	0	172	48	0	48	220
November,2010	84199	0	84199	118257	33966	0	484	0	484	0	690	0	690	0	129	0	0	0	0	0	0	208	45	0	45	253
December,2010	80430	0	80430	107958	33808	0	354	0	354	0	538	0	538	0	75	0	0	0	0	0	0	126	26	0	26	152
January,2011	81145	0	81145	106045	37010	0	232	0	232	0	283	0	283	0	61	0	0	0	0	0	0	144	23	0	23	167
February,2011	80409	0	80409	109548	33908	0	228	0	228	0	140	0	140	0	70	0	0	0	0	0	0	126	10	0	10	136
March,2011	80706	0	80706	98099	31527	0	217	0	217	0	167	0	167	0	62	0	0	0	0	0	0	97	18	0	18	115
April,2011	80204	0	80204	95572	32512	0	551	0	551	0	414	0	414	0	48	0	0	0	0	0	0	204	34	0	34	238
