monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
February,2009	167387	0	167387	78874	11368	0	388	0	388	0	39	0	39	0	288	0	0	0	0	0	0	106	152	0	152	258
March,2009	168047	0	168047	95281	10846	0	374	0	374	0	42	0	42	0	1085	0	0	0	0	0	0	308	232	0	232	540
April,2009	164724	0	164724	104553	13381	0	1549	0	1549	0	54	0	54	0	632	0	0	0	0	0	0	438	244	0	244	682
May,2009	169981	0	169981	94257	11619	0	396	0	396	0	3	0	3	0	176	0	0	0	0	0	0	84	40	0	40	124
June,2009	173646	0	173646	115292	11933	0	488	0	488	0	29	0	29	0	155	0	0	0	0	0	0	266	149	0	149	415
July,2009	170779	0	170779	115325	11975	0	351	0	351	0	8	0	8	0	75	0	0	0	0	0	0	369	270	0	270	639
August,2009	171911	0	171911	108806	12354	0	283	0	283	0	1	0	1	0	32	0	0	0	0	0	0	274	192	0	192	466
September,2009	169834	0	169834	115920	8007	0	219	0	219	0	0	0	0	0	10	0	0	0	0	0	0	204	72	0	72	276
October,2009	180438	0	180438	128828	8406	0	372	0	372	0	4	0	4	0	0	0	0	0	0	0	0	481	362	0	362	843
November,2009	186191	0	186191	138529	4677	0	419	0	419	0	11	0	11	0	0	0	0	0	0	0	0	529	197	0	197	726
December,2009	183889	0	183889	136680	10191	0	381	0	381	0	0	0	0	0	0	0	0	0	0	0	0	173	85	0	85	258
January,2010	198625	0	198625	152903	13944	0	350	0	350	0	6	0	6	0	0	0	0	0	0	0	0	169	120	0	120	289
February,2010	192474	0	192474	145014	10600	0	153	0	153	0	32	0	32	0	0	0	0	0	0	0	0	165	174	0	174	339
March,2010	197645	0	197645	152407	13531	0	187	0	187	0	5	0	5	0	6	0	0	0	0	0	0	245	263	0	263	508
April,2010	196111	0	196111	140604	14496	0	106	0	106	0	3	0	3	0	153	0	0	0	0	0	0	185	133	0	133	318
May,2010	195272	0	195272	161189	11908	0	57	0	57	0	0	0	0	0	238	0	0	0	0	0	0	74	76	0	76	150
June,2010	190977	0	190977	158814	12518	0	53	0	53	0	1	0	1	0	277	0	0	0	0	0	0	129	137	0	137	266
July,2010	190252	0	190252	154682	12482	0	136	0	136	0	5	0	5	0	170	0	0	0	0	0	0	175	201	0	201	376
August,2010	198412	0	198412	174819	13981	0	310	0	310	0	2	0	2	0	192	0	0	0	0	0	0	144	152	0	152	296
September,2010	191262	0	191262	166093	13442	0	301	0	301	0	2	0	2	0	178	0	0	0	0	0	0	165	174	0	174	339
October,2010	194007	0	194007	185627	15313	0	589	0	589	0	149	0	149	0	122	0	0	0	0	0	0	337	353	0	353	690
November,2010	190436	0	190436	188851	14537	0	1157	0	1157	0	651	0	651	0	122	0	0	0	0	0	0	272	172	0	172	444
December,2010	188406	0	188406	175053	13903	0	810	0	810	0	704	0	704	0	131	0	0	0	0	0	0	101	98	0	98	199
January,2011	201928	0	201928	188853	15759	0	296	0	296	0	814	0	814	0	106	0	0	0	0	0	0	80	85	0	85	165
February,2011	192217	0	192217	175228	13629	0	342	0	342	0	615	0	615	0	102	0	0	0	0	0	0	116	151	0	151	267
March,2011	198953	0	198953	184443	14953	0	371	0	371	0	627	0	627	0	78	0	0	0	0	0	0	166	206	0	206	372
April,2011	196200	0	196200	203010	16468	0	1915	0	1915	0	549	0	549	0	53	0	0	0	0	0	0	489	246	0	246	735
May,2011	189477	0	189477	177362	13876	0	328	0	328	0	226	0	226	0	77	0	0	0	0	0	0	144	67	0	67	211
June,2011	189179	0	189179	187373	14103	0	215	0	215	0	263	0	263	0	83	0	0	0	0	0	0	250	149	0	149	399
July,2011	188510	0	188510	181773	15360	0	102	0	102	0	216	0	216	0	81	0	0	0	0	0	0	362	312	0	312	674
August,2011	189441	0	189441	187171	12795	0	46	0	46	0	48	0	48	0	89	0	0	0	0	0	0	279	93	0	93	372
September,2011	190932	0	190932	185571	14433	0	109	0	109	0	288	0	288	0	93	0	0	0	0	0	0	357	262	0	262	619
October,2011	189990	0	189990	201440	16080	0	752	0	752	0	265	0	265	0	79	0	0	0	0	0	0	496	265	0	265	761
November,2011	187631	0	187631	175299	13978	0	238	0	238	0	136	0	136	0	67	0	0	0	0	0	0	193	97	0	97	290
December,2011	193410	0	193410	203199	14669	0	285	0	285	0	150	0	150	0	47	0	0	0	0	0	0	117	62	0	62	179
January,2012	195107	0	195107	197142	15603	0	324	0	324	0	335	0	335	0	58	0	0	0	0	0	0	176	153	0	153	329
February,2012	193751	0	193751	197751	14444	0	321	0	321	0	312	0	312	0	46	0	0	0	0	0	0	197	222	0	222	419
March,2012	193815	0	193815	208463	16234	0	1214	0	1214	0	461	0	461	0	24	0	0	0	0	0	0	346	321	0	321	667
April,2012	188192	0	188192	204428	15632	0	197	0	197	0	229	0	229	0	37	0	0	0	0	0	0	229	112	0	112	341
May,2012	182106	0	182106	191708	14454	0	251	0	251	0	114	0	114	0	40	0	0	0	0	0	0	65	56	0	56	121
June,2012	182623	0	182623	189033	16775	0	267	0	267	0	182	0	182	0	19	0	0	0	0	0	0	116	100	0	100	216
July,2012	187130	0	187130	180209	15507	0	260	0	260	0	173	0	173	0	22	0	0	0	0	0	0	205	179	0	179	384
August,2012	184085	0	184085	187531	13770	0	231	0	231	0	92	0	92	0	12	0	0	0	0	0	0	91	85	0	85	176
September,2012	183322	0	183322	210396	15854	0	956	0	956	0	486	0	486	0	6	0	0	0	0	0	0	290	350	0	350	640
October,2012	184244	0	184244	196026	14671	0	250	0	250	0	211	0	211	0	16	0	0	0	0	0	0	292	189	0	189	481
November,2012	183908	0	183908	194098	14523	0	291	0	291	0	234	0	234	0	18	0	0	0	0	0	0	144	128	0	128	272
December,2012	183993	0	183993	201185	15204	0	524	0	524	0	297	0	297	0	4	0	0	0	0	0	0	103	79	0	79	182
January,2013	181190	0	181190	202982	15519	16237	577	2	579	107	488	0	488	176	21	0	0	0	0	0	0	163	119	21	140	303
February,2013	183342	0	183342	200578	14524	15305	270	0	270	118	442	0	442	195	7	0	0	0	0	0	0	104	160	12	172	276
March,2013	181931	0	181931	207371	15081	16141	252	0	252	90	357	0	357	247	8	17	0	0	0	0	0	124	147	13	160	284
April,2013	182378	0	182378	200027	15770	16577	285	1	286	168	391	0	391	220	12	0	0	0	0	0	0	125	89	21	110	235
May,2013	184763	0	184763	214167	15978	16816	672	1	673	102	129	0	129	79	0	0	0	0	0	0	0	50	54	0	54	104
June,2013	185877	0	185877	203384	15781	17640	213	0	213	66	196	0	196	142	1	0	0	0	0	0	0	82	78	7	85	167
July,2013	187840	0	187840	205887	15725	16495	188	0	188	58	198	0	198	115	6	0	0	0	0	0	0	113	134	0	134	247
August,2013	183878	0	183878	196335	14935	15671	208	2	210	65	236	0	236	106	1	0	0	0	0	0	0	80	77	19	96	176
September,2013	187577	0	187577	207245	15788	16560	242	2	244	83	395	0	395	192	2	15	0	0	0	0	0	188	254	18	272	460
October,2013	188643	0	188643	215819	16494	17161	753	0	753	87	320	0	320	122	4	21	0	0	0	0	0	176	176	20	196	372
November,2013	187470	0	187470	197537	15683	16461	293	0	293	96	304	0	304	168	3	136	0	0	0	0	0	125	125	0	125	250
December,2013	189025	0	189025	199959	15505	16319	213	0	213	89	270	0	270	162	0	38	0	0	0	0	0	85	75	24	99	184
January,2014	187745	0	187745	193581	15526	16135	215	0	215	62	352	0	352	112	0	64	0	0	0	0	0	57	101	0	101	158
February,2014	191379	0	191379	157008	15458	16274	178	0	178	68	459	0	459	126	0	56	0	0	0	0	0	81	104	27	131	212
March,2014	188982	0	188982	178048	15022	15839	253	0	253	82	479	0	479	154	7	218	0	0	0	0	0	92	170	20	190	282
April,2014	189290	0	189290	165799	15168	15867	172	0	172	70	383	0	383	94	6	186	0	0	0	0	0	98	90	18	108	206
May,2014	188941	0	188941	170310	15045	15727	150	0	150	116	187	0	187	95	31	88	0	0	0	0	0	28	39	22	61	89
June,2014	195741	0	195741	197500	16292	16995	758	0	758	133	342	0	342	192	31	174	0	0	0	0	0	70	93	24	117	187
July,2014	193856	0	193856	177997	14956	15713	126	0	126	52	71	0	71	70	2	282	0	0	0	0	0	35	69	14	83	118
August,2014	196577	0	196577	180718	15378	16221	174	0	174	62	280	0	280	112	8	526	0	0	0	0	0	59	130	24	154	213
September,2014	192915	0	192915	183082	16100	17029	181	0	181	78	433	0	433	67	6	430	0	0	0	0	0	97	102	30	132	229
October,2014	191307	0	191307	182068	15268	16187	151	0	151	77	352	0	352	94	4	154	0	0	0	0	0	61	84	34	118	179
November,2014	194199	0	194199	195410	16405	17497	602	0	602	66	572	0	572	112	11	207	0	0	0	0	0	123	154	29	183	306
December,2014	193434	0	193434	186547	15307	16346	123	0	123	59	320	0	320	87	1	1453	0	0	0	0	0	44	62	28	90	134
January,2015	193221	0	193221	189211	15408	16527	188	0	188	43	614	0	614	111	2	1139	0	0	0	0	0	56	95	27	122	178
February,2015	192947	0	192947	178647	14986	15952	190	1	191	57	555	0	555	71	0	922	0	0	0	0	0	79	123	35	158	237
March,2015	191774	0	191774	179292	15490	16532	220	1	221	75	646	0	646	116	0	675	0	0	0	0	0	105	170	24	194	299
April,2015	192353	0	192353	177386	15091	16019	166	0	166	59	335	0	335	55	0	777	0	0	0	0	0	34	33	20	53	87
May,2015	192237	0	192237	204235	16125	17185	521	0	521	67	315	0	315	83	0	894	0	0	0	0	0	31	41	15	56	87
June,2015	192121	0	192121	183385	15088	15857	137	0	137	72	176	0	176	92	0	453	0	0	0	0	0	28	49	14	63	91
July,2015	192964	0	192964	195005	15114	15999	122	3	125	48	170	0	170	60	0	156	0	0	0	0	0	33	60	18	78	111
August,2015	193969	0	193969	194572	15805	16993	194	0	194	74	474	0	474	176	7	673	0	0	0	0	0	54	114	24	138	192
September,2015	194062	0	194062	203115	15403	16249	169	2	171	52	409	0	409	110	14	1030	0	0	0	0	0	48	80	34	114	162
October,2015	195477	0	195477	195242	15749	16431	193	0	193	86	486	0	486	191	24	721	0	0	0	0	0	84	109	23	132	216
November,2015	199146	0	199146	214286	17114	18100	757	2	759	74	1078	0	1078	174	21	787	0	0	0	0	0	102	147	37	184	286
December,2015	194039	0	194039	202043	15729	16599	124	1	125	72	382	0	382	129	20	1021	0	0	0	0	0	49	43	38	81	130
January,2016	188234	1361	189595	194426	14717	15542	192	0	192	26	473	87	560	165	0	911	12	0	0	11922	143	28	47	36	84	112
February,2016	185414	1843	187257	174439	15127	16012	165	1	166	65	482	97	579	195	0	980	18	0	0	490	110	30	54	18	72	102
March,2016	188127	1925	190052	188636	15196	16044	309	0	309	65	713	161	874	145	0	915	28	0	0	760	120	56	100	14	114	170
April,2016	202077	1374	203451	168854	14725	15580	240	0	240	32	437	117	554	120	0	754	18	0	0	817	91	29	34	26	60	89
May,2016	187326	1542	188868	180152	15880	16736	444	13	457	43	325	61	386	99	0	602	3	0	0	201	126	16	49	32	81	97
June,2016	188535	1068	189603	171210	14648	15320	71	4	75	29	89	32	121	99	0	170	0	0	0	106	134	19	26	31	26	45
July,2016	186438	1267	187705	188405	14972	15914	132	1	133	43	294	49	343	122	0	245	0	0	0	181	124	33	68	37	105	138
August,2016	190623	1169	191792	183344	15541	16600	149	2	151	22	542	105	647	200	0	95	25	0	0	278	155	40	94	27	112	152
September,2016	185191	1198	186389	179224	14498	15468	141	0	141	47	421	88	509	122	0	21	41	0	0	208	162	30	52	39	91	121
October,2016	191662	855	192517	191385	14961	15937	169	2	171	39	718	104	822	133	0	160	30	0	0	308	134	73	103	55	155	228
November,2016	192091	1218	193309	198373	16511	17681	440	14	454	58	788	124	912	147	0	595	9	0	0	12530	18	44	77	49	126	170
December,2016	182092	909	183001	170287	14065	15035	148	2	150	55	312	186	498	133	0	670	0	0	0	114	22	23	40	35	75	98
January,2017	193310	1790	195100	183264	14895	15915	141	2	143	50	478	311	789	146	0	760	11	0	0	118	205	25	53	43	95	120
February,2017	187455	2787	190242	173425	14814	16000	140	1	141	26	601	277	878	150	0	979	16	0	0	0	104	22	54	38	86	108
March,2017	187843	3117	190960	183731	14664	15540	264	6	270	53	902	367	1269	124	0	705	12	0	0	260	118	27	69	33	103	130
April,2017	167098	2615	169713	150859	13675	14582	84	1	85	43	648	31	679	132	0	830	6	0	0	153	8	28	34	22	58	86
May,2017	151422	2686	154108	139129	13734	14752	73	0	73	35	393	64	457	154	0	856	11	0	0	156	11	8	33	41	74	82
June,2017	150381	2603	152984	130890	11993	12913	44	0	44	26	130	7	137	33	0	656	24	0	0	151	34	7	9	22	31	38
July,2017	162345	3451	165796	149658	13530	14516	95	0	95	34	542	29	571	261	0	1004	8	0	0	182	42	29	87	46	133	162
August,2017	165416	2902	168318	142935	13182	13995	94	1	95	33	603	21	624	121	0	1341	0	0	0	235	66	29	86	40	125	154
September,2017	167347	2609	169956	144656	12131	12990	72	0	72	30	472	24	496	226	0	1248	0	0	0	230	7	18	75	41	116	134
October,2017	155980	2753	158733	128085	11684	12802	105	3	108	20	810	67	877	171	0	1346	0	0	0	87	0	39	91	52	143	182
November,2017	157644	2527	160171	132352	12024	12947	77	0	77	41	704	25	729	165	74	1568	5	0	0	332	38	30	51	44	92	122
December,2017	148013	2466	150479	118321	10953	11732	116	1	117	37	471	44	515	133	107	1592	0	0	0	168	74	10	25	55	79	89
January,2018	110341	2480	112821	119669	12863	13671	227	10	237	29	903	67	970	105	169	1566	5	0	0	201	92	15	39	51	88	103
February,2018	78063	2292	80355	104835	12601	13475	90	1	91	26	649	85	734	145	166	1195	0	0	0	122	48	11	47	42	81	92
March,2018	93078	1986	95064	101012	12777	14222	229	1	230	40	844	75	919	190	145	1378	0	0	0	193	69	10	36	57	93	103
April,2018	105243	1693	106936	96499	11813	12906	56	0	56	24	530	17	547	186	168	843	0	0	0	124	62	7	12	24	36	43
May,2018	122749	1272	124021	103669	12358	13339	47	0	47	13	199	17	216	116	79	843	0	0	0	147	80	2	29	16	44	46
June,2018	140237	928	141165	110640	11306	12182	51	0	51	24	117	19	136	70	108	809	11	0	0	118	58	4	19	36	55	59
July,2018	156397	1019	157416	128393	13397	14288	91	0	91	29	523	173	696	290	101	966	0	0	0	145	97	22	79	44	117	139
August,2018	157985	861	158846	126402	13209	14602	83	1	84	22	184	138	322	231	74	875	0	0	0	190	96	13	25	40	62	75
September,2018	158028	940	158968	126831	13360	14310	91	0	91	24	165	102	267	223	63	833	2	0	0	180	89	14	49	59	102	116
