monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
May,2007	104342	0	104342	29087	5749	0	66	0	66	0	0	0	0	0	184	0	0	0	0	0	0	48	32	0	32	80
July,2007	79284	0	79284	29986	12113	0	28	0	28	0	0	0	0	0	293	0	0	0	0	0	0	65	10	0	10	75
August,2007	77628	0	77628	30019	8448	0	47	0	47	0	0	0	0	0	218	0	0	0	0	0	0	28	22	0	22	50
September,2007	94234	0	94234	30715	8900	0	35	0	35	0	0	0	0	0	215	0	0	0	0	0	0	230	140	0	140	370
October,2007	94696	0	94696	28741	12624	0	60	0	60	0	16	0	16	0	214	0	0	0	0	0	0	201	119	0	119	320
November,2007	98653	0	98653	36189	9832	0	508	0	508	0	505	0	505	0	263	0	0	0	0	0	0	181	70	0	70	251
December,2007	95263	0	95263	28455	9010	0	201	0	201	0	303	0	303	0	199	0	0	0	0	0	0	42	33	0	33	75
January,2008	99817	0	99817	25711	14222	0	84	0	84	0	332	0	332	0	329	0	0	0	0	0	0	79	33	0	33	112
February,2008	102165	0	102165	24539	11154	0	79	0	79	0	413	0	413	0	284	0	0	0	0	0	0	64	60	0	60	124
March,2008	101378	0	101378	14848	10820	0	85	0	85	0	1043	0	1043	0	289	0	0	0	0	0	0	189	107	0	107	296
April,2008	104392	0	104392	7520	14628	0	74	0	74	0	558	0	558	0	342	0	0	0	0	0	0	91	104	0	104	195
May,2008	102272	0	102272	22341	11274	0	78	0	78	0	0	0	0	0	321	0	0	0	0	0	0	38	5	0	5	43
June,2008	103242	0	103242	25708	10666	0	179	0	179	0	3	0	3	0	532	0	0	0	0	0	0	25	21	0	21	46
July,2008	103985	0	103985	26891	15256	0	125	0	125	0	6	0	6	0	390	0	0	0	0	0	0	21	9	0	9	30
August,2008	103174	0	103174	27702	12751	0	108	0	108	0	16	0	16	0	523	0	0	0	0	0	0	76	31	0	31	107
September,2008	102123	0	102123	29411	9952	0	90	0	90	0	1	0	1	0	768	0	0	0	0	0	0	89	120	0	120	209
October,2008	110381	0	110381	31413	16003	0	117	0	117	0	73	0	73	0	739	0	0	0	0	0	0	82	54	0	54	136
November,2008	104668	0	104668	39306	13203	0	574	0	574	0	53	0	53	0	1150	0	0	0	0	0	0	71	28	0	28	99
December,2008	104601	0	104601	31725	10098	0	106	0	106	0	16	0	16	0	2948	0	0	0	0	0	0	40	29	0	29	69
January,2009	106955	0	106955	34860	15853	0	132	0	132	0	78	0	78	0	3448	0	0	0	0	0	0	141	80	0	80	221
February,2009	107432	0	107432	31342	14356	0	143	0	143	0	94	0	94	0	180	0	0	0	0	0	0	112	60	0	60	172
March,2009	107923	0	107923	35189	12291	0	152	0	152	0	49	0	49	0	863	0	0	0	0	0	0	251	84	0	84	335
April,2009	104338	0	104338	35428	16666	0	489	0	489	0	0	0	0	0	118	0	0	0	0	0	0	803	147	0	147	950
May,2009	101399	0	101399	32273	14050	0	146	0	146	0	0	0	0	0	0	0	0	0	0	0	0	248	26	0	26	274
June,2009	102884	0	102884	32691	12326	0	148	0	148	0	0	0	0	0	0	0	0	0	0	0	0	118	42	0	42	160
July,2009	103672	0	103672	36686	15593	0	134	0	134	0	0	0	0	0	0	0	0	0	0	0	0	125	21	0	21	146
August,2009	102681	0	102681	35933	15560	0	111	0	111	0	0	0	0	0	0	0	0	0	0	0	0	298	87	0	87	385
September,2009	99259	0	99259	34947	11219	0	88	0	88	0	0	0	0	0	0	0	0	0	0	0	0	437	38	0	38	475
October,2009	105714	0	105714	64536	16560	0	160	0	160	0	0	0	0	0	0	0	0	0	0	0	0	925	145	0	145	1070
November,2009	102796	0	102796	41978	13276	0	125	0	125	0	0	0	0	0	0	0	0	0	0	0	0	279	75	0	75	354
December,2009	107476	0	107476	37788	7644	0	241	0	241	0	0	0	0	0	0	0	0	0	0	0	0	50	35	0	35	85
January,2010	103152	0	103152	32196	17552	0	130	0	130	0	0	0	0	0	0	0	0	0	0	0	0	145	39	0	39	184
February,2010	107527	0	107527	35908	14056	0	127	0	127	0	41	0	41	0	0	0	0	0	0	0	0	157	68	0	68	225
March,2010	103753	0	103753	38191	10973	0	90	0	90	0	0	0	0	0	0	0	0	0	0	0	0	183	104	0	104	287
April,2010	104145	0	104145	36627	15652	0	97	0	97	0	0	0	0	0	15	0	0	0	0	0	0	114	64	0	64	178
May,2010	100650	0	100650	38115	15277	0	75	0	75	0	0	0	0	0	40	0	0	0	0	0	0	75	65	0	65	140
June,2010	103132	0	103132	38871	10889	0	65	0	65	0	0	0	0	0	65	0	0	0	0	0	0	17	19	0	19	36
July,2010	103881	0	103881	39073	16684	0	54	0	54	0	0	0	0	0	103	0	0	0	0	0	0	22	92	0	92	114
August,2010	105785	0	105785	37266	15163	0	65	0	65	0	0	0	0	0	50	0	0	0	0	0	0	95	110	0	110	205
September,2010	104257	0	104257	39459	11644	0	62	0	62	0	0	0	0	0	74	0	0	0	0	0	0	191	162	0	162	353
October,2010	107252	0	107252	42779	18717	0	191	0	191	0	4	0	4	0	100	0	0	0	0	0	0	375	183	0	183	558
November,2010	105316	0	105316	45996	15431	0	353	0	353	0	187	0	187	0	56	0	0	0	0	0	0	205	147	0	147	352
December,2010	103377	0	103377	39604	12818	0	237	0	237	0	194	0	194	0	108	0	0	0	0	0	0	33	109	0	109	142
January,2011	103635	0	103635	40771	19027	0	52	0	52	0	102	0	102	0	97	0	0	0	0	0	0	41	107	0	107	148
February,2011	103304	0	103304	36299	16415	0	85	0	85	0	83	0	83	0	55	0	0	0	0	0	0	77	57	0	57	134
March,2011	101910	0	101910	46435	14628	0	133	0	133	0	295	0	295	0	72	0	0	0	0	0	0	118	149	0	149	267
April,2011	102801	0	102801	41989	18059	0	283	0	283	0	676	0	676	0	48	0	0	0	0	0	0	402	219	0	219	621
May,2011	102333	0	102333	40324	15830	0	85	0	85	0	331	0	331	0	53	0	0	0	0	0	0	280	156	0	156	436
June,2011	101585	0	101585	37706	13339	0	53	0	53	0	148	0	148	0	65	0	0	0	0	0	0	111	101	0	101	212
July,2011	102953	0	102953	40493	18333	0	62	0	62	0	186	0	186	0	55	0	0	0	0	0	0	111	163	0	163	274
