monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	195107	0	195107	81963	16533	0	50	0	50	0	0	0	0	0	1913	0	0	0	0	0	0	84	78	0	78	162
August,2007	134665	0	134665	95488	13004	0	81	0	81	0	0	0	0	0	1910	0	0	0	0	0	0	65	89	0	89	154
September,2007	196663	0	196663	92331	15696	0	199	0	199	0	2	0	2	0	2399	0	0	0	0	0	0	137	92	0	92	229
October,2007	160946	0	160946	55246	16844	0	165	0	165	0	41	0	41	0	413	0	0	0	0	0	0	206	77	0	77	283
November,2007	222037	0	222037	58448	17463	0	971	0	971	0	901	0	901	0	791	0	0	0	0	0	0	189	178	0	178	367
December,2007	224250	0	224250	34402	17565	0	501	0	501	0	1129	0	1129	0	251	0	0	0	0	0	0	120	92	0	92	212
January,2008	229727	0	229727	28330	20790	0	342	0	342	0	787	0	787	0	294	0	0	0	0	0	0	108	72	0	72	180
February,2008	224733	0	224733	39087	20792	0	386	0	386	0	808	0	808	0	466	0	0	0	0	0	0	96	110	0	110	206
March,2008	231539	0	231539	25281	21778	0	419	0	419	0	900	0	900	0	754	0	0	0	0	0	0	124	176	0	176	300
April,2008	229446	0	229446	15014	23753	0	354	0	354	0	687	0	687	0	969	0	0	0	0	0	0	147	166	0	166	313
May,2008	230677	0	230677	44032	22262	0	311	0	311	0	260	0	260	0	987	0	0	0	0	0	0	16	39	0	39	55
June,2008	225640	0	225640	38503	23633	0	470	0	470	0	328	0	328	0	965	0	0	0	0	0	0	57	69	0	69	126
July,2008	240830	0	240830	50063	27709	0	483	0	483	0	512	0	512	0	970	0	0	0	0	0	0	99	144	0	144	243
August,2008	238454	0	238454	50356	26456	0	368	0	368	0	239	0	239	0	683	0	0	0	0	0	0	48	119	0	119	167
September,2008	240423	0	240423	52385	25166	0	264	0	264	0	164	0	164	0	571	0	0	0	0	0	0	64	55	0	55	119
October,2008	236385	0	236385	58352	28694	0	365	0	365	0	78	0	78	0	571	0	0	0	0	0	0	40	60	0	60	100
November,2008	238745	0	238745	73854	30010	0	1405	0	1405	0	245	0	245	0	610	0	0	0	0	0	0	83	164	0	164	247
December,2008	231436	0	231436	64181	28044	0	368	0	368	0	110	0	110	0	795	0	0	0	0	0	0	47	71	0	71	118
January,2009	242666	0	242666	76706	33854	0	572	0	572	0	228	0	228	0	838	0	0	0	0	0	0	24	69	0	69	93
February,2009	238633	0	238633	74545	31437	0	526	0	526	0	0	0	0	0	953	0	0	0	0	0	0	53	113	0	113	166
March,2009	245363	0	245363	92305	30142	0	575	0	575	0	0	0	0	0	3966	0	0	0	0	0	0	207	249	0	249	456
April,2009	239527	0	239527	100255	33344	0	1316	0	1316	0	0	0	0	0	1002	0	0	0	0	0	0	514	317	0	317	831
May,2009	243480	0	243480	99823	28660	0	426	0	426	0	0	0	0	0	270	0	0	0	0	0	0	205	84	0	84	289
June,2009	239613	0	239613	103272	28417	0	438	0	438	0	0	0	0	0	54	0	0	0	0	0	0	186	72	0	72	258
July,2009	247115	0	247115	104211	30695	0	512	0	512	0	0	0	0	0	28	0	0	0	0	0	0	422	158	0	158	580
August,2009	241289	0	241289	104308	28861	0	429	0	429	0	0	0	0	0	14	0	0	0	0	0	0	387	150	0	150	537
September,2009	246186	0	246186	119064	24150	0	265	0	265	0	0	0	0	0	12	0	0	0	0	0	0	425	68	0	68	493
October,2009	248064	0	248064	141131	28405	0	519	0	519	0	0	0	0	0	0	0	0	0	0	0	0	669	234	0	234	903
November,2009	258515	0	258515	112719	15111	0	463	0	463	0	0	0	0	0	0	0	0	0	0	0	0	590	117	0	117	707
December,2009	258159	0	258159	104495	20743	0	374	0	374	0	0	0	0	0	0	0	0	0	0	0	0	229	81	0	81	310
