monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
May,2007	76326	0	76326	81739	8074	0	70	0	70	0	0	0	0	0	116	0	0	0	0	0	0	114	58	0	58	172
June,2007	79154	0	79154	83144	6675	0	14	0	14	0	0	0	0	0	110	0	0	0	0	0	0	88	36	0	36	124
July,2007	80048	0	80048	86725	8479	0	31	0	31	0	0	0	0	0	181	0	0	0	0	0	0	152	64	0	64	216
August,2007	76366	0	76366	83568	8649	0	78	0	78	0	0	0	0	0	184	0	0	0	0	0	0	282	84	0	84	366
September,2007	76238	0	76238	75952	6748	0	63	0	63	0	0	0	0	0	98	0	0	0	0	0	0	151	68	0	68	219
October,2007	76164	0	76164	65688	8446	0	89	0	89	0	0	0	0	0	121	0	0	0	0	0	0	265	104	0	104	369
November,2007	78125	0	78125	56782	11169	0	410	0	410	0	207	0	207	0	255	0	0	0	0	0	0	213	182	0	182	395
December,2007	78168	0	78168	32685	8158	0	240	0	240	0	229	0	229	0	266	0	0	0	0	0	0	138	62	0	62	200
January,2008	81971	0	81971	19483	9950	0	159	0	159	0	66	0	66	0	277	0	0	0	0	0	0	103	117	0	117	220
February,2008	76413	0	76413	46565	11937	0	202	0	202	0	131	0	131	0	240	0	0	0	0	0	0	177	110	0	110	287
March,2008	79749	0	79749	33718	9659	0	189	0	189	0	154	0	154	0	246	0	0	0	0	0	0	164	160	0	160	324
April,2008	79163	0	79163	9756	10245	0	140	0	140	0	98	0	98	0	194	0	0	0	0	0	0	185	117	0	117	302
May,2008	73873	0	73873	31389	11082	0	111	0	111	0	66	0	66	0	118	0	0	0	0	0	0	46	65	0	65	111
June,2008	76734	0	76734	40211	10282	0	62	0	62	0	106	0	106	0	265	0	0	0	0	0	0	68	85	0	85	153
July,2008	79028	0	79028	53831	10237	0	167	0	167	0	89	0	89	0	333	0	0	0	0	0	0	62	73	0	73	135
August,2008	77418	0	77418	55166	12114	0	125	0	125	0	36	0	36	0	371	0	0	0	0	0	0	118	91	0	91	209
September,2008	78625	0	78625	60338	5918	0	75	0	75	0	11	0	11	0	329	0	0	0	0	0	0	36	16	0	16	52
October,2008	85120	0	85120	73260	12468	0	109	0	109	0	65	0	65	0	450	0	0	0	0	0	0	163	119	0	119	282
November,2008	82190	0	82190	78146	12257	0	333	0	333	0	120	0	120	0	766	0	0	0	0	0	0	106	123	0	123	229
December,2008	79319	0	79319	76464	8178	0	115	0	115	0	8	0	8	0	3055	0	0	0	0	0	0	49	48	0	48	97
January,2009	83125	0	83125	79101	12101	0	204	0	204	0	29	0	29	0	1593	0	0	0	0	0	0	60	91	0	91	151
February,2009	82088	0	82088	79596	11348	0	184	0	184	0	8	0	8	0	628	0	0	0	0	0	0	116	145	0	145	261
March,2009	82026	0	82026	92689	9606	0	207	0	207	0	18	0	18	0	426	0	0	0	0	0	0	170	147	0	147	317
April,2009	75962	0	75962	82509	11354	0	301	0	301	0	63	0	63	0	120	0	0	0	0	0	0	381	205	0	205	586
May,2009	71300	0	71300	76491	10770	0	193	0	193	0	2	0	2	0	80	0	0	0	0	0	0	75	93	0	93	168
June,2009	78267	0	78267	81440	9977	0	101	0	101	0	5	0	5	0	68	0	0	0	0	0	0	120	89	0	89	209
July,2009	76249	0	76249	86767	11511	0	231	0	231	0	109	0	109	0	18	0	0	0	0	0	0	156	73	0	73	229
August,2009	79946	0	79946	93989	12991	0	207	0	207	0	0	0	0	0	2	0	0	0	0	0	0	186	108	0	108	294
September,2009	78577	0	78577	82215	6585	0	129	0	129	0	0	0	0	0	0	0	0	0	0	0	0	131	83	0	83	214
October,2009	80248	0	80248	94708	12056	0	204	0	204	0	0	0	0	0	0	0	0	0	0	0	0	457	198	0	198	655
November,2009	80601	0	80601	95422	7769	0	170	0	170	0	0	0	0	0	0	0	0	0	0	0	0	351	136	0	136	487
December,2009	89025	0	89025	96870	6589	0	204	0	204	0	0	0	0	0	0	0	0	0	0	0	0	155	143	0	143	298
January,2010	60995	0	60995	80699	14515	0	122	0	122	0	0	0	0	0	0	0	0	0	0	0	0	205	164	0	164	369
February,2010	84402	0	84402	100353	12511	0	176	0	176	0	0	0	0	0	0	0	0	0	0	0	0	92	147	0	147	239
March,2010	84667	0	84667	106051	9695	0	157	0	157	0	0	0	0	0	0	0	0	0	0	0	0	147	172	0	172	319
April,2010	82488	0	82488	97530	13151	0	69	0	69	0	0	0	0	0	2	0	0	0	0	0	0	99	115	0	115	214
May,2010	83388	0	83388	101351	11361	0	56	0	56	0	0	0	0	0	11	0	0	0	0	0	0	41	114	0	114	155
June,2010	81433	0	81433	99829	8860	0	16	0	16	0	0	0	0	0	39	0	0	0	0	0	0	37	81	0	81	118
July,2010	84555	0	84555	105094	8855	0	58	0	58	0	0	0	0	0	21	0	0	0	0	0	0	69	109	0	109	178
August,2010	83357	0	83357	95491	8894	0	82	0	82	0	0	0	0	0	79	0	0	0	0	0	0	92	170	0	170	262
September,2010	87967	0	87967	103903	6364	0	92	0	92	0	0	0	0	0	72	0	0	0	0	0	0	109	145	0	145	254
October,2010	84621	0	84621	105763	12369	0	157	0	157	0	3	0	3	0	63	0	0	0	0	0	0	241	272	0	272	513
November,2010	83626	0	83626	105297	11760	0	191	0	191	0	104	0	104	0	58	0	0	0	0	0	0	104	198	0	198	302
