monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	62412	0	62412	41017	7425	0	43	0	43	0	1	0	1	0	370	0	0	0	0	0	0	132	51	0	51	183
August,2007	54048	0	54048	41683	6426	0	42	0	42	0	0	0	0	0	565	0	0	0	0	0	0	81	34	0	34	115
September,2007	103721	0	103721	37328	5968	0	69	0	69	0	8	0	8	0	335	0	0	0	0	0	0	77	4	0	4	81
October,2007	91254	0	91254	28496	5735	0	75	0	75	0	0	0	0	0	32	0	0	0	0	0	0	64	20	0	20	84
November,2007	107834	0	107834	35397	7572	0	690	0	690	0	483	0	483	0	62	0	0	0	0	0	0	93	35	0	35	128
December,2007	106671	0	106671	22246	6128	0	300	0	300	0	201	0	201	0	76	0	0	0	0	0	0	69	5	0	5	74
January,2008	102162	0	102162	13378	7857	0	142	0	142	0	243	0	243	0	127	0	0	0	0	0	0	50	5	0	5	55
February,2008	111033	0	111033	30002	9002	0	154	0	154	0	630	0	630	0	108	0	0	0	0	0	0	50	22	0	22	72
March,2008	114978	0	114978	22813	7856	0	162	0	162	0	546	0	546	0	154	0	0	0	0	0	0	70	30	0	30	100
April,2008	102788	0	102788	11244	8413	0	167	0	167	0	449	0	449	0	233	0	0	0	0	0	0	83	29	0	29	112
May,2008	122323	0	122323	41276	8609	0	131	0	131	0	159	0	159	0	212	0	0	0	0	0	0	13	8	0	8	21
June,2008	114621	0	114621	38698	9226	0	121	0	121	0	230	0	230	0	119	0	0	0	0	0	0	23	16	0	16	39
July,2008	110796	0	110796	37818	9218	0	152	0	152	0	341	0	341	0	171	0	0	0	0	0	0	33	30	0	30	63
August,2008	117419	0	117419	42643	12515	0	160	0	160	0	57	0	57	0	134	0	0	0	0	0	0	22	11	0	11	33
September,2008	109230	0	109230	42355	7283	0	46	0	46	0	5	0	5	0	105	0	0	0	0	0	0	4	10	0	10	14
October,2008	111762	0	111762	52437	10853	0	130	0	130	0	53	0	53	0	133	0	0	0	0	0	0	27	25	0	25	52
November,2008	113573	0	113573	56273	12601	0	897	0	897	0	246	0	246	0	127	0	0	0	0	0	0	61	64	0	64	125
December,2008	107334	0	107334	44671	7686	0	93	0	93	0	17	0	17	0	91	0	0	0	0	0	0	8	6	0	6	14
January,2009	117134	0	117134	48874	11507	0	117	0	117	0	51	0	51	0	175	0	0	0	0	0	0	22	12	0	12	34
February,2009	115591	0	115591	48306	11416	0	125	0	125	0	23	0	23	0	178	0	0	0	0	0	0	15	27	0	27	42
March,2009	116364	0	116364	54634	10663	0	167	0	167	0	91	0	91	0	1322	0	0	0	0	0	0	29	65	0	65	94
April,2009	111298	0	111298	63339	13871	0	569	0	569	0	64	0	64	0	81	0	0	0	0	0	0	85	93	0	93	178
May,2009	126164	0	126164	56939	12268	0	159	0	159	0	18	0	18	0	39	0	0	0	0	0	0	25	14	0	14	39
June,2009	116018	0	116018	59726	11897	0	187	0	187	0	33	0	33	0	44	0	0	0	0	0	0	35	13	0	13	48
July,2009	117416	0	117416	65662	13615	0	200	0	200	0	31	0	31	0	5	0	0	0	0	0	0	95	74	0	74	169
August,2009	121080	0	121080	66330	13354	0	128	0	128	0	1	0	1	0	10	0	0	0	0	0	0	76	23	0	23	99
September,2009	119742	0	119742	64325	7839	0	80	0	80	0	4	0	4	0	0	0	0	0	0	0	0	47	14	0	14	61
October,2009	122300	0	122300	71210	7444	0	218	0	218	0	11	0	11	0	4	0	0	0	0	0	0	246	110	0	110	356
November,2009	128811	0	128811	74739	1534	0	226	0	226	0	36	0	36	0	0	0	0	0	0	0	0	252	84	0	84	336
December,2009	126348	0	126348	65403	2450	0	218	0	218	0	15	0	15	0	0	0	0	0	0	0	0	68	23	0	23	91
January,2010	125822	0	125822	68158	9625	0	227	0	227	0	0	0	0	0	0	0	0	0	0	0	0	74	38	0	38	112
February,2010	120437	0	120437	61480	4570	0	202	0	202	0	0	0	0	0	8	0	0	0	0	0	0	49	27	0	27	76
March,2010	120243	0	120243	64193	8264	0	162	0	162	0	0	0	0	0	0	0	0	0	0	0	0	92	78	0	78	170
April,2010	120428	0	120428	66361	6344	0	125	0	125	0	0	0	0	0	4	0	0	0	0	0	0	129	70	0	70	199
May,2010	123183	0	123183	67068	5590	0	87	0	87	0	0	0	0	0	11	0	0	0	0	0	0	47	28	0	28	75
June,2010	122321	0	122321	62363	5421	0	48	0	48	0	0	0	0	0	107	0	0	0	0	0	0	29	31	0	31	60
July,2010	130496	0	130496	77365	4074	0	68	0	68	0	0	0	0	0	80	0	0	0	0	0	0	62	64	0	64	126
August,2010	128412	0	128412	80058	10847	0	98	0	98	0	9	0	9	0	151	0	0	0	0	0	0	53	34	0	34	87
September,2010	128061	0	128061	79942	6134	0	97	0	97	0	0	0	0	0	149	0	0	0	0	0	0	69	26	0	26	95
October,2010	128067	0	128067	91635	11640	0	286	0	286	0	584	0	584	0	98	0	0	0	0	0	0	140	75	0	75	215
November,2010	126736	0	126736	81154	10959	0	617	0	617	0	1323	0	1323	0	67	0	0	0	0	0	0	141	55	0	55	196
December,2010	126191	0	126191	80218	10670	0	463	0	463	0	1516	0	1516	0	95	0	0	0	0	0	0	72	47	0	47	119
January,2011	128388	0	128388	80440	11662	0	144	0	144	0	1371	0	1371	0	70	0	0	0	0	0	0	29	22	0	22	51
February,2011	124910	0	124910	89784	11119	0	144	0	144	0	826	0	826	0	80	0	0	0	0	0	0	28	18	0	18	46
March,2011	129367	0	129367	84380	10967	0	229	0	229	0	613	0	613	0	85	0	0	0	0	0	0	58	53	0	53	111
April,2011	123814	0	123814	87403	12701	0	664	0	664	0	430	0	430	0	56	0	0	0	0	0	0	97	97	0	97	194
May,2011	134147	0	134147	82189	11635	0	339	0	339	0	175	0	175	0	50	0	0	0	0	0	0	48	67	0	67	115
June,2011	132830	0	132830	82697	11256	0	213	0	213	0	244	0	244	0	53	0	0	0	0	0	0	73	82	0	82	155
July,2011	134599	0	134599	96662	13098	0	99	0	99	0	200	0	200	0	85	0	0	0	0	0	0	134	59	0	59	193
