monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	187979	0	187979	192332	23149	0	2	0	2	0	0	0	0	0	448	0	0	0	0	0	0	135	168	0	168	303
August,2007	165247	0	165247	184979	19704	0	186	0	186	0	0	0	0	0	361	0	0	0	0	0	0	95	127	0	127	222
September,2007	190677	0	190677	171058	21321	0	303	0	303	0	80	0	80	0	444	0	0	0	0	0	0	90	129	0	129	219
October,2007	198749	0	198749	150665	25010	0	258	0	258	0	139	0	139	0	391	0	0	0	0	0	0	57	89	0	89	146
November,2007	201855	0	201855	148137	23922	0	1151	0	1151	0	790	0	790	0	406	0	0	0	0	0	0	112	190	0	190	302
December,2007	211821	0	211821	89783	22580	0	610	0	610	0	428	0	428	0	574	0	0	0	0	0	0	136	67	0	67	203
January,2008	214196	0	214196	75120	27187	0	634	0	634	0	671	0	671	0	848	0	0	0	0	0	0	74	97	0	97	171
February,2008	217201	0	217201	87458	25087	0	744	0	744	0	723	0	723	0	906	0	0	0	0	0	0	94	149	0	149	243
March,2008	226020	0	226020	53049	25067	0	669	0	669	0	603	0	603	0	1027	0	0	0	0	0	0	90	137	0	137	227
April,2008	220317	0	220317	44256	27118	0	677	0	677	0	670	0	670	0	1013	0	0	0	0	0	0	76	129	0	129	205
May,2008	206359	0	206359	111914	24920	0	708	0	708	0	270	0	270	0	2346	0	0	0	0	0	0	37	78	0	78	115
June,2008	210487	0	210487	128648	24416	0	634	0	634	0	343	0	343	0	2325	0	0	0	0	0	0	39	97	0	97	136
July,2008	202024	0	202024	125513	27821	0	662	0	662	0	621	0	621	0	1704	0	0	0	0	0	0	81	161	0	161	242
August,2008	205193	0	205193	153923	26225	0	501	0	501	0	373	0	373	0	1681	0	0	0	0	0	0	99	147	0	147	246
September,2008	223910	0	223910	162548	25334	0	303	0	303	0	164	0	164	0	1830	0	0	0	0	0	0	58	46	0	46	104
October,2008	207429	0	207429	153752	27854	0	483	0	483	0	444	0	444	0	1834	0	0	0	0	0	0	50	145	0	145	195
November,2008	202246	0	202246	167679	28580	0	1310	0	1310	0	452	0	452	0	1527	0	0	0	0	0	0	81	148	0	148	229
December,2008	189571	0	189571	147320	22840	0	397	0	397	0	186	0	186	0	2390	0	0	0	0	0	0	22	40	0	40	62
January,2009	222286	0	222286	163874	28326	0	633	0	633	0	327	0	327	0	3797	0	0	0	0	0	0	36	106	0	106	142
February,2009	220953	0	220953	168347	28179	0	632	0	632	0	177	0	177	0	3489	0	0	0	0	0	0	50	127	0	127	177
March,2009	213386	0	213386	190174	26840	0	630	0	630	0	42	0	42	0	6411	0	0	0	0	0	0	106	109	0	109	215
April,2009	208906	0	208906	206916	29058	0	1035	0	1035	0	36	0	36	0	2015	0	0	0	0	0	0	207	198	0	198	405
May,2009	209497	0	209497	192714	28507	0	604	0	604	0	12	0	12	0	1027	0	0	0	0	0	0	97	90	0	90	187
June,2009	223476	0	223476	205209	28349	0	534	0	534	0	17	0	17	0	189	0	0	0	0	0	0	133	99	0	99	232
July,2009	221480	0	221480	210220	30067	0	750	0	750	0	12	0	12	0	9	0	0	0	0	0	0	191	216	0	216	407
August,2009	219635	0	219635	204530	31670	0	628	0	628	0	6	0	6	0	35	0	0	0	0	0	0	175	97	0	97	272
September,2009	217707	0	217707	199073	24900	0	435	0	435	0	4	0	4	0	0	0	0	0	0	0	0	138	75	0	75	213
October,2009	227085	0	227085	211687	22934	0	681	0	681	0	12	0	12	0	0	0	0	0	0	0	0	204	213	0	213	417
November,2009	224573	0	224573	218290	13554	0	703	0	703	0	14	0	14	0	0	0	0	0	0	0	0	198	105	0	105	303
December,2009	217853	0	217853	216028	21494	0	701	0	701	0	13	0	13	0	0	0	0	0	0	0	0	187	155	0	155	342
January,2010	219173	0	219173	207141	27366	0	791	0	791	0	5	0	5	0	0	0	0	0	0	0	0	246	126	0	126	372
February,2010	215518	0	215518	215489	22765	0	809	0	809	0	9	0	9	0	0	0	0	0	0	0	0	281	211	0	211	492
March,2010	214371	0	214371	211967	26919	0	962	0	962	0	14	0	14	0	0	0	0	0	0	0	0	292	217	0	217	509
April,2010	219920	0	219920	212077	29623	0	909	0	909	0	1	0	1	0	0	0	0	0	0	0	0	171	112	0	112	283
May,2010	218777	0	218777	217000	26563	0	850	0	850	0	1	0	1	0	62	0	0	0	0	0	0	201	110	0	110	311
June,2010	221729	0	221729	216265	25157	0	760	0	760	0	1	0	1	0	247	0	0	0	0	0	0	190	85	0	85	275
July,2010	222350	0	222350	232593	21152	0	745	0	745	0	1	0	1	0	221	0	0	0	0	0	0	328	131	0	131	459
August,2010	224094	0	224094	210604	26420	0	705	0	705	0	0	0	0	0	166	0	0	0	0	0	0	252	117	0	117	369
September,2010	231109	0	231109	211015	23711	0	633	0	633	0	0	0	0	0	125	0	0	0	0	0	0	199	151	0	151	350
October,2010	232566	0	232566	236978	27379	0	813	0	813	0	156	0	156	0	112	0	0	0	0	0	0	294	143	0	143	437
November,2010	234084	0	234084	251094	27366	0	805	0	805	0	357	0	357	0	116	0	0	0	0	0	0	217	117	0	117	334
December,2010	233859	0	233859	225156	26072	0	872	0	872	0	517	0	517	0	131	0	0	0	0	0	0	167	144	0	144	311
January,2011	235680	0	235680	230154	29296	0	734	0	734	0	407	0	407	0	104	0	0	0	0	0	0	125	98	0	98	223
February,2011	229944	0	229944	211340	27011	0	778	0	778	0	479	0	479	0	71	0	0	0	0	0	0	97	115	0	115	212
March,2011	229040	0	229040	215967	26216	0	886	0	886	0	559	0	559	0	95	0	0	0	0	0	0	122	111	0	111	233
April,2011	231226	0	231226	225576	28003	0	1060	0	1060	0	796	0	796	0	64	0	0	0	0	0	0	206	177	0	177	383
May,2011	222158	0	222158	209269	27239	0	729	0	729	0	593	0	593	0	66	0	0	0	0	0	0	167	140	0	140	307
June,2011	212782	0	212782	196669	24573	0	642	0	642	0	206	0	206	0	56	0	0	0	0	0	0	120	89	0	89	209
July,2011	235928	0	235928	207435	29353	0	776	0	776	0	133	0	133	0	53	0	0	0	0	0	0	220	159	0	159	379
August,2011	211649	0	211649	183167	24205	0	388	0	388	0	19	0	19	0	30	0	0	0	0	0	0	245	88	0	88	333
September,2011	207681	0	207681	190273	25561	0	508	0	508	0	284	0	284	0	36	0	0	0	0	0	0	264	238	0	238	502
October,2011	224090	0	224090	214007	29073	0	799	0	799	0	487	0	487	0	109	0	0	0	0	0	0	370	156	0	156	526
November,2011	215198	0	215198	199127	25688	0	692	0	692	0	382	0	382	0	70	0	0	0	0	0	0	216	117	0	117	333
December,2011	189338	0	189338	204081	25545	0	792	0	792	0	498	0	498	0	96	0	0	0	0	0	0	241	113	0	113	354
January,2012	220803	0	220803	221539	30075	0	863	0	863	0	552	0	552	0	124	0	0	0	0	0	0	287	143	0	143	430
February,2012	222069	0	222069	225328	26488	0	759	0	759	0	457	0	457	0	90	0	0	0	0	0	0	257	160	0	160	417
March,2012	224633	0	224633	232504	27054	0	1048	0	1048	0	521	0	521	0	152	0	0	0	0	0	0	234	155	0	155	389
April,2012	221025	0	221025	232855	29121	0	721	0	721	0	310	0	310	0	115	0	0	0	0	0	0	185	90	0	90	275
May,2012	223937	0	223937	229973	26255	0	685	0	685	0	280	0	280	0	107	0	0	0	0	0	0	221	96	0	96	317
June,2012	218988	0	218988	229369	25827	0	652	0	652	0	308	0	308	0	101	0	0	0	0	0	0	202	98	0	98	300
July,2012	226966	0	226966	259920	28609	0	787	0	787	0	346	0	346	0	97	0	0	0	0	0	0	284	138	0	138	422
August,2012	215717	0	215717	228004	23050	0	542	0	542	0	237	0	237	0	131	0	0	0	0	0	0	150	86	0	86	236
September,2012	222309	0	222309	240106	26464	0	1001	0	1001	0	695	0	695	0	166	0	0	0	0	0	0	231	199	0	199	430
October,2012	221869	0	221869	233270	26818	0	644	0	644	0	362	0	362	0	166	0	0	0	0	0	0	190	96	0	96	286
November,2012	219897	0	219897	243729	25522	0	710	0	710	0	483	0	483	0	217	0	0	0	0	0	0	170	119	0	119	289
December,2012	222634	0	222634	238833	26864	0	794	0	794	0	461	0	461	0	130	0	0	0	0	0	0	155	120	0	120	275
January,2013	225829	0	225829	252442	28259	30696	793	0	793	110	568	0	568	170	128	0	0	0	0	0	0	184	99	7	106	290
February,2013	225127	0	225127	249469	25525	27625	705	7	712	120	511	0	511	304	54	0	0	0	0	0	0	165	69	31	100	265
March,2013	233921	0	233921	246146	26692	28781	762	1	763	85	340	0	340	224	26	0	0	0	0	0	0	140	74	35	109	249
April,2013	222669	0	222669	239519	28492	30799	692	69	761	129	468	0	468	357	15	0	0	0	0	0	0	138	80	28	108	246
May,2013	224457	0	224457	245472	26343	28653	845	31	876	116	455	0	455	169	17	5	0	0	0	0	0	139	66	33	99	238
June,2013	224662	0	224662	236785	25794	27944	476	27	503	107	239	0	239	211	12	0	0	0	0	0	0	124	25	35	60	184
July,2013	222215	0	222215	242965	28381	30735	522	25	547	109	294	0	294	172	12	0	0	0	0	0	0	146	72	41	113	259
August,2013	216410	0	216410	236656	23882	26096	450	48	498	89	244	0	244	227	15	0	0	0	0	0	0	117	75	32	107	224
September,2013	218656	0	218656	252420	26184	28528	559	42	601	113	567	0	567	212	22	0	0	0	0	0	0	166	104	19	123	289
October,2013	210349	0	210349	231768	26671	29060	602	51	653	85	355	0	355	201	17	8	0	0	0	0	0	168	73	40	113	281
November,2013	214301	0	214301	230858	25666	28054	573	48	621	85	409	0	409	217	12	0	0	0	0	0	0	147	58	37	95	242
December,2013	214624	0	214624	237869	26701	28912	522	27	549	80	387	0	387	303	13	0	0	0	0	0	0	135	61	33	94	229
January,2014	199843	0	199843	229806	26836	29317	495	79	574	89	377	0	377	281	10	0	0	0	0	0	0	162	51	45	96	258
February,2014	178021	0	178021	214324	25901	28141	540	56	596	109	674	0	674	385	12	0	0	0	0	0	0	153	62	24	86	239
March,2014	185771	0	185771	224828	26901	29295	597	32	629	102	559	0	559	380	19	0	0	0	0	0	0	127	62	36	98	225
April,2014	177550	0	177550	224480	27003	29177	524	59	583	107	405	0	405	369	6	0	0	0	0	0	0	94	48	31	79	173
May,2014	177272	0	177272	233877	26451	28836	480	30	510	97	311	0	311	284	16	0	0	0	0	0	0	93	39	38	77	170
June,2014	178750	0	178750	222910	26694	28974	514	49	563	106	336	0	336	150	19	0	0	0	0	0	0	98	56	27	83	181
July,2014	182689	0	182689	221339	25875	27949	375	48	423	68	128	0	128	61	4	0	0	0	0	0	0	117	43	46	89	206
August,2014	187035	0	187035	245115	28025	30655	504	49	553	120	434	0	434	210	14	0	0	0	0	0	0	150	101	36	137	287
September,2014	183684	0	183684	241105	26768	29219	555	43	598	85	457	0	457	187	0	0	0	0	0	0	0	155	85	44	129	284
October,2014	181964	0	181964	237195	26733	29195	504	37	541	87	417	0	417	251	0	0	0	0	0	0	0	138	73	53	126	264
November,2014	187594	0	187594	247074	27761	30049	672	55	727	126	525	0	525	209	0	0	0	0	0	0	0	109	89	45	134	243
December,2014	184069	0	184069	232644	26675	29031	550	49	599	99	329	0	329	179	0	0	0	0	0	0	0	114	44	37	81	195
January,2015	185961	0	185961	229551	25569	27701	551	69	620	93	478	0	478	218	0	0	0	0	0	0	0	146	50	43	93	239
February,2015	183278	0	183278	231690	23725	25852	652	40	692	116	495	0	495	301	7	0	0	0	0	0	0	141	76	27	103	244
March,2015	185857	0	185857	235333	25936	28077	569	54	623	125	513	0	513	298	0	0	0	0	0	0	0	124	48	36	84	208
April,2015	183690	0	183690	232084	24546	26788	586	54	640	117	458	0	458	234	0	0	0	0	0	0	0	120	59	49	108	228
May,2015	187367	0	187367	234295	25913	28238	611	83	694	122	364	0	364	213	0	0	0	0	0	0	0	111	46	27	73	184
June,2015	183121	0	183121	200595	23938	26133	456	55	511	103	182	0	182	159	0	0	0	0	0	0	0	106	49	27	76	182
July,2015	188663	0	188663	220361	24822	27154	462	42	504	73	277	0	277	223	0	0	0	0	0	0	0	105	49	50	99	204
August,2015	186554	0	186554	233135	26431	28829	539	52	591	97	390	0	390	232	1	0	0	0	0	0	0	102	59	40	99	201
September,2015	189628	0	189628	240170	24124	26187	372	8	380	59	333	0	333	203	43	0	0	0	0	0	0	109	52	33	85	194
October,2015	190484	0	190484	233972	24774	27053	545	36	581	116	475	0	475	366	50	0	0	0	0	0	0	76	59	46	105	181
November,2015	208230	0	208230	250712	26356	28640	680	68	748	117	690	0	690	262	108	22	0	0	0	0	0	75	72	45	117	192
December,2015	187809	0	187809	242777	24809	26933	534	45	579	64	496	0	496	250	106	43	0	0	0	0	0	81	56	36	92	173
