monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	91828	0	91828	139738	7422	0	50	0	50	0	9	0	9	0	614	0	0	0	0	0	0	47	231	0	231	278
August,2007	74703	0	74703	132521	5589	0	95	0	95	0	0	0	0	0	1118	0	0	0	0	0	0	70	88	0	88	158
September,2007	94981	0	94981	142872	7196	0	736	0	736	0	0	0	0	0	1480	0	0	0	0	0	0	67	162	0	162	229
October,2007	96706	0	96706	126209	8086	0	207	0	207	0	0	0	0	0	336	0	0	0	0	0	0	76	182	0	182	258
November,2007	106787	0	106787	131914	8905	0	975	0	975	0	84	0	84	0	260	0	0	0	0	0	0	128	302	0	302	430
December,2007	109796	0	109796	81844	8456	0	525	0	525	0	72	0	72	0	277	0	0	0	0	0	0	124	208	0	208	332
January,2008	112150	0	112150	55725	10214	0	448	0	448	0	93	0	93	0	407	0	0	0	0	0	0	79	235	0	235	314
February,2008	108177	0	108177	61387	9943	0	424	0	424	0	74	0	74	0	360	0	0	0	0	0	0	55	226	0	226	281
March,2008	114870	0	114870	36185	9942	0	445	0	445	0	51	0	51	0	468	0	0	0	0	0	0	78	223	0	223	301
April,2008	121619	0	121619	29110	10323	0	406	0	406	0	93	0	93	0	430	0	0	0	0	0	0	54	212	0	212	266
May,2008	113862	0	113862	86575	9474	0	433	0	433	0	82	0	82	0	369	0	0	0	0	0	0	40	181	0	181	221
June,2008	112475	0	112475	86290	10032	0	411	0	411	0	60	0	60	0	389	0	0	0	0	0	0	46	145	0	145	191
July,2008	111831	0	111831	89275	10727	0	493	0	493	0	86	0	86	0	283	0	0	0	0	0	0	65	193	0	193	258
August,2008	94125	0	94125	96761	10596	0	505	0	505	0	34	0	34	0	454	0	0	0	0	0	0	39	186	0	186	225
September,2008	116939	0	116939	117861	9793	0	377	0	377	0	26	0	26	0	355	0	0	0	0	0	0	37	130	0	130	167
October,2008	115065	0	115065	118489	11092	0	462	0	462	0	25	0	25	0	285	0	0	0	0	0	0	60	205	0	205	265
November,2008	120763	0	120763	135845	11839	0	1853	0	1853	0	78	0	78	0	394	0	0	0	0	0	0	92	312	0	312	404
December,2008	114104	0	114104	113844	10165	0	372	0	372	0	33	0	33	0	386	0	0	0	0	0	0	26	110	0	110	136
January,2009	271945	0	271945	151520	13021	0	449	0	449	0	44	0	44	0	340	0	0	0	0	0	0	48	201	0	201	249
February,2009	124471	0	124471	135737	12310	0	437	0	437	0	29	0	29	0	266	0	0	0	0	0	0	50	188	0	188	238
March,2009	126620	0	126620	140220	11873	0	483	0	483	0	27	0	27	0	329	0	0	0	0	0	0	55	205	0	205	260
April,2009	125806	0	125806	154018	12633	0	973	0	973	0	30	0	30	0	307	0	0	0	0	0	0	100	360	0	360	460
May,2009	116408	0	116408	167224	12784	0	478	0	478	0	12	0	12	0	116	0	0	0	0	0	0	68	154	0	154	222
June,2009	120850	0	120850	149537	11002	0	452	0	452	0	13	0	13	0	86	0	0	0	0	0	0	80	147	0	147	227
July,2009	120568	0	120568	178866	12869	0	558	0	558	0	26	0	26	0	69	0	0	0	0	0	0	144	279	0	279	423
August,2009	118999	0	118999	155030	11714	0	386	0	386	0	17	0	17	0	55	0	0	0	0	0	0	105	187	0	187	292
September,2009	116959	0	116959	151959	9490	0	340	0	340	0	2	0	2	0	138	0	0	0	0	0	0	74	111	0	111	185
October,2009	120793	0	120793	164213	11767	0	438	0	438	0	2	0	2	0	56	0	0	0	0	0	0	138	251	0	251	389
November,2009	120003	0	120003	176251	10794	0	438	0	438	0	0	0	0	0	3	0	0	0	0	0	0	141	184	0	184	325
December,2009	126542	0	126542	169998	8950	0	454	0	454	0	0	0	0	0	0	0	0	0	0	0	0	105	211	0	211	316
January,2010	124218	0	124218	191207	11876	0	487	0	487	0	5	0	5	0	0	0	0	0	0	0	0	72	181	0	181	253
February,2010	136664	0	136664	196644	11677	0	365	0	365	0	2	0	2	0	0	0	0	0	0	0	0	66	203	0	203	269
March,2010	126901	0	126901	198832	10948	0	298	0	298	0	1	0	1	0	21	0	0	0	0	0	0	53	235	0	235	288
April,2010	126781	0	126781	195367	12633	0	168	0	168	0	7	0	7	0	93	0	0	0	0	0	0	51	248	0	248	299
May,2010	127913	0	127913	198455	12530	0	157	0	157	0	23	0	23	0	144	0	0	0	0	0	0	36	167	0	167	203
June,2010	128065	0	128065	200487	10479	0	75	0	75	0	21	0	21	0	169	0	0	0	0	0	0	52	170	0	170	222
July,2010	123204	0	123204	184072	10889	0	140	0	140	0	55	0	55	0	192	0	0	0	0	0	0	66	246	0	246	312
August,2010	121430	0	121430	174926	10666	0	276	0	276	0	32	0	32	0	207	0	0	0	0	0	0	56	124	0	124	180
September,2010	121469	0	121469	168327	9759	0	317	0	317	0	30	0	30	0	173	0	0	0	0	0	0	47	168	0	168	215
October,2010	122059	0	122059	183491	12223	0	433	0	433	0	133	0	133	0	174	0	0	0	0	0	0	65	259	0	259	324
November,2010	120555	0	120555	190832	11591	0	641	0	641	0	284	0	284	0	115	0	0	0	0	0	0	56	250	0	250	306
December,2010	122781	0	122781	183243	11443	0	526	0	526	0	172	0	172	0	56	0	0	0	0	0	0	66	291	0	291	357
January,2011	124434	0	124434	180759	12526	0	388	0	388	0	134	0	134	0	82	0	0	0	0	0	0	26	183	0	183	209
February,2011	124224	0	124224	170199	10827	0	390	0	390	0	160	0	160	0	45	0	0	0	0	0	0	18	156	0	156	174
March,2011	126514	0	126514	177596	11880	0	414	0	414	0	203	0	203	0	75	0	0	0	0	0	0	43	265	0	265	308
April,2011	127904	0	127904	183252	12574	0	756	0	756	0	226	0	226	0	48	0	0	0	0	0	0	56	392	0	392	448
May,2011	273594	0	273594	168984	11275	0	388	0	388	0	224	0	224	0	52	0	0	0	0	0	0	55	275	0	275	330
