monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
May,2007	35037	0	35037	72111	7446	0	85	0	85	0	5	0	5	0	83	0	0	0	0	0	0	10	77	0	77	87
June,2007	45001	0	45001	79172	8001	0	33	0	33	0	0	0	0	0	116	0	0	0	0	0	0	7	88	0	88	95
July,2007	45476	0	45476	77700	8541	0	16	0	16	0	0	0	0	0	195	0	0	0	0	0	0	12	86	0	86	98
August,2007	44549	0	44549	86222	8475	0	114	0	114	0	1	0	1	0	131	0	0	0	0	0	0	16	103	0	103	119
September,2007	49063	0	49063	102008	9069	0	88	0	88	0	0	0	0	0	185	0	0	0	0	0	0	5	49	0	49	54
October,2007	45427	0	45427	99479	8568	0	88	0	88	0	8	0	8	0	200	0	0	0	0	0	0	2	63	0	63	65
November,2007	51573	0	51573	104465	9807	0	378	0	378	0	130	0	130	0	255	0	0	0	0	0	0	24	146	0	146	170
December,2007	50206	0	50206	86629	10099	0	237	0	237	0	91	0	91	0	243	0	0	0	0	0	0	14	84	0	84	98
January,2008	53365	0	53365	49917	10663	0	183	0	183	0	67	0	67	0	283	0	0	0	0	0	0	8	126	0	126	134
February,2008	48170	0	48170	44809	10140	0	171	0	171	0	62	0	62	0	391	0	0	0	0	0	0	7	98	0	98	105
March,2008	47598	0	47598	34470	10366	0	223	0	223	0	72	0	72	0	383	0	0	0	0	0	0	9	153	0	153	162
April,2008	47742	0	47742	18367	9919	0	206	0	206	0	52	0	52	0	367	0	0	0	0	0	0	5	114	0	114	119
May,2008	47725	0	47725	15325	9721	0	172	0	172	0	51	0	51	0	349	0	0	0	0	0	0	10	104	0	104	114
June,2008	48169	0	48169	42206	9793	0	208	0	208	0	39	0	39	0	301	0	0	0	0	0	0	11	140	0	140	151
July,2008	49661	0	49661	44892	10322	0	221	0	221	0	75	0	75	0	519	0	0	0	0	0	0	20	143	0	143	163
August,2008	49527	0	49527	57454	9784	0	217	0	217	0	52	0	52	0	556	0	0	0	0	0	0	9	100	0	100	109
September,2008	48179	0	48179	70068	9773	0	128	0	128	0	4	0	4	0	620	0	0	0	0	0	0	6	31	0	31	37
October,2008	50230	0	50230	70687	10135	0	169	0	169	0	40	0	40	0	614	0	0	0	0	0	0	13	113	0	113	126
November,2008	50107	0	50107	78954	11633	0	580	0	580	0	66	0	66	0	1116	0	0	0	0	0	0	14	143	0	143	157
December,2008	45618	0	45618	74965	10395	0	141	0	141	0	16	0	16	0	2026	0	0	0	0	0	0	0	49	0	49	49
January,2009	48937	0	48937	78230	11139	0	242	0	242	0	44	0	44	0	1473	0	0	0	0	0	0	11	125	0	125	136
February,2009	49249	0	49249	73235	11429	0	241	0	241	0	52	0	52	0	1713	0	0	0	0	0	0	6	135	0	135	141
March,2009	49386	0	49386	75254	11054	0	273	0	273	0	30	0	30	0	452	0	0	0	0	0	0	3	153	0	153	156
April,2009	49979	0	49979	83771	11702	0	461	0	461	0	30	0	30	0	279	0	0	0	0	0	0	20	306	0	306	326
May,2009	49451	0	49451	83612	11053	0	200	0	200	0	27	0	27	0	94	0	0	0	0	0	0	4	160	0	160	164
June,2009	52282	0	52282	81519	11515	0	238	0	238	0	30	0	30	0	405	0	0	0	0	0	0	21	306	0	306	327
July,2009	51042	0	51042	82789	11881	0	279	0	279	0	18	0	18	0	125	0	0	0	0	0	0	35	318	0	318	353
August,2009	50730	0	50730	82099	11341	0	204	0	204	0	8	0	8	0	146	0	0	0	0	0	0	21	211	0	211	232
September,2009	48553	0	48553	82752	10757	0	116	0	116	0	2	0	2	0	0	0	0	0	0	0	0	8	50	0	50	58
October,2009	53251	0	53251	84482	10983	0	214	0	214	0	16	0	16	0	4	0	0	0	0	0	0	25	288	0	288	313
November,2009	53517	0	53517	99724	8980	0	196	0	196	0	12	0	12	0	8	0	0	0	0	0	0	13	180	0	180	193
December,2009	54190	0	54190	91191	7612	0	208	0	208	0	12	0	12	0	0	0	0	0	0	0	0	12	112	0	112	124
January,2010	52301	0	52301	94767	10758	0	182	0	182	0	54	0	54	0	0	0	0	0	0	0	0	32	166	0	166	198
February,2010	51099	0	51099	89401	10672	0	145	0	145	0	56	0	56	0	0	0	0	0	0	0	0	20	174	0	174	194
March,2010	53400	0	53400	90667	10435	0	83	0	83	0	102	0	102	0	1	0	0	0	0	0	0	17	215	0	215	232
April,2010	51570	0	51570	91948	11532	0	28	0	28	0	69	0	69	0	47	0	0	0	0	0	0	16	166	0	166	182
May,2010	52035	0	52035	94205	10759	0	62	0	62	0	107	0	107	0	71	0	0	0	0	0	0	17	163	0	163	180
June,2010	53614	0	53614	82938	9852	0	9	0	9	0	60	0	60	0	110	0	0	0	0	0	0	19	167	0	167	186
July,2010	54955	0	54955	85905	9628	0	12	0	12	0	33	0	33	0	108	0	0	0	0	0	0	37	180	0	180	217
August,2010	56678	0	56678	86102	10688	0	46	0	46	0	6	0	6	0	117	0	0	0	0	0	0	21	102	0	102	123
September,2010	54624	0	54624	83637	10310	0	82	0	82	0	2	0	2	0	132	0	0	0	0	0	0	20	97	0	97	117
October,2010	55879	0	55879	89952	11614	0	190	0	190	0	69	0	69	0	74	0	0	0	0	0	0	21	170	0	170	191
November,2010	56586	0	56586	90517	11980	0	270	0	270	0	220	0	220	0	54	0	0	0	0	0	0	18	234	0	234	252
December,2010	56775	0	56775	89000	11374	0	186	0	186	0	100	0	100	0	64	0	0	0	0	0	0	12	109	0	109	121
