monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	109023	0	109023	27570	11188	0	29	0	29	0	0	0	0	0	335	0	0	0	0	0	0	47	113	0	113	160
August,2007	98322	0	98322	34188	9254	0	60	0	60	0	0	0	0	0	432	0	0	0	0	0	0	142	147	0	147	289
September,2007	129215	0	129215	35552	10986	0	123	0	123	0	0	0	0	0	510	0	0	0	0	0	0	272	143	0	143	415
October,2007	124133	0	124133	31098	11828	0	112	0	112	0	0	0	0	0	324	0	0	0	0	0	0	473	326	0	326	799
November,2007	142955	0	142955	25882	10888	0	1444	0	1444	0	1040	0	1040	0	270	0	0	0	0	0	0	314	297	0	297	611
December,2007	145992	0	145992	19104	10483	0	589	0	589	0	671	0	671	0	425	0	0	0	0	0	0	115	95	0	95	210
January,2008	147583	0	147583	18108	12890	0	224	0	224	0	301	0	301	0	343	0	0	0	0	0	0	177	147	0	147	324
February,2008	148500	0	148500	20228	12398	0	157	0	157	0	175	0	175	0	335	0	0	0	0	0	0	155	161	0	161	316
March,2008	149934	0	149934	15183	12820	0	175	0	175	0	1489	0	1489	0	428	0	0	0	0	0	0	235	300	0	300	535
April,2008	150621	0	150621	7210	13648	0	166	0	166	0	482	0	482	0	362	0	0	0	0	0	0	191	245	0	245	436
May,2008	147790	0	147790	20390	12379	0	174	0	174	0	193	0	193	0	613	0	0	0	0	0	0	21	35	0	35	56
June,2008	190749	0	190749	19029	13051	0	184	0	184	0	335	0	335	0	382	0	0	0	0	0	0	35	53	0	53	88
July,2008	155153	0	155153	28184	14371	0	201	0	201	0	112	0	112	0	424	0	0	0	0	0	0	51	79	0	79	130
August,2008	155473	0	155473	24462	14039	0	223	0	223	0	134	0	134	0	418	0	0	0	0	0	0	85	60	0	60	145
September,2008	162869	0	162869	30761	13785	0	187	0	187	0	122	0	122	0	420	0	0	0	0	0	0	161	64	0	64	225
October,2008	165220	0	165220	30842	14983	0	146	0	146	0	137	0	137	0	483	0	0	0	0	0	0	164	178	0	178	342
November,2008	151013	0	151013	37446	15267	0	852	0	852	0	216	0	216	0	360	0	0	0	0	0	0	280	185	0	185	465
December,2008	151188	0	151188	31668	12845	0	193	0	193	0	47	0	47	0	795	0	0	0	0	0	0	101	35	0	35	136
January,2009	157532	0	157532	31674	15186	0	280	0	280	0	32	0	32	0	543	0	0	0	0	0	0	154	112	0	112	266
February,2009	153144	0	153144	39592	15333	0	313	0	313	0	8	0	8	0	283	0	0	0	0	0	0	168	160	0	160	328
March,2009	158545	0	158545	46833	15660	0	381	0	381	0	4	0	4	0	579	0	0	0	0	0	0	404	322	0	322	726
April,2009	157230	0	157230	64339	18654	0	1185	0	1185	0	10	0	10	0	839	0	0	0	0	0	0	743	487	0	487	1230
May,2009	153719	0	153719	45534	15716	0	448	0	448	0	0	0	0	0	188	0	0	0	0	0	0	204	84	0	84	288
June,2009	152399	0	152399	50934	15748	0	381	0	381	0	0	0	0	0	44	0	0	0	0	0	0	521	122	0	122	643
July,2009	165601	0	165601	48061	16672	0	263	0	263	0	0	0	0	0	37	0	0	0	0	0	0	384	202	0	202	586
August,2009	193143	0	193143	65982	19533	0	305	0	305	0	0	0	0	0	185	0	0	0	0	0	0	585	118	0	118	703
September,2009	163067	0	163067	67216	13672	0	168	0	168	0	0	0	0	0	0	0	0	0	0	0	0	648	83	0	83	731
October,2009	165727	0	165727	75458	14239	0	277	0	277	0	0	0	0	0	0	0	0	0	0	0	0	1178	285	0	285	1463
November,2009	174421	0	174421	70154	8619	0	276	0	276	0	0	0	0	0	0	0	0	0	0	0	0	795	123	0	123	918
December,2009	179714	0	179714	58328	9228	0	257	0	257	0	0	0	0	0	0	0	0	0	0	0	0	278	72	0	72	350
January,2010	175486	0	175486	71336	16419	0	413	0	413	0	0	0	0	0	0	0	0	0	0	0	0	481	73	0	73	554
February,2010	173295	0	173295	69819	12962	0	306	0	306	0	0	0	0	0	0	0	0	0	0	0	0	403	196	0	196	599
March,2010	170662	0	170662	66963	12811	0	279	0	279	0	0	0	0	0	0	0	0	0	0	0	0	471	189	0	189	660
April,2010	169141	0	169141	74381	16265	0	131	0	131	0	0	0	0	0	73	0	0	0	0	0	0	419	161	0	161	580
May,2010	162360	0	162360	68016	13535	0	78	0	78	0	0	0	0	0	99	0	0	0	0	0	0	188	56	0	56	244
June,2010	169328	0	169328	73392	9228	0	18	0	18	0	0	0	0	0	193	0	0	0	0	0	0	387	33	0	33	420
July,2010	170291	0	170291	66968	10359	0	57	0	57	0	0	0	0	0	124	0	0	0	0	0	0	149	79	0	79	228
August,2010	172379	0	172379	76598	13718	0	196	0	196	0	0	0	0	0	95	0	0	0	0	0	0	377	134	0	134	511
September,2010	165314	0	165314	79042	11705	0	232	0	232	0	0	0	0	0	108	0	0	0	0	0	0	426	126	0	126	552
October,2010	173358	0	173358	91224	14437	0	323	0	323	0	10	0	10	0	91	0	0	0	0	0	0	679	168	0	168	847
November,2010	170733	0	170733	89750	14393	0	742	0	742	0	244	0	244	0	96	0	0	0	0	0	0	483	159	0	159	642
December,2010	172142	0	172142	69842	13022	0	457	0	457	0	188	0	188	0	55	0	0	0	0	0	0	193	108	0	108	301
January,2011	173535	0	173535	67874	13960	0	190	0	190	0	241	0	241	0	64	0	0	0	0	0	0	48	50	0	50	98
February,2011	170046	0	170046	68903	13374	0	266	0	266	0	314	0	314	0	56	0	0	0	0	0	0	222	115	0	115	337
March,2011	175950	0	175950	78884	14788	0	379	0	379	0	472	0	472	0	57	0	0	0	0	0	0	312	190	0	190	502
April,2011	169144	0	169144	94244	13847	0	689	0	689	0	1017	0	1017	0	32	0	0	0	0	0	0	951	380	0	380	1331
May,2011	165878	0	165878	80647	13098	0	325	0	325	0	259	0	259	0	50	0	0	0	0	0	0	538	129	0	129	667
June,2011	170083	0	170083	65807	13456	0	297	0	297	0	144	0	144	0	54	0	0	0	0	0	0	362	74	0	74	436
July,2011	169873	0	169873	71848	14348	0	218	0	218	0	43	0	43	0	48	0	0	0	0	0	0	269	91	0	91	360
August,2011	167758	0	167758	77599	12878	0	136	0	136	0	0	0	0	0	12	0	0	0	0	0	0	462	94	0	94	556
September,2011	169954	0	169954	83616	14461	0	82	0	82	0	128	0	128	0	8	0	0	0	0	0	0	819	217	0	217	1036
October,2011	169455	0	169455	77847	15536	0	311	0	311	0	265	0	265	0	10	0	0	0	0	0	0	878	217	0	217	1095
November,2011	165510	0	165510	63742	13919	0	214	0	214	0	96	0	96	0	9	0	0	0	0	0	0	25	8	0	8	33
December,2011	176891	0	176891	61944	15468	0	234	0	234	0	32	0	32	0	9	0	0	0	0	0	0	24	8	0	8	32
January,2012	173282	0	173282	75496	15963	0	262	0	262	0	344	0	344	0	16	0	0	0	0	0	0	455	188	0	188	643
February,2012	168944	0	168944	72517	14466	0	320	0	320	0	327	0	327	0	8	0	0	0	0	0	0	421	205	0	205	626
March,2012	171451	0	171451	75812	15462	0	432	0	432	0	896	0	896	0	5	0	0	0	0	0	0	375	173	0	173	548
April,2012	168449	0	168449	74016	15803	0	200	0	200	0	876	0	876	0	2	0	0	0	0	0	0	333	146	0	146	479
May,2012	161865	0	161865	66499	16843	0	282	0	282	0	287	0	287	0	3	0	0	0	0	0	0	199	79	0	79	278
June,2012	172973	0	172973	71899	14823	0	228	0	228	0	496	0	496	0	0	0	0	0	0	0	0	280	62	0	62	342
July,2012	177540	0	177540	68211	17102	0	272	0	272	0	77	0	77	0	7	0	0	0	0	0	0	150	64	0	64	214
August,2012	151358	0	151358	69323	13233	0	236	0	236	0	124	0	124	0	7	0	0	0	0	0	0	299	56	0	56	355
September,2012	168597	0	168597	81267	17945	0	630	0	630	0	1339	0	1339	0	18	0	0	0	0	0	0	433	254	0	254	687
October,2012	165508	0	165508	76974	15180	0	233	0	233	0	397	0	397	0	8	0	0	0	0	0	0	391	100	0	100	491
November,2012	173069	0	173069	71227	16179	0	210	0	210	0	267	0	267	0	86	0	0	0	0	0	0	152	80	0	80	232
December,2012	165532	0	165532	74944	17623	0	341	0	341	0	385	0	385	0	17	0	0	0	0	0	0	125	66	0	66	191
January,2013	171255	0	171255	85289	17847	18762	318	2	320	82	708	0	708	90	0	0	0	0	0	0	0	129	51	6	57	186
February,2013	174023	0	174023	83135	16922	17466	254	0	254	95	384	0	384	83	0	0	0	0	0	0	0	81	93	0	93	174
March,2013	178942	0	178942	82752	18590	19087	245	0	245	67	435	0	435	132	5	0	0	0	0	0	0	93	77	0	77	170
April,2013	172799	0	172799	81644	18661	19274	278	0	278	78	590	0	590	60	0	0	0	0	0	0	0	146	127	0	127	273
May,2013	194921	0	194921	94121	18582	19126	731	0	731	75	602	0	602	55	0	0	0	0	0	0	0	124	105	3	108	232
