monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
September,2015	119787	0	119787	312917	20129	21349	248	3	251	20	221	0	221	36	72	1363	0	0	0	0	0	20	89	20	109	129
October,2015	119011	0	119011	317628	20526	21657	224	0	224	29	318	0	318	100	88	1244	0	0	0	0	0	19	131	12	143	162
November,2015	120512	0	120512	333421	21330	22814	634	0	634	49	546	0	546	94	89	1504	0	0	0	0	0	68	171	28	199	267
December,2015	115767	0	115767	310984	20641	21877	356	0	356	33	381	0	381	41	64	1259	0	0	0	0	0	29	102	2	104	133
January,2016	109915	2684	112599	285647	19549	20876	311	3	314	33	277	72	349	71	0	1365	0	0	0	1710	35	24	66	3	68	92
February,2016	108120	4513	112633	267851	19497	20660	302	0	302	29	332	12	344	62	0	1538	0	0	0	1590	50	31	99	9	113	144
March,2016	108306	2035	110341	274040	18896	20401	352	0	352	34	392	5	397	78	0	1723	0	0	0	1125	90	27	112	4	116	143
April,2016	106898	1746	108644	292494	18980	20708	289	1	290	34	292	10	302	62	0	1397	0	0	0	700	62	17	38	3	41	58
May,2016	112594	1318	113912	287394	20368	21699	495	0	495	32	340	11	351	75	0	1684	0	4	0	613	130	18	95	17	104	122
June,2016	108638	1120	109758	272012	18775	20061	219	0	219	27	113	21	134	25	0	719	1	0	0	298	62	10	16	16	32	42
July,2016	108783	901	109684	274651	18928	20250	257	0	257	31	328	53	381	105	0	151	0	0	0	480	67	37	178	12	190	227
August,2016	108102	1766	109868	277327	19595	20605	275	0	275	39	422	31	453	99	0	674	15	0	0	980	45	50	124	14	138	188
September,2016	107463	2400	109863	266894	18295	19927	236	0	236	30	325	23	348	84	0	1253	0	0	0	700	59	27	98	0	98	125
October,2016	106366	2281	108647	263293	18712	19987	280	0	280	22	444	16	460	76	0	1294	0	0	0	160	53	42	118	6	96	138
November,2016	109028	2287	111315	273444	19238	20194	643	0	643	35	594	85	679	79	0	1096	0	0	0	4360	67	40	96	18	114	154
December,2016	104231	2022	106253	262395	18103	19605	309	0	309	37	301	53	354	21	0	1229	1	1	1	3360	49	25	53	9	62	87
January,2017	109224	3283	112507	266927	18724	20196	287	0	287	19	394	138	532	99	0	1863	0	0	0	4060	18	16	62	21	77	93
February,2017	107081	3244	110325	266292	19055	20433	281	1	282	28	349	97	446	93	0	2165	0	0	0	12606	31	22	82	6	76	98
March,2017	107843	3586	111429	276353	18837	20484	275	3	278	38	443	114	557	96	0	2315	0	0	0	21104	10	25	88	15	103	128
April,2017	106229	3517	109746	267355	18285	19857	267	1	268	24	328	46	374	57	0	3064	0	0	12	3510	54	16	40	13	36	52
May,2017	110550	3367	113917	272342	18487	20335	282	2	284	19	347	22	369	81	0	3158	0	0	0	2680	7	10	23	7	30	40
June,2017	103613	3152	106765	253368	16548	18327	146	1	147	15	71	0	71	26	0	2913	0	0	0	2580	2	2	5	12	10	12
July,2017	107173	3237	110410	262113	17854	19503	288	3	291	28	515	1	516	62	0	2674	0	0	0	3680	5	35	140	22	162	197
August,2017	108665	3204	111869	265392	17841	19330	471	5	476	36	904	15	919	62	0	2685	0	0	0	2480	2	37	112	21	132	169
September,2017	109172	3068	112240	265706	15050	16968	252	3	255	19	541	11	552	56	0	2677	0	0	17	1750	1	39	107	15	123	162
October,2017	108667	3199	111866	265863	16567	18552	322	3	325	31	595	22	617	57	0	2555	0	0	0	3070	15	32	123	23	146	178
November,2017	109402	3215	112617	270403	16407	16713	298	4	302	21	515	64	579	64	109	2150	0	0	0	3100	0	23	92	18	110	133
December,2017	107260	3414	110674	241845	16137	17555	281	6	287	23	398	63	461	32	110	2054	0	0	0	2650	2	14	88	16	104	118
January,2018	109491	3667	113158	202833	16761	18126	439	2	441	20	678	48	726	79	141	2105	0	0	0	2750	2	13	46	24	52	65
February,2018	103580	3771	107351	164466	15979	17496	223	0	223	18	474	18	492	43	137	2293	0	0	0	2940	0	15	67	13	79	94
March,2018	101905	3542	105447	114111	16225	17848	406	2	408	16	774	9	783	48	133	1888	0	0	0	4050	8	18	74	13	74	92
April,2018	99466	3370	102836	71085	16018	17818	237	0	237	16	409	3	412	53	128	1764	0	0	0	4710	36	10	45	11	45	55
May,2018	100037	3206	103243	71191	15934	17366	170	4	174	23	187	0	187	38	123	1563	0	0	0	2640	13	2	15	18	28	30
June,2018	99051	3658	102709	83917	15844	17227	158	9	167	15	174	3	177	33	163	1298	0	0	0	760	3	4	26	8	30	34
July,2018	103245	3718	106963	122042	16794	18216	247	8	255	16	617	0	617	77	152	1959	0	0	0	680	3	24	153	18	162	186
August,2018	98643	3978	102621	120344	16378	17740	242	3	245	12	442	17	459	55	130	2213	0	0	23	580	0	17	53	21	76	93
September,2018	97399	3968	101367	113493	16622	17866	263	5	268	18	419	96	515	71	140	2709	0	0	3	1670	0	17	85	16	100	117
