monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	69707	0	69707	90984	2983	0	36	0	36	0	0	0	0	0	376	0	0	0	0	0	0	99	159	0	159	258
August,2007	60013	0	60013	117048	4925	0	918	0	918	0	92	0	92	0	274	0	0	0	0	0	0	517	315	0	315	832
September,2007	56942	0	56942	87254	3180	0	101	0	101	0	6	0	6	0	255	0	0	0	0	0	0	176	125	0	125	301
October,2007	72485	0	72485	92745	3331	0	157	0	157	0	19	0	19	0	313	0	0	0	0	0	0	80	58	0	58	138
November,2007	80550	0	80550	92832	5029	0	921	0	921	0	244	0	244	0	300	0	0	0	0	0	0	568	319	0	319	887
December,2007	78787	0	78787	49881	3797	0	379	0	379	0	94	0	94	0	223	0	0	0	0	0	0	227	94	0	94	321
January,2008	75530	0	75530	33039	4117	0	195	0	195	0	43	0	43	0	246	0	0	0	0	0	0	200	133	0	133	333
February,2008	83832	0	83832	48686	4345	0	224	0	224	0	30	0	30	0	238	0	0	0	0	0	0	296	177	0	177	473
March,2008	79641	0	79641	37947	3989	0	221	0	221	0	92	0	92	0	292	0	0	0	0	0	0	233	179	0	179	412
April,2008	78798	0	78798	18180	4524	0	165	0	165	0	22	0	22	0	308	0	0	0	0	0	0	91	91	0	91	182
May,2008	79361	0	79361	30123	5183	0	257	0	257	0	10	0	10	0	542	0	0	0	0	0	0	53	110	0	110	163
June,2008	82529	0	82529	72042	5200	0	258	0	258	0	14	0	14	0	526	0	0	0	0	0	0	104	200	0	200	304
July,2008	83129	0	83129	59773	5296	0	225	0	225	0	17	0	17	0	588	0	0	0	0	0	0	112	289	0	289	401
August,2008	84999	0	84999	50705	5300	0	198	0	198	0	14	0	14	0	518	0	0	0	0	0	0	88	200	0	200	288
September,2008	87656	0	87656	76273	4740	0	164	0	164	0	6	0	6	0	494	0	0	0	0	0	0	43	61	0	61	104
October,2008	85337	0	85337	67704	5401	0	218	0	218	0	7	0	7	0	486	0	0	0	0	0	0	52	182	0	182	234
November,2008	94121	0	94121	95963	8399	0	1037	0	1037	0	5	0	5	0	1044	0	0	0	0	0	0	133	167	0	167	300
December,2008	86249	0	86249	80696	5409	0	155	0	155	0	4	0	4	0	1806	0	0	0	0	0	0	18	21	0	21	39
January,2009	88724	0	88724	67363	6081	0	235	0	235	0	11	0	11	0	3761	0	0	0	0	0	0	44	108	0	108	152
February,2009	89436	0	89436	55185	7625	0	244	0	244	0	18	0	18	0	1959	0	0	0	0	0	0	45	118	0	118	163
March,2009	90718	0	90718	84957	6717	0	243	0	243	0	9	0	9	0	1611	0	0	0	0	0	0	114	141	0	141	255
April,2009	97470	0	97470	105025	8980	0	681	0	681	0	10	0	10	0	1146	0	0	0	0	0	0	150	119	0	119	269
May,2009	90764	0	90764	93979	7399	0	239	0	239	0	3	0	3	0	2192	0	0	0	0	0	0	210	182	0	182	392
June,2009	92015	0	92015	102668	8011	0	225	0	225	0	1	0	1	0	738	0	0	0	0	0	0	306	379	0	379	685
July,2009	91838	0	91838	99697	7739	0	204	0	204	0	2	0	2	0	110	0	0	0	0	0	0	327	356	0	356	683
August,2009	99695	0	99695	104257	7808	0	167	0	167	0	0	0	0	0	246	0	0	0	0	0	0	180	270	0	270	450
September,2009	90032	0	90032	107134	6677	0	137	0	137	0	0	0	0	0	34	0	0	0	0	0	0	38	57	0	57	95
October,2009	99419	0	99419	119310	6898	0	239	0	239	0	23	0	23	0	16	0	0	0	0	0	0	270	351	0	351	621
November,2009	97354	0	97354	124708	4396	0	280	0	280	0	61	0	61	0	2	0	0	0	0	0	0	189	150	0	150	339
December,2009	100701	0	100701	132430	4134	0	269	0	269	0	30	0	30	0	0	0	0	0	0	0	0	54	48	0	48	102
January,2010	107624	0	107624	149450	8511	0	289	0	289	0	121	0	121	0	0	0	0	0	0	0	0	116	127	0	127	243
February,2010	111087	0	111087	147648	9544	0	322	0	322	0	210	0	210	0	6	0	0	0	0	0	0	110	170	0	170	280
March,2010	112730	0	112730	154570	8629	0	305	0	305	0	207	0	207	0	0	0	0	0	0	0	0	111	195	0	195	306
April,2010	111979	0	111979	148515	9324	0	213	0	213	0	173	0	173	0	65	0	0	0	0	0	0	72	89	0	89	161
May,2010	113649	0	113649	140552	9183	0	182	0	182	0	41	0	41	0	163	0	0	0	0	0	0	85	184	0	184	269
June,2010	115931	0	115931	153877	8151	0	121	0	121	0	58	0	58	0	194	0	0	0	0	0	0	149	261	0	261	410
July,2010	115315	0	115315	147736	6159	0	70	0	70	0	55	0	55	0	122	0	0	0	0	0	0	194	385	0	385	579
August,2010	109772	0	109772	141148	8015	0	167	0	167	0	33	0	33	0	121	0	0	0	0	0	0	120	179	0	179	299
September,2010	109232	0	109232	148952	7431	0	191	0	191	0	26	0	26	0	95	0	0	0	0	0	0	149	296	0	296	445
October,2010	113203	0	113203	150655	7682	0	294	0	294	0	108	0	108	0	79	0	0	0	0	0	0	223	373	0	373	596
November,2010	111822	0	111822	162671	7869	0	611	0	611	0	76	0	76	0	78	0	0	0	0	0	0	150	250	0	250	400
December,2010	110050	0	110050	159011	7959	0	592	0	592	0	122	0	122	0	57	0	0	0	0	0	0	76	145	0	145	221
January,2011	112998	0	112998	162512	9307	0	193	0	193	0	58	0	58	0	45	0	0	0	0	0	0	60	72	0	72	132
February,2011	111978	0	111978	149211	6823	0	197	0	197	0	78	0	78	0	54	0	0	0	0	0	0	61	150	0	150	211
March,2011	117416	0	117416	156131	7325	0	248	0	248	0	177	0	177	0	56	0	0	0	0	0	0	73	147	0	147	220
April,2011	124505	0	124505	177529	8515	0	658	0	658	0	191	0	191	0	21	0	0	0	0	0	0	184	171	0	171	355
May,2011	115269	0	115269	157814	7431	0	244	0	244	0	63	0	63	0	15	0	0	0	0	0	0	183	217	0	217	400
June,2011	114897	0	114897	158793	6896	0	167	0	167	0	89	0	89	0	13	0	0	0	0	0	0	249	413	0	413	662
July,2011	115496	0	115496	158347	7928	0	202	0	202	0	35	0	35	0	3	0	0	0	0	0	0	369	511	0	511	880
August,2011	114348	0	114348	163434	6969	0	112	0	112	0	24	0	24	0	10	0	0	0	0	0	0	108	144	0	144	252
September,2011	117920	0	117920	165767	7538	0	117	0	117	0	29	0	29	0	5	0	0	0	0	0	0	242	450	0	450	692
October,2011	121018	0	121018	170535	8329	0	329	0	329	0	42	0	42	0	4	0	0	0	0	0	0	278	327	0	327	605
November,2011	114912	0	114912	158447	7102	0	154	0	154	0	40	0	40	0	6	0	0	0	0	0	0	123	154	0	154	277
