monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
May,2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
July,2007	79589	0	79589	23620	9786	0	11	0	11	0	0	0	0	0	504	0	0	0	0	0	0	73	89	0	89	162
August,2007	68153	0	68153	24754	8221	0	20	0	20	0	0	0	0	0	395	0	0	0	0	0	0	98	156	0	156	254
September,2007	88291	0	88291	26416	7764	0	76	0	76	0	23	0	23	0	443	0	0	0	0	0	0	88	120	0	120	208
October,2007	91136	0	91136	26183	9339	0	78	0	78	0	62	0	62	0	122	0	0	0	0	0	0	116	113	0	113	229
November,2007	90481	0	90481	28403	9322	0	449	0	449	0	1362	0	1362	0	48	0	0	0	0	0	0	142	142	0	142	284
December,2007	87844	0	87844	19545	7156	0	168	0	168	0	2389	0	2389	0	42	0	0	0	0	0	0	81	35	0	35	116
January,2008	92039	0	92039	17934	10185	0	101	0	101	0	1567	0	1567	0	138	0	0	0	0	0	0	42	86	0	86	128
February,2008	92112	0	92112	17018	11772	0	63	0	63	0	1767	0	1767	0	174	0	0	0	0	0	0	101	129	0	129	230
March,2008	89714	0	89714	18660	9492	0	97	0	97	0	1378	0	1378	0	217	0	0	0	0	0	0	91	194	0	194	285
April,2008	91939	0	91939	9241	10767	0	88	0	88	0	1592	0	1592	0	287	0	0	0	0	0	0	131	223	0	223	354
May,2008	89660	0	89660	16609	10714	0	61	0	61	0	431	0	431	0	287	0	0	0	0	0	0	42	65	0	65	107
June,2008	88337	0	88337	17722	10304	0	90	0	90	0	937	0	937	0	250	0	0	0	0	0	0	52	48	0	48	100
July,2008	82375	0	82375	19815	11337	0	87	0	87	0	1167	0	1167	0	310	0	0	0	0	0	0	39	136	0	136	175
August,2008	87449	0	87449	21647	12551	0	82	0	82	0	332	0	332	0	276	0	0	0	0	0	0	43	221	0	221	264
September,2008	87756	0	87756	23185	10032	0	43	0	43	0	71	0	71	0	247	0	0	0	0	0	0	60	19	0	19	79
