monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	199263	0	199263	112622	27337	0	31	0	31	0	0	0	0	0	838	0	0	0	0	0	0	490	100	0	100	590
August,2007	179654	0	179654	133475	18790	0	134	0	134	0	0	0	0	0	945	0	0	0	0	0	0	528	142	0	142	670
September,2007	206646	0	206646	131462	23109	0	202	0	202	0	2	0	2	0	1376	0	0	0	0	0	0	787	173	0	173	960
October,2007	201251	0	201251	102775	28883	0	241	0	241	0	57	0	57	0	1309	0	0	0	0	0	0	658	156	0	156	814
November,2007	224470	0	224470	66728	26761	0	1357	0	1357	0	1482	0	1482	0	672	0	0	0	0	0	0	624	188	0	188	812
December,2007	221621	0	221621	59808	24547	0	654	0	654	0	1299	0	1299	0	273	0	0	0	0	0	0	377	117	0	117	494
January,2008	234943	0	234943	42792	32232	0	356	0	356	0	1339	0	1339	0	394	0	0	0	0	0	0	352	94	0	94	446
February,2008	240872	0	240872	58366	29157	0	353	0	353	0	1801	0	1801	0	389	0	0	0	0	0	0	338	111	0	111	449
March,2008	235057	0	235057	38792	27795	0	363	0	363	0	1815	0	1815	0	559	0	0	0	0	0	0	346	166	0	166	512
April,2008	235138	0	235138	23351	34436	0	308	0	308	0	1533	0	1533	0	642	0	0	0	0	0	0	429	175	0	175	604
May,2008	238995	0	238995	60857	30367	0	345	0	345	0	714	0	714	0	927	0	0	0	0	0	0	159	61	0	61	220
June,2008	243388	0	243388	68733	29351	0	422	0	422	0	998	0	998	0	652	0	0	0	0	0	0	101	76	0	76	177
July,2008	242145	0	242145	68444	36426	0	400	0	400	0	1267	0	1267	0	650	0	0	0	0	0	0	170	163	0	163	333
August,2008	244526	0	244526	67809	33268	0	366	0	366	0	907	0	907	0	524	0	0	0	0	0	0	204	286	0	286	490
September,2008	234475	0	234475	74913	28072	0	203	0	203	0	295	0	295	0	509	0	0	0	0	0	0	286	174	0	174	460
October,2008	245195	0	245195	70226	37813	0	361	0	361	0	439	0	439	0	352	0	0	0	0	0	0	232	241	0	241	473
November,2008	248079	0	248079	91450	36574	0	1729	0	1729	0	436	0	436	0	586	0	0	0	0	0	0	289	306	0	306	595
December,2008	244704	0	244704	78001	29774	0	329	0	329	0	56	0	56	0	645	0	0	0	0	0	0	77	128	0	128	205
January,2009	251252	0	251252	99117	40606	0	332	0	332	0	197	0	197	0	647	0	0	0	0	0	0	148	208	0	208	356
February,2009	244582	0	244582	105648	36565	0	420	0	420	0	189	0	189	0	1113	0	0	0	0	0	0	151	226	0	226	377
March,2009	249368	0	249368	113523	34152	0	467	0	467	0	208	0	208	0	750	0	0	0	0	0	0	357	355	0	355	712
April,2009	248712	0	248712	111456	41729	0	1421	0	1421	0	199	0	199	0	720	0	0	0	0	0	0	1359	665	0	665	2024
May,2009	244770	0	244770	114730	37221	0	512	0	512	0	27	0	27	0	365	0	0	0	0	0	0	643	344	0	344	987
June,2009	243421	0	243421	117448	34030	0	456	0	456	0	18	0	18	0	296	0	0	0	0	0	0	708	379	0	379	1087
July,2009	241487	0	241487	129050	42711	0	545	0	545	0	47	0	47	0	252	0	0	0	0	0	0	1128	462	0	462	1590
August,2009	242776	0	242776	130144	38604	0	426	0	426	0	0	0	0	0	394	0	0	0	0	0	0	935	400	0	400	1335
September,2009	238792	0	238792	136269	32151	0	313	0	313	0	0	0	0	0	973	0	0	0	0	0	0	989	259	0	259	1248
October,2009	233282	0	233282	146211	37540	0	492	0	492	0	0	0	0	0	84	0	0	0	0	0	0	1684	600	0	600	2284
November,2009	243533	0	243533	153420	23117	0	487	0	487	0	0	0	0	0	0	0	0	0	0	0	0	1323	331	0	331	1654
December,2009	239020	0	239020	139957	26974	0	496	0	496	0	0	0	0	0	0	0	0	0	0	0	0	443	220	0	220	663
January,2010	242567	0	242567	151919	39269	0	523	0	523	0	0	0	0	0	0	0	0	0	0	0	0	684	289	0	289	973
February,2010	229322	0	229322	142277	30121	0	441	0	441	0	0	0	0	0	0	0	0	0	0	0	0	566	261	0	261	827
March,2010	236716	0	236716	144760	29323	0	389	0	389	0	0	0	0	0	0	0	0	0	0	0	0	688	286	0	286	974
April,2010	227618	0	227618	134222	39894	0	296	0	296	0	0	0	0	0	96	0	0	0	0	0	0	609	322	0	322	931
May,2010	238728	0	238728	143480	28260	0	219	0	219	0	0	0	0	0	137	0	0	0	0	0	0	343	184	0	184	527
June,2010	220751	0	220751	127711	22926	0	164	0	164	0	0	0	0	0	186	0	0	0	0	0	0	204	165	0	165	369
July,2010	231547	0	231547	148053	25705	0	215	0	215	0	0	0	0	0	254	0	0	0	0	0	0	276	234	0	234	510
August,2010	225977	0	225977	151960	28349	0	257	0	257	0	0	0	0	0	217	0	0	0	0	0	0	413	171	0	171	584
September,2010	224866	0	224866	149836	27339	0	271	0	271	0	16	0	16	0	173	0	0	0	0	0	0	478	296	0	296	774
October,2010	227620	0	227620	169014	32412	0	385	0	385	0	355	0	355	0	140	0	0	0	0	0	0	636	298	0	298	934
November,2010	232594	0	232594	163513	31015	0	830	0	830	0	861	0	861	0	113	0	0	0	0	0	0	625	349	0	349	974
December,2010	226464	0	226464	161760	29582	0	641	0	641	0	831	0	831	0	113	0	0	0	0	0	0	232	173	0	173	405
January,2011	232541	0	232541	172600	36679	0	312	0	312	0	752	0	752	0	60	0	0	0	0	0	0	277	179	0	179	456
February,2011	225018	0	225018	172141	33254	0	392	0	392	0	636	0	636	0	59	0	0	0	0	0	0	234	184	0	184	418
March,2011	228955	0	228955	175408	31562	0	353	0	353	0	754	0	754	0	52	0	0	0	0	0	0	322	357	0	357	679
April,2011	227279	0	227279	180085	37401	0	1134	0	1134	0	1330	0	1330	0	61	0	0	0	0	0	0	1165	568	0	568	1733
May,2011	232846	0	232846	161603	33453	0	493	0	493	0	391	0	391	0	48	0	0	0	0	0	0	703	271	0	271	974
June,2011	232297	0	232297	158704	31578	0	432	0	432	0	475	0	475	0	46	0	0	0	0	0	0	558	253	0	253	811
July,2011	240365	0	240365	161980	38724	0	320	0	320	0	377	0	377	0	35	0	0	0	0	0	0	671	345	0	345	1016
August,2011	236652	0	236652	170164	30061	0	102	0	102	0	181	0	181	0	25	0	0	0	0	0	0	826	194	0	194	1020
September,2011	242362	0	242362	176302	33174	0	262	0	262	0	173	0	173	0	10	0	0	0	0	0	0	1104	390	0	390	1494
October,2011	237116	0	237116	175991	37723	0	510	0	510	0	820	0	820	0	9	0	0	0	0	0	0	1768	482	0	482	2250
November,2011	239802	0	239802	170628	30379	0	289	0	289	0	143	0	143	0	9	0	0	0	0	0	0	510	235	0	235	745
December,2011	245486	0	245486	163376	32068	0	285	0	285	0	102	0	102	0	28	0	0	0	0	0	0	363	152	0	152	515
January,2012	244871	0	244871	173567	39124	0	348	0	348	0	584	0	584	0	52	0	0	0	0	0	0	723	261	0	261	984
February,2012	236071	0	236071	179229	30460	0	328	0	328	0	556	0	556	0	21	0	0	0	0	0	0	647	293	0	293	940
March,2012	239434	0	239434	173565	32903	0	904	0	904	0	954	0	954	0	13	0	0	0	0	0	0	834	356	0	356	1190
April,2012	237885	0	237885	170295	38915	0	327	0	327	0	489	0	489	0	23	0	0	0	0	0	0	713	273	0	273	986
May,2012	235285	0	235285	175132	31475	0	312	0	312	0	308	0	308	0	7	0	0	0	0	0	0	386	116	0	116	502
