monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	136575	0	136575	102958	11689	0	65	0	65	0	0	0	0	0	484	0	0	0	0	0	0	64	394	0	394	458
August,2007	120282	0	120282	90372	9964	0	256	0	256	0	0	0	0	0	441	0	0	0	0	0	0	55	439	0	439	494
September,2007	136433	0	136433	83667	9866	0	171	0	171	0	33	0	33	0	357	0	0	0	0	0	0	57	288	0	288	345
October,2007	135899	0	135899	68436	12014	0	155	0	155	0	95	0	95	0	326	0	0	0	0	0	0	37	322	0	322	359
November,2007	134866	0	134866	58396	12302	0	549	0	549	0	445	0	445	0	383	0	0	0	0	0	0	63	449	0	449	512
December,2007	138113	0	138113	38023	10828	0	363	0	363	0	615	0	615	0	268	0	0	0	0	0	0	34	184	0	184	218
January,2008	142643	0	142643	26700	13395	0	247	0	247	0	385	0	385	0	334	0	0	0	0	0	0	34	166	0	166	200
February,2008	139098	0	139098	40286	12583	0	266	0	266	0	217	0	217	0	390	0	0	0	0	0	0	49	340	0	340	389
March,2008	138633	0	138633	38368	11778	0	285	0	285	0	401	0	401	0	639	0	0	0	0	0	0	67	395	0	395	462
April,2008	140985	0	140985	12331	12907	0	268	0	268	0	274	0	274	0	744	0	0	0	0	0	0	31	252	0	252	283
May,2008	139066	0	139066	22605	12227	0	214	0	214	0	80	0	80	0	560	0	0	0	0	0	0	8	88	0	88	96
June,2008	141456	0	141456	44087	11706	0	180	0	180	0	130	0	130	0	1048	0	0	0	0	0	0	21	130	0	130	151
July,2008	141427	0	141427	70855	13045	0	243	0	243	0	187	0	187	0	1175	0	0	0	0	0	0	22	337	0	337	359
August,2008	138063	0	138063	63136	13159	0	256	0	256	0	147	0	147	0	627	0	0	0	0	0	0	19	293	0	293	312
