monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	175501	0	175501	101391	10077	0	22	0	22	0	0	0	0	0	419	0	0	0	0	0	0	113	340	0	340	453
August,2007	134540	0	134540	105045	10913	0	193	0	193	0	0	0	0	0	380	0	0	0	0	0	0	161	374	0	374	535
September,2007	193333	0	193333	102614	12689	0	219	0	219	0	51	0	51	0	394	0	0	0	0	0	0	105	288	0	288	393
October,2007	178615	0	178615	78484	8490	0	169	0	169	0	24	0	24	0	352	0	0	0	0	0	0	130	430	0	430	560
November,2007	220090	0	220090	80092	13184	0	651	0	651	0	582	0	582	0	400	0	0	0	0	0	0	160	484	0	484	644
December,2007	206858	0	206858	58944	11365	0	545	0	545	0	553	0	553	0	368	0	0	0	0	0	0	52	98	0	98	150
January,2008	215009	0	215009	40378	12622	0	305	0	305	0	224	0	224	0	255	0	0	0	0	0	0	40	140	0	140	180
February,2008	218728	0	218728	54812	14627	0	355	0	355	0	425	0	425	0	373	0	0	0	0	0	0	60	270	0	270	330
March,2008	222025	0	222025	39208	13436	0	339	0	339	0	99	0	99	0	510	0	0	0	0	0	0	113	565	0	565	678
April,2008	220830	0	220830	15608	13220	0	352	0	352	0	221	0	221	0	350	0	0	0	0	0	0	84	288	0	288	372
May,2008	217513	0	217513	17149	13165	0	286	0	286	0	26	0	26	0	535	0	0	0	0	0	0	22	65	0	65	87
June,2008	233466	0	233466	96902	13536	0	254	0	254	0	28	0	28	0	422	0	0	0	0	0	0	16	132	0	132	148
July,2008	226801	0	226801	81938	15179	0	411	0	411	0	0	0	0	0	491	0	0	0	0	0	0	42	305	0	305	347
August,2008	227655	0	227655	76174	15621	0	348	0	348	0	6	0	6	0	681	0	0	0	0	0	0	45	251	0	251	296
September,2008	226309	0	226309	86545	13159	0	225	0	225	0	0	0	0	0	546	0	0	0	0	0	0	34	155	0	155	189
October,2008	227880	0	227880	85983	16029	0	256	0	256	0	18	0	18	0	480	0	0	0	0	0	0	72	455	0	455	527
November,2008	227260	0	227260	97568	17424	0	760	0	760	0	109	0	109	0	1092	0	0	0	0	0	0	49	305	0	305	354
December,2008	222597	0	222597	85450	14000	0	237	0	237	0	76	0	76	0	1980	0	0	0	0	0	0	15	67	0	67	82
January,2009	234109	0	234109	110180	16387	0	357	0	357	0	14	0	14	0	1761	0	0	0	0	0	0	20	95	0	95	115
