monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	238758	0	238758	385178	38694	0	295	0	295	0	4	0	4	0	1141	0	0	0	0	0	0	648	272	0	272	920
August,2007	244164	0	244164	431959	36260	0	538	0	538	0	16	0	16	0	1484	0	0	0	0	0	0	580	221	0	221	801
September,2007	225654	0	225654	442056	41746	0	864	0	864	0	71	0	71	0	1496	0	0	0	0	0	0	655	183	0	183	838
October,2007	248433	0	248433	367355	38830	0	772	0	772	0	78	0	78	0	1167	0	0	0	0	0	0	580	209	0	209	789
November,2007	285617	0	285617	408067	47867	0	2325	0	2325	0	1126	0	1126	0	1423	0	0	0	0	0	0	1287	493	0	493	1780
December,2007	272001	0	272001	242898	46207	0	1555	0	1555	0	672	0	672	0	1434	0	0	0	0	0	0	692	170	0	170	862
January,2008	300372	0	300372	258792	53593	0	1309	0	1309	0	649	0	649	0	1413	0	0	0	0	0	0	1037	251	0	251	1288
February,2008	304938	0	304938	172728	50887	0	1392	0	1392	0	799	0	799	0	1580	0	0	0	0	0	0	1050	224	0	224	1274
March,2008	300032	0	300032	102484	50315	0	1319	0	1319	0	846	0	846	0	1696	0	0	0	0	0	0	913	336	0	336	1249
April,2008	291322	0	291322	244864	51399	0	1132	0	1132	0	626	0	626	0	1476	0	0	0	0	0	0	991	226	0	226	1217
May,2008	288529	0	288529	345099	51963	0	999	0	999	0	431	0	431	0	968	0	0	0	0	0	0	569	137	0	137	706
June,2008	288820	0	288820	356796	52699	0	1085	0	1085	0	467	0	467	0	1472	0	0	0	0	0	0	965	204	0	204	1169
July,2008	298022	0	298022	372681	54915	0	1255	0	1255	0	548	0	548	0	1417	0	0	0	0	0	0	1190	323	0	323	1513
August,2008	280631	0	280631	420913	55078	0	1110	0	1110	0	516	0	516	0	1302	0	0	0	0	0	0	902	271	0	271	1173
September,2008	275366	0	275366	359845	48011	0	871	0	871	0	167	0	167	0	1141	0	0	0	0	0	0	791	130	0	130	921
October,2008	265245	0	265245	373412	53106	0	1182	0	1182	0	376	0	376	0	828	0	0	0	0	0	0	896	289	0	289	1185
November,2008	306609	0	306609	467687	62032	0	2629	0	2629	0	944	0	944	0	747	0	0	0	0	0	0	1434	412	0	412	1846
December,2008	251118	0	251118	363117	47458	0	1027	0	1027	0	117	0	117	0	1019	0	0	0	0	0	0	727	158	0	158	885
January,2009	202349	0	202349	226646	27693	0	853	0	853	0	179	0	179	0	934	0	0	0	0	0	0	617	144	0	144	761
February,2009	265739	0	265739	400025	55444	0	1296	0	1296	0	167	0	167	0	646	0	0	0	0	0	0	1004	195	0	195	1199
March,2009	279821	0	279821	460201	59095	0	1396	0	1396	0	118	0	118	0	644	0	0	0	0	0	0	1142	283	0	283	1425
April,2009	277816	0	277816	495715	63510	0	2611	0	2611	0	269	0	269	0	2057	0	0	0	0	0	0	1349	552	0	552	1901
May,2009	276039	0	276039	324328	61704	0	1339	0	1339	0	50	0	50	0	1068	0	0	0	0	0	0	838	193	0	193	1031
June,2009	280299	0	280299	468219	57344	0	1251	0	1251	0	46	0	46	0	875	0	0	0	0	0	0	781	276	0	276	1057
July,2009	284017	0	284017	492992	60785	0	1278	0	1278	0	18	0	18	0	78	0	0	0	0	0	0	1037	392	0	392	1429
August,2009	296294	0	296294	502201	58614	0	1134	0	1134	0	13	0	13	0	4	0	0	0	0	0	0	909	273	0	273	1182
September,2009	274401	0	274401	440214	48557	0	802	0	802	0	37	0	37	0	14	0	0	0	0	0	0	682	192	0	192	874
October,2009	300559	0	300559	554721	61629	0	1268	0	1268	0	9	0	9	0	31	0	0	0	0	0	0	1112	388	0	388	1500
November,2009	302858	0	302858	553945	42907	0	1088	0	1088	0	26	0	26	0	1	0	0	0	0	0	0	1056	255	0	255	1311
December,2009	305281	0	305281	577680	54055	0	1331	0	1331	0	14	0	14	0	1	0	0	0	0	0	0	891	262	0	262	1153
