monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2007	120390	0	120390	83352	10492	0	74	0	74	0	0	0	0	0	213	0	0	0	0	0	0	6	155	0	155	161
August,2007	107130	0	107130	84415	8537	0	98	0	98	0	9	0	9	0	192	0	0	0	0	0	0	12	132	0	132	144
September,2007	131316	0	131316	87122	9589	0	102	0	102	0	52	0	52	0	188	0	0	0	0	0	0	5	132	0	132	137
October,2007	131119	0	131119	74542	10332	0	86	0	86	0	45	0	45	0	146	0	0	0	0	0	0	6	130	0	130	136
November,2007	135572	0	135572	78934	11179	0	521	0	521	0	652	0	652	0	258	0	0	0	0	0	0	25	349	0	349	374
December,2007	131301	0	131301	55237	9332	0	263	0	263	0	497	0	497	0	154	0	0	0	0	0	0	8	129	0	129	137
January,2008	127304	0	127304	27124	10209	0	136	0	136	0	536	0	536	0	215	0	0	0	0	0	0	7	122	0	122	129
February,2008	131142	0	131142	42514	12411	0	169	0	169	0	615	0	615	0	186	0	0	0	0	0	0	9	208	0	208	217
March,2008	130385	0	130385	35526	11000	0	190	0	190	0	642	0	642	0	255	0	0	0	0	0	0	16	177	0	177	193
April,2008	125268	0	125268	12876	11117	0	162	0	162	0	618	0	618	0	312	0	0	0	0	0	0	15	148	0	148	163
May,2008	126889	0	126889	36462	10917	0	146	0	146	0	286	0	286	0	297	0	0	0	0	0	0	10	98	0	98	108
June,2008	126624	0	126624	74108	10088	0	148	0	148	0	450	0	450	0	264	0	0	0	0	0	0	5	178	0	178	183
July,2008	127649	0	127649	62912	10224	0	204	0	204	0	509	0	509	0	278	0	0	0	0	0	0	7	163	0	163	170
August,2008	126246	0	126246	70240	10794	0	154	0	154	0	248	0	248	0	286	0	0	0	0	0	0	7	106	0	106	113
September,2008	129442	0	129442	68723	9680	0	113	0	113	0	88	0	88	0	279	0	0	0	0	0	0	2	40	0	40	42
October,2008	123566	0	123566	72547	10495	0	136	0	136	0	256	0	256	0	406	0	0	0	0	0	0	8	142	0	142	150
November,2008	131549	0	131549	81867	13190	0	639	0	639	0	378	0	378	0	990	0	0	0	0	0	0	14	231	0	231	245
December,2008	125207	0	125207	71127	10448	0	149	0	149	0	125	0	125	0	3862	0	0	0	0	0	0	5	59	0	59	64
January,2009	132487	0	132487	78345	11836	0	160	0	160	0	245	0	245	0	6122	0	0	0	0	0	0	6	129	0	129	135
February,2009	387495	0	387495	77701	12555	0	169	0	169	0	63	0	63	0	1576	0	0	0	0	0	0	2	188	0	188	190
March,2009	136442	0	136442	79737	11403	0	190	0	190	0	26	0	26	0	1528	0	0	0	0	0	0	14	226	0	226	240
April,2009	126440	0	126440	85487	12891	0	520	0	520	0	15	0	15	0	1346	0	0	0	0	0	0	35	304	0	304	339
May,2009	119672	0	119672	75387	12251	0	228	0	228	0	2	0	2	0	892	0	0	0	0	0	0	37	147	0	147	184
June,2009	127710	0	127710	77828	11401	0	187	0	187	0	15	0	15	0	186	0	0	0	0	0	0	44	210	0	210	254
July,2009	133953	0	133953	86037	13388	0	254	0	254	0	0	0	0	0	12	0	0	0	0	0	0	71	231	0	231	302
August,2009	130303	0	130303	89250	13496	0	226	0	226	0	0	0	0	0	0	0	0	0	0	0	0	38	196	0	196	234
September,2009	123906	0	123906	75435	10054	0	161	0	161	0	0	0	0	0	0	0	0	0	0	0	0	22	85	0	85	107
October,2009	133201	0	133201	84323	11951	0	225	0	225	0	0	0	0	0	0	0	0	0	0	0	0	77	313	0	313	390
November,2009	135406	0	135406	93734	6391	0	194	0	194	0	0	0	0	0	0	0	0	0	0	0	0	81	194	0	194	275
December,2009	131637	0	131637	94671	10282	0	189	0	189	0	0	0	0	0	0	0	0	0	0	0	0	34	142	0	142	176
January,2010	137201	0	137201	98277	12748	0	164	0	164	0	0	0	0	0	0	0	0	0	0	0	0	31	129	0	129	160
February,2010	133541	0	133541	93712	10418	0	150	0	150	0	0	0	0	0	0	0	0	0	0	0	0	32	153	0	153	185
March,2010	132916	0	132916	105272	12072	0	165	0	165	0	0	0	0	0	0	0	0	0	0	0	0	24	203	0	203	227
April,2010	130238	0	130238	91308	13739	0	110	0	110	0	0	0	0	0	0	0	0	0	0	0	0	15	119	0	119	134
May,2010	131970	0	131970	97269	11280	0	66	0	66	0	0	0	0	0	77	0	0	0	0	0	0	24	114	0	114	138
June,2010	126875	0	126875	99703	12040	0	46	0	46	0	0	0	0	0	96	0	0	0	0	0	0	14	108	0	108	122
July,2010	129896	0	129896	98090	9314	0	76	0	76	0	0	0	0	0	110	0	0	0	0	0	0	16	149	0	149	165
August,2010	130088	0	130088	99127	12406	0	118	0	118	0	0	0	0	0	86	0	0	0	0	0	0	22	118	0	118	140
September,2010	136409	0	136409	95640	13658	0	86	0	86	0	0	0	0	0	131	0	0	0	0	0	0	14	156	0	156	170
October,2010	130547	0	130547	96357	13331	0	152	0	152	0	179	0	179	0	112	0	0	0	0	0	0	33	205	0	205	238
November,2010	136352	0	136352	106779	14077	0	306	0	306	0	869	0	869	0	119	0	0	0	0	0	0	25	187	0	187	212
December,2010	129096	0	129096	99780	13889	0	213	0	213	0	869	0	869	0	131	0	0	0	0	0	0	10	148	0	148	158
January,2011	136047	0	136047	95442	14532	0	151	0	151	0	1072	0	1072	0	94	0	0	0	0	0	0	9	113	0	113	122
February,2011	129310	0	129310	94489	13224	0	162	0	162	0	864	0	864	0	50	0	0	0	0	0	0	17	142	0	142	159
March,2011	128392	0	128392	92540	14299	0	157	0	157	0	722	0	722	0	66	0	0	0	0	0	0	14	152	0	152	166
April,2011	121175	0	121175	99230	14818	0	337	0	337	0	921	0	921	0	79	0	0	0	0	0	0	38	350	0	350	388
May,2011	125257	0	125257	91742	13389	0	122	0	122	0	398	0	398	0	69	0	0	0	0	0	0	24	136	0	136	160
June,2011	121564	0	121564	87875	13675	0	120	0	120	0	412	0	412	0	80	0	0	0	0	0	0	33	169	0	169	202
July,2011	124679	0	124679	103926	15087	0	143	0	143	0	257	0	257	0	59	0	0	0	0	0	0	56	179	0	179	235
August,2011	121698	0	121698	88810	11489	0	111	0	111	0	50	0	50	0	46	0	0	0	0	0	0	22	143	0	143	165
September,2011	112005	0	112005	95387	14168	0	140	0	140	0	273	0	273	0	61	0	0	0	0	0	0	30	209	0	209	239
October,2011	120199	0	120199	98629	15324	0	255	0	255	0	426	0	426	0	82	0	0	0	0	0	0	81	313	0	313	394
