monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
October,2011	84714	0	84714	137686	9479	0	164	0	164	0	393	0	393	0	49	0	0	0	0	0	0	194	128	0	128	322
November,2011	84246	0	84246	132944	9010	0	128	0	128	0	250	0	250	0	49	0	0	0	0	0	0	103	86	0	86	189
December,2011	85546	0	85546	137320	8663	0	108	0	108	0	164	0	164	0	57	0	0	0	0	0	0	39	52	0	52	91
January,2012	82931	0	82931	141233	9617	0	162	0	162	0	342	0	342	0	36	0	0	0	0	0	0	112	114	0	114	226
February,2012	88066	0	88066	135930	9028	0	154	0	154	0	398	0	398	0	33	0	0	0	0	0	0	98	125	0	125	223
March,2012	88889	0	88889	144266	9710	0	395	0	395	0	547	0	547	0	30	0	0	0	0	0	0	124	159	0	159	283
April,2012	79328	0	79328	139071	9791	0	155	0	155	0	310	0	310	0	15	0	0	0	0	0	0	96	128	0	128	224
May,2012	88231	0	88231	134227	9404	0	148	0	148	0	280	0	280	0	23	0	0	0	0	0	0	84	90	0	90	174
June,2012	77262	0	77262	131370	9224	0	142	0	142	0	341	0	341	0	43	0	0	0	0	0	0	124	126	0	126	250
July,2012	80080	0	80080	141244	9885	0	176	0	176	0	301	0	301	0	45	0	0	0	0	0	0	184	133	0	133	317
August,2012	78712	0	78712	133129	9152	0	101	0	101	0	97	0	97	0	15	0	0	0	0	0	0	86	47	0	47	133
September,2012	78707	0	78707	138485	10096	0	354	0	354	0	367	0	367	0	19	0	0	0	0	0	0	170	189	0	189	359
October,2012	77570	0	77570	140816	9814	0	156	0	156	0	192	0	192	0	18	0	0	0	0	0	0	142	78	0	78	220
November,2012	78523	0	78523	135381	9872	0	157	0	157	0	231	0	231	0	16	0	0	0	0	0	0	202	97	0	97	299
December,2012	78506	0	78506	143794	10364	0	244	0	244	0	292	0	292	0	25	0	0	0	0	0	0	166	97	0	97	263
January,2013	78020	0	78020	137226	10097	8670	326	0	326	36	465	0	465	106	12	0	0	0	0	0	0	134	82	37	119	253
February,2013	76142	0	76142	133836	8835	11262	199	0	199	37	305	0	305	181	10	0	0	0	0	0	0	90	70	20	90	180
March,2013	71353	0	71353	89183	8259	9031	220	3	223	54	279	0	279	174	5	0	0	0	0	0	0	95	76	24	100	195
April,2013	71282	0	71282	113429	8630	9299	191	0	191	38	337	0	337	189	11	0	0	0	0	0	0	115	75	19	94	209
May,2013	74265	0	74265	124416	8339	8959	307	8	315	32	386	0	386	159	20	0	0	0	0	0	0	116	88	28	116	232
June,2013	72624	0	72624	115797	8035	8632	168	4	172	43	238	0	238	120	5	0	0	0	0	0	0	121	61	31	92	213
July,2013	72724	0	72724	119591	8680	9194	160	1	161	30	275	0	275	130	14	0	0	0	0	0	0	153	45	28	73	226
August,2013	73177	0	73177	116716	8154	8813	140	2	142	24	163	0	163	126	6	0	0	0	0	0	0	96	36	26	62	158
September,2013	75931	0	75931	123818	8464	9091	172	1	173	34	283	0	283	177	7	0	0	0	0	0	0	191	45	22	67	258
October,2013	74748	0	74748	123438	9149	9699	328	8	336	36	347	0	347	143	5	0	0	0	0	0	0	141	75	21	96	237
November,2013	74389	0	74389	123129	8585	9094	171	3	174	48	360	0	360	254	7	0	0	0	0	0	0	115	33	27	60	175
December,2013	74375	0	74375	119356	9000	9602	160	2	162	47	343	0	343	232	9	0	0	0	0	0	0	80	46	28	74	154
January,2014	75584	0	75584	123263	8755	9391	177	3	180	23	423	0	423	222	6	0	0	0	0	0	0	93	33	18	51	144
February,2014	77536	0	77536	119093	8418	8978	158	5	163	39	377	0	377	217	9	0	0	0	0	0	0	78	47	25	72	150
March,2014	78198	0	78198	121908	8855	9401	184	3	187	32	343	0	343	274	8	0	0	0	0	0	0	80	57	24	81	161
April,2014	79979	0	79979	118621	8774	9585	136	4	140	37	439	0	439	346	11	0	0	0	0	0	0	79	58	28	86	165
May,2014	75510	0	75510	114704	8181	8883	148	4	152	171	416	0	416	227	7	0	0	0	0	0	0	65	70	34	104	169
June,2014	77589	0	77589	121558	8788	9664	340	1	341	21	479	0	479	188	3	0	0	0	0	0	0	132	91	37	128	260
July,2014	75265	0	75265	113116	7978	8646	119	3	122	27	206	0	206	86	1	0	0	0	0	0	0	73	18	14	32	105
August,2014	76113	0	76113	118961	8873	9649	163	4	167	34	305	0	305	180	1	0	0	0	0	0	0	76	48	29	77	153
September,2014	79062	0	79062	118986	8652	9429	186	6	192	30	380	0	380	161	2	132	0	0	0	0	0	133	46	32	78	211
October,2014	75404	0	75404	115874	8226	9015	155	0	155	31	346	0	346	240	1	384	0	0	0	0	0	69	30	30	60	129
November,2014	90279	0	90279	111988	8721	9530	455	1	456	29	505	0	505	231	0	548	0	0	0	0	0	97	66	33	99	196
December,2014	74242	0	74242	115091	8578	9397	204	0	204	44	360	0	360	125	0	985	0	0	0	0	0	86	26	27	53	139
January,2015	74253	0	74253	115467	8588	9257	256	0	256	39	532	0	532	222	1	804	0	0	0	0	0	62	46	27	73	135
February,2015	76057	0	76057	116906	8840	9531	206	3	209	44	445	0	445	243	0	1035	0	0	0	0	0	60	41	10	51	111
March,2015	74096	0	74096	115822	8921	9479	213	7	220	48	601	0	601	223	0	781	0	0	0	0	0	75	58	27	85	160
April,2015	72838	0	72838	98329	8709	9354	206	4	210	31	454	0	454	263	0	1216	0	0	0	0	0	63	31	22	53	116
May,2015	74084	0	74084	103500	8430	9107	355	8	363	42	457	0	457	164	0	1176	0	0	0	0	0	57	42	33	75	132
June,2015	75033	0	75033	111983	8819	9385	194	4	198	44	347	0	347	258	1	694	0	0	0	0	0	55	28	26	54	109
July,2015	73835	0	73835	108081	8021	8833	150	1	151	30	279	0	279	199	0	0	0	0	0	0	0	39	21	25	46	85
August,2015	74621	0	74621	116164	8978	9668	195	0	195	44	394	0	394	226	0	0	0	0	0	0	0	61	25	51	76	137
September,2015	74583	0	74583	109991	9746	10521	188	0	188	32	281	0	281	182	25	394	0	0	0	0	0	67	31	32	63	130
October,2015	73601	0	73601	116412	10386	11256	227	0	227	55	506	0	506	255	54	1015	0	0	0	0	0	52	35	33	68	120
November,2015	74020	0	74020	120011	10005	11049	360	0	360	51	541	0	541	206	43	1017	0	0	0	0	0	62	31	29	60	122
December,2015	72935	0	72935	122318	8895	9706	170	0	170	53	564	0	564	238	39	995	0	0	0	0	0	32	23	32	55	87
January,2016	69236	2870	72106	102366	7508	7805	199	7	206	59	480	29	509	235	0	961	21	1	0	1	0	37	25	30	55	92
February,2016	68192	700	68892	120199	8419	9036	204	0	204	45	561	28	589	238	0	946	2	0	0	160	83	79	36	20	56	135
March,2016	67243	977	68220	105703	7618	8148	266	0	266	32	549	0	549	211	0	910	0	0	0	104	0	73	22	28	49	122
April,2016	66558	788	67346	127617	8434	8909	248	0	248	26	609	0	609	232	0	595	0	0	0	0	0	74	25	23	44	118
May,2016	70765	1742	72507	129635	8664	9284	345	0	345	32	748	0	748	282	0	517	0	0	0	0	0	79	27	38	59	138
June,2016	69940	595	70535	129675	8594	9156	180	0	180	24	315	0	315	169	0	106	0	0	0	72	1	54	11	47	47	101
July,2016	70061	643	70704	124007	8571	9183	212	0	212	29	389	0	389	238	0	255	0	0	0	116	21	45	19	37	51	96
August,2016	68381	854	69235	124743	8564	9178	208	14	222	60	467	0	467	164	0	522	0	0	0	0	4	78	18	43	61	139
September,2016	69778	1066	70844	118714	8100	8628	202	5	207	30	361	0	361	216	0	564	0	0	0	5800	0	40	15	52	56	96
October,2016	65568	1283	66851	124226	8580	9143	204	0	204	66	483	0	483	251	0	613	0	0	0	0	12	49	21	50	70	119
November,2016	65915	1286	67201	135679	8507	8975	349	3	352	88	842	0	842	271	0	564	0	0	0	0	0	74	25	35	62	136
December,2016	63940	1165	65105	126794	7995	8490	185	3	188	70	541	50	591	244	0	520	0	0	0	0	0	61	12	36	46	107
January,2017	68580	1141	69721	135080	8832	9226	236	0	236	47	360	341	701	241	0	694	2	0	0	0	0	56	9	37	45	101
February,2017	63736	1302	65038	128571	8272	8928	205	4	209	61	652	156	808	240	0	839	7	0	0	0	0	47	10	32	42	89
March,2017	63942	1616	65558	129797	8313	8829	229	4	233	57	582	69	651	257	0	1134	13	0	0	0	0	51	21	49	70	121
April,2017	61020	1646	62666	128509	8683	9201	251	0	251	59	310	10	320	265	0	1039	21	0	0	0	0	34	13	39	49	83
May,2017	62206	1487	63693	125725	8597	9209	238	2	240	51	395	0	395	296	0	707	15	0	0	0	0	43	12	47	59	102
June,2017	61146	1473	62619	122063	7605	8052	197	8	205	73	188	0	188	119	0	758	5	0	0	0	0	50	10	32	41	91
July,2017	62547	1551	64098	128186	8532	9042	228	5	233	68	456	0	456	204	0	917	12	0	0	0	0	77	14	30	41	118
August,2017	61335	1564	62899	125921	8139	8701	237	15	252	66	476	0	476	176	0	875	5	340	0	0	0	56	14	39	53	109
September,2017	61414	1441	62855	126350	7344	7931	208	10	218	41	348	0	348	255	0	915	3	0	0	0	0	31	21	29	48	79
October,2017	60399	1512	61911	129437	7978	8687	245	2	247	36	428	0	428	242	0	718	7	0	0	0	0	45	23	39	62	107
November,2017	58767	1555	60322	128706	8011	8684	198	6	204	26	432	0	432	285	113	615	1	0	0	0	0	25	30	40	70	95
December,2017	56502	1528	58030	124062	6638	7102	249	1	250	33	365	78	443	202	59	525	0	0	0	0	0	38	21	35	56	94
January,2018	52175	1800	53975	141496	8286	8768	297	0	297	40	839	1	840	238	50	411	2	0	0	0	0	37	28	46	74	111
February,2018	45604	1718	47322	128704	7951	8537	215	0	215	29	472	25	497	228	135	462	0	0	0	0	0	21	17	40	56	77
March,2018	49918	1538	51456	112694	8012	8383	265	1	266	35	501	0	501	340	72	411	0	0	0	0	0	36	14	39	53	89
April,2018	51957	1723	53680	116505	8154	8687	119	0	119	19	403	0	403	280	217	325	0	0	0	0	20	20	11	32	41	61
May,2018	53698	1740	55438	92756	7988	8406	114	1	115	32	313	0	313	286	48	434	0	0	0	0	15	39	14	29	43	82
June,2018	52109	1850	53959	107927	7408	7840	119	0	119	34	216	0	216	237	52	866	0	0	0	0	0	40	20	33	34	74
July,2018	54502	2164	56666	123465	7977	8385	164	0	164	28	176	22	198	220	83	1066	0	0	0	0	0	23	23	33	56	79
August,2018	54136	1673	55809	122365	7423	7967	146	0	146	37	47	47	94	224	88	969	0	0	0	0	0	15	29	21	50	65
September,2018	55321	2163	57484	124356	7096	7607	187	1	188	45	75	0	75	346	66	843	6	0	0	0	0	33	25	44	63	96
