monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
June,2007	31665	0	31665	24302	2803	0	44	0	44	0	0	0	0	0	294	0	0	0	0	0	0	27	14	0	14	41
July,2007	34165	0	34165	24940	3130	0	24	0	24	0	4	0	4	0	251	0	0	0	0	0	0	55	33	0	33	88
August,2007	35564	0	35564	23592	2579	0	21	0	21	0	0	0	0	0	243	0	0	0	0	0	0	36	15	0	15	51
September,2007	35768	0	35768	20894	3516	0	27	0	27	0	6	0	6	0	408	0	0	0	0	0	0	16	7	0	7	23
October,2007	35072	0	35072	22076	3986	0	41	0	41	0	5	0	5	0	137	0	0	0	0	0	0	11	8	0	8	19
November,2007	34120	0	34120	20639	3983	0	60	0	60	0	9	0	9	0	101	0	0	0	0	0	0	18	5	0	5	23
December,2007	36263	0	36263	16959	4621	0	67	0	67	0	9	0	9	0	147	0	0	0	0	0	0	18	14	0	14	32
January,2008	39247	0	39247	18029	4613	0	72	0	72	0	29	0	29	0	216	0	0	0	0	0	0	23	28	0	28	51
February,2008	35783	0	35783	15912	4669	0	75	0	75	0	33	0	33	0	231	0	0	0	0	0	0	41	20	0	20	61
March,2008	38371	0	38371	11568	5621	0	60	0	60	0	30	0	30	0	267	0	0	0	0	0	0	26	17	0	17	43
April,2008	38691	0	38691	11897	5188	0	75	0	75	0	24	0	24	0	286	0	0	0	0	0	0	22	20	0	20	42
May,2008	37394	0	37394	20719	5342	0	94	0	94	0	39	0	39	0	279	0	0	0	0	0	0	20	16	0	16	36
June,2008	37667	0	37667	20920	5419	0	66	0	66	0	34	0	34	0	293	0	0	0	0	0	0	31	33	0	33	64
July,2008	38480	0	38480	24991	5901	0	92	0	92	0	32	0	32	0	316	0	0	0	0	0	0	26	29	0	29	55
August,2008	36052	0	36052	24987	6021	0	99	0	99	0	9	0	9	0	319	0	0	0	0	0	0	16	11	0	11	27
September,2008	33605	0	33605	22971	3753	0	88	0	88	0	20	0	20	0	120	0	0	0	0	0	0	46	29	0	29	75
October,2008	36655	0	36655	24763	5315	0	102	0	102	0	34	0	34	0	334	0	0	0	0	0	0	27	37	0	37	64
November,2008	38648	0	38648	30057	5978	0	328	0	328	0	71	0	71	0	682	0	0	0	0	0	0	93	72	0	72	165
December,2008	36176	0	36176	25142	5416	0	91	0	91	0	15	0	15	0	1333	0	0	0	0	0	0	12	16	0	16	28
January,2009	38909	0	38909	28195	6274	0	92	0	92	0	42	0	42	0	4397	0	0	0	0	0	0	9	14	0	14	23
February,2009	39007	0	39007	27906	6212	0	109	0	109	0	50	0	50	0	464	0	0	0	0	0	0	12	27	0	27	39
March,2009	40152	0	40152	29831	6236	0	132	0	132	0	28	0	28	0	345	0	0	0	0	0	0	40	38	0	38	78
April,2009	38125	0	38125	39898	6034	0	551	0	551	0	6	0	6	0	464	0	0	0	0	0	0	176	84	0	84	260
May,2009	38345	0	38345	27946	5184	0	122	0	122	0	2	0	2	0	0	0	0	0	0	0	0	45	37	0	37	82
June,2009	35082	0	35082	29099	4766	0	101	0	101	0	2	0	2	0	0	0	0	0	0	0	0	37	18	0	18	55
July,2009	36845	0	36845	32817	5168	0	156	0	156	0	1	0	1	0	0	0	0	0	0	0	0	84	60	0	60	144
August,2009	36881	0	36881	29724	5373	0	126	0	126	0	1	0	1	0	0	0	0	0	0	0	0	130	38	0	38	168
September,2009	36072	0	36072	30806	4672	0	72	0	72	0	5	0	5	0	0	0	0	0	0	0	0	75	29	0	29	104
October,2009	35767	0	35767	30269	5083	0	115	0	115	0	48	0	48	0	0	0	0	0	0	0	0	115	34	0	34	149
November,2009	37183	0	37183	34686	4955	0	111	0	111	0	63	0	63	0	0	0	0	0	0	0	0	109	44	0	44	153
December,2009	38551	0	38551	31860	4889	0	105	0	105	0	25	0	25	0	0	0	0	0	0	0	0	63	35	0	35	98
January,2010	35998	0	35998	33394	4884	0	91	0	91	0	49	0	49	0	0	0	0	0	0	0	0	60	27	0	27	87
February,2010	34054	0	34054	34414	4547	0	61	0	61	0	81	0	81	0	0	0	0	0	0	0	0	53	69	0	69	122
March,2010	37383	0	37383	41457	4756	0	79	0	79	0	131	0	131	0	0	0	0	0	0	0	0	46	61	0	61	107
April,2010	35896	0	35896	34935	4903	0	60	0	60	0	54	0	54	0	61	0	0	0	0	0	0	46	58	0	58	104
May,2010	35965	0	35965	35593	4745	0	54	0	54	0	67	0	67	0	30	0	0	0	0	0	0	58	47	0	47	105
June,2010	37803	0	37803	40659	4359	0	26	0	26	0	81	0	81	0	131	0	0	0	0	0	0	36	65	0	65	101
July,2010	37437	0	37437	37991	4594	0	41	0	41	0	71	0	71	0	144	0	0	0	0	0	0	65	66	0	66	131
August,2010	38021	0	38021	35909	4697	0	47	0	47	0	25	0	25	0	116	0	0	0	0	0	0	43	61	0	61	104
September,2010	31548	0	31548	36347	4401	0	36	0	36	0	23	0	23	0	91	0	0	0	0	0	0	36	50	0	50	86
October,2010	37272	0	37272	36261	4689	0	178	0	178	0	56	0	56	0	124	0	0	0	0	0	0	49	40	0	40	89
November,2010	37603	0	37603	39754	5205	0	453	0	453	0	303	0	303	0	115	0	0	0	0	0	0	140	135	0	135	275
December,2010	37280	0	37280	37612	4585	0	217	0	217	0	236	0	236	0	44	0	0	0	0	0	0	42	70	0	70	112
January,2011	37489	0	37489	36671	4695	0	76	0	76	0	53	0	53	0	72	0	0	0	0	0	0	10	22	0	22	32
February,2011	36063	0	36063	34433	4740	0	57	0	57	0	83	0	83	0	104	0	0	0	0	0	0	9	16	0	16	25
March,2011	37228	0	37228	33944	4633	0	69	0	69	0	126	0	126	0	77	0	0	0	0	0	0	14	21	0	21	35
April,2011	36482	0	36482	39059	4786	0	301	0	301	0	207	0	207	0	100	0	0	0	0	0	0	102	89	0	89	191
May,2011	36601	0	36601	29114	4753	0	87	0	87	0	129	0	129	0	84	0	0	0	0	0	0	97	38	0	38	135
June,2011	35052	0	35052	34220	4393	0	76	0	76	0	113	0	113	0	58	0	0	0	0	0	0	64	34	0	34	98
July,2011	37718	0	37718	36459	5497	0	91	0	91	0	67	0	67	0	60	0	0	0	0	0	0	121	63	0	63	184
August,2011	36014	0	36014	33139	4369	0	48	0	48	0	8	0	8	0	56	0	0	0	0	0	0	88	36	0	36	124
September,2011	36526	0	36526	36843	4935	0	89	0	89	0	36	0	36	0	64	0	0	0	0	0	0	66	48	0	48	114
October,2011	34905	0	34905	32982	5424	0	117	0	117	0	82	0	82	0	50	0	0	0	0	0	0	109	65	0	65	174
November,2011	35415	0	35415	36477	5025	0	126	0	126	0	73	0	73	0	50	0	0	0	0	0	0	57	39	0	39	96
December,2011	34804	0	34804	35243	5313	0	108	0	108	0	54	0	54	0	52	0	0	0	0	0	0	60	35	0	35	95
January,2012	35890	0	35890	37271	5373	0	98	0	98	0	89	0	89	0	42	0	0	0	0	0	0	48	40	0	40	88
February,2012	35036	0	35036	37240	4707	0	92	0	92	0	89	0	89	0	45	0	0	0	0	0	0	29	37	0	37	66
March,2012	35418	0	35418	39651	4941	0	331	0	331	0	233	0	233	0	22	0	0	0	0	0	0	102	87	0	87	189
April,2012	35479	0	35479	36774	5038	0	82	0	82	0	102	0	102	0	22	0	0	0	0	0	0	54	29	0	29	83
May,2012	33595	0	33595	37406	4721	0	82	0	82	0	78	0	78	0	21	0	0	0	0	0	0	40	35	0	35	75
June,2012	33091	0	33091	34187	4736	0	102	0	102	0	63	0	63	0	14	0	0	0	0	0	0	51	46	0	46	97
July,2012	35821	0	35821	37007	5419	0	112	0	112	0	61	0	61	0	16	0	0	0	0	0	0	46	46	0	46	92
August,2012	34009	0	34009	35153	4130	0	81	0	81	0	32	0	32	0	5	0	0	0	0	0	0	33	29	0	29	62
September,2012	36769	0	36769	41967	5217	0	428	0	428	0	239	0	239	0	4	0	0	0	0	0	0	101	88	0	88	189
October,2012	34367	0	34367	38018	4849	0	123	0	123	0	80	0	80	0	1	0	0	0	0	0	0	71	35	0	35	106
November,2012	35173	0	35173	39155	4732	0	108	0	108	0	101	0	101	0	26	0	0	0	0	0	0	33	52	0	52	85
December,2012	35588	0	35588	37480	5179	0	165	0	165	0	91	0	91	0	34	0	0	0	0	0	0	42	43	0	43	85
January,2013	35230	0	35230	39602	5324	5530	173	1	174	17	195	0	195	36	39	0	0	0	0	0	0	75	55	14	69	144
February,2013	33573	0	33573	39530	4573	4847	132	0	132	21	182	0	182	45	28	0	0	0	0	0	0	26	47	7	54	80
March,2013	34607	0	34607	39208	4597	4875	129	0	129	22	105	0	105	88	20	0	0	0	0	0	0	34	25	11	36	70
April,2013	33412	0	33412	39593	4935	5270	98	0	98	19	175	0	175	64	20	0	0	0	0	0	0	31	31	16	47	78
May,2013	35210	0	35210	43049	4893	5191	321	0	321	19	253	0	253	25	17	0	0	0	0	0	0	54	58	26	84	138
June,2013	34025	0	34025	39621	4493	4818	86	2	88	11	154	0	154	81	19	0	0	0	0	0	0	45	14	9	23	68
July,2013	35408	0	35408	37752	5201	5493	97	1	98	8	160	0	160	33	1	0	0	0	0	0	0	40	26	27	53	93
August,2013	31846	0	31846	38558	4302	4580	84	0	84	13	111	0	111	56	0	0	0	0	0	0	0	28	19	17	36	64
September,2013	33797	0	33797	41477	4805	5084	82	0	82	18	170	0	170	63	0	0	0	0	0	0	0	43	30	14	44	87
October,2013	33718	0	33718	43292	5251	5526	257	0	257	15	198	0	198	42	0	0	0	0	0	0	0	32	45	23	68	100
November,2013	34777	0	34777	41308	4517	4754	125	0	125	15	228	0	228	73	0	0	0	0	0	0	0	37	30	16	46	83
December,2013	33061	0	33061	40070	4687	4886	94	0	94	12	170	0	170	41	0	0	0	0	0	0	0	21	32	20	52	73
January,2014	34803	0	34803	41995	4841	5129	72	0	72	19	191	0	191	58	0	56	0	0	0	0	0	16	23	13	36	52
February,2014	32558	0	32558	38709	4230	4477	68	0	68	19	116	0	116	34	0	56	0	0	0	0	0	20	32	19	51	71
March,2014	34366	0	34366	38417	4752	5086	70	0	70	14	116	0	116	34	5	75	0	0	0	0	0	14	26	15	41	55
April,2014	32056	0	32056	38213	4720	5009	104	0	104	18	124	0	124	84	30	70	0	0	0	0	0	31	30	14	44	75
May,2014	32500	0	32500	39259	4513	4816	108	0	108	16	83	0	83	85	35	147	0	0	0	0	0	10	22	14	36	46
