Data,Organisation unit,Value
No. of Unions,Manda Upazila,3038.0
No. of Unions,Rajbari Sadar Upazila,2646.0
No. of Unions,Jamalganj Upazila,0.0
No. of Unions,Mongla Upazila,1168.0
No. of Unions,Baraigram Upazila,672.0
No. of Unions,Daudkandi Upazila,0.0
No. of Unions,Dhunat Upazila,70.0
No. of Unions,Pabna Sadar Upazila,50.0
No. of Unions,Kamalganj Upazila,72.0
No. of Unions,Shailkupa Upazila,0.0
No. of Unions,Chuadanga Sadar Upazila,0.0
No. of Unions,Hijla Upazila,30.0
No. of Unions,Gopalpur Upazila,154.0
No. of Unions,Dupchanchia Upazila,0.0
No. of Unions,Rayganj Upazila,36.0
No. of Unions,Tungipara Upazila,65.0
No. of Unions,Madarganj Upazila,3301.0
No. of Unions,Sandwip Upazila,150.0
No. of Unions,Islampur Upazila,2556.0
No. of Unions,Biswanath Upazila,1552.0
No. of Unions,Kishoreganj Upazila,18.0
No. of Unions,Mohammadpur Upazila,600.0
No. of Unions,Singair Upazila,319.0
No. of Unions,Singra Upazila,2556.0
No. of Unions,Pekua Upazila,0.0
No. of Unions,Anowara Upazila,0.0
No. of Unions,Dighalia Upazila,672.0
No. of Unions,Lohagora Upazila,36.0
No. of Unions,Gabtali Upazila,1254.0
No. of Unions,Juri Upazila,510.0
No. of Unions,Barlekha Upazila,180.0
No. of Unions,Beani Bazar Upazila,1826.0
No. of Unions,Chatmohor Upazila,99.0
No. of Unions,Kotchandpur Upazila,0.0
No. of Unions,Bhanga Upazila,308.0
No. of Unions,Debiganj Upazila,10.0
No. of Unions,Manikganj Sadar Upazila,90.0
No. of Unions,Magura Sadar Upazila,0.0
No. of Unions,Kaliganj SK Upazila,7.0
No. of Unions,Bhariab Upazila,0.0
No. of Unions,Kashiani Upazila,14.0
No. of Unions,Daulatpur MG Upazila,264.0
No. of Unions,Panchhari Upazila,45.0
No. of Unions,Rani Nagar Upazila,0.0
No. of Unions,Dacope Upazila,2178.0
No. of Unions,Ajmiriganj Upazila,0.0
No. of Unions,Sariakandi Upazila,5898.0
No. of Unions,"Dakshin Sunamganj Upazila, Sunamganj",0.0
No. of Unions,Kanaighat Upazila,585.0
No. of Unions,Muksudpur Upazila,0.0
No. of Unions,Rajapur Upazila,0.0
No. of Unions,Tazumuddin Upazila,0.0
No. of Unions,Belai Chhari Upazila,12.0
No. of Unions,Tarash Upazila,96.0
No. of Unions,Lalpur Upazila,20.0
No. of Unions,Saturia Upazila,207.0
No. of Unions,Burhanuddin Upazila,0.0
No. of Unions,Kulaura Upazila,2191.0
No. of Unions,Kalaroa Upazila,0.0
No. of Unions,Rajnagar Upazila,584.0
No. of Unions,Naogaon Sadar Upazila,96.0
No. of Unions,Pangsha Upazila,320.0
No. of Unions,Alikadam Upazila,0.0
No. of Unions,Nachole Upazila,4.0
No. of Unions,Chitalmari Upazila,210.0
No. of Unions,Ashuganj Upazila,42.0
No. of Unions,Nagarkanda Upazila,0.0
No. of Unions,Niamatpur Upazila,0.0
No. of Unions,Maulavi Bazar Sadar Upazila,132.0
No. of Unions,Patnitola Upazila,1045.0
No. of Unions,Ghior Upazila,217.0
No. of Unions,Mahalchhari Upazila,130.0
No. of Unions,Sylhet Sadar Upazila,1169.0
No. of Unions,Narsingdi Sadar Upazila,3430.0
No. of Unions,Naikhongchhari Upazila,10.0
No. of Unions,Barguna Sadar Upazila,4340.0
No. of Unions,Bhangura Upazila,18.0
No. of Unions,Godagari Upazila,0.0
No. of Unions,Mehendiganj Upazila,75.0
No. of Unions,Abhaynagar Upazila,0.0
No. of Unions,Banaripara Upazila,0.0
No. of Unions,Kalai Upazila,0.0
No. of Unions,Shibalaya Upazila,112.0
No. of Unions,Fulgazi Upazila,1050.0
No. of Unions,Boda Upazila,0.0
No. of Unions,Belabo Upazila,16.0
No. of Unions,Fulchhari Upazila,280.0
No. of Unions,Badalgachhi Upazila,368.0
No. of Unions,Mollahat Upazila,21.0
No. of Unions,Komolnogor Upazila,0.0
No. of Unions,Dumki Upazila,580.0
No. of Unions,Trishal Upazila,0.0
No. of Unions,Manirampur Upazila,680.0
No. of Unions,Lohajang Upazila,10.0
No. of Unions,Nalchity Upazila,70.0
No. of Unions,Rajoir Upazila,0.0
No. of Unions,Jurai Chhari Upazila,108.0
No. of Unions,Chatkhil Upazila,0.0
No. of Unions,Kamarkhanda Upazila,952.0
No. of Unions,Bauphal Upazila,0.0
No. of Unions,Nawabganj DP Upazila,1215.0
No. of Unions,Ghoraghat Upazila,4.0
No. of Unions,Tarail Upazila,210.0
No. of Unions,Itna Upazila,0.0
No. of Unions,Alfadanga Upazila,0.0
No. of Unions,Char Fassion Upazila,0.0
No. of Unions,Fakirhat Upazila,0.0
No. of Unions,Mirzaganj Upazila,0.0
No. of Unions,Santhia Upazila,0.0
No. of Unions,Zanzira Upazila,12.0
No. of Unions,Shajahanpur Upazila (Majhira),211.0
No. of Unions,Kendua Upazila,0.0
No. of Unions,Madhupur Upazila,0.0
No. of Unions,Ramganj Upazila,0.0
No. of Unions,Fulbaria Upazila,39.0
No. of Unions,Aditmari Upazila,136.0
No. of Unions,Puthiya Upazila,0.0
No. of Unions,Companiganj SH Upazila,0.0
No. of Unions,Dhamairhat Upazila,0.0
No. of Unions,Damurhuda Upazila,28.0
No. of Unions,Porsha Upazila,312.0
No. of Unions,Raipura Upazila,5217.0
No. of Unions,Kachua BH Upazila,0.0
No. of Unions,Sarishabari Upazila,3209.0
No. of Unions,Austagram Upazila,0.0
No. of Unions,Rupganj Upazila,0.0
No. of Unions,Dimla Upazila,354.0
No. of Unions,Saghata Upazila,790.0
No. of Unions,Sreebardi Upazila,0.0
No. of Unions,Goalanda Ghat Upazila,1036.0
No. of Unions,Bhedarganj Upazila,78.0
No. of Unions,Jiban Nagar Upazila,0.0
No. of Unions,Nakla Upazila,234.0
No. of Unions,Amtali Upazila,59771.0
No. of Unions,Kapasia Upazila,0.0
No. of Unions,Feni Sadar Upazila,24.0
No. of Unions,Sonagazi Upazila,2881.0
No. of Unions,Khansama Upazila,1141.0
No. of Unions,Bhuapur Upazila,126.0
No. of Unions,Kushtia Sadar Upazila,686.0
No. of Unions,Kurigram Sadar Upazila,8.0
No. of Unions,Kalukhali Upazila,50.0
No. of Unions,Kazipur Upazila,828.0
No. of Unions,Daganbhuiyan Upazila,8.0
No. of Unions,Gobindaganj Upazila,4522.0
No. of Unions,Bagatipara Upazila,425.0
No. of Unions,Bera Upazila,576.0
No. of Unions,Terokhada Upazila,1344.0
No. of Unions,Dashmina Upazila,0.0
No. of Unions,Kaliganj JD Upazila,0.0
No. of Unions,Mirpur Upazila,2592.0
No. of Unions,Babuganj Upazila,0.0
No. of Unions,Narayanganj Sadar Upazila,0.0
No. of Unions,Charghat Upazila,0.0
