Data,Organisation unit,Value
i6QEYClHdq0,dNLjKwsVjod,15409.0
u9OhIVDEWsy,dNLjKwsVjod,88179.0
SfAMOtgRGMl,dNLjKwsVjod,29587.0
MHYV3eFwGZU,dNLjKwsVjod,22690.0
GrWwPolhzSH,dNLjKwsVjod,35947.0
EIYwrOwQp1b,dNLjKwsVjod,44665.0
MjZc6wdibMI,dNLjKwsVjod,6600.0
aCNUUnn9WRa,dNLjKwsVjod,55580.0
Nx1PwHixPdu,dNLjKwsVjod,99356.0
JAyhRsqgHlq,dNLjKwsVjod,21552.0
LJUDUzZRzM9,dNLjKwsVjod,3235.0
v772UnlCScj,dNLjKwsVjod,10826.0
gqhJ7uUEVvH,dNLjKwsVjod,22144.0
QBuqiBnunbj,dNLjKwsVjod,47148.0
WbJrqc7RiNR,dNLjKwsVjod,70881.0
vhYNM40e45e,dNLjKwsVjod,1455.0
tZJ5q911iIz,dNLjKwsVjod,46200.0
