Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	16253	45157	61410	55420	116830	18237	17348	15518	12194	5432	2178	4558	4113	1156	4768	3489	4514	5993	3872	2974	3689	5034	288	1295	288	561	11	69	5092	1436	13355	13912	14067	12892	13427	492	1693	1287	153	6349	7380	3721	6401	2748	2893	15770	16836	17254	16889	16654	16703	17957	15971	226	58	22	45	16	61	34	13	3057	3165	3650	21043	107839	21581	141	1391	580	2284
Khulna	14874	45250	60124	49298	109422	20350	20367	18688	12573	4522	950	3100	4503	1274	4643	4349	4951	6267	4477	3950	4511	5816	231	1082	231	532	8	63	3376	1155	9823	10180	11097	10224	10061	295	1632	1108	74	7610	8105	2955	7568	2800	3255	11849	13370	13260	13023	12399	13924	11784	12798	137	131	33	56	20	76	20	10	2761	2867	2757	27441	132364	10334	151	895	558	7302
Barisal	6692	21151	27843	26843	54686	7617	6685	6166	4447	3488	963	1837	1002	769	2499	2195	2823	2920	2328	1916	2233	2739	154	537	154	171	3	37	1146	300	8847	8756	9082	8030	7929	343	1613	525	64	3294	4145	1168	2838	1145	1278	7357	9202	9622	8940	7883	8841	7613	6773	74	20	12	37	7	44	22	10	1278	1354	703	11891	59774	5252	6	397	327	1216
Dhaka	20939	71923	92862	84522	177384	38504	38609	32339	22511	7952	1870	6128	6719	1860	9119	8862	10859	12992	7819	7126	8608	10196	990	3748	990	711	211	364	5170	1487	24290	23881	23682	23500	21653	1165	3076	3683	516	8985	15372	5855	17191	4657	6163	28157	31124	31579	30290	27615	29687	25773	23357	316	83	19	31	20	51	38	6	4123	4218	2922	54116	278023	12319	76	1434	916	5059
Chittagong	21590	86028	107618	95368	202986	31029	27829	24151	19542	10437	3536	7422	3701	3639	9596	9054	10106	11397	9049	8301	8610	10423	697	3789	697	665	16	88	4224	1173	29688	29208	29259	26127	25792	674	2392	1889	231	9660	15851	6680	16099	6020	5523	34814	37412	36744	34782	31807	34451	29304	23680	244	151	48	80	21	101	52	12	4056	4221	3656	38261	196808	12081	179	1523	1002	3519
Sylhet	12092	34926	47018	41448	88466	14227	12440	10615	8264	4685	3151	2425	1322	1488	3648	3591	4261	5075	3495	3015	3565	4376	138	681	138	470	119	173	2284	493	9318	9429	9574	8758	8681	392	2351	634	110	2831	5719	1971	6442	1875	2116	12174	11991	11891	11818	10582	12109	10587	11181	87	58	77	122	30	152	36	9	1276	1473	1404	13922	76611	4243	141	422	303	1243
Rangpur	15902	42949	58851	53184	112035	16904	15422	14037	10709	6291	1359	5000	2882	1359	4256	2999	3751	5331	4143	2698	3283	4313	324	810	324	305	11	60	2276	442	12699	20104	12558	11757	14543	750	1235	907	242	4661	10472	2645	7137	2150	2701	10790	12236	12284	11941	11902	13053	9750	14312	204	63	22	57	21	78	32	11	2324	2445	2726	15470	78178	11754	77	784	532	2196
Mymensingh	10581	31729	42310	41258	83568	9603	9225	8108	9170	6117	1538	2055	1228	674	2833	2579	2827	3889	2569	2326	2614	3487	116	783	116	166	2	23	2169	519	9401	8988	8523	7247	6710	364	344	452	233	3210	4192	1759	4206	1362	1227	6601	7182	7300	6920	6724	6145	8895	9879	66	51	34	41	12	53	13	7	1574	1647	1049	10735	65240	6259	177	362	316	1530
