Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	22951	41584	64535	59744	124279	19025	16866	13717	10758	4807	2132	3730	2823	1136	4165	3241	3713	5015	3512	2466	3080	4118	464	688	464	493	215	237	5021	1330	13416	13378	12755	12714	13821	577	7068	1159	276	5420	11410	2889	9576	1727	2417	13232	15845	16006	15840	15258	14799	13939	13217	150	41	6	35	19	54	32	3	4135	4224	4997	35401	226939	13231	182	3800	622	2305
Khulna	21252	43903	65155	55317	120472	19331	18242	16474	11141	4270	899	2420	2638	597	3645	3578	4719	5348	3538	3205	3705	4517	144	810	144	370	35	76	3192	1012	9583	9777	10473	9736	9966	531	4842	1244	192	5390	8168	1908	8778	1634	1843	12118	13915	13999	13759	12279	13295	12110	10606	332	105	18	56	32	88	35	26	3359	3508	3130	23371	137856	17309	122	1148	586	2687
Barisal	11016	21343	32359	31551	63910	7847	6689	5715	3834	2762	914	1412	682	832	2331	1851	2254	2586	1907	1533	1672	2218	307	591	307	303	40	55	1134	247	9450	9357	9213	8286	8318	337	4271	773	105	2704	5245	1139	3229	963	1180	8075	10239	10347	9682	7446	8398	8104	5524	140	25	20	19	14	33	16	4	1765	1818	2409	14590	78959	6281	74	374	353	2146
Dhaka	34130	71182	105312	89861	195173	31550	25208	21023	15299	8756	1879	3859	4580	1170	5953	5443	6702	7903	4820	4321	5027	6322	578	2021	578	732	266	334	4896	1561	22314	22270	23641	19376	21163	1006	11306	2602	548	8244	19080	4209	14681	2925	3720	22014	102298	26709	25726	21907	22196	21736	16246	253	93	27	31	25	56	38	27	5191	5312	11584	62468	311628	15395	654	1305	905	4908
Chittagong	33766	82665	116431	98988	215419	32815	27461	22624	17672	8153	2836	6327	2560	2641	7932	8415	7916	9999	6753	5449	6060	6886	613	3515	613	945	219	297	4282	1324	31643	31160	31061	26773	25510	696	10269	2944	549	11381	18871	6740	20303	3620	4167	29800	37694	48038	36888	30717	33089	29171	16870	339	108	52	68	44	112	95	13	5063	5283	8072	46777	238604	12956	482	1553	1063	3321
Sylhet	14784	31798	46582	43631	90213	14804	11511	10227	7952	5290	3029	2294	936	1161	3549	3637	3930	4802	2784	3000	3385	3987	58	651	58	606	57	106	2158	479	9832	9431	9511	8697	8569	213	5944	439	69	3003	5081	1657	10100	1866	1826	10093	12859	12237	11983	9643	12632	10863	10865	117	26	64	111	55	166	20	17	1657	1860	4165	14803	86980	5319	438	422	352	1446
Rangpur	20417	44481	64898	61569	126467	16302	14320	13243	10360	4727	958	3885	1950	1367	4119	3233	3287	4192	3658	2436	2884	3535	225	820	225	334	13	37	2586	549	11464	11054	10964	10260	12011	677	5557	1419	269	5932	9565	2715	7856	1205	2133	9811	12171	12186	11916	11198	11787	10249	10122	324	64	13	43	38	81	34	12	2561	2688	4469	22359	112333	15499	246	1159	611	4039
Mymensingh	15269	33320	48589	46686	95275	16288	9281	8267	5570	3998	1576	1853	897	651	2072	1791	2235	2954	1896	1773	2026	2739	76	859	76	221	44	62	2211	608	9530	7063	6752	6414	6583	281	2617	658	146	3496	5139	1618	5012	636	873	10388	7840	7606	7533	6925	5437	5410	7724	135	126	26	56	19	75	24	62	2047	2208	1578	16346	95250	6843	202	373	333	1497
