Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	15903	43167	59070	53102	112172	21024	19734	17570	13996	4609	2060	4297	4720	1661	4675	4153	5232	7881	4362	3717	4768	7048	212	2497	212	432	2	59	4841	1380	14828	14675	14404	13461	14055	1114	8780	923	361	10657	18437	3745	10778	3755	3858	16104	17079	17287	17047	18046	16329	14669	15111	38	33	30	32	11	43	14	6	4357	4420	5538	36011	250154	11463	93	1380	512	3128
Khulna	14471	44373	58844	42753	101597	19248	20281	17661	12855	3676	761	2497	3829	890	5317	5518	6286	8816	4546	4875	5795	8328	761	1690	761	463	2	71	4180	901	10190	9973	11127	10301	10543	798	4417	1057	162	6466	17901	3898	8200	3166	2481	12833	14264	14248	13733	13880	14288	12952	12851	103	28	15	41	18	59	13	5	3621	3698	3804	45980	245442	8365	92	1420	564	11027
Barisal	6675	19355	26030	24175	50205	8234	7236	6328	4912	3198	771	2062	1177	1010	4486	2388	3121	3747	2572	2318	2799	3571	78	1111	78	220	0	9	1045	233	8963	8614	8810	8235	7901	464	5665	643	125	4992	9078	1801	4675	2340	2689	7811	9953	10059	9536	9089	8809	8224	6536	69	42	9	17	6	23	9	1	1893	1926	1490	14114	86949	4551	6	242	292	1409
Dhaka	20942	65802	86744	71651	158395	43594	40580	34962	25141	6780	1273	5995	6289	2132	11405	10350	13375	17455	11201	9486	9996	14234	1598	7019	1598	1135	336	136	6145	1795	26281	25317	23667	22227	24137	1611	6251	3713	874	18581	39020	11107	27951	6297	7559	32493	36481	36335	36707	35687	33430	27458	21747	397	133	12	35	21	56	18	4	5329	5407	5794	86975	426591	13106	70	1508	821	5523
Chittagong	24352	79197	103549	84327	187876	36370	30968	25858	21673	8893	3305	6649	2918	4013	10382	10080	10900	12928	10240	9376	10041	12623	718	5838	718	745	109	190	3783	967	30821	29623	29155	27316	26719	1931	10088	1867	428	14529	30578	9765	17724	6978	6600	34034	38422	38222	37264	36630	34442	31882	22313	169	103	33	54	28	82	53	13	5551	5684	5891	52258	299102	12659	935	1963	983	4036
Sylhet	11883	33288	45171	38835	84006	13906	12165	11118	9742	4436	2742	2130	907	1475	3752	3931	4336	5775	3489	3714	3969	5237	110	1752	110	532	4	167	1974	653	10288	9818	9207	8672	8499	452	4462	612	102	5337	9844	2230	5893	3141	3609	12685	13454	13203	12241	11500	12208	11479	11024	75	24	51	66	45	111	22	12	1796	1941	2155	17571	109426	3494	25	414	320	1248
Rangpur	15686	41620	57306	48512	105818	20616	18321	16032	12969	5963	913	4798	3074	2178	5442	4209	5098	7629	4884	3746	4693	6923	359	2526	359	427	29	81	2983	781	13152	12539	12000	10930	11157	839	6451	871	91	9629	18722	3785	11774	3193	3495	12421	14161	13742	14695	13743	14929	11502	14819	43	28	22	41	23	64	16	5	3175	3260	4322	28920	178063	12144	193	1095	532	2326
Mymensingh	9014	30640	39654	38075	77729	10599	10479	9759	7829	4432	1605	2178	1261	757	3016	2782	3419	4374	2813	2431	3149	3856	226	1530	226	325	201	199	2192	508	9572	9616	9144	8063	7388	529	3772	238	96	4637	10054	2251	5599	1862	1896	7268	8098	7947	7566	7815	7043	6404	9025	105	18	15	22	6	28	7	11	2184	2230	2054	20235	125021	6126	42	302	281	1459
