Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	16594	43566	60160	52582	112742	20816	19782	18135	14812	5324	2001	4751	5080	1991	5349	4450	5762	8495	4937	4017	5209	7399	418	3143	418	519	3	63	4911	1448	14077	14800	14669	13324	14041	1207	8250	1372	324	10613	19459	3926	10710	4283	4471	16811	17611	17550	20313	18526	16729	15020	16034	76	27	10	46	16	62	16	4	4946	5028	5990	36821	257798	11602	53	1255	510	2872
Khulna	14634	44660	59294	42971	102265	21025	20681	18149	13439	3933	711	2742	4183	3008	5485	5737	6174	8871	5304	5335	5635	8313	240	1993	240	383	12	59	3939	898	10035	9739	11044	10702	10840	817	4472	1302	173	6559	18507	3420	8592	3337	2967	13628	15059	14423	14077	14474	14896	13122	13554	110	53	34	51	24	75	33	1	4566	4675	3689	47220	253725	8733	65	1433	508	11438
Barisal	6509	19748	26257	23992	50249	8266	7482	6642	5361	3274	837	2148	1288	1263	3120	2785	3364	4131	2894	2617	3093	3934	86	1506	86	312	7	33	948	265	8909	8518	8772	8287	8154	560	6540	505	112	3765	8757	2009	4702	2740	2981	8316	10292	9965	9562	9279	9273	8570	7064	87	31	17	15	27	42	9	6	2084	2141	1257	13582	89018	4596	30	255	308	1517
Dhaka	20548	66253	86801	71612	158413	45520	40838	36035	26784	6819	1626	6591	6883	2557	12150	11258	14128	17821	12346	9921	10512	14861	1626	8022	1626	1702	653	482	6400	2359	26134	25358	24539	22609	24416	1666	6960	4004	921	18881	39768	11813	29058	7070	8416	34392	37863	37250	37094	36803	76240	27533	23465	314	108	13	55	19	74	20	9	6097	6200	5403	86813	455174	13620	412	1822	966	5477
Chittagong	23807	81027	104834	83566	188400	35579	30693	26478	23639	9098	3363	7625	3414	4892	11910	10873	12141	14354	12150	10389	11389	12821	750	4999	750	746	88	163	3828	1022	30946	29844	29763	27947	27844	1502	11027	1613	401	17233	31387	9855	19146	7672	7092	33797	37574	37446	36485	35571	34612	31547	23892	302	422	51	51	34	85	46	9	6184	6324	5306	57848	312941	11899	165	1272	904	3821
Sylhet	11351	33211	44562	39190	83752	14217	12407	11630	9689	4791	2858	2714	991	1720	4043	4122	4307	5949	3679	3619	3915	5401	162	2116	162	421	26	110	2040	650	9906	9332	9293	8896	8618	516	5171	615	140	5552	10423	1993	7013	3009	4880	11829	13240	12983	12299	11426	12498	11172	11690	43	109	65	88	39	127	15	16	1908	2066	2345	18860	106354	3298	37	442	296	1190
Rangpur	15037	42792	57829	48508	106337	20023	18022	16098	13204	5997	883	4978	3147	2623	5562	4126	5223	7446	5402	3801	4749	6616	294	2786	294	483	35	70	2757	664	12981	12533	12499	11212	11406	887	7281	862	88	9012	20051	3726	11794	3739	4057	12187	13440	13239	13090	13750	13705	10598	14898	76	40	17	49	34	83	23	6	3428	3540	4210	30642	181829	13235	217	1091	590	2295
Mymensingh	8898	31236	40134	38586	78720	11050	10342	9793	8800	4600	1616	2024	1359	870	2780	2490	3469	4418	2587	2275	3289	3968	194	1753	194	217	13	37	2215	555	9473	9047	8734	7707	7304	722	4368	286	128	4710	10696	2053	4956	2275	2161	7314	8234	7866	7588	7724	6697	7080	9329	89	23	22	31	12	43	10	3	2401	2457	2051	20784	119406	8736	48	299	250	1474
