Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	14947	47421	62368	56830	119198	18305	18457	14333	11196	5311	2602	3973	3681	1474	4147	3452	4218	5622	3695	3066	3416	4622	216	1453	216	492	107	131	5298	1544	13441	14000	14290	12978	13636	689	1024	1432	157	5422	8781	3829	7047	2634	3761	16642	17392	17051	17421	17072	16492	15053	14729	244	43	9	42	11	53	25	10	2901	2989	3146	27295	144286	12580	112	1213	579	2452
Khulna	14351	46923	61274	50226	111500	20178	18582	17480	12045	4325	971	2879	3881	1402	4477	3649	4438	5814	4745	3634	4141	5215	284	1421	284	717	477	292	3379	1463	10307	10747	11640	10778	10908	469	1793	1368	107	6065	10625	3298	9247	2599	2903	12850	13926	14036	14444	13485	14946	12414	12457	227	107	26	36	12	48	16	12	2698	2774	2679	32755	148154	9540	273	1130	633	8034
Barisal	6763	22473	29236	26746	55982	7488	6965	6058	4459	3416	943	2056	898	820	2329	2151	2487	2987	2084	1840	2074	2461	105	437	105	138	3	6	1139	253	9049	8997	9193	8298	7719	286	763	783	73	2780	3619	1219	3530	1345	1643	7588	9735	9319	9131	8154	8522	7366	6278	77	29	14	23	6	29	33	5	1297	1364	825	10849	66923	4815	48	353	314	1365
Dhaka	18443	76924	95367	85716	181083	34840	30209	27728	19240	7489	1537	4954	6127	1310	7642	7239	8881	11166	6163	5860	7107	8722	523	2410	523	685	213	327	5192	1503	22106	22299	21691	19666	21633	1075	4158	3482	570	9212	15546	4707	16273	3543	4219	26325	28041	28125	28155	25931	26359	23262	19209	216	60	17	42	13	55	27	7	3827	3916	2598	51764	268861	13558	262	1552	1001	4877
Chittagong	20119	89890	110009	95127	205136	33742	27682	23571	18690	9225	3255	7352	3270	3292	9163	8759	9285	11057	8360	7844	7894	9544	713	3195	713	637	78	127	3766	1344	28346	28384	27101	24362	23672	725	2881	2306	649	9495	16263	6269	16344	4924	5739	35499	37320	36294	34484	31342	34067	29686	22316	507	221	56	64	20	84	56	15	3914	4064	3223	42783	215025	11415	354	1336	936	3427
Sylhet	10825	34461	45286	40681	85967	14188	11283	9667	7776	4306	2801	2265	1044	1343	3184	3029	3354	4822	2577	2553	2873	3872	163	595	163	331	17	73	2022	669	8602	8676	8336	8158	7796	391	2111	743	89	2909	5839	2001	6766	1572	2036	13787	12219	12357	12260	10950	12198	10880	10258	116	41	60	111	26	137	26	10	1272	1445	1247	16762	88708	5218	26	432	289	1300
Rangpur	13410	45508	58918	53789	112707	16399	15544	13669	10578	5420	1251	4581	2551	1092	4169	3229	3827	4720	3719	2798	3119	4294	245	823	245	200	1	19	3171	400	12955	12801	12293	11493	13002	611	1830	1137	120	4750	9858	2441	7874	1839	2353	11386	12772	12730	12260	12841	12787	10485	12879	181	65	21	44	18	62	26	5	2121	2214	2318	17770	95152	11945	92	852	494	2225
Mymensingh	8494	35473	43967	41318	85285	11373	9403	8353	6666	4734	1482	2084	1186	599	2730	2838	3029	3924	2415	2289	2544	3298	175	1167	175	219	40	58	2119	526	9215	8718	8356	6849	6629	308	483	669	106	3572	4634	1937	4675	1349	1735	6777	7010	7108	6783	6359	6273	5500	9225	151	40	24	33	16	49	10	4	1514	1577	1019	11230	69273	6078	39	329	282	1564
