Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	16754	43535	60289	53555	113844	22471	19768	16885	13929	4343	1718	4279	4711	1743	4793	3976	4890	7577	4375	3649	4590	6797	158	2205	158	600	35	57	4676	1687	13747	14201	13637	13359	13025	828	8447	1184	441	9851	16528	3323	10273	3612	3394	15579	16514	16575	16668	18182	15896	14416	14777	38	15	6	12	4	16	12	1	3187	3216	3698	33644	224851	11035	57	1407	502	2696
Khulna	14479	45121	59600	42259	101859	20631	20103	17113	12669	3337	654	2276	3898	1125	5477	5411	6291	8185	5332	4806	5595	7674	222	2233	222	363	15	65	3610	1000	9785	9819	10689	10210	10116	584	2506	827	148	5496	16819	3072	7592	3230	2905	12273	13772	13730	13760	14383	14143	12047	12606	19	37	10	28	15	43	17	4	2715	2779	2783	43270	202014	8705	65	1433	608	11024
Barisal	6554	19623	26177	23446	49623	7460	6910	6035	4778	2997	753	1963	1223	1020	2700	2315	2956	3658	2497	2286	2552	3486	180	1106	180	156	1	23	1046	225	8885	8823	8809	8280	7845	517	4939	742	129	3358	7131	1758	4351	2316	2481	7677	9453	9510	9490	9026	8658	7916	6258	32	20	11	12	4	16	21	5	2434	2476	1080	12223	77814	5905	35	313	280	1472
Dhaka	20076	66423	86499	72791	159290	47435	45112	36821	28240	6357	1321	6276	6930	3024	11359	11596	13975	17342	11455	9312	11076	14163	1609	7208	1609	1231	339	167	5784	1826	26460	26518	24707	22572	24141	1119	5449	3628	942	19150	35747	10811	27907	6109	10677	31431	34742	34518	35058	34971	34764	27008	21222	372	184	19	30	9	39	28	5	4040	4100	3156	87109	417924	12620	57	1365	771	5288
Chittagong	22738	80196	102934	84276	187210	36534	30712	26223	22054	8640	3241	7141	3227	4483	11847	11018	11174	13016	11271	10377	10014	13070	548	5793	548	732	18	74	3670	1127	29783	29434	28764	27638	30139	1492	7967	2130	575	15359	29679	9139	16154	6750	6577	31954	35464	35433	35905	34254	38694	29784	22059	166	115	45	48	16	64	55	10	4301	4430	3841	55978	277305	11317	191	1298	872	3820
Sylhet	11340	31731	43071	49367	92438	15142	12241	10538	8853	3972	2547	2135	723	1254	3697	3781	4256	5670	3714	3621	3948	5086	197	2361	197	542	26	93	1773	598	9668	9391	9109	8434	8195	350	3526	649	131	6389	9732	2409	7235	2446	3209	11686	12350	12463	12052	11316	11739	11087	10661	33	10	41	61	30	91	27	21	1418	1557	1564	16562	103695	3306	19	380	270	1117
Rangpur	15087	43008	58095	49712	107807	22542	19655	16329	13988	5483	754	4841	3082	2183	5561	4118	5722	7815	5201	3891	5074	6904	393	2348	393	670	27	65	3126	750	13713	13005	12283	10936	10195	506	5118	894	63	9988	19815	7201	10629	3112	4139	11028	12959	12674	12886	14180	11790	10519	13743	55	17	11	43	8	51	20	8	2278	2357	3259	33815	165926	11444	253	4307	496	2382
Mymensingh	8602	30673	39275	37064	76339	10921	12248	9002	7580	4091	1327	1884	983	757	2934	2501	3174	4278	2820	7349	3115	3925	121	1131	121	176	11	17	2029	393	9648	9099	8721	7675	7110	418	2993	357	144	4246	9320	1961	4418	1448	1715	6459	7528	7239	7092	6787	6512	5734	8360	34	21	12	19	1	20	8	3	1770	1801	1150	19680	115173	5898	6	224	257	1460
