Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	18629	43885	62514	55191	117705	23537	20337	17776	13115	5128	2071	4463	4262	1820	5026	4068	5322	7333	4598	3851	4516	6046	157	1342	157	597	10	65	5030	1520	14448	16499	15695	14099	14829	740	5743	1288	210	5915	11636	3447	7289	3205	3440	16200	17115	17005	16783	16962	16092	15416	16201	169	57	21	40	16	56	25	8	3019	3108	5519	30394	188661	12333	320	1164	606	2235
Khulna	17080	43753	60833	48290	109123	25507	20494	17921	13307	4606	884	3535	5552	1345	4779	4353	5635	6999	4574	4022	5096	6505	189	1980	189	352	18	79	3361	1107	10674	10639	12616	11659	11902	648	4019	973	351	5920	13837	3225	8399	3316	3398	14557	15503	15136	14105	13935	15262	13337	13904	231	127	43	47	18	65	26	21	2835	2947	3341	38693	195622	10117	393	1032	669	6639
Barisal	7568	20355	27923	25420	53343	7942	6912	6005	4937	3288	922	2107	1037	952	2559	3339	2506	3074	2409	2145	2333	2771	185	906	185	292	12	36	1151	274	9323	8971	9724	8553	8191	505	3098	791	331	2977	6513	1150	3539	1829	1587	8306	10132	9985	9419	8758	9212	8307	6918	162	32	19	24	5	29	38	12	1505	1584	1204	14057	78941	5370	38	332	306	2003
Dhaka	23183	66842	90025	78659	168684	42119	37887	32611	24063	8023	1891	5782	7174	1905	9967	10646	11274	15020	8495	7707	9710	11141	520	2680	520	964	229	244	5171	1785	24920	24948	24980	22521	24219	1683	5591	3533	662	10745	23430	6452	19986	5200	7047	32112	35054	34417	33812	29970	31330	28707	22555	386	199	27	36	16	52	32	8	4179	4271	4059	65473	341456	17863	183	1609	867	5531
Chittagong	24620	80997	105617	87158	192775	39092	29093	25383	21413	9713	3589	8802	4106	4149	11241	10626	11554	13066	10515	9932	9977	11013	479	4486	479	890	104	273	4440	1554	31088	31879	29963	26807	26272	1095	8466	2166	446	14026	24322	7646	16413	7915	7113	35741	40384	39363	37167	33134	35295	31770	24840	407	338	62	91	26	117	69	19	4240	4445	5020	54099	259735	12886	902	1511	1094	3684
Sylhet	12324	33261	45585	39216	84801	16654	13666	11892	9611	5144	3078	2787	1420	1472	4068	3742	4474	5212	3533	3592	3888	4697	174	818	174	441	104	162	2239	735	10514	10326	10763	10010	9967	344	3506	919	190	3437	7157	2297	5035	2644	2887	13780	16894	13572	13268	15190	12970	12206	11960	73	35	86	150	37	187	31	17	1326	1561	1927	14192	79419	3960	214	456	294	1479
Rangpur	16672	44879	61551	53489	115040	18243	17684	15101	12249	6134	1141	5497	3068	1678	4627	3585	4288	5639	4076	3203	3787	4688	357	1158	357	292	5	40	2526	604	13809	13082	13324	11870	12398	776	6048	892	489	6711	16743	2872	10602	2469	2947	12648	13808	13651	12862	12821	13962	11117	14765	125	60	21	66	18	84	34	7	2272	2397	3731	30698	155792	12020	28	818	539	2760
Mymensingh	10503	32371	42874	41394	84268	11502	10296	9067	6899	4560	1646	2189	1419	885	2613	2565	3171	4337	2447	2243	2836	3832	184	1113	184	202	7	26	2144	522	7184	6954	6807	6254	6324	307	1714	427	131	3883	7183	1613	6126	1491	1431	7105	8006	7998	7602	7032	6444	5734	9765	133	51	34	49	9	58	15	8	1543	1624	1491	18703	106006	5992	652	308	275	1489
