Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	18386	43629	62015	54627	116642	21996	19658	17001	13392	5247	2192	4420	4041	1540	4977	4009	5042	6499	4380	3426	4162	5475	232	1467	232	599	15	94	5182	1507	14402	14448	15874	14347	14841	644	3411	1371	185	5988	7673	4025	6567	3145	3435	15486	16921	17129	16698	16791	16683	15201	15493	181	66	15	56	14	70	33	10	3022	3135	4219	23103	120629	11797	87	1252	577	2475
Khulna	16161	44766	60927	48186	109113	20703	20163	18342	12655	4276	901	3246	4793	1056	5016	4521	5365	6306	4722	3776	4918	5555	136	1185	136	374	17	86	3219	1058	10408	10256	11894	11069	10835	412	3208	1282	206	6626	9495	3035	8929	2713	3063	14800	13667	13783	13542	12777	14321	12567	12845	172	101	31	49	28	77	22	9	2906	3014	3828	28888	138141	9050	696	962	574	7807
Barisal	7402	21073	28475	25793	54268	8150	7299	6355	4976	3413	825	1868	1214	883	3340	2297	2571	2941	2291	1992	2239	2472	174	635	174	301	29	49	1135	274	9679	9039	9839	8859	8271	507	3019	779	149	2991	3908	1149	2950	1516	1489	7889	9845	10076	11625	8100	9158	8784	6757	191	47	9	30	7	37	37	9	1356	1439	893	11419	63547	5670	76	328	369	1315
Dhaka	23305	69120	92425	81611	174036	41662	37071	35957	24566	9293	2033	6242	7214	1954	9868	8803	11587	14679	8209	7672	8921	10719	1119	2762	1119	1526	596	576	5536	1617	25725	25231	25420	23088	23393	953	4046	3409	913	10542	17373	6492	20451	5749	6408	32039	32405	32752	31917	28813	31656	27062	23435	358	130	33	50	32	82	32	122	4008	4244	3689	59209	303558	27884	212	1465	900	5254
Chittagong	25518	82345	107863	91153	199016	32859	29164	25576	22073	10128	3457	8484	3940	4278	11130	10157	10463	11640	10396	9284	9047	9810	583	4225	583	752	90	168	4148	1389	31273	30053	30396	27563	26180	815	3802	1988	398	11135	17465	7459	15586	6162	6645	36786	38929	38598	36186	33190	36337	31865	22967	288	206	46	70	34	104	90	12	4177	4383	4197	39476	204046	11551	406	1475	942	3130
Sylhet	13297	32981	46278	40003	86281	16758	13050	11179	8749	4830	3027	2577	1409	1461	3807	3647	4353	4895	3455	3167	3630	4306	126	625	126	403	16	60	2082	561	10450	9820	10097	9543	9287	108	3158	647	95	3190	6517	1825	6419	1891	13059	14165	13909	13645	13547	11932	13641	12285	11551	161	25	79	132	25	157	34	39	1342	1572	1677	13729	76852	4688	138	387	316	1377
Rangpur	18168	42903	61071	53052	114123	29635	16920	15004	11784	6340	1256	5553	2997	1890	4497	3330	4226	5542	3900	3065	3656	4475	246	1139	246	393	9	40	2554	548	13590	14932	13202	12207	12998	628	2866	1145	209	4785	9048	2633	7273	1840	2508	12074	13090	12708	12406	12754	13961	10993	14172	113	39	21	67	17	84	37	10	2342	2473	3400	15901	85193	12779	401	917	543	3015
Mymensingh	11690	32267	43957	41354	85311	10962	9648	8460	6854	5014	1613	2321	1347	629	3285	2389	3314	3833	2682	2345	2910	3356	220	1011	220	174	0	20	2581	559	9445	8724	8467	7277	6899	312	1032	636	128	2800	4385	1782	5057	1455	1915	7499	7566	7417	7260	6275	6422	5746	9627	78	45	58	67	28	95	23	17	1541	1676	1443	9233	68564	6225	286	395	334	1655
