Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	17170	43932	61102	60644	121746	22602	21131	18209	14332	3685	1357	3908	4174	1907	4775	3981	4767	7082	4415	3646	4405	6469	139	2426	139	531	9	53	4931	1420	13139	13340	13839	12795	14013	619	9146	803	154	10281	16747	4068	10686	3740	3615	13872	15187	15711	15562	16052	15283	13897	13046	63	23	51	19	16	35	9	10	3071	3125	4168	35287	234186	12250	74	1346	528	3093
Khulna	15466	45987	61453	44783	106236	20610	20191	16978	12951	3090	635	2211	3986	914	5407	5309	5948	7801	5016	4727	5304	7299	209	1776	209	467	13	67	3986	924	10008	9939	10914	10632	10791	374	2767	702	105	6372	15498	4130	7788	2312	2145	11049	12968	13286	13261	13470	14732	12343	12107	34	36	27	35	10	45	15	23	2631	2714	3195	48417	230315	8567	42	1077	529	11759
Barisal	6733	19754	26487	23780	50267	8514	7758	6653	5152	2898	681	1839	1090	1067	2938	2609	4176	4964	2766	2523	2956	3729	123	1357	123	297	6	24	1120	223	10063	9217	8938	8468	8368	426	5505	668	87	8761	8884	2008	6075	2777	2523	7278	9271	9447	11192	9005	7625	6374	5969	44	26	2	11	4	15	20	18	1468	1521	1113	14318	103198	5227	20	373	311	1406
Dhaka	21046	67851	88897	72741	161638	44621	43084	37848	28369	5959	1179	6379	6960	2681	11190	10852	12466	16902	20561	9051	10216	13634	587	11956	587	1436	67	194	5704	1895	25950	24759	24027	22204	24010	946	8340	2991	483	19036	35676	11387	25062	7347	7516	29253	31643	34540	32345	31009	29768	23341	20259	293	87	15	117	14	131	21	7	4033	4192	3684	74328	413317	12313	75	1439	758	5688
Chittagong	23885	78751	102636	82116	184752	35518	31396	26638	22171	8255	3014	7708	3475	5452	11052	10004	11301	13441	11422	10009	11375	11901	780	8627	780	941	69	151	3930	1314	30844	29763	29966	28430	27752	1055	11247	1673	360	15875	30319	9444	16199	7500	7139	31743	35318	36076	35270	34058	33741	30205	22426	196	128	52	31	23	54	51	14	4203	4322	4329	55554	293039	12344	194	1459	947	3784
Sylhet	11277	33171	44448	40820	85268	16465	12989	11336	9278	4095	2268	2121	740	1781	3900	3899	4139	5840	3737	3557	3937	5122	450	2865	450	520	7	81	1760	721	9411	9102	8971	8304	7703	240	4026	615	88	5294	8342	1747	4529	2381	3118	11442	12083	16563	11901	11491	12164	9768	10072	33	18	59	56	16	72	23	11	1473	1579	1547	17813	98633	5860	37	428	351	1178
Rangpur	15364	42486	57850	48984	106834	20189	19853	16818	13585	5370	799	4813	2671	3115	5652	4382	5417	7486	5563	4183	4824	6820	368	2385	368	549	39	90	2843	862	13516	12801	12541	11356	10675	425	7024	1124	156	10633	15973	3845	10067	3287	4178	10554	12092	12045	11797	13597	12017	9089	12900	48	16	6	38	5	43	26	2	2132	2203	3512	29515	164616	11792	60	965	490	2310
Mymensingh	9250	29983	39233	37350	76583	10530	10131	9194	7549	3800	1138	1789	996	803	2775	2273	3012	4216	2542	2013	2927	3834	161	1252	161	128	2	22	1840	431	9363	8873	8458	7471	6975	215	2676	209	59	4979	10226	2242	4951	1550	1751	7054	7587	7519	7314	7020	6102	5688	7570	42	18	10	11	6	17	12	2	1517	1548	1338	23133	127109	5131	3	218	260	2252
