Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	18097	43630	61727	54446	116173	22118	20552	18105	14145	4542	1968	4641	5174	2139	5341	4306	5883	8071	5106	3969	5491	7214	294	2988	294	536	11	44	5181	1398	14332	14813	15447	14143	14003	910	8815	1205	200	11383	18706	4066	10772	4198	4258	17249	17564	17462	17200	18228	17567	15347	16529	90	26	22	42	14	56	21	1	3858	3936	5840	36109	249709	14139	81	1119	485	2356
Khulna	15889	45038	60927	45754	106681	20587	20859	18312	13886	4151	721	2761	4491	1351	5634	5542	6918	9483	5371	5227	6166	8622	621	1826	621	432	3	86	3633	1212	9787	10101	11578	11378	11241	1381	5377	867	353	7027	17042	3790	8177	3308	2985	13762	15003	14987	14072	14630	14808	13251	14383	80	68	25	54	14	68	30	5	3511	3614	3920	50279	238704	9137	98	1363	535	10145
Barisal	7191	20178	27369	25373	52742	9937	8025	6998	5922	3226	722	2217	1365	1141	3476	2915	3643	4217	3076	2913	3292	3898	186	1366	186	244	12	21	1115	261	9303	8962	9486	9087	8502	582	5991	593	189	4353	8453	2293	5237	2914	2925	8193	10123	11982	9632	9009	9557	8565	6822	62	22	19	17	11	28	14	3	1754	1799	1250	16888	85536	5530	15097	314	283	1343
Dhaka	22299	67617	89916	74944	164860	41718	40341	36190	27925	7020	1571	6911	7979	2647	12117	11407	13607	18271	11665	10022	10942	14093	1390	7856	1390	1338	258	189	6030	1612	26700	26069	25153	23293	27059	1646	7524	3663	865	19222	32592	12133	26056	6992	8230	34080	38262	36672	34791	34321	32738	28537	23870	453	198	21	37	20	57	15	9	4684	4765	4610	77353	403812	13967	59	1660	858	6721
Chittagong	25192	79365	104557	84781	189338	34434	31010	26653	23615	8930	3306	8059	3344	5303	12144	10976	12188	14515	11414	11567	11082	12614	577	4617	577	928	107	154	3994	1146	31931	30760	31051	29489	28620	1412	12211	1862	386	20141	31034	10041	21465	8385	7588	35208	38733	37640	40421	35408	35502	32070	22974	227	152	42	60	45	105	58	13	4865	5041	5634	57193	303334	13025	183	1455	1023	3960
Sylhet	12916	32835	45751	40291	86042	15182	13072	11610	9785	5018	3163	2522	1023	2062	4110	3989	4570	5798	3814	3849	4205	5333	137	1755	137	437	20	102	1941	598	10762	10322	10193	9786	9642	524	6356	560	169	4229	7948	2274	6771	2829	3817	14000	14558	14246	13829	12871	13453	12858	12550	89	49	80	135	50	185	23	35	1686	1929	2123	15892	98495	3674	9	412	309	1231
Rangpur	16967	43202	60169	49836	110005	22805	19074	17102	13868	6216	1010	4796	3250	2303	5461	4090	5360	7401	5101	3812	4984	6898	207	2368	207	500	32	67	2661	618	13566	12909	12861	11730	11239	823	6539	813	169	10682	18538	3154	11880	3479	3858	12701	13886	13522	12767	13335	14498	11576	15635	108	30	9	75	14	89	32	8	2713	2842	4243	28567	167394	13356	155	1105	569	2507
Mymensingh	9896	31853	41749	39762	81511	10619	9978	9292	7083	4525	1416	2355	1326	803	3066	2585	3279	4405	2875	2501	3027	3993	182	1133	182	260	24	27	2306	595	16120	9442	9079	7838	7108	463	4359	283	141	4384	8781	2441	5272	1785	1602	7413	8300	8207	7840	7375	7394	6759	9393	52	23	23	34	12	46	14	5	1822	1887	1816	18388	110676	6238	9	325	261	1534
