Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	17598	43148	60746	55469	116215	22272	24914	18344	14635	4503	1870	4606	4740	2162	5479	4487	5730	8045	4924	4005	5359	7256	256	2592	256	556	2	49	4788	1502	14339	14434	15021	14317	14327	1063	8480	1389	266	11276	18904	4263	11197	4617	4544	16535	17265	17168	16822	18274	16719	16207	15464	105	29	18	31	5	36	17	17	3582	3652	5239	38332	274726	11159	77	1014	548	2301
Khulna	15721	46126	61847	45588	107435	22689	21658	19206	14372	3864	784	2850	4513	1186	5339	5318	6664	8548	5111	4990	5826	7590	632	2303	632	427	6	78	3478	1323	10332	10350	11804	11286	11381	1568	5160	911	248	6164	17229	3732	7129	3773	3250	13760	14949	14316	13898	13576	15393	12913	13888	87	54	33	46	15	61	22	9	3177	3269	3561	40475	246311	9421	234	1399	588	9129
Barisal	6773	19902	26675	22011	48686	15556	7596	6684	5258	3108	750	2082	1227	1210	3228	2644	3146	3986	2998	2554	2925	3589	86	1115	86	232	18	25	1037	256	8930	8743	9112	8565	8070	632	5468	513	141	4670	9236	1904	4247	3121	2952	7607	9413	9493	9297	8305	8724	7628	6506	93	38	14	17	7	24	14	9	1680	1727	1410	12626	85623	5148	57	273	343	1464
Dhaka	22512	66857	89369	74868	164237	43362	41508	35887	27550	7253	1434	6564	6915	2182	11268	10236	13538	17058	11265	9438	10136	14241	613	6501	613	1198	80	231	6378	1878	26001	25342	24792	23455	27691	1511	7924	4054	747	17845	34449	12705	29934	7387	8421	31210	33909	31844	29707	29478	30238	27750	22998	322	212	23	53	16	69	24	20	4506	4619	4645	81523	432208	13302	86	1548	817	6570
Chittagong	25514	80825	106339	85456	191795	36242	32230	27955	25468	8611	3367	8021	3348	5096	13110	11218	12429	14248	11960	10523	11235	12224	725	5952	725	1073	221	334	4261	1118	31561	30361	30491	28919	28662	1395	12000	2022	688	16585	31217	10297	20385	8730	7818	35167	39065	38938	38652	35544	35913	36384	23163	336	186	57	75	23	98	64	16	4524	4702	5097	60509	305214	12397	195	1326	967	4855
Sylhet	12638	33538	46176	40711	86887	15287	14061	12841	9984	4871	3140	2824	1022	2134	4230	3923	4188	5603	4224	3262	3590	4998	136	1392	136	463	11	92	2009	624	10216	9847	10096	9298	9109	517	6763	589	92	5307	9413	3078	6055	3008	3562	12980	13935	13101	12890	11427	13095	11626	11881	142	57	89	147	29	176	16	38	1423	1653	2265	19040	105812	3214	24	375	287	1188
Rangpur	17579	42566	60145	51201	111346	22341	19802	17413	13922	6075	1095	4856	3174	2277	5268	4160	5242	6885	5208	3595	4626	6142	395	2165	395	425	27	56	2926	699	13697	13065	13022	11946	11876	830	6867	899	387	7694	20533	3204	11430	3320	3902	12035	13521	12896	12545	11696	13345	12117	14747	53	38	12	61	16	77	27	9	2482	2595	4120	35967	351473	14161	69	1157	542	2663
Mymensingh	10617	31863	42480	39205	81685	10544	10024	9359	7363	4590	1294	2121	1384	892	3147	2630	4762	4495	2767	2458	3000	4063	101	1407	101	234	4	29	2176	473	9812	9112	8831	7715	7109	474	3928	280	182	4901	10048	2068	5544	1796	1763	7526	8301	7947	7680	7612	7208	6441	9141	52	31	21	22	9	31	11	3	1790	1835	2224	23431	123107	7170	50	325	270	1601
