Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	14317	43678	57995	55237	113232	18459	18362	15552	12018	4018	1753	3764	4063	1528	4235	3659	4843	6760	3868	3121	4162	5950	153	1253	153	416	2	79	4604	1470	13023	13794	13889	12255	12431	813	6851	760	290	7726	15594	2697	8822	3555	3660	15135	16196	16663	16248	17602	15910	14490	13453	287	64	61	21	3	24	9	3	2680	2716	2961	32831	227295	11873	77	1040	543	2759
Khulna	13478	45651	59129	44493	103622	18736	19768	17489	12332	3253	651	2181	3817	886	4291	4318	6432	6595	4792	4473	5118	6217	565	1614	565	339	2	45	3017	881	9420	9857	10444	9913	10008	824	4052	747	300	5114	16161	3032	7906	3377	2263	11555	12872	13050	12585	13105	13901	11829	11570	92	45	19	29	10	39	25	1	2386	2444	2201	39367	201758	8228	56	1435	535	7268
Barisal	5783	20414	26197	24253	50450	7172	6405	5448	4380	2798	709	1862	981	836	2432	2186	2581	3131	2151	1975	2211	2810	136	759	136	169	13	10	1065	409	8565	8494	8814	8152	7496	648	5277	632	120	3764	7999	1455	4231	1966	1855	7021	9222	9360	9090	7849	8742	7572	5866	70	33	8	5	2	7	14	3	1359	1383	879	13150	76025	8198	79	257	396	1553
Dhaka	18537	68961	87498	76489	163987	37567	37771	32814	23943	6380	1349	5290	5627	1598	10433	8425	11391	14000	9485	7522	8662	11356	598	5367	598	917	64	385	5357	2292	23613	23745	22627	21037	21722	1877	6841	3935	1362	15989	31162	8663	22896	6129	6652	27442	28336	27856	31339	26305	25813	24088	19622	193	100	14	21	7	28	19	18	3817	3882	3271	72858	373922	12541	53	1410	868	5366
Chittagong	20726	81850	102576	88178	190754	29761	28209	24069	21217	8235	3133	6995	3006	4310	10380	9692	10379	12185	10080	9108	9148	9991	615	5116	615	1227	108	317	3703	1037	28267	28648	27751	25352	24832	1217	9672	1485	433	15300	28509	9938	19896	6933	6874	31765	35194	35341	34915	32024	33771	29954	20998	338	174	40	57	16	73	50	18	4147	4288	3273	49055	264011	12894	321	1439	946	4487
Sylhet	10704	33327	44031	39917	83948	11429	10467	8688	7375	3923	2601	2012	1187	1033	2931	3247	3302	4409	2794	4532	3133	4036	171	824	171	538	7	76	1766	591	9066	9290	8767	8293	7934	481	5173	395	85	5172	9000	1671	5851	2161	2740	11360	12013	12204	11830	11180	12284	11481	10056	91	25	55	69	20	89	22	11	1263	1385	1311	17307	89148	3687	106	338	285	1211
Rangpur	14226	43460	57686	49775	107461	17673	16439	14436	11320	5061	937	3809	2539	1413	4223	3384	3950	6089	4048	2898	3504	5716	292	2134	292	294	22	43	2759	624	13373	13381	12482	10913	10765	1162	5092	846	204	7916	18313	3204	11116	2902	2816	10659	12316	12752	14427	12754	13203	10274	12608	124	50	13	34	13	47	16	3	1985	2051	2975	31727	184861	12189	142	1127	531	2466
Mymensingh	7840	30849	38689	48871	87560	8939	8762	7880	6204	3871	1170	1471	788	600	2381	2216	2701	3396	2240	2002	2536	3134	75	819	75	147	4	16	2111	525	9198	8661	8243	7054	6463	396	2895	290	191	4115	9144	1940	5480	1107	1210	6447	7545	7460	7299	6824	6314	5861	7828	70	17	7	17	4	21	8	1	1435	1465	1063	22272	114101	5915	2	279	292	1519
