Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	16601	44326	60927	52076	113003	21577	20162	17234	14054	4551	1973	3886	3976	1553	4998	4173	5412	7497	4542	3704	4421	6464	133	1625	133	511	4	48	5135	1480	15120	15002	15263	14061	13760	1408	7117	1055	294	8949	19993	3276	8947	4146	3732	16063	17157	17802	17663	20362	16962	15285	15055	117	37	11	35	13	48	16	6	3592	3662	5021	36923	272060	12549	99	1124	539	2346
Khulna	15009	44693	59702	43354	103056	21375	19968	17527	12569	3869	794	2534	3867	1027	4626	4325	5279	6753	5998	5069	4634	6059	184	1664	184	370	5	78	3456	1070	11297	10970	11734	11043	11373	1034	5480	922	506	6790	17882	3479	9604	2794	3352	12370	13830	14473	14601	16050	14447	12729	12312	172	50	21	48	23	71	24	12	3169	3276	3480	46590	257555	9105	44	1433	662	7787
Barisal	6434	19849	26283	23960	50243	7810	6615	5755	4616	2985	767	1826	1057	816	2465	2231	2735	3104	2352	2136	2322	2849	143	1032	143	165	2	17	1048	229	9491	8963	9133	8260	7772	877	4856	700	185	4038	8321	1570	4109	1570	1671	7447	9306	9690	9709	9911	8736	7871	6073	37	27	16	17	5	22	21	3	1739	1785	1074	18022	102122	4890	27	229	265	1363
Dhaka	22759	66662	89421	74892	164313	42563	38853	33925	24207	7102	1557	6102	6497	2238	10127	9729	11264	16757	9103	8101	9509	11452	1863	3718	1863	829	70	215	5231	2181	26739	26141	24995	22790	23561	2071	7765	4213	811	18156	34835	9483	21435	6029	6441	31223	33673	35273	35289	33480	30538	30980	21008	149	46	24	30	11	41	20	13	4672	4746	4548	83415	457800	13983	62	1530	809	5496
Chittagong	23782	78476	102258	85886	188144	33384	29355	25440	21999	8564	3170	7389	3433	4041	11088	10000	10856	12326	12700	9015	9629	10728	701	5488	701	982	134	357	4226	1136	31845	31110	30732	28052	27228	1718	11179	2212	621	17450	33169	10840	20078	6149	6127	33499	37546	39319	39015	37764	35045	32303	20854	393	122	44	64	17	81	52	6	4747	4886	4340	61878	327531	14333	233	1381	939	4577
Sylhet	11939	31748	43687	38483	82170	13890	11680	10448	9135	4485	2922	2474	1128	1389	3836	3859	4059	5244	3710	3333	3568	4548	179	1023	179	340	23	81	2005	823	11905	10690	10481	9539	9825	569	4877	550	111	6056	10760	1994	6437	2521	3114	13349	14003	14124	13341	13631	12469	12219	11690	101	40	85	113	37	150	15	14	1491	1670	2191	19683	115333	3569	46	343	278	1312
Rangpur	16036	43187	59223	49463	108686	19104	17016	14697	12400	5792	1104	4683	2914	1884	4768	3499	4633	6607	4501	3247	4087	5555	286	1834	286	310	0	27	3561	628	14190	13388	12659	11679	11372	1170	6656	1121	277	8143	18726	3158	11633	2927	3153	11365	13458	13512	13799	15057	13487	10976	14515	86	21	26	62	32	94	34	11	2622	2761	4234	40794	219457	13185	194	1109	595	2762
Mymensingh	9522	32163	41685	46279	87964	10576	9954	9122	7240	4843	1479	1938	1276	792	2841	2751	3323	4379	2565	2463	3145	4186	130	1697	130	134	0	21	2331	512	10171	9240	9144	7744	7551	591	2552	407	130	4454	11082	2038	6058	1704	2073	7491	8310	8386	7989	7817	6688	6207	9602	254	28	27	23	11	34	10	13	1776	1833	1707	24572	144745	5749	5	296	280	1529
