Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	18607	45853	64460	56216	120676	24689	22410	20223	15305	4109	1656	4210	5041	1709	5126	4279	5246	8987	4504	3905	4719	7506	227	4438	227	682	15	60	4808	1498	13416	13856	14261	12934	12892	778	10254	890	216	10831	18931	4536	10542	4726	7565	14664	15613	15557	15585	15721	13973	11951	15045	53	20	26	37	10	47	22	6	3408	3483	4510	40593	266097	11842	91	1370	505	2364
Khulna	15710	48459	64169	44253	108422	23200	21398	17914	14157	3314	685	2316	4315	1038	5911	5416	6244	8635	5641	4954	6017	7769	195	1620	195	438	24	57	3817	976	10425	10350	11428	11071	11366	512	4226	657	111	7863	17726	3824	8222	3334	3386	13420	14212	13699	13758	14287	14125	10796	13086	35	29	26	38	15	53	24	4	2874	2955	3265	53111	264677	7902	37	1421	509	11783
Barisal	7131	19530	26661	24058	50719	8622	8009	6814	5470	3027	625	2022	1191	1059	2975	2586	3264	4118	2880	2686	3161	3856	118	1379	118	298	2	25	1118	296	10031	9234	9317	8753	8902	315	6186	712	62	4816	10308	2000	4508	2922	2749	7885	9608	9680	9531	9400	9586	8450	6004	48	15	8	24	9	33	22	5	1598	1658	1028	17006	117214	4587	16	306	294	1450
Dhaka	21531	69852	91383	72743	164126	51965	45565	41357	30767	6269	1196	6459	7402	3033	12442	12232	14291	18413	16848	10112	11429	15023	588	12278	588	1492	74	271	6424	2025	26006	25877	24778	22737	24326	1362	9518	3199	764	21012	40754	12002	27793	7749	8018	31837	42737	34501	33239	32146	33831	26241	21623	277	83	13	36	13	49	8	16	4087	4160	3559	90123	476825	12613	154	1495	799	5806
Chittagong	24006	79564	103570	82147	185717	37342	33300	27842	23141	8123	3537	7519	3633	4904	12298	10822	12319	14120	11692	10124	11221	13110	834	8681	834	793	69	163	3871	1247	30115	29246	29440	28241	28066	981	12697	1507	376	16321	30692	8260	16765	8151	7362	33125	36823	36839	36376	35551	35857	31051	22692	167	111	59	47	28	75	62	22	4599	4758	3958	60303	317593	11428	264	1424	901	3910
Sylhet	11481	33794	45275	40211	85486	15507	12796	11366	9053	4389	2552	2467	742	1735	5495	4394	4855	5568	4232	4045	6686	5163	186	2877	186	552	4	102	1780	690	9645	9528	9416	8970	8797	251	4025	602	127	4438	8131	1452	3339	2628	4852	11145	13055	11431	11184	10767	11767	10009	10542	84	20	49	77	21	98	18	19	1461	1596	1652	14973	84160	3799	26	452	349	1205
Rangpur	16918	43474	60392	50059	110451	23586	20874	18212	14721	5289	703	5096	2996	2944	6307	4556	5602	7641	6153	4345	5419	6909	286	2376	286	655	39	90	3118	629	13736	14868	12690	11452	11015	378	8952	1008	156	11789	21142	4038	11661	4476	4735	11434	12310	11927	12087	13725	13048	10139	14106	145	17	10	34	19	53	19	5	2402	2479	3747	33089	194128	13615	185	1045	501	2478
Mymensingh	10515	30952	41467	37886	79353	11111	10873	9685	8151	4051	1116	1878	1249	729	2663	2381	3634	4491	2531	2148	3013	4260	185	1228	185	243	1	23	1915	368	9694	9306	8768	7733	7463	231	2675	275	179	5399	11137	2219	4859	1764	1804	6636	7511	7350	7255	6851	5218	4562	8278	57	18	11	25	12	37	10	8	1728	1783	1616	27115	145958	6084	41	239	261	1506
