Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	19257	43528	62785	57533	120318	25760	20235	18107	13605	5325	2205	4761	4795	1751	5342	4256	5643	7730	4598	3633	4482	6194	336	1576	336	589	50	86	5355	1456	14660	19039	15632	15240	14205	976	6709	1140	272	7836	18261	4071	9182	3382	3673	16949	17373	17396	16799	17872	16926	15693	16396	179	47	19	39	25	64	26	6	3603	3699	6407	37694	275598	13021	1059	1255	551	2340
Khulna	16894	44001	60895	48246	109141	21591	20266	18368	13214	4583	942	3380	5218	1052	5490	4775	6222	7709	4862	4402	5461	7844	586	1403	586	459	41	91	3910	1125	15158	10840	12728	12458	12098	687	4335	974	280	7464	18410	3465	9057	3318	3600	14564	15725	15684	14772	14192	14987	13322	14534	201	82	35	53	19	72	21	9	3372	3474	4325	46932	260910	8908	381	1286	682	6779
Barisal	7440	20346	27786	23179	50965	8010	7577	5991	5078	3407	881	1988	1177	1043	2492	2256	2637	3243	2320	2148	2494	3142	143	831	143	211	3	22	1175	333	9964	9127	9717	8615	8255	746	4382	462	111	4018	8282	1228	3332	1520	1638	8193	11352	9810	9466	8498	8747	8078	6615	123	36	18	22	3	25	22	6	1645	1698	1093	16897	94829	5814	12	301	308	1516
Dhaka	23513	66297	89810	76395	166205	43614	38614	33552	25116	7870	1703	6572	7548	2309	10226	9550	12111	15057	8756	7709	9849	11812	479	3294	479	990	53	187	5478	1695	26217	26591	25835	23345	25081	1242	5665	2955	745	12486	33485	7652	21623	5405	7006	33711	37487	37711	35849	32843	33826	29958	23742	319	131	26	40	24	64	32	8	4647	4751	4493	85483	444965	15567	204	1567	898	5712
Chittagong	25144	80890	106034	89955	195989	33476	28880	24828	22631	8982	3541	8427	3958	4155	11223	10154	10682	13165	11055	9211	9523	11297	635	4978	635	736	66	147	4004	1188	32459	30893	31355	28564	28065	1032	9258	2248	416	13418	30048	7086	16512	11847	7380	35226	38267	38478	36717	33020	35878	31968	23244	302	178	59	68	45	113	60	17	4796	4986	5315	57033	329344	12786	316	1567	940	3758
Sylhet	12778	32797	45575	41646	87221	14925	12820	11791	10022	4920	3117	3175	1487	1751	4288	3994	4439	5589	4094	3716	4086	5193	108	1008	108	354	9	86	2225	639	10850	10370	10512	9920	9767	373	4176	617	91	4574	9887	2262	6457	2670	3552	13643	14286	14098	13356	12294	13248	12173	12818	156	43	97	191	53	244	28	33	1626	1931	2316	19129	113297	3898	47	440	290	1372
Rangpur	17055	44377	61432	53953	115385	17871	17405	15197	12496	5975	1165	5337	3381	1782	4706	3786	4686	6228	4666	3516	4044	5293	318	1575	318	306	191	48	2701	556	14115	14479	13592	12269	13625	808	6347	860	144	8032	18059	2812	10802	2615	3293	12054	13425	13313	12770	12550	13953	10815	15099	117	51	14	74	21	95	22	9	2717	2843	4384	36702	201309	13150	101	1030	1244	2765
Mymensingh	10912	31810	42722	44222	86944	10551	9895	9554	7259	4241	1624	2302	1442	731	2585	2355	3213	4216	2358	2085	2952	3762	121	1556	121	217	24	25	2160	521	9818	9197	8784	7671	7274	329	2483	528	148	4461	8786	1936	4820	1490	1706	7247	8190	8145	7697	7213	7082	6118	9175	90	31	30	53	7	60	20	0	1751	1831	1915	22300	131533	6204	99	309	282	1543
