Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	14922	43538	58460	54032	112492	19844	19396	16506	13415	4205	1645	3949	4752	1582	4382	3803	4724	7131	3938	3454	4522	6522	175	2227	175	614	4	39	4639	1489	12825	13780	13728	12579	12908	692	7236	784	115	8928	14973	3693	8903	3518	3100	13829	15273	16073	15735	16363	16033	13610	14653	137	22	9	32	4	36	18	2	2996	3052	3106	31446	202516	11661	49	1256	488	3048
Khulna	13578	45893	59471	42366	101837	18021	19518	17569	12325	3139	659	2349	3791	903	5169	4931	5570	7880	5063	4611	4878	7120	230	1705	230	273	7	66	3871	911	9435	9796	10707	10081	10321	487	1225	731	64	6300	12861	2971	7211	2544	2541	11375	12816	13201	12814	13249	14042	11646	11695	66	21	23	28	14	42	13	3	2444	2501	2687	40495	189680	8176	46	1211	504	11222
Barisal	6133	19772	25905	23216	49121	7607	6964	6178	4815	2838	665	1833	1214	918	2811	2522	2981	3759	2645	2490	2744	3463	104	1479	104	235	1	25	931	334	8971	8762	8782	8294	7829	431	3854	533	74	3844	7122	1703	4208	2374	2393	7298	9201	9584	9383	8785	8790	7773	5921	50	22	10	6	3	9	20	4	1365	1398	868	12292	82687	4241	9	331	297	1596
Dhaka	18773	67296	86069	71662	157731	45163	41610	34930	27545	6057	1260	6092	6261	2490	11249	12327	12794	17283	11225	9596	10179	13608	1401	7143	1401	1146	352	177	5691	2008	24307	24392	23613	21656	23119	1098	5563	3188	572	17252	32858	11565	24984	6817	7137	29143	31089	30764	31536	29816	30668	24153	20395	393	206	13	30	9	39	24	10	3753	3826	2792	83863	377573	12276	149	1406	761	5407
Chittagong	21224	80106	101330	82952	184282	31635	28993	24395	20608	8671	3201	6690	2926	4140	11297	10593	11462	12419	10379	9409	10323	10843	573	5835	573	1001	297	349	4044	1153	30776	28844	28699	27282	26922	1172	6339	1834	443	14981	25988	9622	16447	6378	6538	31253	34871	34723	34189	32959	32775	28843	21489	136	134	38	42	20	62	52	8	4044	4166	3636	51619	255446	11489	252	1509	892	3685
Sylhet	10281	33254	43535	39192	82727	13890	11897	9953	8531	3991	2272	2023	668	1305	3659	3705	3964	5271	3520	3591	5571	4715	137	2451	137	510	5	100	1829	724	9573	9447	9155	8780	8436	363	2749	438	100	5674	9168	1920	6902	2119	2803	11443	12206	12509	12059	11981	12585	11130	9682	36	23	37	44	25	69	27	5	1347	1448	1406	17265	99942	3194	11	424	334	1192
Rangpur	13235	43043	56278	49508	105786	20073	20691	17099	13399	5136	782	4294	2699	2805	5139	4074	5239	7087	5216	3825	4884	6474	214	2109	214	400	37	85	2921	785	12622	12312	11681	10583	10047	506	4574	777	53	12469	19899	3878	13617	3076	3689	10250	11892	12233	13581	13188	12313	9504	12846	84	33	18	36	11	47	20	11	2064	2142	2787	24723	143883	12450	65	988	523	2894
Mymensingh	8322	30560	38882	37065	75947	10888	9520	8744	7061	4104	1364	1617	1061	612	2585	2435	2962	4109	2515	2226	2697	3709	110	1098	110	178	1	16	2080	412	9431	9020	8511	7348	7116	296	2974	207	67	4380	9590	1873	4554	1305	1588	6358	7820	7384	7181	6759	6611	5869	8029	37	18	13	11	2	13	6	1	1507	1527	1269	20271	110803	6943	11	258	257	1543
