Div_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Rajshahi	17930	44213	62143	53491	115634	24944	22858	18665	14917	3938	1470	3882	4559	1720	4638	4040	4986	7397	4168	3595	4638	6746	217	2730	217	514	23	71	4920	1441	12937	12946	12723	12263	12261	594	8152	874	121	10566	17643	4051	11117	3761	3770	14618	15444	15819	15831	17006	15248	14248	13756	68	22	19	28	9	37	11	3	3231	3282	4453	37878	250733	11444	43	1351	511	2488
Khulna	16127	45141	61268	42924	104192	22058	21402	17681	13224	3142	603	2311	3801	974	5269	5127	5937	8390	4903	4711	5330	7759	176	2080	176	457	14	76	3248	966	10252	10120	11202	10719	10849	521	1801	904	89	6716	12901	3817	7658	2611	2626	12288	13890	14328	14172	14133	15583	12444	11790	54	35	18	29	18	47	18	5	2679	2749	4032	44561	239473	8437	44	1055	522	11931
Barisal	6758	19847	26605	23553	50158	8999	7687	6662	5082	2724	617	1775	1064	1032	2848	2624	3084	4135	2732	2519	2861	3873	173	1449	173	241	0	29	1114	254	8850	8686	8997	8877	8420	372	4101	724	124	5189	8523	2093	4013	2459	2452	7206	9383	9237	9353	8677	8213	7152	5735	42	19	10	16	9	25	27	2	1612	1666	934	17301	109712	4786	27	375	318	1449
Dhaka	22173	67627	89800	69859	159659	50997	43640	38369	27905	6063	1134	5700	6738	2653	10819	10478	13489	18097	12927	8784	10371	13706	901	8995	901	1593	89	226	5894	1795	26371	25496	24474	22170	23746	965	6883	3319	663	19437	35273	11701	27580	6863	7370	31462	37687	34408	34200	33646	34606	27260	20390	230	76	10	12	19	31	28	3	4268	4330	3657	90832	454430	12045	84	1391	874	5670
Chittagong	24093	78861	102954	82362	185194	39010	34398	27626	23042	8293	3058	7233	3380	4690	11940	10349	12427	13848	11567	10019	11256	12264	871	8333	871	912	95	159	3881	1159	30208	29426	29210	27870	28073	1316	9154	1990	642	17674	31184	9906	18406	7730	7960	33018	36779	36807	40045	33807	34945	30975	22562	182	286	63	40	23	63	64	9	4616	4761	4098	62186	324527	11858	128	1448	915	3913
Sylhet	11795	33093	44888	39055	83943	15624	13089	11216	8747	3987	2382	2042	665	1631	3683	3740	4084	5518	3461	3327	3675	5059	196	2945	196	471	4	74	1860	728	9811	9480	9405	8945	8631	314	3162	754	139	7073	9608	2188	7287	2586	3183	12117	12908	12724	12613	11762	13204	11542	9736	51	50	55	60	19	79	32	2	1454	1566	1764	22248	118990	3990	38	432	351	1179
Rangpur	16276	42124	58400	47457	105857	24962	20896	17945	14357	5169	842	4385	2795	2602	5391	4194	5503	7282	5223	4249	4987	7493	394	2804	394	666	33	73	17610	747	12701	12082	12036	10383	9994	576	5808	1092	209	13715	18711	4532	11245	2914	3790	10699	12338	11750	11889	14027	13376	10194	12809	138	31	6	33	14	47	29	6	2383	2465	5006	33011	186805	12314	174	966	487	2358
Mymensingh	9915	30659	40574	36146	76720	12142	10510	9286	7806	4222	1151	1634	1147	653	2878	2426	3055	4226	2538	2198	2811	4014	187	1408	187	248	9	36	1868	418	9834	9232	8777	7778	7508	385	3089	222	117	5145	10486	2203	5263	1533	1664	7075	8994	7982	7442	7145	6550	5878	8062	39	17	18	15	5	20	17	21	1680	1738	1563	27519	142267	6187	33	247	239	1549
