thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Atpara	111	596	707	500	1207	142	152	166	102	57	19	25	15	0	19	23	64	85	18	20	62	83	0	1	0	0	0	0	34	2	256	230	219	188	193	5	44	0	0	36	104	2	57	0	108	203	215	209	213	190	202	178	116	0	0	0	0	0	0	0	0	27	27	34	466	1709	105	0	0	2	19
Kalmakanda	220	701	921	614	1535	470	428	404	295	74	54	24	11	1	243	132	173	148	254	149	168	157	3	9	3	0	0	0	25	12	221	193	177	152	137	22	15	4	0	92	265	53	491	40	7	144	174	147	146	137	104	117	195	0	0	1	0	0	0	0	0	30	30	7	1498	4355	83	0	4	3	31
Modan	105	389	494	335	829	125	253	233	192	152	35	16	5	6	149	78	83	155	151	79	88	153	0	19	0	0	9	0	41	8	79	90	98	77	92	8	62	20	0	148	108	13	276	140	262	91	105	100	98	117	69	71	113	5	3	0	0	0	0	1	0	22	23	15	1278	6143	81	0	2	6	30
Purbadhala	237	793	1030	1137	2167	168	149	108	92	94	86	7	0	8	31	47	74	83	28	44	47	47	3	44	3	6	0	0	32	15	176	184	181	173	169	12	45	5	0	36	184	43	32	30	47	188	220	225	246	186	199	208	265	1	4	3	3	0	3	2	1	69	75	20	314	2344	58	0	3	6	17
Kendua	204	966	1170	716	1886	271	318	293	268	137	18	50	25	31	98	108	142	160	93	80	102	138	5	63	5	0	0	0	32	10	197	167	163	159	144	25	23	0	0	132	519	0	58	53	31	147	176	204	161	127	143	108	174	0	1	0	0	0	0	0	0	62	62	18	354	4635	374	0	20	12	79
Netrokona Sadar	376	687	1063	1009	2072	732	314	250	192	49	148	67	1	67	196	116	108	128	192	112	98	117	0	17	0	2	0	0	80	8	248	237	236	214	225	13	33	1	0	60	243	47	66	22	23	244	241	265	287	274	202	194	341	1	1	2	1	0	1	0	0	46	47	58	440	3027	151	4	11	9	42
Durgapur	397	687	1084	879	1963	267	235	240	216	211	36	49	26	0	142	140	165	237	142	140	165	237	4	0	4	0	0	0	31	13	337	342	351	353	302	22	58	0	0	34	140	47	0	266	266	415	535	520	506	478	487	419	326	0	0	0	1	0	1	0	0	38	39	14	186	1265	107	0	7	7	28
Barhatta	159	414	573	551	1124	129	150	156	129	70	34	13	17	0	39	41	56	82	39	37	62	90	0	6	0	0	0	0	34	3	113	102	102	90	90	3	52	5	0	41	198	26	2	3	0	108	152	139	134	127	151	123	133	0	0	1	1	0	1	0	0	36	37	29	335	2665	21	0	4	4	17
Mohonganj	120	392	512	440	952	510	224	196	191	62	21	27	9	0	293	36	59	50	295	35	64	47	0	0	0	0	0	0	6	0	209	183	151	132	147	0	67	5	1	273	319	52	196	6	6	252	265	251	250	243	581	198	103	0	0	0	0	0	0	0	0	30	30	9	1180	6121	102	0	0	3	20
Khaliajhuri	96	287	383	333	716	74	63	64	43	40	4	13	4	0	25	19	13	7	25	19	14	8	2	0	2	0	0	0	22	2	16	18	15	15	14	0	88	0	0	0	0	0	0	0	0	44	18	14	13	13	14	19	52	0	0	0	0	0	0	0	0	13	13	3	74	689	39	0	0	0	8
