thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Bochaganj	135	317	452	568	1020	173	181	153	142	21	4	15	5	12	19	37	50	68	19	37	50	68	3	40	3	4	0	0	29	0	118	109	105	91	83	8	119	11	0	21	102	51	28	1	12	79	81	92	84	38	85	85	111	0	0	0	0	0	0	0	0	25	25	39	247	1779	37	0	5	5	28
Kaharole	172	259	431	427	858	176	257	189	191	35	1	42	68	7	46	57	96	167	46	49	73	138	0	0	0	0	0	0	12	8	192	180	173	154	140	2	136	10	0	160	204	111	75	13	7	161	176	198	188	247	170	181	148	1	0	0	1	1	2	0	0	28	30	37	262	2096	133	0	2	6	26
Fulbari	119	476	595	117	712	142	150	77	68	34	2	13	0	13	27	25	33	48	19	24	32	46	3	31	3	1	0	0	27	3	47	44	51	51	49	0	134	0	0	79	175	76	52	21	22	48	50	45	56	72	55	24	82	0	0	0	0	0	0	0	0	26	26	10	406	2200	112	0	5	5	28
Khanshama	215	427	642	631	1273	223	220	164	192	12	0	162	74	43	43	53	84	118	43	53	84	118	0	32	0	0	0	1	6	5	279	263	219	256	241	0	136	8	0	24	102	0	34	0	258	293	327	341	338	1006	272	270	258	2	0	0	0	0	0	0	0	37	37	69	313	2244	520	0	0	5	27
Dinajpur Sadar	373	1237	1610	1619	3229	1098	743	598	604	74	0	75	129	113	204	206	391	494	204	206	389	511	76	289	76	12	0	4	67	13	289	298	346	281	253	32	95	189	10	609	344	247	291	158	158	444	471	449	450	383	339	306	323	1	2	0	0	0	0	1	0	71	72	132	823	5815	91	2	15	6	56
Hakimpur	71	158	229	272	501	301	209	180	50	20	2	14	26	0	116	97	115	155	3	7	12	34	0	0	0	0	0	0	16	15	40	15	46	45	37	5	158	0	0	0	28	0	10	8	0	49	45	41	44	33	45	44	33	0	0	0	0	0	0	0	0	14	14	51	819	1970	41	0	8	0	10
Birganj	331	657	988	1058	2046	555	589	434	356	85	31	100	115	15	94	98	126	285	94	96	121	278	0	73	0	0	0	0	96	47	172	165	158	155	122	7	155	1	0	157	391	3	72	12	20	188	195	185	184	250	139	107	389	1	0	0	4	0	4	2	0	32	38	70	633	3800	328	0	8	7	53
Ghoraghat	68	257	325	214	539	46	52	51	42	38	2	18	17	20	12	7	8	20	12	7	8	20	6	24	6	0	0	0	4	0	118	112	107	97	86	17	0	5	0	83	101	0	144	20	20	70	115	126	124	0	110	72	75	0	0	0	0	0	0	0	0	12	12	13	232	1141	11	0	0	0	20
Birol	198	940	1138	511	1649	342	336	296	173	129	5	23	72	0	73	60	96	155	73	60	96	155	0	0	0	0	0	0	16	0	143	145	138	100	131	7	48	3	0	48	299	30	38	0	0	165	170	152	172	157	137	169	236	0	0	0	1	0	1	0	0	62	63	73	421	3177	109	0	14	2	52
Chirir Bandar	203	613	816	752	1568	339	324	279	324	50	4	145	84	48	86	72	123	118	74	89	75	85	0	101	0	28	0	0	34	6	398	425	413	411	414	0	69	10	0	309	449	0	285	13	283	400	547	547	528	449	507	475	283	2	0	0	0	0	0	0	0	28	28	32	732	4673	396	0	25	14	29
Parbatipur	406	1505	1911	769	2680	628	582	527	384	131	12	269	103	193	145	103	156	170	168	129	149	97	2	68	2	0	0	9	20	7	593	508	485	408	389	11	411	27	0	779	591	257	359	0	111	301	372	421	406	415	330	330	491	0	0	1	1	1	2	4	0	84	90	36	380	3723	55	0	10	13	35
Nawabganj	169	354	523	506	1029	73	125	130	114	81	0	43	43	1	7	25	52	73	7	24	46	80	0	0	0	0	0	0	100	6	258	237	206	232	217	0	139	0	0	0	0	0	0	0	0	224	291	297	286	277	252	224	167	0	0	0	0	0	0	0	0	35	35	15	366	2463	220	2	18	4	40
Birampur	148	264	412	359	771	104	202	171	105	42	2	24	48	5	19	15	24	44	14	15	21	37	0	34	0	2	0	0	2	0	32	35	41	33	12	1	97	6	0	10	146	21	9	6	6	29	37	35	39	31	45	21	124	0	0	0	0	0	0	0	0	17	17	15	184	1726	222	0	9	5	39
