thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Langadu	57	169	226	44	270	34	47	34	19	27	11	8	0	7	16	15	20	13	12	13	10	7	0	0	0	2	0	2	0	0	122	121	102	63	57	0	0	0	0	2	94	0	0	0	32	116	117	121	118	99	114	92	46	0	0	0	0	0	0	0	0	7	7	15	203	816	129	0	7	7	10
Kawkhali	37	130	167	110	277	37	31	36	34	27	3	4	1	0	11	15	19	18	19	15	19	14	0	0	0	0	0	0	14	4	61	57	70	59	53	0	6	1	0	0	48	4	5	18	0	41	70	68	70	74	72	38	43	0	1	0	0	0	0	0	0	4	4	2	301	1140	16	0	5	2	23
Rangamati Sadar	49	203	252	29	281	38	69	58	31	31	4	17	4	13	37	31	27	15	42	33	26	5	0	0	0	0	0	0	8	0	61	67	75	59	67	5	0	13	0	125	201	100	254	22	22	64	78	81	72	51	69	42	51	0	0	0	0	0	0	0	0	8	8	6	328	1798	127	0	18	12	37
Baghaichhari	29	114	143	35	178	20	22	26	9	15	2	2	0	2	5	3	12	9	3	1	10	7	0	0	0	0	0	0	9	0	75	98	80	79	80	0	0	2	0	35	41	0	0	4	7	60	75	78	65	77	69	80	26	0	0	0	0	0	0	0	0	12	12	1	128	424	67	0	14	8	20
Barkal	19	107	126	132	258	5	16	2	9	24	0	1	0	0	6	6	8	6	6	8	8	4	0	2	0	0	0	0	4	0	22	24	21	17	14	0	0	0	0	0	7	0	0	0	0	18	19	17	15	15	15	17	25	0	0	0	0	0	0	0	0	8	8	8	87	340	27	0	4	5	12
Naniarchar	22	94	116	97	213	30	41	34	18	18	0	0	0	0	0	3	19	9	0	3	19	12	0	13	0	0	0	0	0	0	79	69	68	55	46	0	0	0	0	4	4	0	0	0	18	21	68	66	51	34	31	27	18	0	0	0	0	0	0	0	0	13	13	25	59	465	160	0	0	4	10
Jurachhari	26	71	97	0	97	19	19	14	12	20	0	1	0	0	8	10	16	11	8	10	16	11	0	6	0	0	0	0	0	0	16	22	27	21	22	0	0	0	0	25	98	0	0	17	17	15	26	21	17	26	20	4	21	0	0	0	0	0	0	0	0	0	0	3	84	536	18	0	2	10	11
Kaptai	23	170	193	38	231	28	50	38	27	18	4	9	0	0	4	10	14	21	3	10	14	22	0	10	0	0	0	0	14	0	56	60	54	40	63	11	0	6	5	23	15	10	7	0	0	48	60	57	72	64	49	48	29	0	0	0	0	0	0	0	1	13	14	13	82	446	32	0	6	3	9
Rajasthali	19	23	42	36	78	9	8	6	5	1	0	5	0	5	5	4	8	14	5	4	8	14	0	28	0	0	0	0	0	0	36	21	18	22	23	1	1	1	0	0	76	48	5	5	5	25	25	22	18	19	27	28	9	0	0	0	0	0	0	0	0	3	3	5	112	652	6	0	0	2	10
Belaichhari	28	18	46	49	95	16	23	28	17	16	0	3	2	0	9	7	11	13	9	7	11	14	0	0	0	0	0	0	12	4	13	16	13	14	13	0	0	0	0	46	32	7	5	0	10	8	18	15	10	13	5	13	21	0	0	0	0	1	1	0	0	4	5	1	73	187	152	0	6	3	9
