thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Durgapur	143	228	371	769	1140	273	247	200	129	10	1	71	78	0	51	45	27	83	48	41	38	84	0	1	0	0	0	0	31	7	147	123	117	130	124	2	125	0	0	238	70	73	27	39	97	204	182	155	155	207	164	176	161	6	4	0	2	0	2	0	0	33	35	81	152	1615	4	0	2	2	25
Poba (Sadar)	317	877	1194	800	1994	268	319	253	130	42	10	101	65	0	32	66	72	93	60	49	53	50	18	0	18	0	0	0	54	23	172	195	202	165	239	3	36	0	0	165	46	120	27	55	0	176	174	158	182	191	188	214	179	26	0	0	0	0	0	0	0	55	55	61	201	804	62	2	17	2	8
Mohanpur	188	396	584	388	972	300	172	150	127	56	22	63	37	6	9	7	27	35	8	6	28	36	0	38	0	12	0	0	16	5	89	94	96	89	91	7	77	2	0	118	116	0	105	6	6	91	107	112	107	115	113	109	157	2	0	0	0	0	0	2	0	20	22	39	625	3913	167	0	15	6	10
Puthiya	277	485	762	641	1403	257	189	130	49	31	11	54	121	0	2	13	22	46	1	10	25	58	0	0	0	0	0	0	55	13	77	86	91	84	88	2	32	0	0	14	23	0	21	60	0	87	91	98	82	117	115	82	218	1	0	3	1	0	1	1	0	61	63	103	39	430	177	6	28	4	291
Bagmara	401	676	1077	1169	2246	473	403	354	256	63	6	135	147	45	130	73	108	99	117	54	53	88	2	140	2	9	0	0	144	27	222	195	237	213	239	35	180	13	1	180	186	71	346	35	93	218	208	223	235	207	200	193	260	0	0	0	2	0	2	0	0	90	92	109	798	4473	822	0	57	58	81
Charghat	193	409	602	676	1278	266	163	123	81	12	2	82	95	2	17	29	32	104	7	8	25	29	1	6	1	39	0	4	17	8	31	26	24	18	28	1	20	9	0	58	49	11	55	5	5	11	29	34	16	18	24	30	190	1	0	0	0	0	0	0	0	25	25	45	104	1145	230	0	2	3	26
Boalia	581	2448	3029	1707	4736	1686	1684	1655	1660	0	0	233	215	297	541	481	299	266	311	365	282	251	8	32	8	8	0	2	35	0	141	121	153	141	146	0	241	120	16	422	838	320	435	223	226	459	389	341	397	198	393	208	429	1	1	0	0	0	0	0	0	10	10	59	5797	18434	232	0	16	0	0
Tanore	143	376	519	553	1072	82	67	73	51	63	2	34	46	8	42	39	47	48	43	39	50	39	0	0	0	0	0	0	9	3	0	0	0	0	0	1	107	10	0	0	69	50	47	2	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	27	27	6	77	510	67	1	15	6	8
Godagari	332	1065	1397	746	2143	200	186	194	179	99	12	109	67	0	63	62	75	73	65	60	61	63	0	0	0	0	0	0	50	6	186	177	199	175	163	0	0	0	0	210	211	0	0	27	102	216	203	215	244	243	238	221	273	0	0	0	0	0	0	0	0	50	50	64	8	0	131	0	28	9	34
Bagha	220	495	715	452	1167	252	101	72	63	40	8	26	97	7	13	11	24	43	10	14	15	32	3	0	3	5	0	0	76	15	51	52	177	195	185	3	10	4	0	4	32	0	7	4	4	151	154	193	195	155	179	189	195	0	0	0	0	0	0	2	0	62	64	93	240	778	15	0	0	4	24
