thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	677	2894	3571	1925	5496	1050	972	762	752	279	11	259	183	120	309	343	258	439	290	293	211	353	0	137	0	1	0	0	81	14	334	313	287	198	231	16	58	362	54	420	327	201	656	107	220	347	338	325	373	258	307	291	432	2	1	0	0	0	0	0	0	75	75	95	832	11723	180	0	45	3	103
Trisal	483	1712	2195	2254	4449	120	117	75	56	259	21	7	6	6	21	32	79	74	7	9	32	89	9	29	9	25	0	6	45	24	11	10	13	12	13	2	33	0	0	4	112	21	48	0	0	0	24	26	32	23	53	20	344	0	0	0	3	0	3	1	0	73	77	161	245	1554	383	0	4	10	54
Fulbaria	335	1485	1820	1683	3503	1037	118	141	81	102	0	31	0	9	21	11	32	59	49	22	35	72	15	33	15	17	0	1	18	9	0	0	0	0	0	3	0	12	0	100	93	129	107	10	20	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	57	57	1	450	2574	158	0	10	11	59
Bhaluka	244	1038	1282	1588	2870	160	170	131	87	79	3	46	54	12	20	25	47	121	21	22	40	124	4	38	4	13	0	0	50	17	258	244	253	258	243	2	84	15	0	48	65	9	81	25	9	170	284	265	258	213	283	202	158	1	0	4	5	0	5	2	0	51	58	3	237	1503	119	0	12	4	43
Muktagacha	229	1699	1928	1194	3122	2131	153	137	129	113	17	105	72	0	7	7	35	79	9	5	28	60	0	5	0	7	0	0	18	14	193	180	165	149	136	6	158	0	0	9	44	34	66	12	0	257	326	332	257	227	51	204	211	0	0	0	0	0	0	0	17	74	91	11	357	1311	0	0	59	0	64
Gafargaon	317	1607	1924	1703	3627	251	216	196	168	168	58	81	103	0	77	78	81	120	67	67	73	117	0	20	0	0	0	0	134	24	587	576	541	473	428	16	47	17	0	56	224	41	69	10	0	364	508	500	450	314	337	244	354	0	2	3	0	1	1	0	2	91	94	77	527	2763	184	0	22	16	73
Phulpur	481	1961	2442	2580	5022	232	324	324	212	327	5	123	64	7	61	33	61	94	26	35	61	100	0	54	0	13	0	1	106	28	563	461	438	418	395	10	8	16	1	47	136	51	116	9	13	463	555	546	545	392	490	441	455	18	2	0	0	0	0	0	0	79	79	61	589	2347	392	1	27	27	59
Gouripur	196	1059	1255	1349	2604	310	272	230	169	154	0	13	0	3	26	23	39	57	20	11	14	47	1	22	1	3	0	1	20	7	38	30	28	35	22	0	0	13	0	196	164	66	81	1	1	50	68	47	53	37	45	12	172	0	0	0	1	0	1	0	0	30	31	17	379	2157	356	0	7	3	18
Ishwarganj	420	1369	1789	1374	3163	61	60	51	31	165	1	34	34	0	17	14	14	11	0	0	0	4	0	0	0	0	0	0	48	10	228	208	201	167	142	0	133	0	0	3	26	0	40	0	0	158	154	159	144	89	113	124	431	3	0	0	4	1	5	1	0	46	52	255	264	1073	593	0	9	34	35
Nandail	314	1442	1756	1683	3439	473	87	116	82	115	33	24	0	0	21	17	18	28	8	4	8	14	5	13	5	0	0	0	2	0	56	56	56	56	56	1	20	3	0	143	255	32	36	8	8	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	57	57	0	848	3077	0	0	0	0	18
Haluaghat	251	1019	1270	1342	2612	57	64	43	21	79	3	4	0	12	17	15	12	27	7	7	10	29	3	18	3	2	0	0	9	0	4	4	2	3	1	3	106	0	0	28	32	0	18	0	7	0	0	0	0	0	0	0	282	0	0	0	2	1	3	1	0	55	59	26	377	1668	66	0	7	6	16
Dhubaura	141	771	912	860	1772	41	55	52	29	131	2	4	2	4	9	6	11	24	8	10	10	27	1	10	1	2	0	1	27	3	169	153	137	116	103	25	105	0	75	99	46	35	36	9	9	106	123	143	133	91	38	64	195	0	0	0	1	0	1	0	0	24	25	60	151	1459	110	0	7	7	28
