thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	636	2035	2671	3000	5671	1075	1142	968	971	257	6	239	198	211	516	463	484	610	455	447	473	602	27	238	27	2	0	1	116	32	355	291	262	234	204	48	153	41	24	207	738	356	449	388	233	341	339	293	273	288	298	263	710	11	3	1	3	1	4	1	0	84	89	129	565	9428	444	0	16	7	116
Trisal	472	1678	2150	2131	4281	262	221	187	138	292	15	48	72	7	14	22	78	125	9	11	60	76	2	36	2	13	0	5	88	5	0	0	0	0	0	36	70	1	7	563	329	49	65	7	8	0	0	0	0	0	0	0	457	0	0	0	1	1	2	0	0	93	95	179	751	4235	632	0	12	9	82
Fulbaria	357	1048	1405	1413	2818	120	159	166	124	147	4	57	19	27	30	34	94	138	29	52	110	135	16	35	16	7	1	4	23	7	0	0	0	0	0	16	0	14	1	145	331	67	132	25	25	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	41	41	24	1965	5867	145	0	0	8	46
Bhaluka	286	570	856	1344	2200	292	304	221	174	97	12	55	83	5	26	29	68	119	23	32	62	100	0	59	0	1	0	0	14	6	444	366	391	349	374	2	101	6	0	99	281	0	39	67	6	390	434	420	428	506	326	429	221	0	0	0	0	0	0	0	0	33	33	30	678	3088	124	0	4	4	30
Muktagacha	498	1449	1947	1876	3823	421	357	304	165	110	36	84	50	0	19	31	70	68	13	32	58	75	0	23	0	19	0	0	42	11	422	394	417	358	321	11	115	0	0	93	245	56	218	9	12	399	516	553	502	412	433	381	339	0	0	0	0	0	0	0	0	78	78	58	646	4256	0	0	0	0	93
Gafargaon	441	1264	1705	1719	3424	318	335	291	240	157	34	122	71	22	66	75	118	212	56	65	126	168	0	26	0	0	0	0	178	31	578	556	522	511	430	32	195	7	0	156	550	32	153	22	10	409	566	549	478	370	395	336	358	0	0	0	1	0	1	0	0	88	89	56	885	5216	65	0	20	8	46
Phulpur	426	1298	1724	1951	3675	327	251	408	242	273	7	136	62	3	35	47	110	158	24	44	88	124	0	0	0	0	0	0	78	24	688	590	584	524	468	7	206	0	0	0	369	79	166	11	14	537	655	631	604	536	563	448	389	0	0	0	0	0	0	0	0	83	83	88	1397	4854	231	0	18	19	71
Gouripur	230	670	900	998	1898	206	180	159	112	121	0	22	27	0	45	57	78	81	29	33	61	76	3	56	3	19	5	11	35	38	29	28	29	11	17	18	16	9	0	219	298	67	220	35	27	33	47	36	39	74	26	26	178	0	0	0	0	0	0	0	0	39	39	43	303	4254	584	0	13	10	33
Ishwarganj	380	1033	1413	1370	2783	81	83	65	32	101	7	50	24	0	4	7	20	34	2	3	23	16	0	8	0	0	0	0	33	14	169	159	174	145	140	0	45	0	0	49	259	49	92	0	0	149	144	146	138	121	138	114	306	0	0	0	0	0	0	1	0	52	53	118	1344	4328	413	0	11	28	32
Nandail	410	973	1383	1290	2673	233	239	245	233	120	7	67	42	10	59	45	49	75	26	28	47	72	4	70	4	40	0	0	9	7	32	28	20	29	32	16	30	3	1	93	434	8	37	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	70	70	0	900	4496	0	0	0	0	40
Haluaghat	331	681	1012	978	1990	100	107	70	52	108	12	62	16	0	9	3	9	42	9	0	8	13	0	5	0	8	0	0	14	2	18	18	19	18	15	23	107	1	0	33	148	0	35	4	0	0	0	0	0	0	0	0	214	0	0	0	0	1	1	2	0	63	66	62	546	3263	136	0	3	4	14
Dhubaura	195	552	747	804	1551	63	80	69	40	129	6	49	19	4	13	17	22	44	18	20	24	47	1	12	1	7	0	1	42	12	151	152	114	97	97	41	111	3	0	26	74	39	25	9	15	113	130	120	113	98	94	93	179	0	0	0	0	0	0	1	0	24	25	42	88	1731	131	0	7	7	8
