thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Barisal Sadar	427	702	1129	2091	3220	861	668	576	301	72	14	100	43	8	156	127	196	232	140	94	181	96	4	90	4	39	0	2	39	12	372	275	229	222	183	23	139	320	33	383	215	75	762	14	15	221	282	291	295	258	357	232	286	1	0	0	0	1	1	0	0	47	48	18	691	8512	138	3	18	11	56
Uzirpur	320	502	822	494	1316	211	219	151	85	45	5	31	16	6	42	39	39	34	47	36	36	53	0	30	0	3	0	1	19	18	345	309	640	276	240	19	69	26	0	193	283	19	275	12	18	255	276	288	330	267	268	144	87	1	0	0	1	0	1	1	0	73	75	9	308	1465	289	20	17	9	18
Bakerganj	368	635	1003	761	1764	303	222	122	81	149	13	15	32	13	61	50	64	113	31	85	31	62	0	47	0	1	0	0	50	8	434	473	398	292	252	16	161	2	0	92	29	49	7	4	13	297	376	392	353	197	205	273	210	2	0	0	0	0	0	1	0	90	91	50	439	2644	187	6	40	30	61
Babuganj	182	267	449	511	960	14	9	10	3	28	0	14	23	3	14	11	13	9	13	13	12	8	0	0	0	0	0	0	29	0	114	138	91	82	71	0	0	3	1	49	90	51	36	0	0	110	144	153	117	94	108	113	51	1	0	0	0	0	0	0	0	26	26	0	408	1351	0	0	0	0	24
Mehendiganj	190	865	1055	672	1727	190	145	128	38	30	14	15	1	0	31	30	14	18	4	2	4	6	0	0	0	0	0	0	17	5	208	160	149	122	113	10	37	5	0	67	34	0	1778	4	0	134	160	137	136	37	41	47	115	2	0	0	0	0	0	1	0	37	38	16	824	1931	349	0	1	1	6
Gournadi	192	490	682	584	1266	174	157	129	114	59	1	31	34	13	55	38	51	54	49	27	36	52	0	6	0	3	0	0	23	5	271	276	230	184	223	5	84	0	0	126	307	29	20	34	100	319	323	313	323	278	0	248	140	6	3	0	0	2	2	1	0	66	69	12	112	903	10	2	19	6	34
Muladi	202	297	499	299	798	56	67	55	31	39	3	1	9	7	7	5	4	6	6	6	4	2	4	0	4	0	0	0	19	6	212	217	183	164	137	0	0	13	0	0	0	17	0	0	0	90	191	178	161	84	122	94	87	0	0	0	0	0	0	0	0	41	41	17	160	809	105	0	11	15	17
Hizla	103	405	508	0	508	129	146	142	124	38	17	25	0	25	30	51	51	56	10	31	41	16	0	23	0	4	0	2	2	0	39	32	22	9	9	6	103	11	0	10	72	20	12	28	19	7	12	25	11	6	0	13	80	0	0	0	0	0	0	0	0	9	9	0	255	1072	119	0	2	6	16
Agailjhara	167	250	417	324	741	79	61	66	29	32	0	17	42	0	7	4	19	27	7	4	19	27	0	1	0	0	0	0	5	0	134	136	130	127	84	2	90	7	0	2	38	67	17	0	87	202	172	171	190	128	0	162	90	0	0	0	0	0	0	0	0	32	32	11	184	1157	211	4	13	5	21
Banaripara	150	361	511	471	982	59	48	86	71	11	2	28	5	15	0	7	1	2	1	3	3	3	0	0	0	0	0	0	4	0	83	59	52	31	41	17	18	5	0	0	33	0	12	3	10	28	18	16	12	4	3	7	46	4	1	0	0	0	0	0	0	18	18	41	272	1774	246	1	9	12	37
